AR,2008,1,253.16
AR,2008,2,252.44
AR,2008,3,249.58
AR,2008,4,250.82
AR,2009,1,252.92
AR,2009,2,249.83
AR,2009,3,245.78
AR,2009,4,244.83
AR,2010,1,241.41
AR,2010,2,242.16
AR,2010,3,242.93
AR,2010,4,241.96
AR,2011,1,238.04
AR,2011,2,236.41
AR,2011,3,238.59
AR,2011,4,239.74
AR,2012,1,239.20
AR,2012,2,236.70
AR,2012,3,240.11
AR,2012,4,241.52
AR,2013,1,242.33
AR,2013,2,242.68
AR,2013,3,243.37
AR,2013,4,242.88
AR,2014,1,244.18
AR,2014,2,244.26
AR,2014,3,246.33
AR,2014,4,249.13
AR,2015,1,248.86
AR,2015,2,249.97
AR,2015,3,253.39
AR,2015,4,255.43
AR,2016,1,254.07
AR,2016,2,257.79
AR,2016,3,260.43
AR,2016,4,261.89
AR,2017,1,264.92
AR,2017,2,265.65
AR,2017,3,268.86
AR,2017,4,271.07
AR,2018,1,273.60
AR,2018,2,276.45
AR,2018,3,278.69
AR,2018,4,280.88
AR,2019,1,283.25
AR,2019,2,286.59
AR,2019,3,289.90
AR,2019,4,292.19
AR,2020,1,294.03
AR,2020,2,296.69
AR,2020,3,301.17
AR,2020,4,308.50
AR,2021,1,314.16
AR,2021,2,329.70
AR,2021,3,348.62
AR,2021,4,363.34
AR,2022,1,373.54
AR,2022,2,396.79
AR,2022,3,409.35
AR,2022,4,409.18
AR,2023,1,415.05
AR,2023,2,425.86
AR,2023,3,432.67
AR,2023,4,435.54
AR,2024,1,437.19
AR,2024,2,446.97
AR,2024,3,455.55
AR,2024,4,457.59
AR,2025,1,461.06
AR,2025,2,466.09
AR,2025,3,471.34
AR,2025,4,476.50
AR,2026,1,478.52
AZ,1975,1,59.47
AZ,1975,2,59.69
AZ,1975,3,59.04
AZ,1975,4,55.95
AZ,1976,1,58.97
AZ,1976,2,62.67
AZ,1976,3,60.94
AZ,1976,4,61.45
AZ,1977,1,63.47
AZ,1977,2,63.55
AZ,1977,3,65.92
AZ,1977,4,69.73
AZ,1978,1,70.98
AZ,1978,2,73.60
AZ,1978,3,78.85
AZ,1978,4,82.85
AZ,1979,1,86.87
AZ,1979,2,92.37
AZ,1979,3,95.15
AZ,1979,4,98.54
AZ,1980,1,100.00
AZ,1980,2,98.06
AZ,1980,3,106.45
AZ,1980,4,107.59
AZ,1981,1,108.25
AZ,1981,2,111.07
AZ,1981,3,115.75
AZ,1981,4,108.81
AZ,1982,1,104.69
AZ,1982,2,108.53
AZ,1982,3,101.26
AZ,1982,4,107.32
AZ,1983,1,118.13
AZ,1983,2,118.35
AZ,1983,3,114.61
AZ,1983,4,112.42
AZ,1984,1,116.93
AZ,1984,2,120.90
AZ,1984,3,122.14
AZ,1984,4,121.69
AZ,1985,1,124.48
AZ,1985,2,124.86
AZ,1985,3,126.38
AZ,1985,4,128.27
AZ,1986,1,130.78
AZ,1986,2,134.62
AZ,1986,3,134.60
AZ,1986,4,132.15
AZ,1987,1,136.99
AZ,1987,2,135.91
AZ,1987,3,134.83
AZ,1987,4,132.77
AZ,1988,1,133.74
AZ,1988,2,135.42
AZ,1988,3,133.33
AZ,1988,4,133.66
AZ,1989,1,132.39
AZ,1989,2,131.82
AZ,1989,3,133.98
AZ,1989,4,133.15
AZ,1990,1,132.98
AZ,1990,2,132.12
AZ,1990,3,133.47
AZ,1990,4,132.09
AZ,1991,1,134.07
AZ,1991,2,134.98
AZ,1991,3,134.45
AZ,1991,4,138.40
AZ,1992,1,139.09
AZ,1992,2,138.82
AZ,1992,3,139.78
AZ,1992,4,140.58
AZ,1993,1,140.70
AZ,1993,2,142.40
AZ,1993,3,143.52
AZ,1993,4,145.43
AZ,1994,1,147.41
AZ,1994,2,149.52
AZ,1994,3,151.46
AZ,1994,4,153.16
AZ,1995,1,155.07
AZ,1995,2,157.84
AZ,1995,3,160.90
AZ,1995,4,163.00
AZ,1996,1,165.54
AZ,1996,2,165.79
AZ,1996,3,167.37
AZ,1996,4,168.85
AZ,1997,1,170.70
AZ,1997,2,171.58
AZ,1997,3,174.56
AZ,1997,4,177.20
AZ,1998,1,179.71
AZ,1998,2,181.20
AZ,1998,3,183.70
AZ,1998,4,185.80
AZ,1999,1,187.66
AZ,1999,2,190.04
AZ,1999,3,192.67
AZ,1999,4,194.58
AZ,2000,1,198.94
AZ,2000,2,201.17
AZ,2000,3,203.84
AZ,2000,4,206.94
AZ,2001,1,211.58
AZ,2001,2,214.82
AZ,2001,3,217.94
AZ,2001,4,220.04
AZ,2002,1,223.03
AZ,2002,2,226.01
AZ,2002,3,229.84
AZ,2002,4,232.49
AZ,2003,1,235.24
AZ,2003,2,237.72
AZ,2003,3,241.38
AZ,2003,4,249.47
AZ,2004,1,253.85
AZ,2004,2,262.90
AZ,2004,3,278.25
AZ,2004,4,289.74
AZ,2005,1,307.19
AZ,2005,2,338.91
AZ,2005,3,367.66
AZ,2005,4,393.19
AZ,2006,1,408.00
AZ,2006,2,416.51
AZ,2006,3,420.17
AZ,2006,4,423.78
AZ,2007,1,422.21
AZ,2007,2,418.50
AZ,2007,3,409.15
AZ,2007,4,402.25
AZ,2008,1,389.01
AZ,2008,2,366.46
AZ,2008,3,339.92
AZ,2008,4,327.81
AZ,2009,1,326.81
AZ,2009,2,303.43
AZ,2009,3,287.80
AZ,2009,4,279.11
AZ,2010,1,271.41
AZ,2010,2,261.91
AZ,2010,3,261.56
AZ,2010,4,255.16
AZ,2011,1,240.75
AZ,2011,2,228.77
AZ,2011,3,230.74
AZ,2011,4,235.82
AZ,2012,1,234.85
AZ,2012,2,237.71
AZ,2012,3,247.37
AZ,2012,4,254.79
AZ,2013,1,261.05
AZ,2013,2,272.76
AZ,2013,3,280.77
AZ,2013,4,288.57
AZ,2014,1,294.14
AZ,2014,2,299.32
AZ,2014,3,302.33
AZ,2014,4,307.47
AZ,2015,1,310.05
AZ,2015,2,316.68
AZ,2015,3,323.01
AZ,2015,4,327.55
AZ,2016,1,331.39
AZ,2016,2,338.34
AZ,2016,3,344.05
AZ,2016,4,349.48
AZ,2017,1,354.65
AZ,2017,2,363.75
AZ,2017,3,371.39
AZ,2017,4,375.71
AZ,2018,1,383.55
AZ,2018,2,391.66
AZ,2018,3,400.58
AZ,2018,4,405.29
AZ,2019,1,410.46
AZ,2019,2,418.65
AZ,2019,3,424.91
AZ,2019,4,432.27
AZ,2020,1,440.91
AZ,2020,2,448.65
AZ,2020,3,459.59
AZ,2020,4,475.84
AZ,2021,1,497.05
AZ,2021,2,536.61
AZ,2021,3,581.13
AZ,2021,4,610.62
AZ,2022,1,639.80
AZ,2022,2,687.49
AZ,2022,3,696.19
AZ,2022,4,670.04
AZ,2023,1,665.13
AZ,2023,2,676.35
AZ,2023,3,689.56
AZ,2023,4,694.73
AZ,2024,1,699.41
AZ,2024,2,711.45
AZ,2024,3,717.07
AZ,2024,4,718.04
AZ,2025,1,717.31
AZ,2025,2,725.49
AZ,2025,3,726.56
AZ,2025,4,729.91
AZ,2026,1,734.15
CA,1975,1,41.66
CA,1975,2,42.79
CA,1975,3,44.36
CA,1975,4,45.76
CA,1976,1,47.84
CA,1976,2,50.30
CA,1976,3,53.59
CA,1976,4,55.58
CA,1977,1,58.07
CA,1977,2,63.02
CA,1977,3,67.97
CA,1977,4,70.68
CA,1978,1,73.24
CA,1978,2,76.01
CA,1978,3,78.63
CA,1978,4,81.81
CA,1979,1,84.89
CA,1979,2,88.69
CA,1979,3,93.13
CA,1979,4,96.36
CA,1980,1,100.00
CA,1980,2,102.80
CA,1980,3,106.52
CA,1980,4,108.38
CA,1981,1,110.49
CA,1981,2,112.84
CA,1981,3,116.28
CA,1981,4,117.55
CA,1982,1,104.03
CA,1982,2,107.30
CA,1982,3,104.73
CA,1982,4,115.82
CA,1983,1,116.75
CA,1983,2,117.44
CA,1983,3,117.21
CA,1983,4,117.69
CA,1984,1,119.45
CA,1984,2,120.07
CA,1984,3,121.63
CA,1984,4,122.74
CA,1985,1,124.48
CA,1985,2,126.24
CA,1985,3,129.13
CA,1985,4,130.51
CA,1986,1,132.22
CA,1986,2,134.74
CA,1986,3,137.70
CA,1986,4,141.05
CA,1987,1,144.67
CA,1987,2,148.22
CA,1987,3,152.87
CA,1987,4,157.18
CA,1988,1,162.94
CA,1988,2,169.65
CA,1988,3,177.67
CA,1988,4,187.37
CA,1989,1,196.12
CA,1989,2,205.81
CA,1989,3,217.72
CA,1989,4,224.56
CA,1990,1,227.31
CA,1990,2,228.09
CA,1990,3,229.97
CA,1990,4,228.48
