DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,TIME_PERIOD,OBS_VALUE,DECIMALS,OBS_STATUS,UNIT_MULT,CONF_STATUS,BASE_PER
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),SLB,_O,LCC_SUR_ART_GAIN,KM2,2022,2.562568506,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),SOM,_O,LCC_SUR_ART_GAIN,KM2,2022,242.3687111,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ZAF,_O,LCC_SUR_ART_GAIN,KM2,2022,6405.025459,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ZA01,_O,LCC_SUR_ART_GAIN,KM2,2022,635.1760919,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ZA02,_O,LCC_SUR_ART_GAIN,KM2,2022,383.0008338,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ZA03,_O,LCC_SUR_ART_GAIN,KM2,2022,163.8293147,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ZA04,_O,LCC_SUR_ART_GAIN,KM2,2022,577.9853637,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ZA05,_O,LCC_SUR_ART_GAIN,KM2,2022,824.4833216,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ZA06,_O,LCC_SUR_ART_GAIN,KM2,2022,685.0925639,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ZA07,_O,LCC_SUR_ART_GAIN,KM2,2022,1770.140732,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ZA08,_O,LCC_SUR_ART_GAIN,KM2,2022,680.5107305,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ZA09,_O,LCC_SUR_ART_GAIN,KM2,2022,684.8065064,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),LKA,_O,LCC_SUR_ART_GAIN,KM2,2022,458.1430611,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),SUR,_O,LCC_SUR_ART_GAIN,KM2,2022,60.6697674,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),SYR,_O,LCC_SUR_ART_GAIN,KM2,2022,791.4225291,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TWN,_O,LCC_SUR_ART_GAIN,KM2,2022,1477.586768,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TJK,_O,LCC_SUR_ART_GAIN,KM2,2022,723.6587964,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TZA,_O,LCC_SUR_ART_GAIN,KM2,2022,1232.988816,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),THA,_O,LCC_SUR_ART_GAIN,KM2,2022,3690.937133,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TLS,_O,LCC_SUR_ART_GAIN,KM2,2022,35.401991,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TGO,_O,LCC_SUR_ART_GAIN,KM2,2022,373.7605836,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TTO,_O,LCC_SUR_ART_GAIN,KM2,2022,168.4629722,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TUN,_O,LCC_SUR_ART_GAIN,KM2,2022,563.3593232,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TN1,_O,LCC_SUR_ART_GAIN,KM2,2022,177.334122,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TN2,_O,LCC_SUR_ART_GAIN,KM2,2022,31.0477786,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TN3,_O,LCC_SUR_ART_GAIN,KM2,2022,206.7687693,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TN4,_O,LCC_SUR_ART_GAIN,KM2,2022,24.19116043,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TN5,_O,LCC_SUR_ART_GAIN,KM2,2022,94.81624779,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TN6,_O,LCC_SUR_ART_GAIN,KM2,2022,29.20124505,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TKM,_O,LCC_SUR_ART_GAIN,KM2,2022,1036.138071,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),TCA,_O,LCC_SUR_ART_GAIN,KM2,2022,3.673111185,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),UGA,_O,LCC_SUR_ART_GAIN,KM2,2022,602.911312,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),UKR,_O,LCC_SUR_ART_GAIN,KM2,2022,11376.83833,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ARE,_O,LCC_SUR_ART_GAIN,KM2,2022,425.5414711,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),VIR,_O,LCC_SUR_ART_GAIN,KM2,2022,14.54970248,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),URY,_O,LCC_SUR_ART_GAIN,KM2,2022,259.2550046,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),UZB,_O,LCC_SUR_ART_GAIN,KM2,2022,4989.799636,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),VEN,_O,LCC_SUR_ART_GAIN,KM2,2022,1413.396173,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),VNM,_O,LCC_SUR_ART_GAIN,KM2,2022,3134.625005,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ESH,_O,LCC_SUR_ART_GAIN,KM2,2022,20.80776477,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),YEM,_O,LCC_SUR_ART_GAIN,KM2,2022,417.4386686,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ZMB,_O,LCC_SUR_ART_GAIN,KM2,2022,861.8640836,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ZWE,_O,LCC_SUR_ART_GAIN,KM2,2022,546.4431831,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BEL_LUX,_O,LCC_SUR_ART_GAIN,KM2,2022,1508.926362,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ANT_F,_O,LCC_SUR_ART_GAIN,KM2,2022,66.89716925,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),APEC,_O,LCC_SUR_ART_GAIN,KM2,2022,233279.6187,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),ASEAN,_O,LCC_SUR_ART_GAIN,KM2,2022,19237.20877,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CEEC,_O,LCC_SUR_ART_GAIN,KM2,2022,12758.30249,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CIS,_O,LCC_SUR_ART_GAIN,KM2,2022,41576.10629,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DAE,_O,LCC_SUR_ART_GAIN,KM2,2022,16250.29412,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),EEA,_O,LCC_SUR_ART_GAIN,KM2,2022,45033.13307,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),GULF,_O,LCC_SUR_ART_GAIN,KM2,2022,4405.09395,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),DAE_IND_IDN,_O,LCC_SUR_ART_GAIN,KM2,2022,31832.42137,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A5M,_O,LCC_SUR_ART_GAIN,KM2,2022,159835.7418,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),MERCOSUR,_O,LCC_SUR_ART_GAIN,KM2,2022,18128.81661,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),NAFTA,_O,LCC_SUR_ART_GAIN,KM2,2022,63712.63288,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),OPEC,_O,LCC_SUR_ART_GAIN,KM2,2022,21519.31018,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),OIL_O,_O,LCC_SUR_ART_GAIN,KM2,2022,28873.81379,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),OIL_SAU_O,_O,LCC_SUR_ART_GAIN,KM2,2022,31711.20043,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),OLICWB,_O,LCC_SUR_ART_GAIN,KM2,2022,10723.11853,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),IPAC,_O,LCC_SUR_ART_GAIN,KM2,2022,330598.0651,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A3,_O,LCC_SUR_ART_GAIN,KM2,2022,9948.468002,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A4,_O,LCC_SUR_ART_GAIN,KM2,2022,1594.55281,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A5,_O,LCC_SUR_ART_GAIN,KM2,2022,11543.02081,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),A8_M,_O,LCC_SUR_ART_GAIN,KM2,2022,18607.47513,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),E2,_O,LCC_SUR_ART_GAIN,KM2,2022,40961.66005,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),E5,_O,LCC_SUR_ART_GAIN,KM2,2022,21199.98834,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F4,_O,LCC_SUR_ART_GAIN,KM2,2022,7071.144504,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F5,_O,LCC_SUR_ART_GAIN,KM2,2022,5151.549106,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F7,_O,LCC_SUR_ART_GAIN,KM2,2022,7479.343551,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F8,_O,LCC_SUR_ART_GAIN,KM2,2022,14465.14976,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F97,_O,LCC_SUR_ART_GAIN,KM2,2022,17245.33306,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),F98,_O,LCC_SUR_ART_GAIN,KM2,2022,15827.09527,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),S2,_O,LCC_SUR_ART_GAIN,KM2,2022,128880.3291,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),S2_S8,_O,LCC_SUR_ART_GAIN,KM2,2022,148152.9399,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),S3,_O,LCC_SUR_ART_GAIN,KM2,2022,16366.46626,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),S4,_O,LCC_SUR_ART_GAIN,KM2,2022,10703.9958,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),S8,_O,LCC_SUR_ART_GAIN,KM2,2022,19272.61076,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AUS,_O,LC_SUR_ART,PT_LAR,2005,0.142014799,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU1,_O,LC_SUR_ART,PT_LAR,2005,0.361063497,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU2,_O,LC_SUR_ART,PT_LAR,2005,1.077632884,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU3,_O,LC_SUR_ART,PT_LAR,2005,0.142259992,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU4,_O,LC_SUR_ART,PT_LAR,2005,0.117272315,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU5,_O,LC_SUR_ART,PT_LAR,2005,0.056731929,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU6,_O,LC_SUR_ART,PT_LAR,2005,0.363289098,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU7,_O,LC_SUR_ART,PT_LAR,2005,0.008915962,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AU8,_O,LC_SUR_ART,PT_LAR,2005,7.133324544,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AUT,_O,LC_SUR_ART,PT_LAR,2005,2.682143254,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT11,_O,LC_SUR_ART,PT_LAR,2005,3.719396957,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT12,_O,LC_SUR_ART,PT_LAR,2005,3.903930393,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT13,_O,LC_SUR_ART,PT_LAR,2005,56.40983194,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT21,_O,LC_SUR_ART,PT_LAR,2005,1.175604506,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT22,_O,LC_SUR_ART,PT_LAR,2005,1.994414879,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT31,_O,LC_SUR_ART,PT_LAR,2005,3.027161262,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT32,_O,LC_SUR_ART,PT_LAR,2005,1.515009968,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT33,_O,LC_SUR_ART,PT_LAR,2005,0.933041535,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),AT34,_O,LC_SUR_ART,PT_LAR,2005,3.535953747,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BEL,_O,LC_SUR_ART,PT_LAR,2005,11.12702971,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BE1,_O,LC_SUR_ART,PT_LAR,2005,76.68933661,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BE2,_O,LC_SUR_ART,PT_LAR,2005,16.18637632,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),BE3,_O,LC_SUR_ART,PT_LAR,2005,6.428183543,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CAN,_O,LC_SUR_ART,PT_LAR,2005,0.108796449,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA10,_O,LC_SUR_ART,PT_LAR,2005,0.085855063,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA11,_O,LC_SUR_ART,PT_LAR,2005,1.401473904,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA12,_O,LC_SUR_ART,PT_LAR,2005,0.734541245,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA13,_O,LC_SUR_ART,PT_LAR,2005,0.519829943,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA24,_O,LC_SUR_ART,PT_LAR,2005,0.162518343,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA35,_O,LC_SUR_ART,PT_LAR,2005,0.362866334,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA46,_O,LC_SUR_ART,PT_LAR,2005,0.068245426,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA47,_O,LC_SUR_ART,PT_LAR,2005,0.06534199,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA48,_O,LC_SUR_ART,PT_LAR,2005,0.192642588,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA59,_O,LC_SUR_ART,PT_LAR,2005,0.138736639,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA60,_O,LC_SUR_ART,PT_LAR,2005,0.000296425,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA61,_O,LC_SUR_ART,PT_LAR,2005,0.000988673,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CA62,_O,LC_SUR_ART,PT_LAR,2005,6.27E-05,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CHL,_O,LC_SUR_ART,PT_LAR,2005,0.231599459,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL01,_O,LC_SUR_ART,PT_LAR,2005,0.154793549,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL02,_O,LC_SUR_ART,PT_LAR,2005,0.169501216,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL03,_O,LC_SUR_ART,PT_LAR,2005,0.40021585,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL04,_O,LC_SUR_ART,PT_LAR,2005,0.1926484,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL05,_O,LC_SUR_ART,PT_LAR,2005,0.608578946,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL06,_O,LC_SUR_ART,PT_LAR,2005,0.268593838,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL07,_O,LC_SUR_ART,PT_LAR,2005,0.132274104,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL08,_O,LC_SUR_ART,PT_LAR,2005,0.569906111,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL09,_O,LC_SUR_ART,PT_LAR,2005,0.24296436,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL10,_O,LC_SUR_ART,PT_LAR,2005,0.130201239,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL11,_O,LC_SUR_ART,PT_LAR,2005,0.004964526,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL12,_O,LC_SUR_ART,PT_LAR,2005,0.028774125,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL13,_O,LC_SUR_ART,PT_LAR,2005,2.988899141,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL14,_O,LC_SUR_ART,PT_LAR,2005,0.182919737,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL15,_O,LC_SUR_ART,PT_LAR,2005,0.383428325,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CL16,_O,LC_SUR_ART,PT_LAR,2005,0.206614519,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),COL,_O,LC_SUR_ART,PT_LAR,2005,0.177687604,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO05,_O,LC_SUR_ART,PT_LAR,2005,0.37751461,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO08,_O,LC_SUR_ART,PT_LAR,2005,4.577456766,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO11,_O,LC_SUR_ART,PT_LAR,2005,18.39081211,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO13,_O,LC_SUR_ART,PT_LAR,2005,0.448272092,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO15,_O,LC_SUR_ART,PT_LAR,2005,0.349215643,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO17,_O,LC_SUR_ART,PT_LAR,2005,0.454999418,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO18,_O,LC_SUR_ART,PT_LAR,2005,0.015428226,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO19,_O,LC_SUR_ART,PT_LAR,2005,0.099056088,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO20,_O,LC_SUR_ART,PT_LAR,2005,0.285056612,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO23,_O,LC_SUR_ART,PT_LAR,2005,0.205483414,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO25,_O,LC_SUR_ART,PT_LAR,2005,0.586291639,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO27,_O,LC_SUR_ART,PT_LAR,2005,0.016755845,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO41,_O,LC_SUR_ART,PT_LAR,2005,0.16258495,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO44,_O,LC_SUR_ART,PT_LAR,2005,0.1809926,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO47,_O,LC_SUR_ART,PT_LAR,2005,0.344449876,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO50,_O,LC_SUR_ART,PT_LAR,2005,0.035368005,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO52,_O,LC_SUR_ART,PT_LAR,2005,0.118184478,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO54,_O,LC_SUR_ART,PT_LAR,2005,0.3981264,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO63,_O,LC_SUR_ART,PT_LAR,2005,0.796161956,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO66,_O,LC_SUR_ART,PT_LAR,2005,0.784137168,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO68,_O,LC_SUR_ART,PT_LAR,2005,0.258677401,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO70,_O,LC_SUR_ART,PT_LAR,2005,0.358844563,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO73,_O,LC_SUR_ART,PT_LAR,2005,0.211589476,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO76,_O,LC_SUR_ART,PT_LAR,2005,0.984150608,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO81,_O,LC_SUR_ART,PT_LAR,2005,0.055572836,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO85,_O,LC_SUR_ART,PT_LAR,2005,0.038873612,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO86,_O,LC_SUR_ART,PT_LAR,2005,0.027616991,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO88,_O,LC_SUR_ART,PT_LAR,2005,2.807363594,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO91,_O,LC_SUR_ART,PT_LAR,2005,0.018738068,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO94,_O,LC_SUR_ART,PT_LAR,2005,0.011313455,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO95,_O,LC_SUR_ART,PT_LAR,2005,0.003742868,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO97,_O,LC_SUR_ART,PT_LAR,2005,0.010072728,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CO99,_O,LC_SUR_ART,PT_LAR,2005,0.00189633,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CRI,_O,LC_SUR_ART,PT_LAR,2005,0.659928811,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR01,_O,LC_SUR_ART,PT_LAR,2005,3.469597751,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR02,_O,LC_SUR_ART,PT_LAR,2005,0.125258452,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR03,_O,LC_SUR_ART,PT_LAR,2005,0.205360935,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR04,_O,LC_SUR_ART,PT_LAR,2005,0.093712534,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR05,_O,LC_SUR_ART,PT_LAR,2005,0.081129538,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CR06,_O,LC_SUR_ART,PT_LAR,2005,0.042405268,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZE,_O,LC_SUR_ART,PT_LAR,2005,4.291698087,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ01,_O,LC_SUR_ART,PT_LAR,2005,46.48022461,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ02,_O,LC_SUR_ART,PT_LAR,2005,5.278828561,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ03,_O,LC_SUR_ART,PT_LAR,2005,2.278325643,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ04,_O,LC_SUR_ART,PT_LAR,2005,4.070622151,2,A,0,,
OECD.ENV.EPI:DSD_LAND@DF_LAND_COVER(1.0),CZ05,_O,LC_SUR_ART,PT_LAR,2005,3.887517778,2,A,0,,
