KEY,FREQ,REF_AREA,CURRENCY,PROVIDER_FM,INSTRUMENT_FM,PROVIDER_FM_ID,DATA_TYPE_FM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,FM_CONTRACT_TIME,FM_COUPON_RATE,FM_IDENTIFIER,FM_LOT_SIZE,FM_MATURITY,FM_OUTS_AMOUNT,FM_PUT_CALL,FM_STRIKE_PRICE,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2002-06,3.86875,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2002-07,3.6448261,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2002-08,3.4404091,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2002-09,3.2364286,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2002-10,3.125913,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2002-11,3.017381,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2002-12,2.87155,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2003-01,2.7045455,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2003-02,2.50355,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2003-03,2.4111905,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2003-04,2.44695,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2003-05,2.2520952,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2003-06,2.0136667,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2003-07,2.076087,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2003-08,2.278619,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2003-09,2.2575909,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2003-10,2.3025217,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2003-11,2.41035,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2003-12,2.3807619,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2004-01,2.2162857,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2004-02,2.16305,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2004-03,2.0550435,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2004-04,2.16265,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2004-05,2.2974286,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2004-06,2.4044091,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2004-07,2.3610455,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2004-08,2.302,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2004-09,2.3770455,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2004-10,2.3160952,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2004-11,2.3283182,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2004-12,2.3010435,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2005-01,2.3120952,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2005-02,2.31,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2005-03,2.3347619,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2005-04,2.2650952,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2005-05,2.1932727,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2005-06,2.1028182,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2005-07,2.168,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2005-08,2.2228696,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2005-09,2.2195,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2005-10,2.4135714,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2005-11,2.6843636,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2005-12,2.7832857,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2006-01,2.8334545,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2006-02,2.91415,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2006-03,3.1053478,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2006-04,3.2214444,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2006-05,3.3078182,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2006-06,3.4005455,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2006-07,3.538619,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2006-08,3.6151304,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2006-09,3.7153333,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2006-10,3.7991818,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2006-11,3.8636818,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2006-12,3.9208947,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2007-01,4.0644091,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2007-02,4.09355,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2007-03,4.1055455,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2007-04,4.2526842,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2007-05,4.3731364,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2007-06,4.5054762,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2007-07,4.5638182,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2007-08,4.6663478,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2007-09,4.7245,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2007-10,4.6466522,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2007-11,4.6072273,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2007-12,4.7929474,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
FM.M.U2.EUR.RT.MM.EURIBOR1YD_.HSTA,M,U2,EUR,RT,MM,EURIBOR1YD_,HSTA,2008-01,4.4980455,A,F,,,P1M,,A,,,EURIBOR1YD=,,,,,,,,,,,,,,7,,,"Euribor 1-year - Historical close, average of observations through period","Euro area (changing composition) - Money Market - Euribor 1-year - Historical close, average of observations through period - Euro, provided by Refinitiv",PCPA,0
