ccaa,origen,h,metodo,y,yhat,scale,ae,e
Comunitat Valenciana,2021Q2,7,sarimax,132.263707200308,127.0806884263125,5.695499702881631,5.183018773995499,5.183018773995499
Comunitat Valenciana,2021Q2,8,sarimax,135.28008637356567,127.60567465901663,5.695499702881631,7.674411714549038,7.674411714549038
Comunitat Valenciana,2021Q2,1,sarimax_eur,123.52089453553286,122.27697015088062,5.695499702881631,1.2439243846522459,1.2439243846522459
Comunitat Valenciana,2021Q2,2,sarimax_eur,125.43249554322443,123.31498371391943,5.695499702881631,2.117511829305002,2.117511829305002
Comunitat Valenciana,2021Q2,3,sarimax_eur,127.96511579246908,124.2326211121086,5.695499702881631,3.7324946803604746,3.7324946803604746
Comunitat Valenciana,2021Q2,4,sarimax_eur,130.7454741758104,125.07310865446124,5.695499702881631,5.67236552134915,5.67236552134915
Comunitat Valenciana,2021Q2,5,sarimax_eur,132.05781672399797,125.8299136361021,5.695499702881631,6.227903087895868,6.227903087895868
Comunitat Valenciana,2021Q2,6,sarimax_eur,131.77325265104912,126.50835546293331,5.695499702881631,5.26489718811581,5.26489718811581
Comunitat Valenciana,2021Q2,7,sarimax_eur,132.263707200308,127.11352337670479,5.695499702881631,5.150183823603214,5.150183823603214
Comunitat Valenciana,2021Q2,8,sarimax_eur,135.28008637356567,127.65026903802762,5.695499702881631,7.62981733553805,7.62981733553805
Comunitat Valenciana,2021Q2,1,gbm,123.52089453553286,122.47022444257206,5.695499702881631,1.0506700929608002,1.0506700929608002
Comunitat Valenciana,2021Q2,2,gbm,125.43249554322443,121.76214869662434,5.695499702881631,3.670346846600097,3.670346846600097
Comunitat Valenciana,2021Q2,3,gbm,127.96511579246908,121.78700908094294,5.695499702881631,6.178106711526141,6.178106711526141
Comunitat Valenciana,2021Q2,4,gbm,130.7454741758104,121.88259935394346,5.695499702881631,8.862874821866924,8.862874821866924
Comunitat Valenciana,2021Q2,5,gbm,132.05781672399797,123.13168753995863,5.695499702881631,8.92612918403934,8.92612918403934
Comunitat Valenciana,2021Q2,6,gbm,131.77325265104912,125.97432746181337,5.695499702881631,5.798925189235746,5.798925189235746
Comunitat Valenciana,2021Q2,7,gbm,132.263707200308,127.31896997476103,5.695499702881631,4.944737225546973,4.944737225546973
Comunitat Valenciana,2021Q2,8,gbm,135.28008637356567,127.41721106368017,5.695499702881631,7.862875309885496,7.862875309885496
Comunitat Valenciana,2021Q3,1,sarimax,125.43249554322443,125.03588328433933,5.698403766223559,0.3966122588850993,0.3966122588850993
Comunitat Valenciana,2021Q3,2,sarimax,127.96511579246908,126.43121317842514,5.698403766223559,1.5339026140439387,1.5339026140439387
Comunitat Valenciana,2021Q3,3,sarimax,130.7454741758104,127.7137071877205,5.698403766223559,3.0317669880898848,3.0317669880898848
Comunitat Valenciana,2021Q3,4,sarimax,132.05781672399797,128.8900471564534,5.698403766223559,3.167769567544582,3.167769567544582
Comunitat Valenciana,2021Q3,5,sarimax,131.77325265104912,129.96673042176351,5.698403766223559,1.806522229285605,1.806522229285605
Comunitat Valenciana,2021Q3,6,sarimax,132.263707200308,130.95003647272998,5.698403766223559,1.3136707275780282,1.3136707275780282
Comunitat Valenciana,2021Q3,7,sarimax,135.28008637356567,131.8460022332739,5.698403766223559,3.434084140291759,3.434084140291759
