ccaa,origen,h,metodo,y,yhat,scale,ae,e
Extremadura,2021Q3,5,snaive,114.85061049354805,106.50737394876974,4.310548489099526,8.343236544778307,8.343236544778307
Extremadura,2021Q3,6,snaive,113.51849709564226,105.03784253718528,4.310548489099526,8.480654558456976,8.480654558456976
Extremadura,2021Q3,7,snaive,116.91188069872857,109.05241165108446,4.310548489099526,7.859469047644112,7.859469047644112
Extremadura,2021Q3,8,snaive,117.64384195526203,109.27676759178438,4.310548489099526,8.367074363477656,8.367074363477656
Extremadura,2021Q3,1,drift,111.71804067152536,109.65677046634487,4.310548489099526,2.0612702051804916,2.0612702051804916
Extremadura,2021Q3,2,drift,112.3125839143802,110.03677334090536,4.310548489099526,2.2758105734748426,2.2758105734748426
Extremadura,2021Q3,3,drift,114.87164386298863,110.41677621546584,4.310548489099526,4.454867647522789,4.454867647522789
Extremadura,2021Q3,4,drift,116.4140909553006,110.79677909002633,4.310548489099526,5.61731186527426,5.61731186527426
Extremadura,2021Q3,5,drift,114.85061049354805,111.17678196458682,4.310548489099526,3.6738285289612236,3.6738285289612236
Extremadura,2021Q3,6,drift,113.51849709564226,111.55678483914731,4.310548489099526,1.9617122564949483,1.9617122564949483
Extremadura,2021Q3,7,drift,116.91188069872857,111.9367877137078,4.310548489099526,4.9750929850207655,4.9750929850207655
Extremadura,2021Q3,8,drift,117.64384195526203,112.31679058826829,4.310548489099526,5.327051366993743,5.327051366993743
Extremadura,2021Q3,1,naive,111.71804067152536,109.27676759178438,4.310548489099526,2.4412730797409807,2.4412730797409807
Extremadura,2021Q3,2,naive,112.3125839143802,109.27676759178438,4.310548489099526,3.035816322595821,3.035816322595821
Extremadura,2021Q3,3,naive,114.87164386298863,109.27676759178438,4.310548489099526,5.594876271204257,5.594876271204257
Extremadura,2021Q3,4,naive,116.4140909553006,109.27676759178438,4.310548489099526,7.1373233635162165,7.1373233635162165
Extremadura,2021Q3,5,naive,114.85061049354805,109.27676759178438,4.310548489099526,5.573842901763669,5.573842901763669
Extremadura,2021Q3,6,naive,113.51849709564226,109.27676759178438,4.310548489099526,4.241729503857883,4.241729503857883
Extremadura,2021Q3,7,naive,116.91188069872857,109.27676759178438,4.310548489099526,7.635113106944189,7.635113106944189
Extremadura,2021Q3,8,naive,117.64384195526203,109.27676759178438,4.310548489099526,8.367074363477656,8.367074363477656
Extremadura,2021Q4,1,snaive,112.3125839143802,105.03784253718528,4.327858455131375,7.274741377194914,7.274741377194914
Extremadura,2021Q4,2,snaive,114.87164386298863,109.05241165108446,4.327858455131375,5.819232211904179,5.819232211904179
Extremadura,2021Q4,3,snaive,116.4140909553006,109.27676759178438,4.327858455131375,7.1373233635162165,7.1373233635162165
Extremadura,2021Q4,4,snaive,114.85061049354805,111.71804067152536,4.327858455131375,3.1325698220226883,3.1325698220226883
Extremadura,2021Q4,5,snaive,113.51849709564226,105.03784253718528,4.327858455131375,8.480654558456976,8.480654558456976
Extremadura,2021Q4,6,snaive,116.91188069872857,109.05241165108446,4.327858455131375,7.859469047644112,7.859469047644112
Extremadura,2021Q4,7,snaive,117.64384195526203,109.27676759178438,4.327858455131375,8.367074363477656,8.367074363477656
Extremadura,2021Q4,8,snaive,117.381625949569,111.71804067152536,4.327858455131375,5.663585278043641,5.663585278043641
Extremadura,2021Q4,1,drift,112.3125839143802,112.42704049975283,4.327858455131375,0.11445658537263625,-0.11445658537263625
Extremadura,2021Q4,2,drift,114.87164386298863,113.13604032798031,4.327858455131375,1.7356035350083232,1.7356035350083232
Extremadura,2021Q4,3,drift,116.4140909553006,113.8450401562078,4.327858455131375,2.5690507990927927,2.5690507990927927
Extremadura,2021Q4,4,drift,114.85061049354805,114.55403998443528,4.327858455131375,0.29657050911276883,0.29657050911276883
Extremadura,2021Q4,5,drift,113.51849709564226,115.26303981266275,4.327858455131375,1.7445427170204937,-1.7445427170204937
Extremadura,2021Q4,6,drift,116.91188069872857,115.97203964089024,4.327858455131375,0.9398410578383221,0.9398410578383221
Extremadura,2021Q4,7,drift,117.64384195526203,116.68103946911772,4.327858455131375,0.9628024861443123,0.9628024861443123
Extremadura,2021Q4,8,drift,117.381625949569,117.3900392973452,4.327858455131375,0.008413347776198066,-0.008413347776198066
Extremadura,2021Q4,1,naive,112.3125839143802,111.71804067152536,4.327858455131375,0.5945432428548401,0.5945432428548401
Extremadura,2021Q4,2,naive,114.87164386298863,111.71804067152536,4.327858455131375,3.153603191463276,3.153603191463276
Extremadura,2021Q4,3,naive,116.4140909553006,111.71804067152536,4.327858455131375,4.696050283775236,4.696050283775236
Extremadura,2021Q4,4,naive,114.85061049354805,111.71804067152536,4.327858455131375,3.1325698220226883,3.1325698220226883
