geo,variant,year,population,net_migration,olddep,PC_Y0_14,PC_Y15_64,share65
HU,NMIGR,2045,8713640.0,0.0,46.0,14.0,58.9,27.1
HU,NMIGR,2046,8670910.0,0.0,46.9,14.0,58.6,27.4
HU,NMIGR,2047,8628801.0,0.0,47.6,13.9,58.3,27.799999999999997
HU,NMIGR,2048,8587271.0,0.0,48.2,13.9,58.1,27.999999999999993
HU,NMIGR,2049,8546315.0,0.0,48.6,13.9,57.9,28.199999999999996
HU,NMIGR,2050,8505816.0,0.0,49.0,13.9,57.8,28.299999999999997
HU,NMIGR,2051,8465691.0,0.0,49.6,13.9,57.5,28.599999999999994
HU,NMIGR,2052,8425785.0,0.0,50.1,13.9,57.3,28.799999999999997
HU,NMIGR,2053,8385963.0,0.0,50.7,13.9,57.1,28.999999999999993
HU,NMIGR,2054,8346048.0,0.0,51.2,13.9,56.9,29.199999999999996
HU,NMIGR,2055,8305890.0,0.0,51.8,13.9,56.7,29.39999999999999
HU,NMIGR,2056,8265379.0,0.0,52.5,14.0,56.4,29.6
HU,NMIGR,2057,8224426.0,0.0,53.3,14.0,56.1,29.9
HU,NMIGR,2058,8182929.0,0.0,54.0,14.0,55.9,30.1
HU,NMIGR,2059,8140800.0,0.0,54.6,14.0,55.6,30.4
HU,NMIGR,2060,8098003.0,0.0,55.1,14.0,55.4,30.6
HU,NMIGR,2061,8054511.0,0.0,55.7,14.0,55.3,30.700000000000003
