iso3,year,debt_gdp,primary_balance_gdp,interest_rate_10y,gdp_growth,unemployment,inflation,emu_member,fx_regime,ext_debt_share,democracy,trade_openness,tfp_growth_5y,labor_prod_growth_5y,r_minus_g
ISR,2013,66.0,-4.1,,4.09013743330735,6.137,1.58976347421476,0,float,,5.0,64.2271703557815,,,
ISR,2014,65.8,-2.3,,3.718144149431,5.789,0.467557251908503,0,float,,5.0,61.8390527979395,,,
ISR,2015,62.8,-1.2,,2.23599889603805,5.176,-0.617342577642765,0,float,,5.0,59.0201557126784,,,
ISR,2016,61.7,-1.8,,4.53601939236572,4.723,-0.535168195718695,0,float,,5.0,57.9533051643572,,,
ISR,2017,59.8,-1.2,,4.34394518932547,4.14,0.249807840123008,0,float,,5.0,56.4519373834561,,,
ISR,2018,60.1,-3.6,,4.05349952888294,3.917,0.805060379528526,0,float,,5.0,58.8734013354625,,,
ISR,2019,59.3,-3.8,,3.57898762923605,3.731,0.817645940292794,0,float,,5.0,56.5281618447823,,,
ISR,2020,71.1,-10.6,,-1.80206927953466,4.169,-0.575254620897756,0,float,,5.0,51.1403984551453,,,
ISR,2021,67.7,-3.4,,9.33534690236249,4.812,1.47965474722561,0,float,,5.0,54.8184036562688,,,
ISR,2022,60.3,0.3,,6.36407234798706,3.695,4.41162725488371,0,float,,5.0,60.6358428266501,,,
ISR,2023,61.3,-5.4,,2.06272504731618,3.371,4.22522603168918,0,float,,5.0,57.977782328645,,,
ITA,1988,95.7,-10.6,,4.19437725054567,,5.05824747667119,0,fixed,,9.0,35.0303636931745,,,
ITA,1989,98.4,-10.9,,3.38838350504491,,6.25983137956977,0,fixed,,9.0,36.967566605846,,,
ITA,1990,101.7,-11.1,,1.98577491758405,,6.456609061464,0,fixed,,9.0,36.2382276733087,,,
ITA,1991,105.3,-11.1,,1.53844759206665,10.097,6.24999929790291,0,fixed,,9.0,33.8005339555877,,,
ITA,1992,113.0,-10.1,,0.834275417393798,9.321,5.2705899859293,0,fixed,,9.0,34.8334276236699,,,
ITA,1993,124.1,-9.8,,-0.852805731913904,10.212,4.62673468331298,0,fixed,,9.0,37.6724019624473,,,
ITA,1994,130.8,-8.8,,2.15102367074849,11.086,4.05184218065716,0,fixed,,9.0,40.3620026081266,,,
ITA,1995,119.1,-7.2,,2.88683671925843,11.661,5.23542258044301,0,fixed,,9.0,45.5795026636995,,,
ITA,1996,118.9,-6.6,,1.34558477192847,11.864,4.0069766898104,0,fixed,,9.0,42.8020490474117,,,
ITA,1997,116.5,-3.0,,1.92572122608527,11.985,2.04310779750136,0,fixed,,9.0,44.4771651978702,,,
ITA,1998,113.9,-3.0,,1.8043732818638,12.117,1.95508557719381,0,fixed,,9.0,44.997874273345,,,
ITA,1999,113.1,-1.8,,1.67799157943422,11.681,1.66345995007714,1,fixed,,9.0,44.5298402267013,,,
ITA,2000,108.7,-2.4,,3.88209885062652,10.834,2.53768532095002,1,fixed,,9.0,50.2747311455639,,,
ITA,2001,108.5,-3.2,,2.00643329837733,9.599,2.78516542713554,1,fixed,,9.0,49.8632723203495,,,
ITA,2002,105.9,-2.9,,0.26992966378873,9.211,2.46532319171165,1,fixed,,9.0,47.8713186791542,,,
ITA,2003,105.1,-3.2,,0.0665538088732092,8.869,2.6725555277285,1,fixed,,9.0,45.9940859777074,,,
ITA,2004,104.7,-3.5,,1.4740217064723,7.866,2.20673661423657,1,fixed,,9.0,47.2663923891771,,,
ITA,2005,106.2,-4.1,,0.762410677306491,7.73,1.9852929852798,1,fixed,,9.0,49.1221742288618,,,
ITA,2006,106.3,-3.6,,1.79947992234244,6.777,2.09084391012754,1,fixed,,9.0,52.9235429597012,,,
ITA,2007,103.5,-1.3,,1.46229205289291,6.076,1.82974112202403,1,fixed,,9.0,54.8280415572531,,,
ITA,2008,105.8,-2.6,,-1.02313851177097,6.723,3.34783258401022,1,fixed,,9.0,54.2142548956671,,,
ITA,2009,116.1,-5.1,,-5.30515401233991,7.749,0.774768131387381,1,fixed,,9.0,45.1414765721604,,,
ITA,2010,118.8,-4.2,,1.52910573247101,8.363,1.52551602118248,1,fixed,,9.0,51.6621118138339,,,
ITA,2011,119.1,-3.5,,0.695463154440176,8.359,2.78063272879323,1,fixed,,9.0,54.4722149449288,,,
ITA,2012,125.9,-3.0,,-3.12523877282996,10.655,3.04136333226775,1,fixed,,9.0,54.8844952702204,,,
ITA,2013,131.9,-2.9,,-1.81802510749792,12.149,1.21999342274306,1,fixed,,9.0,54.0341846317499,,,
ITA,2014,134.8,-2.8,,-0.00138761730454462,12.683,0.241047429826756,1,fixed,,9.0,54.4545299332032,,,
ITA,2015,134.8,-2.5,,0.885667635240807,11.896,0.0387903996579733,1,fixed,,9.0,55.4356858148221,,,
ITA,2016,134.2,-2.4,,1.23622108511661,11.688,-0.09401665691575,1,fixed,,9.0,54.4321467018313,,,
ITA,2017,133.7,-2.5,,1.60369995294101,11.211,1.22653316645812,1,fixed,,9.0,57.5829940274911,,,
ITA,2018,134.2,-2.2,,0.826646712344115,10.538,1.13748763600391,1,fixed,,9.0,59.2749835128154,,,
ITA,2019,133.9,-1.5,,0.429162533780342,9.884,0.611246943765304,1,fixed,,9.0,58.6941902594738,,,
ITA,2020,154.4,-9.4,,-8.86822122185345,9.192,-0.13770757391651,1,fixed,,9.0,53.9394839042764,,,
ITA,2021,145.8,-8.9,,8.93106210800055,9.497,1.87378325762481,1,fixed,,9.0,60.3019776202798,,,
ITA,2022,138.4,-8.1,,4.82117669913565,8.069,8.20128991161718,1,fixed,,9.0,72.0165023032697,,,
ITA,2023,133.9,-7.1,,0.922796543670316,7.627,5.62219442195901,1,fixed,,9.0,65.1028419441908,,,
JAM,1999,80.7,-3.4,,1.04767386709968,6.813,5.95423949113006,0,float,,5.0,,,,
JAM,2000,89.5,-0.8,,0.87870355044231,6.752,8.17108356120225,0,float,,5.0,,,,
JAM,2001,105.3,-4.8,,1.34492956615135,6.641,6.8019093078759,0,float,,5.0,,,,
JAM,2002,115.4,-6.6,,1.99729094191295,6.616,7.07635009310985,0,float,,5.0,,,,
JAM,2003,120.1,-5.4,,3.66631759041991,6.534,10.0869565217391,0,float,,5.0,,,,
JAM,2004,116.9,-4.6,,1.32372510450574,6.539,13.5545023696682,0,float,,5.0,,,,
JAM,2005,121.5,-3.2,,0.893797935409893,6.577,15.0528658875905,0,float,,5.0,,,,
JAM,2006,114.2,-4.7,,2.89912534481287,6.605,8.56106408706157,0,float,,5.0,,,,
JAM,2007,111.6,-3.7,,1.43195403769627,6.607,9.24482067275562,0,float,,5.0,,,,
JAM,2008,123.8,-7.3,,-0.811736702186792,6.666,22.0228384991843,0,float,,5.0,,,,
JAM,2009,138.3,-10.8,,-4.34530185828071,7.314,9.59224598930482,0,float,,5.0,,,,
JAM,2010,137.8,-6.2,,-1.45714720850386,7.63,12.6105519975603,0,float,,5.0,,,,
JAM,2011,135.9,-6.2,,1.73037627006349,8.034,7.555856465809,0,float,,5.0,,,,
JAM,2012,140.3,-4.0,,-0.613636042132399,8.695,6.87397708674309,0,float,,5.0,,,,
JAM,2013,135.2,0.1,,0.517686011311724,9.698,9.34150076569673,0,float,,5.0,,,,
JAM,2014,134.4,-0.5,,0.689822359762587,9.046,8.27407886231419,0,float,,5.0,,,,
JAM,2015,115.9,-0.3,,0.92148712399856,8.825,3.69154228855725,0,float,,5.0,,,,
JAM,2016,106.9,-0.2,,2.76043761369557,8.634,2.35102197485846,0,float,,5.0,,,,
JAM,2017,95.1,0.4,,2.29303371291363,7.399,4.37839864991561,0,float,,5.0,,,,
JAM,2018,88.3,1.1,,2.51584458612513,5.47,3.73663882152163,0,float,,5.0,,,,
JAM,2019,87.7,0.8,,1.80943147301357,4.987,3.90510000865872,0,float,,5.0,,,,
JAM,2020,101.3,-2.9,,-8.30441923583135,6.501,5.2267777929352,0,float,,5.0,,,,
JAM,2021,86.3,0.8,,5.70467978309095,5.188,5.86278242801063,0,float,,5.0,,,,
JAM,2022,70.2,0.3,,6.43930323656186,4.083,10.3495688391272,0,float,,5.0,,,,
JAM,2023,66.5,0.0,,2.74634433906714,3.022,6.47413734662063,0,float,,5.0,,,,
JOR,1988,159.7,-12.9,,1.46216981660774,,6.61322645290578,0,float,,5.0,108.124787197821,,,
JOR,1989,190.3,-6.8,,-10.7292192804856,,25.7127192982454,0,float,,5.0,130.44733044733,,,
JOR,1990,197.7,-6.8,,-0.275903907591626,,16.1921375615233,0,float,,5.0,149.4476838941,,,
JOR,1991,180.5,-8.1,,1.60853107260195,21.439,8.15549597855212,0,float,,5.0,137.261663286004,,,
JOR,1992,134.7,2.1,,14.3497760596895,19.947,3.9958356055719,0,float,,5.0,131.644698648349,,,
JOR,1993,122.1,-1.4,,4.48698977985747,19.7,3.31666666666706,0,float,,5.0,130.485233240655,,,
JOR,1994,112.1,-1.7,,4.9714766996471,16.894,3.51669624132886,0,float,,5.0,118.336176072338,,,
JOR,1995,102.4,-1.5,,6.20087444373824,14.6,2.35312451301273,0,float,,5.0,124.582688188008,,,
JOR,1996,101.2,-2.7,,2.08702078168048,13.7,6.50121802679586,0,float,,5.0,131.059123299943,,,
JOR,1997,94.7,-2.7,,3.30847538304697,13.74,3.0378842030025,0,float,,5.0,120.737112880307,,,
JOR,1998,96.3,-5.6,,3.0121726904659,13.841,3.09166666666703,0,float,,5.0,109.052402937716,,,
JOR,1999,98.7,-1.1,,3.38953079405096,13.763,0.606256567779427,0,float,,5.0,104.470373639306,,,
JOR,2000,89.9,-1.9,,4.24571192079151,13.7,0.66688092559796,0,float,,5.0,110.328904595996,,,
JOR,2001,85.5,-1.1,,5.26995757513606,14.7,1.77220437351017,0,float,,5.0,109.285478573786,,,
JOR,2002,85.9,-3.2,,5.78380792679309,15.3,1.83299389002049,0,float,,5.0,114.03885781572,,,
JOR,2003,80.4,-1.6,,4.16166755544363,14.5,1.62999999999998,0,float,,5.0,115.706835253918,,,
JOR,2004,73.8,0.6,,8.56721424236906,14.626,3.36186821476601,0,float,,5.0,134.621611934395,,,
JOR,2005,66.1,-2.2,,8.1465948107994,14.8,3.49368534619531,0,float,,5.0,146.908891279018,,,
JOR,2006,60.0,-1.9,,8.09297527811921,14.0,6.25172466656443,0,float,,5.0,141.747381831126,,,
JOR,2007,58.2,2.8,,8.17616995204655,13.1,4.74390639021648,0,float,,5.0,145.994246288526,,,
JOR,2008,47.9,1.9,,7.22038637280149,12.7,13.9712310012729,0,float,,5.0,,,,
JOR,2009,51.8,-2.3,,5.11667226950634,12.9,-0.739069743144777,0,float,,5.0,,,,
JOR,2010,53.4,0.2,,2.6377158262256,12.5,4.84551875852116,0,float,,5.0,,,,
JOR,2011,56.1,-1.2,,2.90729315392207,12.9,4.1624416292779,0,float,,5.0,,,,
JOR,2012,64.0,-3.3,,2.40465716535539,12.2,4.5152295667099,0,float,,5.0,,,,
JOR,2013,68.8,-8.8,,2.72311205964112,12.6,4.82462314269537,0,float,,5.0,,,,
JOR,2014,68.2,-6.8,,3.32287328047509,11.9,2.89947905006057,0,float,,5.0,,,,
JOR,2015,71.4,-5.2,,2.52261671092148,13.075,-0.876851359704049,0,float,,5.0,,,,
JOR,2016,70.7,-2.6,,2.11166806967252,15.275,-0.778430463054142,0,float,,5.0,,,,
JOR,2017,69.1,-3.2,,2.50770398070352,18.12,3.32389447576097,0,float,,5.0,,,,
JOR,2018,67.9,-4.2,,1.85383415616927,18.257,4.46231108475481,0,float,,5.0,,,,
JOR,2019,69.4,-5.1,,1.85633006592765,16.801,0.761514047265601,0,float,,5.0,,,,
JOR,2020,77.9,-7.6,,-1.15257534158022,19.213,0.333294350628378,0,float,,5.0,,,,
JOR,2021,79.9,-6.6,,3.75201276755828,19.837,1.34609377243118,0,float,,5.0,,,,
JOR,2022,80.7,-4.9,,2.7468615450031,18.2,4.22915568897117,0,float,,5.0,,,,
JOR,2023,81.0,-6.5,,3.12900102017251,16.62,2.08486986327134,0,float,,5.0,,,,
JPN,1980,41.4,-4.3,,2.81759120738283,,7.77858176555718,0,float,,10.0,26.0997494039533,,,
JPN,1981,45.8,-3.8,,4.20933646523171,,4.91216291820523,0,float,,10.0,26.4890191514286,,,
JPN,1982,50.1,-3.7,,3.31245673740017,,2.7410409556314,0,float,,10.0,26.1717807345409,,,
JPN,1983,55.1,-3.9,,3.52304498510377,,1.89971971348485,0,float,,10.0,24.0115515123488,,,
JPN,1984,56.9,-2.6,,4.50199481622435,,2.26161369193155,0,float,,10.0,25.2713308756106,,,
JPN,1985,59.2,-1.3,,5.23338094687848,,2.0322773460849,0,float,,10.0,23.6139918391258,,,
JPN,1986,64.2,-1.3,,3.32652561623384,,0.595586799453249,0,float,,10.0,17.4320039817075,,,
JPN,1987,65.7,-0.4,,4.73066586040017,,0.126176841696583,0,float,,10.0,16.4425335995343,,,
JPN,1988,62.4,0.5,,6.78502010955764,,0.678557580457558,0,float,,10.0,16.5402069067985,,,
JPN,1989,56.9,1.2,,4.85803768615389,,2.27228962064317,0,float,,10.0,18.1591145306772,,,
JPN,1990,54.8,1.9,,4.89271306574565,,3.0785162869516,0,float,,10.0,18.9369349833675,,,
JPN,1991,54.1,1.6,,3.41749676183089,2.059,3.25143848753308,0,float,,10.0,17.3931812597285,,,
JPN,1992,57.9,0.6,,0.848069581218368,2.158,1.7602830605927,0,float,,10.0,16.6670890619573,,,
JPN,1993,63.2,-2.3,,-0.517919847117952,2.539,1.24304589707924,0,float,,10.0,15.399061805981,,,
JPN,1994,73.3,-3.7,,0.99306636322622,2.89,0.695458057869004,0,float,,10.0,15.4842353027775,,,
JPN,1995,80.7,-4.2,,2.34205546196849,3.15,-0.127899045020446,0,float,,10.0,16.1166693561401,,,
JPN,1996,85.3,-4.8,,3.07546731409349,3.383,0.136600358575909,0,float,,10.0,17.8974380473791,,,
JPN,1997,91.3,-3.4,,1.36297109407448,3.374,1.74780458692133,0,float,,10.0,19.4062642232127,,,
JPN,1998,101.6,-9.9,,-1.77264091037956,4.078,0.661974191385911,0,float,,10.0,18.7651112452697,,,
JPN,1999,113.5,-6.7,,-0.347600398675738,4.677,-0.341296928327554,0,float,,10.0,17.9207503513808,,,
JPN,2000,118.5,-7.2,,2.97832688768516,4.748,-0.676578683595175,0,float,,10.0,19.2751936529389,,,
JPN,2001,126.8,-6.1,,0.284608556379041,5.02,-0.740055504162738,0,float,,10.0,19.2772303804527,,,
JPN,2002,134.6,-7.2,,0.0849888050363319,5.386,-0.923494026942321,0,float,,10.0,20.1432481553025,,,
JPN,2003,140.2,-7.3,,1.38010935830795,5.251,-0.256541816316025,0,float,,10.0,21.0750119103347,,,
JPN,2004,148.8,-5.3,,2.11294823723127,4.734,-0.00857338820310272,0,float,,10.0,23.4324185456932,,,
JPN,2005,153.4,-4.4,,1.8482813374834,4.446,-0.282946068764391,0,float,,10.0,25.9909279228382,,,
JPN,2006,152.1,-3.0,,1.54630843078741,4.192,0.249355116079085,0,float,,10.0,29.714872929485,,,
JPN,2007,150.4,-2.9,,1.72837912865577,3.888,0.060039454498669,0,float,,10.0,32.4957200262739,,,
JPN,2008,153.6,-4.1,,-1.16662209355141,4.002,1.3800788616492,0,float,,10.0,33.7738026089171,,,
JPN,2009,172.9,-9.6,,-5.9359411383964,5.068,-1.35283672951719,0,float,,10.0,24.1730393019729,,,
JPN,2010,178.6,-9.1,,4.13645589222239,5.102,-0.728243207517779,0,float,,10.0,28.2400150860666,,,
JPN,2011,190.6,-9.0,,-0.20035785332982,4.55,-0.27245561610124,0,float,,10.0,29.9713853558472,,,
JPN,2012,197.1,-8.2,,1.64893452981225,4.358,-0.0440645104432602,0,float,,10.0,30.174299547803,,,
JPN,2013,201.2,-7.6,,1.99727653399265,4.038,0.335037912184741,0,float,,10.0,33.5913694460807,,,
JPN,2014,203.6,-5.6,,0.905915486065865,3.589,2.75922671353253,0,float,,10.0,36.7643250218282,,,
JPN,2015,200.1,-3.6,,1.79997735783475,3.385,0.795279630579839,0,float,,10.0,34.7276305886293,,,
JPN,2016,202.1,-3.6,,0.704986495111257,3.132,-0.127258844489754,0,float,,10.0,30.6562793068554,,,
JPN,2017,203.1,-3.0,,1.62345062245441,2.822,0.484199796126385,0,float,,10.0,33.6888336792782,,,
JPN,2018,203.7,-2.4,,0.834143845965585,2.467,0.989094598021848,0,float,,10.0,35.8035749582494,,,
JPN,2019,206.3,-3.0,,-0.308496921143259,2.351,0.46877615938395,0,float,,10.0,34.3582972799989,,,
JPN,2020,228.8,-9.0,,-4.28327942675573,2.809,-0.024995834027731,0,float,,10.0,30.5192226892273,,,
JPN,2021,222.7,-6.3,,3.56419531474475,2.808,-0.233352779398264,0,float,,10.0,35.4253927340539,,,
JPN,2022,227.8,-4.2,,1.33164750653741,2.614,2.49770278172255,0,float,,10.0,44.86063102004,,,
JPN,2023,220.3,-2.4,,0.720785304749811,2.6,3.26813365933163,0,float,,10.0,43.5950833802735,,,
KAZ,2002,17.6,1.9,,9.79999999960842,9.33,5.83692452105643,0,float,,5.0,94.03168564978,,,
KAZ,2003,15.0,4.0,,9.30000000033759,8.78,6.4382181011894,0,float,,5.0,91.4633324250457,,,
KAZ,2004,11.4,3.3,,9.60000000136854,8.4,6.88205438981899,0,float,,5.0,96.4091997009336,,,
KAZ,2005,8.1,6.1,,9.69999999922682,8.13,7.57999929125766,0,float,,5.0,97.7625030243024,,,
KAZ,2006,6.7,7.7,,10.7,7.79,8.72169386091726,0,float,,5.0,91.4535267973373,,,
KAZ,2007,4.1,5.1,,8.89999999999405,7.26,10.8468362075557,0,float,,5.0,92.1616330969975,,,
KAZ,2008,6.8,1.2,,3.30000000021091,6.63,17.139899777207,0,float,,5.0,94.2948046483658,,,
KAZ,2009,10.2,-1.3,,1.19999999942873,6.55,7.31607858288578,0,float,,5.0,75.7660674636533,,,
KAZ,2010,10.7,1.5,,7.30000000329814,5.77,7.40046356341396,0,float,,5.0,74.1382658957842,,,
KAZ,2011,10.2,5.8,,7.40000000144188,5.39,8.4529046617679,0,float,,5.0,73.1178570509129,,,
KAZ,2012,12.1,4.4,,4.79999999528297,5.29,5.19568369035073,0,float,,5.0,73.7237324891671,,,
KAZ,2013,12.6,4.9,,5.99999999671084,5.2,5.94283871648418,0,float,,5.0,65.4076093299538,,,
KAZ,2014,14.5,2.5,,4.20000000566705,5.06,6.84944977003358,0,float,,5.0,64.9720346513507,,,
KAZ,2015,21.9,-6.3,,1.20000000053288,4.93,6.67828585615236,0,float,,5.0,53.0497288072652,,,
KAZ,2016,19.7,-4.5,,1.09999999910173,4.96,14.3610942386248,0,float,,5.0,60.3115965864153,,,
KAZ,2017,19.9,-4.3,,4.10000000257358,4.9,7.44266321306792,0,float,,5.0,56.825387935971,,,
KAZ,2018,20.3,2.6,,4.09999999309841,4.85,6.16366247577762,0,float,,5.0,63.5279565118188,,,
KAZ,2019,19.9,-0.6,,4.50000000091883,4.8,5.33356098916669,0,float,,5.0,64.8586165517565,,,
KAZ,2020,26.4,-7.0,,-2.49999999628,4.89,6.71815454861458,0,float,,5.0,57.0264423660931,,,
KAZ,2021,25.1,-5.0,,4.29999999729456,5.568,8.04147134028401,0,float,,5.0,58.6686085779207,,,
KAZ,2022,23.5,0.1,,3.19999999970734,4.86,15.0278644440851,0,float,,5.0,68.3343147415612,,,
KAZ,2023,23.0,-1.4,,5.09999999973641,4.835,14.5275597825952,0,float,,5.0,62.3342837675021,,,
KEN,1998,38.5,0.0,,3.29021372249065,2.843,6.72243650753928,0,float,,6.0,48.8972419400753,,,
KEN,1999,38.4,0.8,,2.30538859522412,2.884,5.74200109520484,0,float,,6.0,48.1922749889095,,,
KEN,2000,43.1,0.4,,0.599695390807426,2.884,9.98002515350979,0,float,,6.0,53.3090443862273,,,
KEN,2001,41.3,-0.5,,3.77990649795343,2.876,5.73859814341467,0,float,,6.0,55.9468360286644,,,
KEN,2002,42.0,-1.3,,0.546859530175595,2.916,1.96130821739162,0,float,,6.0,55.1726722640053,,,
KEN,2003,43.8,-0.7,,2.93247554570904,2.869,9.81569062979654,0,float,,6.0,54.132265895729,,,
KEN,2004,40.8,0.5,,5.10429977629738,2.844,11.6240355442426,0,float,,6.0,59.4770033484289,,,
KEN,2005,37.4,-0.2,,5.90666607980057,2.739,10.3127783574683,0,float,,6.0,64.4788661639796,,,
KEN,2006,37.1,-0.4,,6.47249430015484,2.673,14.4537342081708,0,float,,6.0,55.2364851257303,,,
KEN,2007,34.2,-1.0,,6.85072976998784,2.642,9.75888023027529,0,float,,6.0,53.8947888046059,,,
KEN,2008,34.3,-2.0,,0.232282744812977,2.751,26.2398166445063,0,float,,6.0,57.5785986473131,,,
KEN,2009,36.0,-3.1,,3.30693981631089,2.816,9.23412592394652,0,float,,6.0,45.9451918127805,,,
KEN,2010,36.7,-3.7,,8.05847360290906,2.793,3.96138889115385,0,float,,6.0,50.3942873502834,,,
KEN,2011,35.7,-3.6,,5.1211061197056,2.699,14.0224913014704,0,float,,6.0,58.4022059745625,,,
KEN,2012,37.6,-5.3,,4.56867961444982,2.678,9.37777003547598,0,float,,6.0,51.6236920232481,,,
KEN,2013,39.8,-5.2,,3.7978483925754,2.762,5.71749357037733,0,float,,6.0,47.4646425127304,,,
KEN,2014,41.3,-5.8,,5.02011100232484,2.767,6.87815499275949,0,float,,6.0,46.170489362216,,,
KEN,2015,45.8,-6.7,,4.96772112759767,2.762,6.58215429284779,0,float,,6.0,40.3273846919019,,,
KEN,2016,50.4,-7.5,,4.21351706814744,2.757,6.29724953814625,0,float,,6.0,34.8650195731824,,,
KEN,2017,53.9,-7.4,,3.83795817364721,3.542,8.00564967709945,0,float,,6.0,35.9950578754074,,,
KEN,2018,56.4,-6.9,,5.64794640709219,4.284,4.6898064677633,0,float,,6.0,34.4147531767425,,,
KEN,2019,59.1,-7.4,,5.11415885767801,5.014,5.23963795764792,0,float,,6.0,31.759461841481,,,
KEN,2020,68.0,-8.1,,-0.272766327438816,5.613,5.40516207933392,0,float,,6.0,30.3991387830411,,,
KEN,2021,68.2,-7.2,,7.59048947333467,5.693,6.10793603659176,0,float,,6.0,35.0020477795269,,,
KEN,2022,67.8,-6.0,,4.85998104287999,5.565,7.65986268272224,0,float,,6.0,40.2753238373561,,,
KEN,2023,73.4,-5.6,,5.71999241214208,5.409,7.67139634029402,0,float,,6.0,40.9337677377556,,,
KGZ,2000,123.3,-10.7,,5.44333663288322,2.143,18.7007342838023,0,float,,5.0,89.4309316270309,,,
KGZ,2001,108.2,-6.7,,5.32162141190466,2.273,6.9196798942304,0,float,,5.0,73.7469123687968,,,
KGZ,2002,107.9,-5.9,,-0.0173246130360667,2.416,2.13420986310243,0,float,,5.0,82.9207290212667,,,
KGZ,2003,108.2,-5.2,,7.03029319731168,2.548,2.97461295184355,0,float,,5.0,83.9327828079655,,,
KGZ,2004,92.7,-4.9,,7.02681242497607,2.68,4.11065084723381,0,float,,5.0,93.8157321567302,,,
KGZ,2005,85.7,-3.8,,-0.175515404044219,2.816,4.3386739184431,0,float,,5.0,95.0840046303638,,,
KGZ,2006,73.4,-2.1,,3.10289874199981,2.962,5.55212333162542,0,float,,5.0,120.749981766273,,,
KGZ,2007,57.7,1.3,,8.54287477507607,3.094,10.2301032660484,0,float,,5.0,137.058387838563,,,
KGZ,2008,49.0,1.9,,8.40161604861429,3.207,24.5201024234102,0,float,,5.0,146.106082230139,,,
KGZ,2009,58.5,0.4,,2.88629457537731,3.343,6.83656248105368,0,float,,5.0,133.379153167955,,,
KGZ,2010,59.7,-5.9,,-0.471566596791618,3.503,7.96772225579684,0,float,,5.0,133.232850492333,,,
KGZ,2011,50.1,-4.7,,5.95627429693504,3.644,16.6363262731495,0,float,,5.0,136.179840420492,,,
KGZ,2012,50.5,-5.9,,-0.0881501998439376,3.786,2.76844236540957,0,float,,5.0,139.675937840309,,,
KGZ,2013,47.1,-3.7,,10.9154694528045,3.881,6.61375202358082,0,float,,5.0,134.026785643922,,,
KGZ,2014,53.6,-3.1,,4.02403863083252,4.02,7.5342472977589,0,float,,5.0,125.126181075833,,,
KGZ,2015,67.1,-2.5,,3.87582544512439,4.138,6.50331838993384,0,float,,5.0,110.961570714633,,,
KGZ,2016,59.1,-5.8,,4.33585592190116,4.294,0.388838296895799,0,float,,5.0,105.823574017406,,,
KGZ,2017,58.8,-3.7,,4.73993722377884,4.425,3.1753098637994,0,float,,5.0,100.617445813258,,,
KGZ,2018,54.8,-0.6,,3.75791013557165,4.559,1.54266145238436,0,float,,5.0,98.8755599017608,,,
KGZ,2019,48.8,-0.1,,4.60062565707598,5.45,1.13362257718804,0,float,,5.0,94.4302823542939,,,
KGZ,2020,63.6,-3.1,,-7.14897757727955,5.945,6.32542296338078,0,float,,5.0,78.9922784304738,,,
KGZ,2021,56.2,-0.7,,5.50700762671923,5.149,11.9050398185147,0,float,,5.0,100.261376861569,,,
KGZ,2022,46.8,-0.3,,8.96750520041391,4.767,13.9229093174176,0,float,,5.0,133.786718048766,,,
KGZ,2023,42.0,1.6,,9.0132928339342,3.498,10.7532770416742,0,float,,5.0,132.373403912336,,,
KHM,1996,30.2,-7.5,,5.89750560694478,0.963,7.15086140872796,0,float,,2.0,69.161566797509,,,
KHM,1997,31.6,-3.7,,4.00662107873787,0.638,7.96021397777456,0,float,,2.0,78.9346444583816,,,
KHM,1998,37.2,-5.4,,4.68163210426384,0.712,14.8065035437763,0,float,,2.0,75.6194730009492,,,
KHM,1999,34.7,-3.8,,12.7053811380498,0.727,4.00820702088782,0,float,,2.0,94.1768880770207,,,
KHM,2000,34.1,-4.7,,9.99358032292079,0.745,-0.791992529473567,0,float,,2.0,110.397125303731,,,
KHM,2001,33.6,-5.0,,7.38971065070517,0.778,-0.600648300123686,0,float,,2.0,111.771741244001,,,
KHM,2002,37.8,-6.1,,6.26507280509637,0.862,0.211466568022607,0,float,,2.0,118.269562072288,,,
KHM,2003,39.6,-5.7,,10.2836813071691,0.909,0.94174611779921,0,float,,2.0,120.074969093599,,,
KHM,2004,38.1,-3.2,,9.45769481103929,1.004,4.31933677434786,0,float,,2.0,131.351481056276,,,
KHM,2005,31.3,-0.3,,13.3033338358455,1.061,6.61525912001587,0,float,,2.0,133.551965265648,,,
KHM,2006,26.6,-0.1,,10.9433600681694,1.16,5.81068550464306,0,float,,2.0,140.348734318483,,,
KHM,2007,25.3,0.6,,10.398458101201,1.257,8.70882770568049,0,float,,2.0,133.700023826819,,,
KHM,2008,22.7,0.4,,7.47636606631011,0.825,24.096851930605,0,float,,2.0,130.393510678736,,,
KHM,2009,23.1,-3.9,,4.07477850599065,0.579,-1.24171754189637,0,float,,2.0,102.2879490147,,,
KHM,2010,23.5,-3.1,,5.07691843229247,0.771,3.99639528107218,0,float,,2.0,109.998400607758,,,
KHM,2011,23.7,-3.7,,7.28665813879552,0.577,5.4784474961745,0,float,,2.0,109.790505166814,,,
KHM,2012,25.0,-3.6,,7.65025657870362,0.505,2.93431609293951,0,float,,2.0,116.740233418212,,,
KHM,2013,24.6,-2.0,,7.8574997554252,0.438,2.94162509547349,0,float,,2.0,124.887552768657,,,
KHM,2014,24.0,-1.2,,8.00032074618566,0.692,3.85568861424207,0,float,,2.0,124.454908526693,,,
KHM,2015,23.4,-0.7,,7.20703472529512,0.393,1.22393195511119,0,float,,2.0,122.109596815379,,,
KHM,2016,22.0,-0.3,,7.90550116130704,0.716,3.01913975139128,0,float,,2.0,122.704555602667,,,
KHM,2017,22.9,-0.8,,8.07503915535979,0.141,2.91263557371478,0,float,,2.0,121.155451298689,,,
KHM,2018,21.3,0.3,,8.77622376224463,0.129,2.45908515380146,0,float,,2.0,118.43765541305,,,
KHM,2019,21.2,2.2,,7.93695013588524,0.119,1.94257500833107,0,float,,2.0,115.736679072448,,,
