geo,year,variable,value,flag
MK,2017,overcrowding,46.3,
MK,2018,overcrowding,46.4,
MK,2019,overcrowding,43.5,
MK,2020,overcrowding,41.8,covid
MK,2021,overcrowding,40.4,covid
MK,2022,overcrowding,36.1,covid
MK,2023,overcrowding,38.1,
MK,2024,overcrowding,38.3,
MT,2005,overcrowding,3.8,
MT,2006,overcrowding,3.5,
MT,2007,overcrowding,4.2,
MT,2008,overcrowding,3.9,
MT,2009,overcrowding,3.8,
MT,2010,overcrowding,4.0,
MT,2011,overcrowding,4.4,
MT,2012,overcrowding,4.0,
MT,2013,overcrowding,4.5,
MT,2014,overcrowding,4.0,
MT,2015,overcrowding,3.8,
MT,2016,overcrowding,3.0,
MT,2017,overcrowding,3.0,
MT,2018,overcrowding,3.4,
MT,2019,overcrowding,3.7,
MT,2020,overcrowding,4.2,covid
MT,2021,overcrowding,2.9,covid
MT,2022,overcrowding,2.8,covid
MT,2023,overcrowding,2.4,
MT,2024,overcrowding,3.7,
MT,2025,overcrowding,4.7,
NL,2005,overcrowding,1.9,
NL,2006,overcrowding,1.8,
NL,2007,overcrowding,1.9,
NL,2008,overcrowding,1.7,
NL,2009,overcrowding,1.7,
NL,2010,overcrowding,2.0,
NL,2011,overcrowding,1.7,
NL,2012,overcrowding,2.5,
NL,2013,overcrowding,2.6,
NL,2014,overcrowding,3.5,
NL,2015,overcrowding,3.3,
NL,2016,overcrowding,4.0,
NL,2017,overcrowding,4.1,
NL,2018,overcrowding,4.1,
NL,2019,overcrowding,4.8,
NL,2020,overcrowding,4.8,covid
NL,2021,overcrowding,3.4,covid
NL,2022,overcrowding,2.9,covid
NL,2023,overcrowding,3.8,
NL,2024,overcrowding,4.6,
NL,2025,overcrowding,4.1,
NO,2003,overcrowding,5.4,
NO,2004,overcrowding,6.2,
NO,2005,overcrowding,5.8,
NO,2006,overcrowding,5.3,
NO,2007,overcrowding,5.3,
NO,2008,overcrowding,5.2,
NO,2009,overcrowding,5.0,
NO,2010,overcrowding,5.3,
NO,2011,overcrowding,5.1,
NO,2012,overcrowding,5.6,
NO,2013,overcrowding,6.0,
NO,2014,overcrowding,4.6,
NO,2015,overcrowding,5.2,
NO,2016,overcrowding,5.1,
NO,2017,overcrowding,5.3,
NO,2018,overcrowding,6.0,
NO,2019,overcrowding,6.1,
NO,2020,overcrowding,6.2,covid
NO,2021,overcrowding,6.5,covid
NO,2022,overcrowding,5.9,covid
NO,2023,overcrowding,6.0,
NO,2024,overcrowding,5.8,
NO,2025,overcrowding,6.8,
PL,2005,overcrowding,54.1,
PL,2006,overcrowding,54.1,
PL,2007,overcrowding,52.3,
PL,2008,overcrowding,50.8,
PL,2009,overcrowding,49.1,
PL,2010,overcrowding,47.5,
PL,2011,overcrowding,47.2,
PL,2012,overcrowding,46.3,
PL,2013,overcrowding,44.8,
PL,2014,overcrowding,44.2,
PL,2015,overcrowding,43.4,
PL,2016,overcrowding,40.7,
PL,2017,overcrowding,40.5,
PL,2018,overcrowding,39.2,
PL,2019,overcrowding,37.6,
PL,2020,overcrowding,36.9,covid
PL,2021,overcrowding,35.7,covid
PL,2022,overcrowding,35.8,covid
PL,2023,overcrowding,33.9,
PL,2024,overcrowding,33.7,
PL,2025,overcrowding,30.9,
PT,2004,overcrowding,15.3,
PT,2005,overcrowding,16.5,
PT,2006,overcrowding,15.8,
PT,2007,overcrowding,16.1,
PT,2008,overcrowding,15.7,
PT,2009,overcrowding,14.1,
PT,2010,overcrowding,14.6,
PT,2011,overcrowding,11.0,
PT,2012,overcrowding,10.1,
PT,2013,overcrowding,11.4,
PT,2014,overcrowding,10.3,
PT,2015,overcrowding,10.3,
PT,2016,overcrowding,10.3,
PT,2017,overcrowding,9.3,
PT,2018,overcrowding,9.6,
PT,2019,overcrowding,9.5,
PT,2020,overcrowding,9.0,covid
PT,2021,overcrowding,10.6,covid
PT,2022,overcrowding,9.4,covid
PT,2023,overcrowding,12.9,
PT,2024,overcrowding,11.2,
PT,2025,overcrowding,12.7,
RO,2007,overcrowding,55.9,
RO,2008,overcrowding,54.8,
RO,2009,overcrowding,53.4,
RO,2010,overcrowding,52.0,
RO,2011,overcrowding,51.4,
RO,2012,overcrowding,51.6,
RO,2013,overcrowding,50.6,
RO,2014,overcrowding,49.4,
RO,2015,overcrowding,49.7,
RO,2016,overcrowding,48.4,
RO,2017,overcrowding,47.0,
RO,2018,overcrowding,46.3,
RO,2019,overcrowding,45.8,
RO,2020,overcrowding,45.1,covid
RO,2021,overcrowding,41.0,covid
RO,2022,overcrowding,40.5,covid
RO,2023,overcrowding,40.0,
RO,2024,overcrowding,40.7,
RO,2025,overcrowding,40.4,
RS,2013,overcrowding,54.3,
RS,2014,overcrowding,50.4,
RS,2015,overcrowding,53.4,
RS,2016,overcrowding,55.5,
RS,2017,overcrowding,56.2,
RS,2018,overcrowding,53.3,
RS,2019,overcrowding,50.9,
RS,2020,overcrowding,50.6,covid
RS,2021,overcrowding,48.8,covid
RS,2022,overcrowding,47.6,covid
RS,2023,overcrowding,47.9,
RS,2024,overcrowding,46.6,
RS,2025,overcrowding,46.0,
SE,2004,overcrowding,11.8,
SE,2005,overcrowding,10.7,
SE,2006,overcrowding,10.7,
SE,2007,overcrowding,10.0,
SE,2008,overcrowding,11.0,
SE,2009,overcrowding,12.1,
SE,2010,overcrowding,13.1,
SE,2011,overcrowding,13.5,
SE,2012,overcrowding,12.9,
SE,2013,overcrowding,13.0,
SE,2014,overcrowding,12.7,
SE,2015,overcrowding,13.9,
SE,2016,overcrowding,14.4,
SE,2017,overcrowding,13.5,
SE,2018,overcrowding,15.2,
SE,2019,overcrowding,15.6,
SE,2020,overcrowding,15.6,covid
SE,2021,overcrowding,15.7,covid
SE,2022,overcrowding,15.9,covid
SE,2023,overcrowding,16.4,
SE,2024,overcrowding,16.7,
SE,2025,overcrowding,15.7,
SI,2005,overcrowding,42.0,
SI,2006,overcrowding,40.3,
SI,2007,overcrowding,39.9,
SI,2008,overcrowding,39.5,
SI,2009,overcrowding,38.0,
SI,2010,overcrowding,34.9,
SI,2011,overcrowding,17.1,
SI,2012,overcrowding,16.6,
SI,2013,overcrowding,15.6,
SI,2014,overcrowding,14.8,
SI,2015,overcrowding,13.7,
SI,2016,overcrowding,12.6,
SI,2017,overcrowding,12.8,
SI,2018,overcrowding,12.5,
SI,2019,overcrowding,11.6,
SI,2020,overcrowding,10.9,covid
SI,2021,overcrowding,10.9,covid
SI,2022,overcrowding,11.0,covid
SI,2023,overcrowding,10.3,
SI,2024,overcrowding,10.6,
SI,2025,overcrowding,10.5,
SK,2005,overcrowding,46.6,
SK,2006,overcrowding,45.9,
SK,2007,overcrowding,43.3,
SK,2008,overcrowding,42.9,
SK,2009,overcrowding,39.7,
SK,2010,overcrowding,40.1,
SK,2011,overcrowding,39.5,
SK,2012,overcrowding,38.4,
SK,2013,overcrowding,39.8,
SK,2014,overcrowding,38.6,
SK,2015,overcrowding,37.8,
SK,2016,overcrowding,37.9,
SK,2017,overcrowding,36.4,
SK,2018,overcrowding,35.5,
SK,2019,overcrowding,34.1,
SK,2020,overcrowding,30.1,covid
SK,2021,overcrowding,31.2,covid
SK,2022,overcrowding,31.8,covid
SK,2023,overcrowding,30.5,
SK,2024,overcrowding,29.9,
SK,2025,overcrowding,27.8,
TR,2006,overcrowding,51.5,
TR,2007,overcrowding,51.6,
TR,2008,overcrowding,50.6,
TR,2009,overcrowding,48.8,
TR,2010,overcrowding,47.4,
TR,2011,overcrowding,47.1,
TR,2012,overcrowding,46.0,
TR,2013,overcrowding,45.9,
TR,2014,overcrowding,46.9,
TR,2015,overcrowding,46.0,
TR,2016,overcrowding,44.5,
TR,2017,overcrowding,43.7,
TR,2018,overcrowding,42.3,
TR,2019,overcrowding,40.7,
TR,2020,overcrowding,40.0,covid
TR,2021,overcrowding,39.1,covid
TR,2022,overcrowding,38.0,covid
TR,2023,overcrowding,38.1,
TR,2024,overcrowding,38.2,
TR,2025,overcrowding,37.8,
UK,2005,overcrowding,5.7,
UK,2006,overcrowding,6.3,
UK,2007,overcrowding,6.2,
UK,2008,overcrowding,6.5,
UK,2009,overcrowding,7.2,
UK,2010,overcrowding,7.3,
UK,2011,overcrowding,7.1,
UK,2012,overcrowding,7.0,
UK,2013,overcrowding,8.0,
UK,2014,overcrowding,7.3,
UK,2015,overcrowding,7.3,
UK,2016,overcrowding,8.0,
UK,2017,overcrowding,3.4,
UK,2018,overcrowding,4.8,
XK,2018,overcrowding,64.1,
AL,2017,arop_post,23.7,
AL,2018,arop_post,23.4,
AL,2019,arop_post,23.0,
AL,2020,arop_post,21.8,covid
AL,2021,arop_post,22.0,covid
AL,2022,arop_post,20.6,covid
AL,2023,arop_post,19.7,
AL,2024,arop_post,19.2,
AT,1995,arop_post,13.0,
AT,1996,arop_post,14.0,
AT,1997,arop_post,13.0,
AT,1998,arop_post,13.0,
AT,1999,arop_post,12.0,
AT,2000,arop_post,12.0,
AT,2001,arop_post,12.0,
AT,2003,arop_post,13.2,
AT,2004,arop_post,13.0,
AT,2005,arop_post,12.6,
AT,2006,arop_post,12.6,
AT,2007,arop_post,12.0,
AT,2008,arop_post,15.2,
AT,2009,arop_post,14.5,
AT,2010,arop_post,14.7,
AT,2011,arop_post,14.5,
AT,2012,arop_post,14.4,
AT,2013,arop_post,14.4,
AT,2014,arop_post,14.1,
AT,2015,arop_post,13.9,
AT,2016,arop_post,14.1,
AT,2017,arop_post,14.4,
AT,2018,arop_post,14.3,
AT,2019,arop_post,13.3,
AT,2020,arop_post,13.9,covid
AT,2021,arop_post,14.7,covid
AT,2022,arop_post,14.8,covid
AT,2023,arop_post,14.9,
AT,2024,arop_post,14.3,
AT,2025,arop_post,15.9,
BE,1995,arop_post,16.0,
BE,1996,arop_post,15.0,
BE,1997,arop_post,14.0,
BE,1998,arop_post,14.0,
BE,1999,arop_post,13.0,
BE,2000,arop_post,13.0,
BE,2001,arop_post,13.0,
BE,2003,arop_post,15.4,
BE,2004,arop_post,14.3,
BE,2005,arop_post,14.8,
BE,2006,arop_post,14.7,
BE,2007,arop_post,15.2,
BE,2008,arop_post,14.7,
BE,2009,arop_post,14.6,
BE,2010,arop_post,14.6,
BE,2011,arop_post,15.3,
BE,2012,arop_post,15.3,
BE,2013,arop_post,15.1,
BE,2014,arop_post,15.5,
BE,2015,arop_post,14.9,
BE,2016,arop_post,15.5,
BE,2017,arop_post,15.9,
BE,2018,arop_post,16.4,
BE,2019,arop_post,14.8,
BE,2020,arop_post,14.1,covid
BE,2021,arop_post,12.8,covid
BE,2022,arop_post,13.1,covid
BE,2023,arop_post,12.4,
BE,2024,arop_post,11.4,
BE,2025,arop_post,10.9,
BG,2006,arop_post,18.4,
BG,2007,arop_post,22.0,
BG,2008,arop_post,21.4,
BG,2009,arop_post,21.8,
BG,2010,arop_post,20.7,
BG,2011,arop_post,22.2,
BG,2012,arop_post,21.2,
BG,2013,arop_post,21.0,
BG,2014,arop_post,21.8,
BG,2015,arop_post,22.0,
BG,2016,arop_post,22.9,
BG,2017,arop_post,23.4,
BG,2018,arop_post,22.0,
BG,2019,arop_post,22.6,
BG,2020,arop_post,23.8,covid
BG,2021,arop_post,22.1,covid
BG,2022,arop_post,22.9,covid
BG,2023,arop_post,20.6,
BG,2024,arop_post,21.7,
BG,2025,arop_post,21.2,
CH,2007,arop_post,15.0,
CH,2008,arop_post,15.7,
CH,2009,arop_post,15.6,
CH,2010,arop_post,15.0,
CH,2011,arop_post,15.0,
CH,2012,arop_post,15.9,
CH,2013,arop_post,14.5,
CH,2014,arop_post,13.8,
CH,2015,arop_post,15.6,
CH,2016,arop_post,14.7,
CH,2017,arop_post,15.5,
CH,2018,arop_post,14.6,
CH,2019,arop_post,16.0,
CH,2020,arop_post,15.5,covid
CH,2021,arop_post,14.7,covid
CH,2022,arop_post,15.8,covid
CH,2023,arop_post,16.4,
CH,2024,arop_post,16.2,
CY,2005,arop_post,16.1,
CY,2006,arop_post,15.6,
CY,2007,arop_post,15.5,
CY,2008,arop_post,15.9,
CY,2009,arop_post,15.8,
CY,2010,arop_post,15.6,
CY,2011,arop_post,14.8,
CY,2012,arop_post,14.7,
CY,2013,arop_post,15.3,
CY,2014,arop_post,14.4,
CY,2015,arop_post,16.2,
CY,2016,arop_post,16.1,
CY,2017,arop_post,15.7,
CY,2018,arop_post,15.4,
CY,2019,arop_post,15.1,
CY,2020,arop_post,14.8,covid
CY,2021,arop_post,13.7,covid
CY,2022,arop_post,14.7,covid
CY,2023,arop_post,14.9,
CY,2024,arop_post,14.6,
CY,2025,arop_post,14.9,
CZ,2001,arop_post,8.0,
CZ,2005,arop_post,10.4,
CZ,2006,arop_post,9.9,
CZ,2007,arop_post,9.6,
CZ,2008,arop_post,9.0,
CZ,2009,arop_post,8.6,
CZ,2010,arop_post,9.0,
CZ,2011,arop_post,9.8,
CZ,2012,arop_post,9.6,
CZ,2013,arop_post,8.6,
CZ,2014,arop_post,9.7,
CZ,2015,arop_post,9.7,
CZ,2016,arop_post,9.7,
CZ,2017,arop_post,9.1,
CZ,2018,arop_post,9.6,
CZ,2019,arop_post,10.1,
CZ,2020,arop_post,9.5,covid
CZ,2021,arop_post,8.6,covid
CZ,2022,arop_post,10.2,covid
CZ,2023,arop_post,9.8,
CZ,2024,arop_post,9.5,
CZ,2025,arop_post,9.6,
DE,1995,arop_post,15.0,
DE,1996,arop_post,14.0,
DE,1997,arop_post,12.0,
DE,1998,arop_post,11.0,
DE,1999,arop_post,11.0,
DE,2000,arop_post,10.0,
DE,2001,arop_post,11.0,
DE,2005,arop_post,12.2,
DE,2006,arop_post,12.5,
DE,2007,arop_post,15.2,
DE,2008,arop_post,15.2,
DE,2009,arop_post,15.5,
DE,2010,arop_post,15.6,
DE,2011,arop_post,15.8,
DE,2012,arop_post,16.1,
DE,2013,arop_post,16.1,
DE,2014,arop_post,16.7,
DE,2015,arop_post,16.7,
DE,2016,arop_post,16.5,
DE,2017,arop_post,16.1,
DE,2018,arop_post,16.0,
DE,2019,arop_post,14.8,
DE,2020,arop_post,16.1,covid
DE,2021,arop_post,16.0,covid
DE,2022,arop_post,14.8,covid
DE,2023,arop_post,14.4,
DE,2024,arop_post,15.5,
DE,2025,arop_post,16.1,
DK,1995,arop_post,10.0,
DK,1997,arop_post,10.0,
DK,1999,arop_post,10.0,
DK,2001,arop_post,10.0,
DK,2003,arop_post,11.7,
DK,2004,arop_post,10.9,
DK,2005,arop_post,11.8,
DK,2006,arop_post,11.7,
DK,2007,arop_post,11.7,
DK,2008,arop_post,11.8,
DK,2009,arop_post,13.1,
DK,2010,arop_post,13.3,
DK,2011,arop_post,12.1,
DK,2012,arop_post,12.0,
DK,2013,arop_post,11.9,
DK,2014,arop_post,12.1,
DK,2015,arop_post,12.2,
DK,2016,arop_post,11.9,
DK,2017,arop_post,12.4,
DK,2018,arop_post,12.7,
DK,2019,arop_post,12.5,
DK,2020,arop_post,12.1,covid
DK,2021,arop_post,12.3,covid
DK,2022,arop_post,12.4,covid
DK,2023,arop_post,11.8,
DK,2024,arop_post,11.6,
DK,2025,arop_post,11.8,
EA21,2025,arop_post,16.9,
EE,2000,arop_post,18.0,
EE,2001,arop_post,18.0,
EE,2002,arop_post,18.0,
EE,2004,arop_post,20.2,
EE,2005,arop_post,18.3,
EE,2006,arop_post,18.3,
EE,2007,arop_post,19.4,
EE,2008,arop_post,19.5,
EE,2009,arop_post,19.7,
EE,2010,arop_post,15.8,
EE,2011,arop_post,17.5,
EE,2012,arop_post,17.5,
EE,2013,arop_post,18.6,
EE,2014,arop_post,21.8,
EE,2015,arop_post,21.6,
EE,2016,arop_post,21.7,
EE,2017,arop_post,21.0,
EE,2018,arop_post,21.9,
EE,2019,arop_post,21.7,
EE,2020,arop_post,20.7,covid
EE,2021,arop_post,20.6,covid
EE,2022,arop_post,22.8,covid
EE,2023,arop_post,22.5,
EE,2024,arop_post,20.2,
EE,2025,arop_post,19.5,
EL,1995,arop_post,22.0,
EL,1996,arop_post,21.0,
EL,1997,arop_post,21.0,
EL,1998,arop_post,21.0,
EL,1999,arop_post,21.0,
EL,2000,arop_post,20.0,
EL,2001,arop_post,20.0,
EL,2003,arop_post,20.7,
EL,2004,arop_post,19.9,
EL,2005,arop_post,19.6,
EL,2006,arop_post,20.5,
EL,2007,arop_post,20.3,
EL,2008,arop_post,20.1,
EL,2009,arop_post,19.7,
EL,2010,arop_post,20.1,
EL,2011,arop_post,21.4,
EL,2012,arop_post,23.1,
EL,2013,arop_post,23.1,
EL,2014,arop_post,22.1,
EL,2015,arop_post,21.4,
EL,2016,arop_post,21.2,
EL,2017,arop_post,20.2,
EL,2018,arop_post,18.5,
EL,2019,arop_post,17.9,
EL,2020,arop_post,17.7,covid
EL,2021,arop_post,19.6,covid
EL,2022,arop_post,18.8,covid
EL,2023,arop_post,18.9,
EL,2024,arop_post,19.6,
EL,2025,arop_post,19.6,
ES,1995,arop_post,19.0,
ES,1996,arop_post,18.0,
ES,1997,arop_post,20.0,
ES,1998,arop_post,18.0,
ES,1999,arop_post,19.0,
ES,2000,arop_post,18.0,
ES,2001,arop_post,19.0,
ES,2002,arop_post,19.0,
ES,2004,arop_post,20.1,
ES,2005,arop_post,20.1,
ES,2006,arop_post,20.3,
ES,2007,arop_post,19.7,
ES,2008,arop_post,19.8,
ES,2009,arop_post,20.4,
ES,2010,arop_post,20.7,
ES,2011,arop_post,20.6,
ES,2012,arop_post,20.8,
ES,2013,arop_post,20.4,
ES,2014,arop_post,22.2,
ES,2015,arop_post,22.1,
ES,2016,arop_post,22.3,
ES,2017,arop_post,21.6,
ES,2018,arop_post,21.5,
ES,2019,arop_post,20.7,
ES,2020,arop_post,21.0,covid
ES,2021,arop_post,21.7,covid
ES,2022,arop_post,20.4,covid
ES,2023,arop_post,20.2,
ES,2024,arop_post,19.7,
ES,2025,arop_post,19.5,
EU,2005,arop_post,16.0,
EU,2006,arop_post,16.1,
EU,2007,arop_post,16.6,
EU,2008,arop_post,16.6,
EU,2009,arop_post,16.4,
EU,2010,arop_post,16.5,
EU,2011,arop_post,16.9,
EU,2012,arop_post,16.8,
EU,2013,arop_post,16.7,
EU,2014,arop_post,17.2,
EU,2015,arop_post,17.3,
EU,2016,arop_post,17.3,
EU,2017,arop_post,16.9,
EU,2018,arop_post,17.1,
EU,2019,arop_post,16.5,
EU,2020,arop_post,16.7,covid
EU,2021,arop_post,16.8,covid
EU,2022,arop_post,16.5,covid
EU,2023,arop_post,16.2,
EU,2024,arop_post,16.2,
FI,1996,arop_post,8.0,
FI,1997,arop_post,8.0,
FI,1998,arop_post,9.0,
FI,1999,arop_post,11.0,
FI,2000,arop_post,11.0,
FI,2001,arop_post,11.0,
FI,2002,arop_post,11.0,
FI,2004,arop_post,11.0,
FI,2005,arop_post,11.7,
FI,2006,arop_post,12.6,
FI,2007,arop_post,13.0,
FI,2008,arop_post,13.6,
FI,2009,arop_post,13.8,
FI,2010,arop_post,13.1,
FI,2011,arop_post,13.7,
FI,2012,arop_post,13.2,
FI,2013,arop_post,11.8,
FI,2014,arop_post,12.8,
FI,2015,arop_post,12.4,
FI,2016,arop_post,11.6,
FI,2017,arop_post,11.5,
FI,2018,arop_post,12.0,
FI,2019,arop_post,11.6,
FI,2020,arop_post,12.2,covid
FI,2021,arop_post,10.8,covid
FI,2022,arop_post,12.7,covid
FI,2023,arop_post,12.2,
FI,2024,arop_post,12.6,
FI,2025,arop_post,13.4,
FR,1995,arop_post,15.0,
FR,1996,arop_post,15.0,
FR,1997,arop_post,15.0,
FR,1998,arop_post,15.0,
FR,1999,arop_post,15.0,
FR,2000,arop_post,16.0,
FR,2001,arop_post,13.0,
FR,2002,arop_post,12.0,
FR,2004,arop_post,13.5,
FR,2005,arop_post,13.0,
FR,2006,arop_post,13.2,
FR,2007,arop_post,13.1,
FR,2008,arop_post,12.5,
FR,2009,arop_post,12.9,
FR,2010,arop_post,13.3,
FR,2011,arop_post,14.0,
FR,2012,arop_post,14.1,
FR,2013,arop_post,13.7,
FR,2014,arop_post,13.3,
FR,2015,arop_post,13.6,
FR,2016,arop_post,13.6,
FR,2017,arop_post,13.2,
FR,2018,arop_post,13.4,
FR,2019,arop_post,13.6,
FR,2020,arop_post,14.2,covid
FR,2021,arop_post,14.3,covid
FR,2022,arop_post,15.6,covid
FR,2023,arop_post,15.4,
FR,2024,arop_post,15.9,
FR,2025,arop_post,16.3,
HR,2010,arop_post,20.6,
HR,2011,arop_post,20.9,
HR,2012,arop_post,20.4,
HR,2013,arop_post,19.5,
HR,2014,arop_post,19.4,
HR,2015,arop_post,20.0,
HR,2016,arop_post,19.5,
HR,2017,arop_post,20.0,
HR,2018,arop_post,19.3,
HR,2019,arop_post,18.3,
HR,2020,arop_post,18.3,covid
HR,2021,arop_post,19.2,covid
HR,2022,arop_post,18.0,covid
HR,2023,arop_post,19.3,
HR,2024,arop_post,20.3,
HR,2025,arop_post,19.5,
HU,2000,arop_post,11.0,
HU,2001,arop_post,11.0,
HU,2002,arop_post,10.0,
HU,2005,arop_post,13.5,
HU,2006,arop_post,15.9,
HU,2007,arop_post,12.3,
HU,2008,arop_post,12.4,
HU,2009,arop_post,12.4,
HU,2010,arop_post,12.3,
HU,2011,arop_post,14.1,
HU,2012,arop_post,14.3,
HU,2013,arop_post,15.0,
HU,2014,arop_post,15.0,
HU,2015,arop_post,14.9,
HU,2016,arop_post,14.5,
HU,2017,arop_post,13.4,
HU,2018,arop_post,12.8,
HU,2019,arop_post,14.0,
HU,2020,arop_post,13.9,covid
HU,2021,arop_post,13.2,covid
HU,2022,arop_post,13.5,covid
HU,2023,arop_post,13.8,
HU,2024,arop_post,14.3,
HU,2025,arop_post,14.0,
IE,1995,arop_post,19.0,
IE,1996,arop_post,19.0,
IE,1997,arop_post,19.0,
IE,1998,arop_post,19.0,
IE,1999,arop_post,19.0,
IE,2000,arop_post,20.0,
IE,2001,arop_post,21.0,
IE,2003,arop_post,20.5,
IE,2004,arop_post,20.9,
IE,2005,arop_post,19.7,
IE,2006,arop_post,18.5,
IE,2007,arop_post,17.2,
IE,2008,arop_post,15.5,
IE,2009,arop_post,15.0,
IE,2010,arop_post,15.2,
IE,2011,arop_post,15.2,
IE,2012,arop_post,16.3,
IE,2013,arop_post,15.7,
IE,2014,arop_post,16.8,
IE,2015,arop_post,16.2,
IE,2016,arop_post,16.8,
IE,2017,arop_post,15.6,
IE,2018,arop_post,14.9,
IE,2019,arop_post,13.4,
IE,2020,arop_post,13.0,covid
IE,2021,arop_post,12.8,covid
IE,2022,arop_post,13.4,covid
IE,2023,arop_post,12.0,
IE,2024,arop_post,12.7,
IE,2025,arop_post,13.0,
IS,2004,arop_post,10.0,
IS,2005,arop_post,9.7,
IS,2006,arop_post,9.6,
IS,2007,arop_post,10.1,
IS,2008,arop_post,10.1,
IS,2009,arop_post,10.2,
IS,2010,arop_post,9.8,
IS,2011,arop_post,9.2,
IS,2012,arop_post,7.9,
IS,2013,arop_post,9.3,
IS,2014,arop_post,7.9,
IS,2015,arop_post,9.2,
IS,2016,arop_post,8.8,
IS,2017,arop_post,10.1,
IS,2018,arop_post,8.8,
IS,2019,arop_post,9.3,
IS,2020,arop_post,8.8,covid
IS,2021,arop_post,7.4,covid
IS,2022,arop_post,7.4,covid
IT,1995,arop_post,20.0,
IT,1996,arop_post,20.0,
IT,1997,arop_post,19.0,
IT,1998,arop_post,18.0,
IT,1999,arop_post,18.0,
IT,2000,arop_post,18.0,
IT,2001,arop_post,19.0,
IT,2004,arop_post,18.9,
IT,2005,arop_post,19.2,
IT,2006,arop_post,19.3,
IT,2007,arop_post,19.5,
IT,2008,arop_post,18.9,
IT,2009,arop_post,18.4,
IT,2010,arop_post,18.7,
IT,2011,arop_post,19.8,
IT,2012,arop_post,19.5,
IT,2013,arop_post,19.3,
IT,2014,arop_post,19.4,
IT,2015,arop_post,19.9,
IT,2016,arop_post,20.6,
IT,2017,arop_post,20.3,
IT,2018,arop_post,20.3,
IT,2019,arop_post,20.1,
IT,2020,arop_post,20.0,covid
IT,2021,arop_post,20.1,covid
IT,2022,arop_post,20.1,covid
IT,2023,arop_post,18.9,
IT,2024,arop_post,18.9,
IT,2025,arop_post,18.6,
LT,2000,arop_post,17.0,
LT,2001,arop_post,17.0,
LT,2005,arop_post,20.5,
LT,2006,arop_post,20.0,
LT,2007,arop_post,19.1,
LT,2008,arop_post,20.9,
LT,2009,arop_post,20.3,
LT,2010,arop_post,20.5,
LT,2011,arop_post,19.2,
LT,2012,arop_post,18.6,
LT,2013,arop_post,20.6,
LT,2014,arop_post,19.1,
LT,2015,arop_post,22.2,
LT,2016,arop_post,21.9,
LT,2017,arop_post,22.9,
LT,2018,arop_post,22.9,
LT,2019,arop_post,20.6,
LT,2020,arop_post,20.9,covid
LT,2021,arop_post,20.0,covid
LT,2022,arop_post,20.9,covid
LT,2023,arop_post,20.6,
LT,2024,arop_post,21.5,
LT,2025,arop_post,22.6,
LU,1995,arop_post,12.0,
LU,1996,arop_post,11.0,
LU,1997,arop_post,11.0,
LU,1998,arop_post,12.0,
LU,1999,arop_post,13.0,
LU,2000,arop_post,12.0,
LU,2001,arop_post,12.0,
LU,2003,arop_post,11.9,
LU,2004,arop_post,12.7,
LU,2005,arop_post,13.7,
LU,2006,arop_post,14.1,
LU,2007,arop_post,13.5,
LU,2008,arop_post,13.4,
LU,2009,arop_post,14.9,
LU,2010,arop_post,14.5,
LU,2011,arop_post,13.6,
LU,2012,arop_post,15.1,
LU,2013,arop_post,15.9,
LU,2014,arop_post,16.4,
LU,2015,arop_post,15.3,
LU,2016,arop_post,15.8,
LU,2017,arop_post,16.4,
LU,2018,arop_post,16.7,
LU,2019,arop_post,17.5,
LU,2020,arop_post,17.4,covid
LU,2021,arop_post,18.1,covid
LU,2022,arop_post,17.3,covid
LU,2023,arop_post,18.8,
LU,2024,arop_post,18.1,
LU,2025,arop_post,14.8,
LV,2000,arop_post,16.0,
LV,2005,arop_post,19.4,
LV,2006,arop_post,23.5,
LV,2007,arop_post,21.2,
LV,2008,arop_post,25.9,
LV,2009,arop_post,26.4,
LV,2010,arop_post,20.9,
LV,2011,arop_post,19.0,
LV,2012,arop_post,19.2,
LV,2013,arop_post,19.4,
LV,2014,arop_post,21.2,
LV,2015,arop_post,22.5,
LV,2016,arop_post,21.8,
LV,2017,arop_post,22.1,
LV,2018,arop_post,23.3,
LV,2019,arop_post,22.9,
LV,2020,arop_post,21.6,covid
LV,2021,arop_post,23.4,covid
LV,2022,arop_post,22.5,covid
LV,2023,arop_post,22.5,
LV,2024,arop_post,21.6,
LV,2025,arop_post,22.0,
ME,2013,arop_post,25.2,
ME,2014,arop_post,24.1,
ME,2015,arop_post,24.4,
ME,2016,arop_post,24.0,
ME,2017,arop_post,23.6,
ME,2018,arop_post,23.8,
ME,2019,arop_post,24.5,
ME,2020,arop_post,22.6,covid
ME,2021,arop_post,21.2,covid
ME,2022,arop_post,20.3,covid
ME,2023,arop_post,20.1,
ME,2024,arop_post,20.0,
MK,2010,arop_post,27.0,
MK,2011,arop_post,26.8,
MK,2012,arop_post,26.2,
MK,2013,arop_post,24.2,
MK,2014,arop_post,22.1,
MK,2015,arop_post,21.5,
MK,2016,arop_post,21.9,
MK,2017,arop_post,22.2,
MK,2018,arop_post,21.9,
MK,2019,arop_post,21.6,
MK,2020,arop_post,21.8,covid
MK,2021,arop_post,23.0,covid
MK,2022,arop_post,22.9,covid
MK,2023,arop_post,22.2,
MK,2024,arop_post,21.9,
MT,2000,arop_post,15.0,
MT,2005,arop_post,14.3,
MT,2006,arop_post,14.2,
MT,2007,arop_post,15.1,
MT,2008,arop_post,15.3,
MT,2009,arop_post,14.9,
MT,2010,arop_post,15.5,
