ccaa,anyo,quarter,,Comunida,ipv,Illes,La,Principad,Regió,Valenciana,Vasco,Viviend,ipc,salario_anual,salario_flag,ipv_b,sal_b,ipv_idx15,salario_idx15,ratio_asequibilidad
Asturias,2017,4,,,,,,63.45533333333333,,,,,,,faltante,,,,,
Asturias,2018,1,,,,,,63.71666666666667,,,,,,,faltante,,,,,
Asturias,2018,2,,,,,,64.25466666666667,,,,,,,faltante,,,,,
Asturias,2018,3,,,,,,65.815,,,,,,,faltante,,,,,
Asturias,2018,4,,,,,,66.48166666666667,,,,,,,faltante,,,,,
Asturias,2019,1,,,,,,66.70366666666666,,,,,,,faltante,,,,,
Asturias,2019,2,,,,,,68.092,,,,,,,faltante,,,,,
Asturias,2019,3,,,,,,68.44433333333333,,,,,,,faltante,,,,,
Asturias,2019,4,,,,,,69.154,,,,,,,faltante,,,,,
Asturias,2020,1,,,,,,69.96766666666667,,,,,,,faltante,,,,,
Asturias,2020,2,,,,,,70.82166666666666,,,,,,,faltante,,,,,
Asturias,2020,3,,,,,,71.702,,,,,,,faltante,,,,,
Asturias,2020,4,,,,,,71.01333333333334,,,,,,,faltante,,,,,
Asturias,2021,1,,,,,,71.544,,,,,,,faltante,,,,,
Asturias,2021,2,,,,,,73.50566666666667,,,,,,,faltante,,,,,
Asturias,2021,3,,,,,,74.13133333333333,,,,,,,faltante,,,,,
Asturias,2021,4,,,,,,74.97866666666667,,,,,,,faltante,,,,,
Asturias,2022,1,,,,,,76.65066666666667,,,,,,,faltante,,,,,
Asturias,2022,2,,,,,,78.401,,,,,,,faltante,,,,,
Asturias,2022,3,,,,,,79.00733333333334,,,,,,,faltante,,,,,
Asturias,2022,4,,,,,,78.96766666666666,,,,,,,faltante,,,,,
Asturias,2023,1,,,,,,80.572,,,,,,,faltante,,,,,
Asturias,2023,2,,,,,,82.11733333333333,,,,,,,faltante,,,,,
Asturias,2023,3,,,,,,84.49733333333334,,,,,,,faltante,,,,,
Asturias,2023,4,,,,,,82.484,,,,,,,faltante,,,,,
Asturias,2024,1,,,,,,85.31599999999999,,,,,,,faltante,,,,,
Asturias,2024,2,,,,,,87.83966666666667,,,,,,,faltante,,,,,
Asturias,2024,3,,,,,,89.58466666666668,,,,,,,faltante,,,,,
Asturias,2024,4,,,,,,92.25366666666666,,,,,,,faltante,,,,,
Asturias,2025,1,,,,,,95.56066666666668,,,,,,,faltante,,,,,
Asturias,2025,2,,,,,,99.21166666666666,,,,,,,faltante,,,,,
Asturias,2025,3,,,,,,100.91433333333333,,,,,,,faltante,,,,,
Asturias,2025,4,,,,,,104.31333333333333,,,,,,,faltante,,,,,
Asturias,2026,1,,,,,,108.51333333333332,,,,,,,faltante,,,,,
Balears,2007,1,,,,64.75,,,,,,,,,faltante,,,,,
Balears,2007,2,,,,67.0,,,,,,,,,faltante,,,,,
Balears,2007,3,,,,68.30166666666666,,,,,,,,,faltante,,,,,
Balears,2007,4,,,,68.16,,,,,,,,,faltante,,,,,
Balears,2008,1,,,,67.30266666666667,,,,,,,,,faltante,,,,,
Balears,2008,2,,,,67.97833333333334,,,,,,,,,faltante,,,,,
Balears,2008,3,,,,66.68333333333334,,,,,,,,,faltante,,,,,
Balears,2008,4,,,,64.05733333333333,,,,,,,,,faltante,,,,,
Balears,2009,1,,,,61.996,,,,,,,,,faltante,,,,,
Balears,2009,2,,,,61.53966666666667,,,,,,,,,faltante,,,,,
Balears,2009,3,,,,60.641999999999996,,,,,,,,,faltante,,,,,
Balears,2009,4,,,,60.48466666666666,,,,,,,,,faltante,,,,,
Balears,2010,1,,,,60.29866666666667,,,,,,,,,faltante,,,,,
Balears,2010,2,,,,60.29333333333333,,,,,,,,,faltante,,,,,
Balears,2010,3,,,,59.425333333333334,,,,,,,,,faltante,,,,,
Balears,2010,4,,,,59.67433333333333,,,,,,,,,faltante,,,,,
Balears,2011,1,,,,58.56366666666667,,,,,,,,,faltante,,,,,
Balears,2011,2,,,,57.964666666666666,,,,,,,,,faltante,,,,,
Balears,2011,3,,,,56.40200000000001,,,,,,,,,faltante,,,,,
Balears,2011,4,,,,53.84733333333333,,,,,,,,,faltante,,,,,
Balears,2012,1,,,,49.851,,,,,,,,,faltante,,,,,
Balears,2012,2,,,,49.35066666666666,,,,,,,,,faltante,,,,,
Balears,2012,3,,,,48.60633333333334,,,,,,,,,faltante,,,,,
Balears,2012,4,,,,47.83166666666667,,,,,,,,,faltante,,,,,
Balears,2013,1,,,,44.95466666666667,,,,,,,,,faltante,,,,,
Balears,2013,2,,,,44.769000000000005,,,,,,,,,faltante,,,,,
Balears,2013,3,,,,45.88366666666667,,,,,,,,,faltante,,,,,
Balears,2013,4,,,,46.14566666666667,,,,,,,,,faltante,,,,,
Balears,2014,1,,,,45.24933333333333,,,,,,,,,faltante,,,,,
Balears,2014,2,,,,45.13366666666667,,,,,,,,,faltante,,,,,
Balears,2014,3,,,,46.239,,,,,,,,,faltante,,,,,
Balears,2014,4,,,,46.346666666666664,,,,,,,,,faltante,,,,,
Balears,2015,1,,,,46.72233333333333,,,,,,,,,faltante,,,,,
Balears,2015,2,,,,48.51333333333333,,,,,,,,,faltante,,,,,
Balears,2015,3,,,,50.223000000000006,,,,,,,,,faltante,,,,,
Balears,2015,4,,,,49.92466666666667,,,,,,,,,faltante,,,,,
Balears,2016,1,,,,50.695,,,,,,,,,faltante,,,,,
Balears,2016,2,,,,51.004333333333335,,,,,,,,,faltante,,,,,
Balears,2016,3,,,,52.522333333333336,,,,,,,,,faltante,,,,,
Balears,2016,4,,,,52.427666666666674,,,,,,,,,faltante,,,,,
Balears,2017,1,,,,53.18966666666666,,,,,,,,,faltante,,,,,
Balears,2017,2,,,,54.589333333333336,,,,,,,,,faltante,,,,,
Balears,2017,3,,,,57.347,,,,,,,,,faltante,,,,,
Balears,2017,4,,,,57.59166666666667,,,,,,,,,faltante,,,,,
Balears,2018,1,,,,57.39833333333333,,,,,,,,,faltante,,,,,
Balears,2018,2,,,,59.27666666666667,,,,,,,,,faltante,,,,,
Balears,2018,3,,,,60.922000000000004,,,,,,,,,faltante,,,,,
Balears,2018,4,,,,61.258333333333326,,,,,,,,,faltante,,,,,
Balears,2019,1,,,,61.99033333333333,,,,,,,,,faltante,,,,,
Balears,2019,2,,,,62.144666666666666,,,,,,,,,faltante,,,,,
Balears,2019,3,,,,64.97333333333334,,,,,,,,,faltante,,,,,
Balears,2019,4,,,,65.25233333333334,,,,,,,,,faltante,,,,,
Balears,2020,1,,,,66.42233333333333,,,,,,,,,faltante,,,,,
Balears,2020,2,,,,65.63133333333333,,,,,,,,,faltante,,,,,
Balears,2020,3,,,,68.542,,,,,,,,,faltante,,,,,
Balears,2020,4,,,,68.44099999999999,,,,,,,,,faltante,,,,,
Balears,2021,1,,,,68.02066666666667,,,,,,,,,faltante,,,,,
Balears,2021,2,,,,70.079,,,,,,,,,faltante,,,,,
Balears,2021,3,,,,73.3,,,,,,,,,faltante,,,,,
Balears,2021,4,,,,74.51066666666667,,,,,,,,,faltante,,,,,
Balears,2022,1,,,,76.141,,,,,,,,,faltante,,,,,
Balears,2022,2,,,,78.05266666666667,,,,,,,,,faltante,,,,,
Balears,2022,3,,,,79.49900000000001,,,,,,,,,faltante,,,,,
Balears,2022,4,,,,79.02466666666668,,,,,,,,,faltante,,,,,
Balears,2023,1,,,,79.93133333333334,,,,,,,,,faltante,,,,,
Balears,2023,2,,,,81.39166666666667,,,,,,,,,faltante,,,,,
Balears,2023,3,,,,84.476,,,,,,,,,faltante,,,,,
Balears,2023,4,,,,83.94433333333335,,,,,,,,,faltante,,,,,
Balears,2024,1,,,,85.98200000000001,,,,,,,,,faltante,,,,,
Balears,2024,2,,,,87.75833333333333,,,,,,,,,faltante,,,,,
Balears,2024,3,,,,90.55333333333334,,,,,,,,,faltante,,,,,
Balears,2024,4,,,,91.577,,,,,,,,,faltante,,,,,
Balears,2025,1,,,,96.37266666666666,,,,,,,,,faltante,,,,,
Balears,2025,2,,,,99.13600000000001,,,,,,,,,faltante,,,,,
Balears,2025,3,,,,101.406,,,,,,,,,faltante,,,,,
Balears,2025,4,,,,103.08533333333334,,,,,,,,,faltante,,,,,
Balears,2026,1,,,,106.24133333333333,,,,,,,,,faltante,,,,,
Canarias,2007,1,,,75.957,,,,,,,71.699,72.065,,faltante,57.3,18440.864999999998,132.56020942408378,,
Canarias,2007,2,,,78.395,,,,,,,74.0445,73.34466666666667,,faltante,57.3,18440.864999999998,136.8150087260035,,
Canarias,2007,3,,,79.754,,,,,,,75.217,73.17166666666667,,faltante,57.3,18440.864999999998,139.18673647469458,,
Canarias,2007,4,,,80.575,,,,,,,75.762,74.70866666666667,,faltante,57.3,18440.864999999998,140.6195462478185,,
Canarias,2008,1,,,80.912,,,,,,,76.01599999999999,75.18866666666668,17096.135000000002,observado,57.3,18440.864999999998,141.20767888307157,92.70788002623523,1.52314645576095
Canarias,2008,2,,,80.593,,,,,,,75.61699999999999,76.95333333333333,17096.135000000002,observado,57.3,18440.864999999998,140.65095986038395,92.70788002623523,1.5171413672773166
Canarias,2008,3,,,80.266,,,,,,,75.1125,77.253,17096.135000000002,observado,57.3,18440.864999999998,140.0802792321117,92.70788002623523,1.5109856809633728
Canarias,2008,4,,,78.61,,,,,,,73.345,76.85233333333333,17096.135000000002,observado,57.3,18440.864999999998,137.19022687609075,92.70788002623523,1.4798119300890877
Canarias,2009,1,,,77.422,,,,,,,72.168,75.46533333333333,17577.87,observado,57.3,18440.864999999998,135.1169284467714,95.32020325510761,1.417505668605793
Canarias,2009,2,,,77.108,,,,,,,71.8905,76.09533333333333,17577.87,observado,57.3,18440.864999999998,134.5689354275742,95.32020325510761,1.4117566982880252
Canarias,2009,3,,,76.94,,,,,,,71.73,75.56366666666666,17577.87,observado,57.3,18440.864999999998,134.27574171029667,95.32020325510761,1.4086808160797923
Canarias,2009,4,,,76.668,,,,,,,71.5255,76.02866666666667,17577.87,observado,57.3,18440.864999999998,133.80104712041887,95.32020325510761,1.403700816314083
Canarias,2010,1,,,75.373,,,,,,,70.336,75.643,17606.485,observado,57.3,18440.864999999998,131.5410122164049,95.47537493496104,1.3777480560407562
Canarias,2010,2,,,76.193,,,,,,,71.0765,76.72766666666666,17606.485,observado,57.3,18440.864999999998,132.97207678883072,95.47537493496104,1.3927368903176645
Canarias,2010,3,,,74.708,,,,,,,69.6525,76.427,17606.485,observado,57.3,18440.864999999998,130.3804537521815,95.47537493496104,1.365592477023507
Canarias,2010,4,,,74.226,,,,,,,69.3165,77.28166666666668,17606.485,observado,57.3,18440.864999999998,129.53926701570683,95.47537493496104,1.3567819671192758
Canarias,2011,1,,,72.861,,,,,,,67.99950000000001,77.722,18002.32,observado,57.3,18440.864999999998,127.15706806282725,97.62188487362172,1.302546741721294
Canarias,2011,2,,,72.248,,,,,,,67.422,78.91633333333334,18002.32,observado,57.3,18440.864999999998,126.08726003490402,97.62188487362172,1.291588051164272
Canarias,2011,3,,,69.673,,,,,,,65.001,78.34333333333333,18002.32,observado,57.3,18440.864999999998,121.5933682373473,97.62188487362172,1.2455543999663428
Canarias,2011,4,,,68.534,,,,,,,63.956,79.06133333333334,18002.32,observado,57.3,18440.864999999998,119.60558464223388,97.62188487362172,1.2251923305626764
Canarias,2012,1,,,65.136,,,,,,,60.8945,78.81633333333333,17931.11,observado,57.3,18440.864999999998,113.67539267015707,97.23573162104925,1.1690701635606249
Canarias,2012,2,,,61.909,,,,,,,57.8565,79.88466666666666,17931.11,observado,57.3,18440.864999999998,108.043630017452,97.23573162104925,1.1111515100079021
Canarias,2012,3,,,59.199,,,,,,,55.413,80.43133333333333,17931.11,observado,57.3,18440.864999999998,103.31413612565446,97.23573162104925,1.0625120457600319
Canarias,2012,4,,,59.398,,,,,,,55.5875,81.28133333333334,17931.11,observado,57.3,18440.864999999998,103.66143106457244,97.23573162104925,1.0660837259760194
Canarias,2013,1,,,57.209,,,,,,,53.361000000000004,80.40866666666666,17786.67,observado,57.3,18440.864999999998,99.84118673647471,96.45247118288648,1.0351335275501938
Canarias,2013,2,,,56.183,,,,,,,51.946,80.87733333333334,17786.67,observado,57.3,18440.864999999998,98.05061082024433,96.45247118288648,1.0165691932799479
Canarias,2013,3,,,55.762,,,,,,,51.778999999999996,80.556,17786.67,observado,57.3,18440.864999999998,97.31588132635254,96.45247118288648,1.0089516643055099
Canarias,2013,4,,,55.355,,,,,,,51.5235,80.92533333333334,17786.67,observado,57.3,18440.864999999998,96.60558464223385,96.45247118288648,1.0015874498337844
Canarias,2014,1,,,54.539,,,,,,,50.8505,80.18133333333333,17972.98,observado,57.3,18440.864999999998,95.18150087260035,97.46278170790796,0.9765933129002564
Canarias,2014,2,,,56.056,,,,,,,52.206,80.74066666666667,17972.98,observado,57.3,18440.864999999998,97.82897033158812,97.46278170790796,1.0037572149826137
Canarias,2014,3,,,55.418,,,,,,,51.8525,80.07266666666668,17972.98,observado,57.3,18440.864999999998,96.71553228621292,97.46278170790796,0.9923329766645228
Canarias,2014,4,,,55.648,,,,,,,51.8155,80.27466666666668,17972.98,observado,57.3,18440.864999999998,97.11692844677138,97.46278170790796,0.9964514324845243
Canarias,2015,1,,,55.631,,,,,,,52.4165,79.11833333333333,18440.864999999998,observado,57.3,18440.864999999998,97.08726003490402,100.0,0.9708726003490402
Canarias,2015,2,,,58.067,,,,,,,54.5035,80.217,18440.864999999998,observado,57.3,18440.864999999998,101.33856893542759,100.0,1.0133856893542759
Canarias,2015,3,,,57.837,,,,,,,54.066500000000005,79.585,18440.864999999998,observado,57.3,18440.864999999998,100.93717277486911,100.0,1.009371727748691
Canarias,2015,4,,,57.665,,,,,,,54.306,79.78966666666666,18440.864999999998,observado,57.3,18440.864999999998,100.63699825479931,100.0,1.006369982547993
Canarias,2016,1,,,58.903,,,,,,,55.9685,78.47433333333333,18291.36,observado,57.3,18440.864999999998,102.79755671902268,99.18927338820605,1.0363777574687392
Canarias,2016,2,,,59.17,,,,,,,56.69,79.52266666666667,18291.36,observado,57.3,18440.864999999998,103.26352530541013,99.18927338820605,1.0410755294199838
Canarias,2016,3,,,59.203,,,,,,,56.397000000000006,79.45966666666666,18291.36,observado,57.3,18440.864999999998,103.32111692844678,99.18927338820605,1.041656152919576
Canarias,2016,4,,,59.589,,,,,,,56.5445,80.505,18291.36,observado,57.3,18440.864999999998,103.99476439790575,99.18927338820605,1.048447688399652
Canarias,2017,1,,,60.93,,,,,,,58.056,80.32266666666668,18704.29,observado,57.3,18440.864999999998,106.33507853403141,101.42848505208406,1.0483749065110042
Canarias,2017,2,,,61.294,,,,,,,58.3655,81.12033333333333,18704.29,observado,57.3,18440.864999999998,106.97033158813262,101.42848505208406,1.054637970124495
Canarias,2017,3,,,61.872,,,,,,,58.8365,80.628,18704.29,observado,57.3,18440.864999999998,107.97905759162305,101.42848505208406,1.06458316454372
Canarias,2017,4,,,63.185,,,,,,,60.085499999999996,81.60533333333333,18704.29,observado,57.3,18440.864999999998,110.27050610820245,101.42848505208406,1.0871749297209554
Canarias,2018,1,,,63.699,,,,,,,60.443,81.21766666666667,19088.504999999997,observado,57.3,18440.864999999998,111.1675392670157,103.51198276219688,1.0739581669728644
Canarias,2018,2,,,64.937,,,,,,,61.390499999999996,82.37933333333332,19088.504999999997,observado,57.3,18440.864999999998,113.32809773123908,103.51198276219688,1.0948307114509945
Canarias,2018,3,,,65.191,,,,,,,61.801500000000004,82.11966666666666,19088.504999999997,observado,57.3,18440.864999999998,113.7713787085515,103.51198276219688,1.099113123646023
Canarias,2018,4,,,65.803,,,,,,,63.016,82.953,19088.504999999997,observado,57.3,18440.864999999998,114.83944153577661,103.51198276219688,1.1094313766513666
Canarias,2019,1,,,67.003,,,,,,,64.511,81.89533333333334,19120.155,observado,57.3,18440.864999999998,116.93368237347295,103.68361245527258,1.1277932896475442
Canarias,2019,2,,,67.026,,,,,,,63.938500000000005,82.68,19120.155,observado,57.3,18440.864999999998,116.97382198952879,103.68361245527258,1.1281804252334418
Canarias,2019,3,,,67.669,,,,,,,64.4515,82.161,19120.155,observado,57.3,18440.864999999998,118.09598603839441,103.68361245527258,1.1390033896565777
Canarias,2019,4,,,67.811,,,,,,,64.678,83.01433333333334,19120.155,observado,57.3,18440.864999999998,118.34380453752182,103.68361245527258,1.141393531099945
Canarias,2020,1,,,68.192,,,,,,,65.77,82.74866666666667,19666.595,observado,57.3,18440.864999999998,119.0087260034904,106.64681401875673,1.1159144986980998
Canarias,2020,2,,,67.449,,,,,,,65.503,83.13600000000001,19666.595,observado,57.3,18440.864999999998,117.71204188481677,106.64681401875673,1.1037558221299881
Canarias,2020,3,,,68.64,,,,,,,67.8305,82.589,19666.595,observado,57.3,18440.864999999998,119.79057591623037,106.64681401875673,1.1232457061039063
Canarias,2020,4,,,68.376,,,,,,,66.4645,83.07333333333334,19666.595,observado,57.3,18440.864999999998,119.32984293193718,106.64681401875673,1.118925530311199
Canarias,2021,1,,,69.425,,,,,,,67.3215,82.79866666666668,20322.965,observado,57.3,18440.864999999998,121.16055846422339,110.20613729345128,1.0993993750239448
Canarias,2021,2,,,71.762,,,,,,,69.72900000000001,84.35833333333333,20322.965,observado,57.3,18440.864999999998,125.23909249563701,110.20613729345128,1.1364076046160365
Canarias,2021,3,,,73.412,,,,,,,71.174,84.61666666666666,20322.965,observado,57.3,18440.864999999998,128.11867364746948,110.20613729345128,1.1625366498992848
Canarias,2021,4,,,73.716,,,,,,,71.463,87.13366666666667,20322.965,observado,57.3,18440.864999999998,128.64921465968587,110.20613729345128,1.1673507285454103
Canarias,2022,1,,,76.98,,,,,,,75.077,88.52433333333333,21155.535,observado,57.3,18440.864999999998,134.34554973821992,114.72094720068718,1.171063811940137
Canarias,2022,2,,,78.534,,,,,,,75.497,90.803,21155.535,observado,57.3,18440.864999999998,137.05759162303664,114.72094720068718,1.1947041492193649
Canarias,2022,3,,,79.323,,,,,,,76.935,92.27566666666667,21155.535,observado,57.3,18440.864999999998,138.43455497382197,114.72094720068718,1.2067068687259999
Canarias,2022,4,,,79.717,,,,,,,78.19300000000001,92.87733333333334,21155.535,observado,57.3,18440.864999999998,139.1221640488656,114.72094720068718,1.2127006221931915
Canarias,2023,1,,,81.216,,,,,,,81.03450000000001,93.71266666666668,21918.77,observado,57.3,18440.864999999998,141.73821989528795,118.85977149119633,1.19248268877739
Canarias,2023,2,,,82.101,,,,,,,82.0005,95.13433333333334,21918.77,observado,57.3,18440.864999999998,143.282722513089,118.85977149119633,1.2054770147669485
Canarias,2023,3,,,84.56,,,,,,,83.6075,95.78633333333335,21918.77,observado,57.3,18440.864999999998,147.57417102966843,118.85977149119633,1.2415821533074285
Canarias,2023,4,,,83.341,,,,,,,81.931,96.58133333333335,21918.77,observado,57.3,18440.864999999998,145.44677137870855,118.85977149119633,1.223683754006556
Canarias,2024,1,,,85.935,,,,,,,86.4145,97.02333333333333,22876.11,observado,57.3,18440.864999999998,149.9738219895288,124.05117655814955,1.2089673484009875
Canarias,2024,2,,,89.088,,,,,,,89.794,98.25533333333333,22876.11,observado,57.3,18440.864999999998,155.4764397905759,124.05117655814955,1.2533249913812436
Canarias,2024,3,,,90.57,,,,,,,90.6465,97.99866666666667,22876.11,observado,57.3,18440.864999999998,158.0628272251309,124.05117655814955,1.2741743497373297
Canarias,2024,4,,,92.176,,,,,,,91.5915,98.49333333333334,22876.11,observado,57.3,18440.864999999998,160.86561954624784,124.05117655814955,1.2967681888195663
Canarias,2025,1,,,96.606,,,,,,,97.2265,98.94833333333334,22876.11,provisional_ffill,57.3,18440.864999999998,168.59685863874344,124.05117655814955,1.3590911696005794
Canarias,2025,2,,,99.467,,,,,,,99.87100000000001,99.90933333333334,22876.11,provisional_ffill,57.3,18440.864999999998,173.58987783595114,124.05117655814955,1.3993408418386108
Canarias,2025,3,,,101.64,,,,,,,101.8215,100.15333333333335,22876.11,provisional_ffill,57.3,18440.864999999998,177.38219895287958,124.05117655814955,1.4299114597250988
Canarias,2025,4,,,102.287,,,,,,,101.081,100.98933333333333,22876.11,provisional_ffill,57.3,18440.864999999998,178.51134380453755,124.05117655814955,1.4390137099655766
Canarias,2026,1,,,106.94,,,,,,,108.21000000000001,101.36899999999999,22876.11,provisional_ffill,57.3,18440.864999999998,186.63176265270508,124.05117655814955,1.5044739423750697
Cantabria,2007,1,,,84.653,,,,,,,81.77950000000001,68.07733333333333,,faltante,57.200500000000005,20359.055,147.99346159561543,,
Cantabria,2007,2,,,86.748,,,,,,,83.855,69.526,,faltante,57.200500000000005,20359.055,151.65601699285844,,
Cantabria,2007,3,,,87.859,,,,,,,84.73,69.59466666666667,,faltante,57.200500000000005,20359.055,153.59830770710045,,
Cantabria,2007,4,,,88.831,,,,,,,85.263,71.144,,faltante,57.200500000000005,20359.055,155.2975935525039,,
Cantabria,2008,1,,,89.245,,,,,,,85.5205,71.38666666666667,19001.260000000002,observado,57.200500000000005,20359.055,156.0213634496202,93.33075626545535,1.6717036236785388
Cantabria,2008,2,,,88.787,,,,,,,84.733,73.03099999999999,19001.260000000002,observado,57.200500000000005,20359.055,155.2206711479795,93.33075626545535,1.6631245407086832
Cantabria,2008,3,,,87.74,,,,,,,83.4735,73.163,19001.260000000002,observado,57.200500000000005,20359.055,153.39026756759117,93.33075626545535,1.6435125322601263
Cantabria,2008,4,,,86.538,,,,,,,81.991,72.82833333333333,19001.260000000002,observado,57.200500000000005,20359.055,151.2888873349009,93.33075626545535,1.6209971223698063
Cantabria,2009,1,,,82.812,,,,,,,78.4585,71.65066666666667,19436.025,observado,57.200500000000005,20359.055,144.77495826085433,95.4662433988218,1.516504191497715
Cantabria,2009,2,,,82.239,,,,,,,77.97,72.36166666666666,19436.025,observado,57.200500000000005,20359.055,143.77321876557022,95.4662433988218,1.5060110636692823
Cantabria,2009,3,,,81.963,,,,,,,77.826,72.34066666666666,19436.025,observado,57.200500000000005,20359.055,143.29070550082602,95.4662433988218,1.5009567822021836
Cantabria,2009,4,,,81.333,,,,,,,77.54599999999999,73.08666666666666,19436.025,observado,57.200500000000005,20359.055,142.1893165269534,95.4662433988218,1.4894198353751105
Cantabria,2010,1,,,77.916,,,,,,,75.14,72.531,19614.275,observado,57.200500000000005,20359.055,136.21559252104439,96.34177519536148,1.4138787898066745
Cantabria,2010,2,,,78.724,,,,,,,75.925,73.56866666666666,19614.275,observado,57.200500000000005,20359.055,137.62816758594766,96.34177519536148,1.4285409139167906
Cantabria,2010,3,,,76.473,,,,,,,73.45500000000001,73.74633333333334,19614.275,observado,57.200500000000005,20359.055,133.6928872999362,96.34177519536148,1.3876938330110098
Cantabria,2010,4,,,75.509,,,,,,,72.9385,75.04333333333334,19614.275,observado,57.200500000000005,20359.055,132.00758734626444,96.34177519536148,1.3702009027608217
Cantabria,2011,1,,,73.169,,,,,,,70.1755,75.24666666666667,19477.364999999998,observado,57.200500000000005,20359.055,127.91671401473761,95.6692980101483,1.3370717322621999
Cantabria,2011,2,,,71.49,,,,,,,68.7,76.39466666666668,19477.364999999998,observado,57.200500000000005,20359.055,124.98142498754379,95.6692980101483,1.3063901124714656
Cantabria,2011,3,,,68.628,,,,,,,65.588,76.16866666666667,19477.364999999998,observado,57.200500000000005,20359.055,119.97797222052253,95.6692980101483,1.2540906509818401
Cantabria,2011,4,,,66.76,,,,,,,64.07300000000001,77.12266666666666,19477.364999999998,observado,57.200500000000005,20359.055,116.71226650116695,95.6692980101483,1.2199552931682063
Cantabria,2012,1,,,63.581,,,,,,,60.810500000000005,76.587,18737.78,observado,57.200500000000005,20359.055,111.15462277427643,92.03659010695732,1.2077220879772026
Cantabria,2012,2,,,60.756,,,,,,,58.194500000000005,77.74766666666666,18737.78,observado,57.200500000000005,20359.055,106.21585475651436,92.03659010695732,1.1540611688577236
Cantabria,2012,3,,,57.871,,,,,,,55.506,78.53566666666667,18737.78,observado,57.200500000000005,20359.055,101.17219255076442,92.03659010695732,1.0992605488011937
Cantabria,2012,4,,,58.28,,,,,,,55.66,79.97633333333333,18737.78,observado,57.200500000000005,20359.055,101.88722126554836,92.03659010695732,1.107029510188757
Cantabria,2013,1,,,54.313,,,,,,,51.936,79.22500000000001,18842.165,observado,57.200500000000005,20359.055,94.95196720308388,92.54931036828576,1.0259608291540707
Cantabria,2013,2,,,53.937,,,,,,,51.506,79.84633333333333,18842.165,observado,57.200500000000005,20359.055,94.29463029169324,92.54931036828576,1.0188582704340232
Cantabria,2013,3,,,54.775,,,,,,,52.346999999999994,79.94233333333334,18842.165,observado,57.200500000000005,20359.055,95.75965245059047,92.54931036828576,1.0346879092834906
Cantabria,2013,4,,,55.621,,,,,,,53.207499999999996,80.46966666666667,18842.165,observado,57.200500000000005,20359.055,97.23866050121939,92.54931036828576,1.050668666403597
Cantabria,2014,1,,,55.077,,,,,,,53.074,79.32066666666667,19857.285000000003,observado,57.200500000000005,20359.055,96.28761986346271,97.53539641206335,0.9872069362046872
Cantabria,2014,2,,,54.896,,,,,,,52.7745,79.948,19857.285000000003,observado,57.200500000000005,20359.055,95.97118906303265,97.53539641206335,0.9839626698965542
Cantabria,2014,3,,,55.85,,,,,,,53.867999999999995,79.56266666666666,19857.285000000003,observado,57.200500000000005,20359.055,97.63900665203975,97.53539641206335,1.0010622834764384
Cantabria,2014,4,,,56.598,,,,,,,54.307,79.86733333333332,19857.285000000003,observado,57.200500000000005,20359.055,98.94668752895515,97.53539641206335,1.0144695276669553
Cantabria,2015,1,,,54.892,,,,,,,53.152,78.226,20359.055,observado,57.200500000000005,20359.055,95.96419611716681,100.0,0.9596419611716681
Cantabria,2015,2,,,57.68,,,,,,,55.5505,79.52133333333333,20359.055,observado,57.200500000000005,20359.055,100.8382793856697,100.0,1.008382793856697
Cantabria,2015,3,,,58.517,,,,,,,56.7605,78.93266666666666,20359.055,observado,57.200500000000005,20359.055,102.30155330810045,100.0,1.0230155330810045
Cantabria,2015,4,,,57.713,,,,,,,55.908,79.26733333333334,20359.055,observado,57.200500000000005,20359.055,100.89597118906302,100.0,1.0089597118906302
Cantabria,2016,1,,,57.714,,,,,,,56.172,77.56166666666667,20326.705,observado,57.200500000000005,20359.055,100.89771942552947,99.84110264449897,1.0105829838918423
Cantabria,2016,2,,,58.903,,,,,,,57.335499999999996,78.54166666666667,20326.705,observado,57.200500000000005,20359.055,102.97637258415573,99.84110264449897,1.031402597293225
Cantabria,2016,3,,,58.947,,,,,,,57.569500000000005,78.69133333333333,20326.705,observado,57.200500000000005,20359.055,103.05329498868016,99.84110264449897,1.0321730455603915
Cantabria,2016,4,,,59.067,,,,,,,57.038,80.04333333333334,20326.705,observado,57.200500000000005,20359.055,103.26308336465588,99.84110264449897,1.0342742681072088
Cantabria,2017,1,,,59.425,,,,,,,57.569500000000005,79.802,20741.43,observado,57.200500000000005,20359.055,103.88895201965016,101.8781569183835,1.0197372544035868
Cantabria,2017,2,,,61.331,,,,,,,59.5,80.08233333333334,20741.43,observado,57.200500000000005,20359.055,107.22109072473143,101.8781569183835,1.05244435085951
Cantabria,2017,3,,,61.652,,,,,,,59.781,79.97966666666666,20741.43,observado,57.200500000000005,20359.055,107.7822746304665,101.8781569183835,1.0579527338408066
Cantabria,2017,4,,,61.686,,,,,,,59.3425,81.20433333333334,20741.43,observado,57.200500000000005,20359.055,107.84171467032631,101.8781569183835,1.0585361762749628
Cantabria,2018,1,,,62.835,,,,,,,60.198499999999996,80.48433333333334,20732.82,observado,57.200500000000005,20359.055,109.85043837029396,101.83586615390547,1.0787008793569448
Cantabria,2018,2,,,64.887,,,,,,,62.0235,81.66133333333333,20732.82,observado,57.200500000000005,20359.055,113.43781959947901,101.83586615390547,1.113927969425226
