geo,year,arop_post,arop_pre_nopens,benefits,captransf,debt,deficit,e0,emigration,gdp_pc_pps,gfcf,gini,goods,immigration,interest,mort_preventable,mort_treatable,obesity,overburden,overcrowding,pensions_oldage,pop65_share,population,pub_emp_share,recycling,revenue,smoking,social_contrib,socprot_exp,subsidies,tax_income,tax_production,te_gf01,te_gf02,te_gf03,te_gf04,te_gf05,te_gf06,te_gf0601,te_gf07,te_gf08,te_gf09,te_gf10,te_gf1006,te_total,unemployment,unemployment_global,urban_share,wage_premium,wagebill_exp,wagebill_gdp,wages,capital,current,capital_share,net_migration_rate
FR,1989,,,,,,,,,,,,,,,,,10.002493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FR,1990,,,,,,,,,,,,,,,,,10.057752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FR,1991,,,,,,,,,,,,,,,,,10.128974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FR,1992,,,,,,,,,,,,,,,,,10.21645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FR,1993,,,,,,,,,,,,,,,,,10.323001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FR,1994,,,,,,,,,,,,,,,,,10.450467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FR,1995,15.0,26.0,17.7,1.7,57.8,-5.1,,,17374.7,4.6,,5.5,,3.5,,,10.598148,,,11.0,14.847057848081583,59315139.0,,,50.9,,20.0,30.47,1.5,8.1,15.7,8.3,2.5,1.5,6.4,0.6,1.1,0.3,6.9,1.1,5.8,22.0,0.8,56.1,,11.834,75.0991069026347,,,,13.5,6.3,49.800000000000004,0.1122994652406417,
FR,1996,15.0,26.0,17.8,1.1,60.6,-3.9,,,18063.6,4.6,,5.7,,3.6,,,10.765754,,,10.9,15.091867170381546,59522297.0,,,52.1,,20.1,30.53,1.5,8.6,16.3,8.5,2.5,1.5,6.2,0.6,1.0,0.2,7.0,1.1,5.7,22.0,0.8,56.0,,12.367,75.3592581297959,,,,13.7,5.699999999999999,50.3,0.10178571428571427,
FR,1997,15.0,26.0,17.9,1.3,62.0,-3.7,,,18612.1,4.2,,5.7,,3.6,,,10.947805,,,11.0,15.302827798755478,59726386.0,,,51.9,,19.6,30.36,1.4,9.1,16.3,8.9,2.3,1.4,5.7,0.6,1.0,0.2,6.9,1.1,5.7,22.0,0.9,55.6,,12.566,75.6252262826369,,,,13.5,5.5,50.1,0.09892086330935251,
FR,1998,15.0,25.0,17.5,1.0,62.1,-2.4,78.7,,19406.3,4.1,,5.1,,3.4,,,11.139171,,,10.9,15.512281628842395,59934884.0,,,51.6,,17.6,30.06,1.4,11.3,16.2,8.4,2.0,1.4,5.5,0.6,1.0,0.2,6.9,1.1,5.6,21.5,0.8,54.0,,12.074,75.8918556090764,,,,13.3,5.1,48.9,0.09444444444444444,
FR,1999,15.0,24.0,17.4,1.1,61.4,-1.5,78.9,,20283.1,4.1,,5.1,,3.1,,,11.338842,,,10.9,15.663116319674883,60158533.0,,,52.1,,17.8,29.98,1.4,11.8,16.1,8.2,2.0,1.4,5.3,0.6,1.0,0.2,6.8,1.1,5.6,21.5,0.8,53.7,,11.981,76.1682703613968,,,,13.3,5.199999999999999,48.5,0.09683426443202978,
FR,2000,16.0,24.0,16.8,0.9,59.7,-1.3,79.2,,21662.5,4.3,,5.1,,3.0,,,11.54414,,,10.6,15.814365382508244,60545022.0,,24.5,51.3,34.5,17.5,29.38,1.3,11.8,15.5,8.1,1.9,1.4,5.1,0.7,1.1,0.2,6.9,1.2,5.6,20.8,0.9,52.6,,10.218,76.5143983146093,,25.0141735076904,12.9203939437866,13.2,5.2,47.4,0.09885931558935361,
FR,2001,13.0,26.0,16.9,0.9,59.3,-1.4,79.3,,22706.0,4.2,,5.0,,3.1,,,11.748874,,,10.6,15.924496692034012,60979315.0,,26.1,51.4,,17.5,29.69,1.4,12.1,15.1,7.9,2.0,1.5,4.7,0.7,1.1,0.2,7.0,1.3,5.6,21.0,0.9,52.8,,8.61,76.9074413607811,,24.8627643585205,12.8586006164551,13.1,5.1000000000000005,47.699999999999996,0.0965909090909091,
FR,2002,12.0,26.0,17.2,1.0,61.3,-3.2,79.4,,23313.8,4.1,,5.2,,3.0,,,11.948341,,,10.7,16.037640379085477,61424036.0,,27.3,50.7,,17.6,30.39,1.6,11.3,15.2,7.8,2.0,1.6,5.0,0.7,1.2,0.3,7.3,1.4,5.7,21.3,0.9,53.9,,8.702,77.2543866607525,,24.6906242370605,13.0354719161987,13.3,5.1,48.8,0.09461966604823747,
FR,2003,,,17.4,0.9,65.4,-4.1,79.3,,23087.6,4.3,,5.1,,2.9,,,12.140271,,,10.9,16.128176010612165,61864088.0,,28.0,50.3,,17.9,31.06,1.5,11.0,15.1,7.5,1.8,1.6,5.1,0.8,1.2,0.2,7.6,1.4,5.7,21.7,0.9,54.4,8.5,8.306,77.4691216035138,,24.6513023376465,13.1318731307983,13.3,5.2,49.199999999999996,0.09558823529411765,
FR,2004,13.5,26.1,17.4,0.9,66.9,-3.6,80.3,,23712.3,4.3,,5.1,,2.8,,,12.321455,5.4,10.3,11.3,16.19208080826631,62292241.0,0.337950676679611,29.0,50.4,,17.6,31.2,1.4,11.1,15.3,7.5,1.8,1.5,5.0,0.8,1.2,0.2,7.6,1.4,5.5,21.7,1.0,54.0,8.9,8.914,77.4900500011961,0.0693245828151703,24.2807388305664,12.8651151657104,13.1,5.2,48.8,0.0962962962962963,
FR,2005,13.0,26.0,17.5,1.0,68.2,-3.5,80.3,,25012.7,4.4,,5.1,,2.7,,,12.487624,5.3,9.4,11.4,16.309318022260253,62772870.0,0.339940249919891,29.0,50.8,34.2,17.6,31.22,1.4,11.3,15.4,7.4,1.8,1.5,5.2,0.8,1.1,0.2,7.8,1.5,5.5,21.7,1.0,54.3,8.9,8.882,77.4363315105438,0.0461292192339897,24.0914306640625,12.8393087387085,13.0,5.4,48.9,0.0994475138121547,
FR,2006,13.2,24.9,17.5,1.0,65.4,-2.7,80.9,189403.0,25877.1,4.4,,5.0,301544.0,2.6,,,12.634723,6.0,8.1,11.7,16.355239121655536,63229635.0,0.337420076131821,30.7,51.1,,17.7,30.7,1.4,11.8,15.3,7.1,1.8,1.5,5.0,0.8,1.2,0.3,7.7,1.5,5.4,21.8,0.9,53.8,8.9,8.832,77.3467240068648,0.0428638495504856,23.8361167907715,12.603515625,12.8,5.4,48.4,0.10037174721189593,1.7735512786053564
FR,2007,13.1,26.4,17.4,1.2,65.5,-3.0,81.3,220354.0,26999.6,4.4,,4.9,293980.0,2.7,,,12.757103,5.7,10.1,11.7,16.3243073127508,63645065.0,0.33104595541954,32.3,50.6,34.2,17.5,30.44,1.5,11.7,15.1,7.1,1.8,1.5,5.0,0.8,1.3,0.3,7.6,1.5,5.2,21.9,0.9,53.6,8.0,8.008,77.2457976606157,0.0655989795923233,23.5747470855713,12.3921890258789,12.5,5.6000000000000005,48.0,0.10447761194029852,1.156821821141985
FR,2008,12.5,23.5,17.6,1.3,69.8,-3.5,81.4,239796.0,27310.5,4.4,,4.9,296608.0,2.9,,,12.84582,4.2,9.7,12.1,16.386600487229614,64007193.0,0.300871342420578,33.8,50.8,,17.5,30.67,1.5,11.8,14.8,7.3,1.8,1.6,5.0,0.8,1.3,0.4,7.6,1.5,5.3,22.0,0.9,54.3,7.4,7.386,77.1561901569367,-0.0158054623752832,23.225269317627,12.3782110214233,12.5,5.7,48.599999999999994,0.10497237569060774,0.8875877434587703
FR,2009,12.9,24.0,19.1,1.2,84.1,-7.4,81.5,264631.0,26292.5,4.8,,5.4,296970.0,2.5,,,12.893684,4.0,9.6,12.9,16.495789773916254,64350226.0,0.291552841663361,35.3,50.6,,18.2,33.14,1.7,10.6,15.0,7.5,1.9,1.7,5.3,0.9,1.5,0.5,8.1,1.6,5.6,23.8,1.0,58.0,9.1,9.122,77.1005391809676,-0.0115763954818249,22.9607639312744,13.122501373291,13.3,6.0,52.0,0.10344827586206896,0.5025467975823426
FR,2010,13.3,24.9,19.1,1.1,86.3,-7.2,81.8,269531.0,27301.3,4.8,,5.4,307111.0,2.5,,,12.900272,5.1,9.2,13.0,16.609209726816076,64658856.0,0.31803286075592,36.0,50.6,34.0,18.0,33.12,1.7,11.1,14.8,7.3,2.0,1.7,5.4,0.9,1.4,0.5,8.1,1.6,5.5,23.7,0.9,57.7,9.3,9.279,77.0962844808803,-0.162617549300194,22.8946323394775,13.0228748321533,13.2,5.9,51.800000000000004,0.1022530329289428,0.5812042205015195
FR,2011,14.0,24.7,19.0,1.1,88.7,-5.3,82.3,291594.0,28075.6,4.5,,5.3,319816.0,2.7,147.19,67.64,12.86978,5.2,8.0,13.1,16.738628942850383,64978721.0,0.311321824789047,36.8,51.7,,18.2,32.9,1.6,11.6,15.1,7.4,1.8,1.6,5.1,0.9,1.4,0.5,8.1,1.6,5.3,23.7,0.9,57.0,9.2,9.228,77.1182717387509,-0.156106010079384,22.7531566619873,12.8079080581665,13.0,5.6,51.4,0.09824561403508772,0.43432680061523526
FR,2012,14.1,23.8,19.5,1.2,91.7,-5.2,82.1,255922.0,27944.5,4.6,,5.4,327431.0,2.6,142.78,66.06,12.810242,5.2,8.1,13.4,17.139329187441156,65276983.0,0.288671046495438,37.7,52.7,,18.5,33.56,1.7,12.4,15.4,7.4,1.8,1.6,5.4,0.9,1.4,0.5,8.2,1.6,5.3,24.2,0.9,57.9,9.8,9.841,77.1669464919916,-0.108642369508743,22.5082759857178,12.8538627624512,13.1,5.8,52.1,0.1001727115716753,1.0954703589778345
FR,2013,13.7,24.4,19.7,1.1,94.6,-4.9,82.4,239813.0,28708.1,4.6,,5.4,338752.0,2.3,140.08,65.08,12.733407,5.2,7.4,13.5,17.56759681922429,65600350.0,0.324113816022873,38.7,53.7,,18.7,33.98,2.2,12.8,15.6,7.2,1.8,1.6,6.0,1.0,1.3,0.4,8.2,1.6,5.3,24.4,0.9,58.6,10.3,9.913,77.2440721470918,-0.112615935504436,22.5411243438721,12.8997936248779,13.1,5.699999999999999,52.900000000000006,0.09726962457337883,1.5082084165709482
FR,2014,13.3,24.0,19.8,1.2,96.2,-4.6,82.4,308103.0,28953.5,4.3,29.2,5.3,340383.0,2.2,135.44,62.9,12.641762,5.1,7.1,13.6,17.963006064445807,66165980.0,0.33163183927536,39.7,53.8,,18.9,34.14,2.5,12.7,15.7,6.9,1.7,1.6,6.2,1.0,1.3,0.4,8.3,1.6,5.3,24.5,0.9,58.4,10.3,10.273,77.3524296788613,-0.1258704662323,22.6432132720947,12.9549980163574,13.1,5.5,52.9,0.09417808219178082,0.48786400503702965
FR,2015,13.6,23.9,19.7,1.3,97.0,-3.9,82.1,324517.0,29516.0,3.9,29.2,5.3,364221.0,2.0,136.48,62.86,12.536877,5.7,7.4,13.5,18.408963306578805,66458153.0,0.339121222496033,40.7,53.7,33.7,18.7,33.98,2.5,12.7,15.9,6.6,1.7,1.6,6.2,0.9,1.2,0.4,8.2,1.5,5.3,24.3,0.9,57.6,10.3,10.354,77.7610919150066,-0.109484694898129,22.5283012390137,12.7955284118652,13.0,5.2,52.4,0.09027777777777778,0.5974285803579283
FR,2016,13.6,23.6,19.7,1.2,98.1,-3.8,82.4,313622.0,29858.6,3.9,29.3,5.2,377709.0,1.9,133.51,62.54,12.416214,5.2,7.7,13.6,18.858130893346452,66638391.0,0.347234457731247,39.7,53.6,,18.7,34.49,2.4,12.5,16.1,6.5,2.0,1.6,6.0,0.9,1.1,0.4,8.3,1.4,5.2,24.4,0.9,57.4,10.1,10.057,78.5999114705779,-0.129538267850876,22.4238910675049,12.7111730575562,12.9,5.1,52.3,0.08885017421602787,0.961712896099187
FR,2017,13.2,24.0,19.5,1.8,98.8,-3.4,82.4,215470.0,30585.2,3.8,28.8,5.3,369621.0,1.8,129.9,62.05,12.277603,5.0,7.7,13.5,19.29025968279871,66809816.0,0.316510140895844,40.2,54.3,,18.7,34.18,2.6,12.8,16.3,6.5,1.8,1.7,6.5,0.9,1.1,0.4,8.3,1.4,5.2,24.3,0.9,57.7,9.4,9.409,78.6467804026368,-0.145872130990028,22.4090366363525,12.6618785858154,12.9,5.6,52.1,0.097053726169844,2.307310650279294
FR,2018,13.4,24.1,19.4,1.1,98.5,-2.3,82.6,188740.0,31463.5,3.9,28.5,5.2,387160.0,1.8,127.87,61.15,12.123619,4.7,8.2,13.5,19.65427591445402,67026224.0,0.314915776252747,40.7,54.0,,18.0,33.72,2.4,13.2,16.5,6.2,1.8,1.6,6.0,0.9,1.1,0.3,8.2,1.4,5.1,24.0,0.9,56.4,9.0,9.018,78.6714432536599,-0.150189757347107,22.3525161743164,12.4379577636719,12.6,5.0,51.4,0.08865248226950355,2.960333853806236
FR,2019,13.6,23.5,19.3,1.2,98.2,-2.4,82.7,259143.0,33247.6,4.2,29.2,5.2,385596.0,1.5,125.53,60.31,11.964065,5.5,7.7,13.4,20.00985399552338,67290471.0,0.304487556219101,41.0,53.0,,16.7,33.49,1.7,13.1,16.8,6.0,1.7,1.7,5.3,0.9,1.1,0.3,8.1,1.5,5.0,23.9,0.8,55.3,8.4,8.415,78.6890784549356,,22.0355377197266,12.1970682144165,12.4,5.4,49.9,0.0976491862567812,1.8792110995923925
FR,2020,14.2,26.4,22.3,1.4,114.9,-8.9,82.2,191893.0,31555.5,4.2,29.2,5.5,331137.0,1.3,142.68,59.04,11.805559,5.6,9.6,14.3,20.373635924933126,67473651.0,0.289384722709656,39.3,52.8,33.8,16.9,38.05,3.0,13.2,16.8,6.1,1.9,1.8,7.0,1.0,1.1,0.4,9.0,1.5,5.2,27.2,0.9,61.7,8.0,8.009,78.7119131765249,,21.445348739624,13.1719970703125,13.3,5.6,56.1,0.09076175040518637,2.0636796428875623
FR,2021,14.3,26.7,20.2,1.6,112.8,-6.6,82.2,147051.0,33443.0,4.1,29.3,5.4,388513.0,1.4,145.24,58.82,11.64744,,9.4,13.4,20.626629814467655,67728568.0,,40.9,52.9,,16.7,36.16,3.1,12.9,16.6,6.1,1.7,1.7,7.1,1.0,1.2,0.4,9.4,1.4,5.1,24.8,0.8,59.5,7.9,7.871,78.7364603392338,,21.1712665557861,12.5021619796753,12.6,5.699999999999999,53.8,0.09579831932773109,3.565142555501838
FR,2022,15.6,26.9,19.2,1.6,111.4,-4.7,82.2,279833.0,35145.8,4.2,29.8,5.5,490655.0,1.9,137.37,59.39,11.491171,6.5,9.2,13.2,20.869425163297795,68091703.0,,40.1,53.7,33.7,16.7,34.51,2.8,13.5,16.7,6.5,1.8,1.7,6.8,1.0,1.2,0.3,9.1,1.4,5.0,23.8,0.8,58.4,7.3,7.303,78.7591921123356,,21.2761497497559,12.4178037643433,12.5,5.800000000000001,52.599999999999994,0.0993150684931507,3.0961481459789604
FR,2023,15.4,26.5,18.7,1.5,109.5,-5.4,82.9,266368.0,38055.1,4.2,29.7,5.6,467548.0,1.9,127.21,58.76,11.339488,6.5,9.9,13.1,21.129701989873343,68277210.0,,40.3,51.4,33.4,16.3,33.8,2.5,12.6,15.8,6.2,1.8,1.7,6.3,1.0,1.3,0.3,8.8,1.5,5.0,23.3,0.7,56.9,7.3,7.335,78.7804323126547,,,,12.3,5.7,51.199999999999996,0.10017574692442882,2.9465175861755335
FR,2024,15.9,26.0,,,112.6,-5.8,83.0,263233.0,39294.2,,30.0,,438626.0,2.0,,,11.193605,7.0,10.4,13.4,21.51933157090585,68669303.0,,40.9,51.2,33.6,16.5,,,12.5,15.5,,,,,,,,,,,,,,7.4,,,,,,,0.0,,,2.5541689275628734
FR,2025,16.3,26.5,,,115.6,-5.1,,,40716.0,,30.4,,,2.2,,,,6.4,10.8,,21.862603908679407,68882600.0,,,52.1,33.6,16.7,,,13.0,15.7,,,,,,,,,,,,,,7.7,,,,,,,0.0,,,
FR,2030,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,1995,,,,,,,78.1,,,,,,,,,,,,,,15.04089127862526,57752535.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,1996,,,,,,,78.2,,,,,,,,,,,,,,15.289941088228124,57935959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,1997,,,,,,,78.6,,,,,,,,,,,,,,15.505501426474193,58116018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,1998,,,,,,,78.8,,,,,,,,,,,,,,15.719516584188925,58298962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,1999,,,,,,,78.9,,,,,,,,,,,,,,15.873219873430964,58496613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2000,,,,,,,79.2,,,,,,,,,,,,,,16.02289794872755,58858198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2001,,,,,,,79.3,,,,,,,,,,,,,,16.13293240580879,59266572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2002,,,,,,,79.4,,,,,,,,,,,,,,16.24549879025865,59685899.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2003,,,,,,,79.3,,,,,,,,,,,,,,16.334903950779143,60101841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2004,,,,,,,80.4,,,,,,,,,,,,,,16.39736214710414,60505421.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2005,,,,,,,80.4,,,,,,,,,,,,,,16.51312994002421,60963264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2006,,,,,,,81.0,,,,,,,,,,,,,,16.551920510794403,61399733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2007,,,,,,,81.3,,,,,,,,,,,,,,16.519544758448863,61795238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2008,,,,,,,81.4,,,,,,,,,,,,,,16.578320133497996,62134866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2009,,,,,,,81.6,,,,,,,,,,,,,,16.68343186499332,62465709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2010,,,,,,,81.9,,,,,,,,,,,,,,16.792522166132255,62765235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2011,,,,,,,82.3,,,,,,,,,,,,,,16.91321518715674,63070344.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2012,,,,,,,82.1,,,,,,,,,,,,,,17.313678712709585,63375971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
FX,2013,,,,,,,,,,,,,,,,,,,,,17.743020115352376,63697865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2000,,,,,,,,,,,,,,,,,,,,,,4435200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2001,,,,,,,,,,,,,,,,,,,,,,4401400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2002,,,,,,,,,,,,,,,,,,,,,,4371500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2003,,,,,,,,,,,,,,,,,,,,,,4352600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2004,,,,,,,,,,,,,,,,,,,,,,4315200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2005,,,,,,,,,,,,,,,,,,,,,,4321500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2006,,,,,,,74.2,,,,,,,,,,,,,,14.285548651457846,4401292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2007,,,,,,,74.9,,,,,,,,,,,,,,14.597996441811784,4394702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2008,,,,,,,74.0,,,,,,,,,,,,,,14.645911369811698,4382070.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2009,,,,,,,73.3,,,,,,,,,,,,,,14.361592102295418,4385429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2010,,,,,,,74.5,,,,,,,,,,,,,,14.003312571336721,4436391.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2011,,,,,,,74.5,,,,,,,,,,,,,,13.788803947688475,4469250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2012,,,,,,,,,,,,,,,,,,,,,13.692784423395768,4497617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2014,,,,,,,74.1,,,,,,,,,,,,,,13.960567402546445,4490498.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2015,,,,,,,73.0,,,,,,,,,,,,,,13.918755865397506,3729500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2016,,,,,,,72.7,,,,,,,,,,,,,,14.36673475970326,3720400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2017,,,,,,,73.5,,,,,,,,,,,,,,14.45323005755473,3718200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2018,,,,,,,74.0,,,,,,,,,,,,,,14.64522112497396,3729633.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2019,,,,,,,74.1,,,,,,,,,,,,,,14.8433018286198,3723464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2020,,,,,,,,,,,,,,,,,,,,,15.112522458485097,3716858.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2021,,,,,,,,,,,,,,,,,,,,,15.248005067890585,3728573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2022,,,,,,,73.7,,,,,,,,,,,,,,15.461197561056942,3688647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2023,,,,,,,73.7,,,,,,,,203.4,176.22,,,,,15.552609132371451,3736357.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2024,,,,,,,74.9,,,,,,,,,,,,,,16.150427866772336,3694608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
GE,2025,,,,,,,,,,,,,,,,,,,,,16.60097189746757,3704506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1980,,,,,,,,,,,,,,,,,10.292356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1981,,,,,,,,,,,,,,,,,10.440306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1982,,,,,,,,,,,,,,,,,10.595436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1983,,,,,,,,,,,,,,,,,10.755348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1984,,,,,,,,,,,,,,,,,10.92027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1985,,,,,,,,,,,,,,,,,11.088274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1986,,,,,,,,,,,,,,,,,11.259739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1987,,,,,,,,,,,,,,,,,11.436226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1988,,,,,,,,,,,,,,,,,11.616175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1989,,,,,,,,,,,,,,,,,11.802445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1990,,,,,,,,,,,,,,,,,11.996173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1991,,,,,,,,,,,,,,,,,12.203028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1992,,,,,,,,,,,,,,,,,12.427113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1993,,,,,,,,,,,,,,,,,12.672964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1994,,,,,,,,,,,,,,,,,12.946278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
HR,1995,,,16.0,1.5,23.3,-0.5,,15413.0,6742.6,6.3,,8.4,,1.4,,,13.250688,,,10.0,,4658893.0,,,57.4,,15.4,,1.8,6.9,19.7,4.2,2.6,4.1,10.6,0.8,2.7,0.1,7.7,1.7,6.2,17.3,0.1,57.9,,,55.1568369839241,,,,16.8,7.8,50.1,0.13471502590673576,
HR,1996,,,17.7,1.5,25.3,-4.9,,10027.0,7460.9,5.9,,7.5,,1.4,,,13.592154,,,11.0,,4581167.0,,,52.2,,15.6,,2.3,7.6,19.3,4.0,2.3,3.7,10.4,0.7,2.5,0.1,7.2,1.6,5.9,18.9,0.1,57.1,,9.952,55.3155603054641,,,,15.3,7.4,49.7,0.12959719789842383,
HR,1997,,,17.3,1.5,24.7,1.4,,18531.0,7978.1,5.5,,7.5,,1.4,,,13.9762,,,10.6,,4533028.0,,,55.2,,15.1,,2.2,7.0,18.8,3.8,2.3,3.5,9.0,0.7,2.4,0.1,6.8,1.5,5.5,18.4,0.1,53.8,,9.906,55.4504271499415,,,,14.5,7.0,46.8,0.13011152416356878,
HR,1998,,,16.2,1.6,22.6,-0.8,,7310.0,8228.4,5.6,,8.1,51784.0,1.5,,,14.407291,,,10.1,,4536812.0,,,53.6,,14.0,,2.5,7.8,20.2,3.9,2.2,3.5,9.5,0.7,2.5,0.1,7.2,1.6,6.0,17.4,0.1,54.5,,11.392,55.5584318277687,,,,15.0,7.199999999999999,47.3,0.13211009174311925,9.802918877837566
HR,1999,,,16.7,1.5,28.8,-8.7,,14285.0,8309.2,5.8,,8.9,32910.0,1.6,,,14.885426,,,10.4,,4527460.0,,,47.7,,13.9,,2.5,7.2,19.7,4.1,2.3,3.7,10.0,0.8,2.5,0.1,7.2,1.6,6.3,17.9,0.1,56.5,,13.559,55.6365686493584,,,,15.1,7.3,49.2,0.12920353982300883,4.113785654649627
HR,2000,,,15.9,1.7,35.4,-8.8,,,8866.0,5.4,,8.2,,2.2,,,15.406016,,,9.8,,4497735.0,,,45.7,35.3,13.3,,2.5,6.2,20.1,4.3,1.7,3.1,10.5,0.7,2.4,0.1,7.2,1.5,6.1,17.1,0.1,54.6,,16.064,55.6818319251231,,,,13.3,7.1000000000000005,47.5,0.13003663003663005,
HR,2001,,,15.6,2.1,36.6,-4.6,74.6,7488.0,9645.1,4.5,,7.5,24415.0,2.3,,,15.961638,,,9.7,16.116407750738542,4295406.0,,,46.1,,12.8,,2.3,5.9,19.7,4.2,1.6,2.7,8.5,0.6,2.3,0.2,6.6,1.5,5.7,16.8,0.1,50.6,,15.822,55.6913829056559,,,,12.3,6.6,44.0,0.13043478260869565,3.9407217850885345
