iso3,year,variable,value,era
MUS,1962,exp_gdp,29.054619,1950-73 edad de oro
MUS,1963,exp_gdp,19.745733,1950-73 edad de oro
MUS,1964,exp_gdp,28.555668,1950-73 edad de oro
MUS,1965,exp_gdp,28.730219,1950-73 edad de oro
MUS,1966,exp_gdp,25.313757,1950-73 edad de oro
MUS,1967,exp_gdp,26.015438,1950-73 edad de oro
MUS,1968,exp_gdp,27.758177,1950-73 edad de oro
MUS,1969,exp_gdp,22.13805,1950-73 edad de oro
MUS,1970,exp_gdp,23.326231,1950-73 edad de oro
MUS,1971,exp_gdp,25.144108,1950-73 edad de oro
MUS,1972,exp_gdp,22.757061,1950-73 edad de oro
MUS,1973,exp_gdp,19.565697,1950-73 edad de oro
MUS,1974,exp_gdp,18.04108,1974-95 crisis+bienestar
MUS,1975,exp_gdp,24.955181,1974-95 crisis+bienestar
MUS,1976,exp_gdp,29.162518,1974-95 crisis+bienestar
MUS,1977,exp_gdp,28.40903,1974-95 crisis+bienestar
MUS,1978,exp_gdp,28.919441,1974-95 crisis+bienestar
MUS,1979,exp_gdp,28.349478,1974-95 crisis+bienestar
MUS,1980,exp_gdp,29.511108,1974-95 crisis+bienestar
MUS,1981,exp_gdp,33.25099,1974-95 crisis+bienestar
MUS,1982,exp_gdp,30.933647,1974-95 crisis+bienestar
MUS,1983,exp_gdp,29.260181,1974-95 crisis+bienestar
MUS,1984,exp_gdp,26.649536,1974-95 crisis+bienestar
MUS,1985,exp_gdp,25.839474,1974-95 crisis+bienestar
MUS,1986,exp_gdp,23.8637,1974-95 crisis+bienestar
MUS,1987,exp_gdp,22.25576,1974-95 crisis+bienestar
MUS,1988,exp_gdp,22.482563,1974-95 crisis+bienestar
MUS,1989,exp_gdp,23.847166,1974-95 crisis+bienestar
MUS,1990,exp_gdp,22.857094,1974-95 crisis+bienestar
MUS,1991,exp_gdp,21.944096,1974-95 crisis+bienestar
MUS,1992,exp_gdp,22.42693,1974-95 crisis+bienestar
MUS,1993,exp_gdp,20.032639,1974-95 crisis+bienestar
MUS,1994,exp_gdp,20.574001,1974-95 crisis+bienestar
MUS,1995,exp_gdp,19.929115,1974-95 crisis+bienestar
MUS,1996,exp_gdp,21.78507,1996-2007 pre-crisis
MUS,1997,exp_gdp,24.609987,1996-2007 pre-crisis
MUS,1998,exp_gdp,20.734163,1996-2007 pre-crisis
MUS,1999,exp_gdp,25.92,1996-2007 pre-crisis
MUS,2000,exp_gdp,21.196,1996-2007 pre-crisis
MUS,2001,exp_gdp,21.542,1996-2007 pre-crisis
MUS,2002,exp_gdp,21.977,1996-2007 pre-crisis
MUS,2003,exp_gdp,22.17,1996-2007 pre-crisis
MUS,2004,exp_gdp,21.918,1996-2007 pre-crisis
MUS,2005,exp_gdp,21.77,1996-2007 pre-crisis
MUS,2006,exp_gdp,20.661,1996-2007 pre-crisis
MUS,2007,exp_gdp,20.369,1996-2007 pre-crisis
MUS,2008,exp_gdp,22.402,2008-23 s.XXI crisis
MUS,2009,exp_gdp,24.471,2008-23 s.XXI crisis
MUS,2010,exp_gdp,23.192,2008-23 s.XXI crisis
MUS,2011,exp_gdp,23.048,2008-23 s.XXI crisis
MUS,2012,exp_gdp,21.866,2008-23 s.XXI crisis
MUS,2013,exp_gdp,23.413,2008-23 s.XXI crisis
MUS,2014,exp_gdp,22.456,2008-23 s.XXI crisis
MUS,2015,exp_gdp,23.728,2008-23 s.XXI crisis
MUS,2016,exp_gdp,23.314,2008-23 s.XXI crisis
MUS,2017,exp_gdp,23.596,2008-23 s.XXI crisis
MUS,2018,exp_gdp,23.948,2008-23 s.XXI crisis
MUS,2019,exp_gdp,30.248,2008-23 s.XXI crisis
MUS,2020,exp_gdp,32.081,2008-23 s.XXI crisis
MUS,2021,exp_gdp,28.286,2008-23 s.XXI crisis
MUS,2022,exp_gdp,27.635,2008-23 s.XXI crisis
MUS,2023,exp_gdp,28.488,2008-23 s.XXI crisis
MWI,1954,exp_gdp,6.912921,1950-73 edad de oro
MWI,1955,exp_gdp,7.979387,1950-73 edad de oro
MWI,1956,exp_gdp,9.375976,1950-73 edad de oro
MWI,1957,exp_gdp,10.379498,1950-73 edad de oro
MWI,1958,exp_gdp,9.469919,1950-73 edad de oro
MWI,1959,exp_gdp,9.290846,1950-73 edad de oro
MWI,1960,exp_gdp,9.020306,1950-73 edad de oro
MWI,1961,exp_gdp,11.731757,1950-73 edad de oro
MWI,1962,exp_gdp,11.404535,1950-73 edad de oro
MWI,1963,exp_gdp,10.399416,1950-73 edad de oro
MWI,1964,exp_gdp,21.617205,1950-73 edad de oro
MWI,1965,exp_gdp,20.997805,1950-73 edad de oro
MWI,1966,exp_gdp,22.39487,1950-73 edad de oro
MWI,1967,exp_gdp,21.835945,1950-73 edad de oro
MWI,1968,exp_gdp,23.287025,1950-73 edad de oro
MWI,1969,exp_gdp,19.739079,1950-73 edad de oro
MWI,1970,exp_gdp,28.19421,1950-73 edad de oro
MWI,1971,exp_gdp,20.770863,1950-73 edad de oro
MWI,1972,exp_gdp,19.272322,1950-73 edad de oro
MWI,1973,exp_gdp,22.586721,1950-73 edad de oro
MWI,1974,exp_gdp,23.202385,1974-95 crisis+bienestar
MWI,1975,exp_gdp,27.167067,1974-95 crisis+bienestar
MWI,1976,exp_gdp,21.73114,1974-95 crisis+bienestar
MWI,1977,exp_gdp,22.67313,1974-95 crisis+bienestar
MWI,1978,exp_gdp,27.672583,1974-95 crisis+bienestar
MWI,1979,exp_gdp,33.391396,1974-95 crisis+bienestar
MWI,1980,exp_gdp,35.678043,1974-95 crisis+bienestar
MWI,1981,exp_gdp,33.13329,1974-95 crisis+bienestar
MWI,1982,exp_gdp,31.685534,1974-95 crisis+bienestar
MWI,1983,exp_gdp,28.408142,1974-95 crisis+bienestar
MWI,1984,exp_gdp,26.344149,1974-95 crisis+bienestar
MWI,1985,exp_gdp,27.676487,1974-95 crisis+bienestar
MWI,1986,exp_gdp,31.028622,1974-95 crisis+bienestar
MWI,1987,exp_gdp,31.667685,1974-95 crisis+bienestar
MWI,1988,exp_gdp,26.475393,1974-95 crisis+bienestar
MWI,1989,exp_gdp,26.454687,1974-95 crisis+bienestar
MWI,1990,exp_gdp,28.016994,1974-95 crisis+bienestar
MWI,1991,exp_gdp,23.40158,1974-95 crisis+bienestar
MWI,1992,exp_gdp,32.09942,1974-95 crisis+bienestar
MWI,1993,exp_gdp,25.952768,1974-95 crisis+bienestar
MWI,1994,exp_gdp,48.291267,1974-95 crisis+bienestar
MWI,1995,exp_gdp,31.711456,1974-95 crisis+bienestar
MWI,1996,exp_gdp,24.893003,1996-2007 pre-crisis
MWI,1997,exp_gdp,22.991018,1996-2007 pre-crisis
MWI,1998,exp_gdp,29.28684,1996-2007 pre-crisis
MWI,1999,exp_gdp,29.662533,1996-2007 pre-crisis
MWI,2000,exp_gdp,29.6594,1996-2007 pre-crisis
MWI,2001,exp_gdp,33.362717,1996-2007 pre-crisis
MWI,2002,exp_gdp,13.843,1996-2007 pre-crisis
MWI,2003,exp_gdp,15.394,1996-2007 pre-crisis
MWI,2004,exp_gdp,17.171,1996-2007 pre-crisis
MWI,2005,exp_gdp,17.436,1996-2007 pre-crisis
MWI,2006,exp_gdp,17.83,1996-2007 pre-crisis
MWI,2007,exp_gdp,20.724,1996-2007 pre-crisis
MWI,2008,exp_gdp,20.641,2008-23 s.XXI crisis
MWI,2009,exp_gdp,20.177,2008-23 s.XXI crisis
MWI,2010,exp_gdp,19.602,2008-23 s.XXI crisis
MWI,2011,exp_gdp,16.997,2008-23 s.XXI crisis
MWI,2012,exp_gdp,18.767,2008-23 s.XXI crisis
MWI,2013,exp_gdp,20.712,2008-23 s.XXI crisis
MWI,2014,exp_gdp,18.274,2008-23 s.XXI crisis
MWI,2015,exp_gdp,19.521,2008-23 s.XXI crisis
MWI,2016,exp_gdp,19.746,2008-23 s.XXI crisis
MWI,2017,exp_gdp,20.992,2008-23 s.XXI crisis
MWI,2018,exp_gdp,19.381,2008-23 s.XXI crisis
MWI,2019,exp_gdp,19.314,2008-23 s.XXI crisis
MWI,2020,exp_gdp,22.729,2008-23 s.XXI crisis
MWI,2021,exp_gdp,23.651,2008-23 s.XXI crisis
MWI,2022,exp_gdp,26.679,2008-23 s.XXI crisis
MWI,2023,exp_gdp,25.482,2008-23 s.XXI crisis
MYS,1949,exp_gdp,6.5070424,1939-49 WWII
MYS,1950,exp_gdp,6.6417212,1950-73 edad de oro
MYS,1951,exp_gdp,7.4601064,1950-73 edad de oro
MYS,1952,exp_gdp,9.795276,1950-73 edad de oro
MYS,1953,exp_gdp,14.290657,1950-73 edad de oro
MYS,1955,exp_gdp,15.493814,1950-73 edad de oro
MYS,1956,exp_gdp,16.956522,1950-73 edad de oro
MYS,1957,exp_gdp,18.347393,1950-73 edad de oro
MYS,1958,exp_gdp,20.179739,1950-73 edad de oro
MYS,1959,exp_gdp,17.731138,1950-73 edad de oro
MYS,1960,exp_gdp,14.582419,1950-73 edad de oro
MYS,1961,exp_gdp,17.96595,1950-73 edad de oro
MYS,1962,exp_gdp,21.074263,1950-73 edad de oro
MYS,1963,exp_gdp,23.04724,1950-73 edad de oro
MYS,1964,exp_gdp,25.049652,1950-73 edad de oro
MYS,1965,exp_gdp,23.265814,1950-73 edad de oro
MYS,1966,exp_gdp,23.05727,1950-73 edad de oro
MYS,1967,exp_gdp,23.613668,1950-73 edad de oro
MYS,1968,exp_gdp,22.559055,1950-73 edad de oro
MYS,1969,exp_gdp,20.930433,1950-73 edad de oro
MYS,1970,exp_gdp,22.44344,1950-73 edad de oro
MYS,1971,exp_gdp,24.330374,1950-73 edad de oro
MYS,1972,exp_gdp,27.208157,1950-73 edad de oro
MYS,1973,exp_gdp,21.866154,1950-73 edad de oro
MYS,1974,exp_gdp,23.733484,1974-95 crisis+bienestar
MYS,1975,exp_gdp,27.668161,1974-95 crisis+bienestar
MYS,1976,exp_gdp,26.370108,1974-95 crisis+bienestar
MYS,1977,exp_gdp,29.133127,1974-95 crisis+bienestar
MYS,1978,exp_gdp,27.440634,1974-95 crisis+bienestar
MYS,1979,exp_gdp,27.801723,1974-95 crisis+bienestar
MYS,1980,exp_gdp,35.647278,1974-95 crisis+bienestar
MYS,1981,exp_gdp,42.53472,1974-95 crisis+bienestar
MYS,1982,exp_gdp,38.01917,1974-95 crisis+bienestar
MYS,1983,exp_gdp,34.620888,1974-95 crisis+bienestar
MYS,1984,exp_gdp,30.314465,1974-95 crisis+bienestar
MYS,1985,exp_gdp,31.483871,1974-95 crisis+bienestar
MYS,1986,exp_gdp,32.681564,1974-95 crisis+bienestar
MYS,1987,exp_gdp,31.65829,1974-95 crisis+bienestar
MYS,1988,exp_gdp,33.88339,1974-95 crisis+bienestar
MYS,1989,exp_gdp,35.490196,1974-95 crisis+bienestar
MYS,1990,exp_gdp,30.525,1974-95 crisis+bienestar
MYS,1991,exp_gdp,27.393,1974-95 crisis+bienestar
MYS,1992,exp_gdp,28.209,1974-95 crisis+bienestar
MYS,1993,exp_gdp,24.614,1974-95 crisis+bienestar
MYS,1994,exp_gdp,23.27,1974-95 crisis+bienestar
MYS,1995,exp_gdp,22.598,1974-95 crisis+bienestar
MYS,1996,exp_gdp,22.391,1996-2007 pre-crisis
MYS,1997,exp_gdp,21.155,1996-2007 pre-crisis
MYS,1998,exp_gdp,23.114,1996-2007 pre-crisis
MYS,1999,exp_gdp,24.643,1996-2007 pre-crisis
MYS,2000,exp_gdp,25.632,1996-2007 pre-crisis
MYS,2001,exp_gdp,28.223,1996-2007 pre-crisis
MYS,2002,exp_gdp,27.144,1996-2007 pre-crisis
MYS,2003,exp_gdp,28.069,1996-2007 pre-crisis
MYS,2004,exp_gdp,25.884,1996-2007 pre-crisis
MYS,2005,exp_gdp,24.538,1996-2007 pre-crisis
MYS,2006,exp_gdp,25.574,1996-2007 pre-crisis
MYS,2007,exp_gdp,25.889,1996-2007 pre-crisis
MYS,2008,exp_gdp,26.92,2008-23 s.XXI crisis
MYS,2009,exp_gdp,30.889,2008-23 s.XXI crisis
MYS,2010,exp_gdp,26.604,2008-23 s.XXI crisis
MYS,2011,exp_gdp,27.088,2008-23 s.XXI crisis
MYS,2012,exp_gdp,28.505,2008-23 s.XXI crisis
MYS,2013,exp_gdp,27.78,2008-23 s.XXI crisis
MYS,2014,exp_gdp,25.957,2008-23 s.XXI crisis
MYS,2015,exp_gdp,24.708,2008-23 s.XXI crisis
MYS,2016,exp_gdp,22.858,2008-23 s.XXI crisis
MYS,2017,exp_gdp,22.043,2008-23 s.XXI crisis
MYS,2018,exp_gdp,22.8,2008-23 s.XXI crisis
MYS,2019,exp_gdp,23.575,2008-23 s.XXI crisis
MYS,2020,exp_gdp,25.04,2008-23 s.XXI crisis
MYS,2021,exp_gdp,24.451,2008-23 s.XXI crisis
MYS,2022,exp_gdp,24.642,2008-23 s.XXI crisis
MYS,2023,exp_gdp,24.912,2008-23 s.XXI crisis
NAM,1990,exp_gdp,30.226,1974-95 crisis+bienestar
NAM,1991,exp_gdp,33.012,1974-95 crisis+bienestar
NAM,1992,exp_gdp,32.796,1974-95 crisis+bienestar
NAM,1993,exp_gdp,32.447,1974-95 crisis+bienestar
NAM,1994,exp_gdp,28.709,1974-95 crisis+bienestar
NAM,1995,exp_gdp,29.628,1974-95 crisis+bienestar
NAM,1996,exp_gdp,30.432,1996-2007 pre-crisis
NAM,1997,exp_gdp,30.921,1996-2007 pre-crisis
NAM,1998,exp_gdp,31.262,1996-2007 pre-crisis
NAM,1999,exp_gdp,31.828,1996-2007 pre-crisis
NAM,2000,exp_gdp,30.122,1996-2007 pre-crisis
NAM,2001,exp_gdp,30.726,1996-2007 pre-crisis
NAM,2002,exp_gdp,29.841,1996-2007 pre-crisis
NAM,2003,exp_gdp,31.09,1996-2007 pre-crisis
NAM,2004,exp_gdp,28.393,1996-2007 pre-crisis
NAM,2005,exp_gdp,27.698,1996-2007 pre-crisis
NAM,2006,exp_gdp,27.376,1996-2007 pre-crisis
NAM,2007,exp_gdp,26.08,1996-2007 pre-crisis
NAM,2008,exp_gdp,28.394,2008-23 s.XXI crisis
NAM,2009,exp_gdp,31.962,2008-23 s.XXI crisis
NAM,2010,exp_gdp,33.469,2008-23 s.XXI crisis
NAM,2011,exp_gdp,38.472,2008-23 s.XXI crisis
NAM,2012,exp_gdp,35.041,2008-23 s.XXI crisis
NAM,2013,exp_gdp,38.308,2008-23 s.XXI crisis
NAM,2014,exp_gdp,41.792,2008-23 s.XXI crisis
NAM,2015,exp_gdp,43.674,2008-23 s.XXI crisis
NAM,2016,exp_gdp,41.762,2008-23 s.XXI crisis
NAM,2017,exp_gdp,38.093,2008-23 s.XXI crisis
NAM,2018,exp_gdp,36.33,2008-23 s.XXI crisis
NAM,2019,exp_gdp,37.415,2008-23 s.XXI crisis
NAM,2020,exp_gdp,41.477,2008-23 s.XXI crisis
NAM,2021,exp_gdp,39.262,2008-23 s.XXI crisis
NAM,2022,exp_gdp,36.558,2008-23 s.XXI crisis
NAM,2023,exp_gdp,37.006,2008-23 s.XXI crisis
NER,1960,exp_gdp,11.554622,1950-73 edad de oro
NER,1961,exp_gdp,8.433735,1950-73 edad de oro
NER,1962,exp_gdp,8.866995,1950-73 edad de oro
NER,1963,exp_gdp,10.296412,1950-73 edad de oro
NER,1964,exp_gdp,10.542169,1950-73 edad de oro
NER,1965,exp_gdp,10.661268,1950-73 edad de oro
NER,1966,exp_gdp,8.854167,1950-73 edad de oro
NER,1967,exp_gdp,9.733606,1950-73 edad de oro
NER,1968,exp_gdp,9.947644,1950-73 edad de oro
NER,1969,exp_gdp,10.429448,1950-73 edad de oro
NER,1970,exp_gdp,11.298315,1950-73 edad de oro
NER,1971,exp_gdp,11.827957,1950-73 edad de oro
NER,1972,exp_gdp,13.455954,1950-73 edad de oro
NER,1973,exp_gdp,14.477468,1950-73 edad de oro
NER,1974,exp_gdp,16.467066,1974-95 crisis+bienestar
NER,1975,exp_gdp,10.864745,1974-95 crisis+bienestar
NER,1976,exp_gdp,10.928962,1974-95 crisis+bienestar
NER,1977,exp_gdp,21.641273,1974-95 crisis+bienestar
NER,1978,exp_gdp,21.971596,1974-95 crisis+bienestar
NER,1979,exp_gdp,20.018055,1974-95 crisis+bienestar
NER,1980,exp_gdp,19.712793,1974-95 crisis+bienestar
NER,1981,exp_gdp,23.142145,1974-95 crisis+bienestar
NER,1982,exp_gdp,17.930931,1974-95 crisis+bienestar
NER,1983,exp_gdp,18.742723,1974-95 crisis+bienestar
NER,1984,exp_gdp,19.219925,1974-95 crisis+bienestar
NER,1985,exp_gdp,19.378767,1974-95 crisis+bienestar
NER,1986,exp_gdp,20.942085,1974-95 crisis+bienestar
NER,1987,exp_gdp,23.004332,1974-95 crisis+bienestar
NER,1988,exp_gdp,20.964361,1974-95 crisis+bienestar
NER,1989,exp_gdp,21.911211,1974-95 crisis+bienestar
NER,1990,exp_gdp,17.250893,1974-95 crisis+bienestar
NER,1991,exp_gdp,12.571273,1974-95 crisis+bienestar
NER,1992,exp_gdp,12.034251,1974-95 crisis+bienestar
NER,1993,exp_gdp,12.402973,1974-95 crisis+bienestar
NER,1994,exp_gdp,15.60744,1974-95 crisis+bienestar
NER,1995,exp_gdp,12.491,1974-95 crisis+bienestar
NER,1996,exp_gdp,10.878,1996-2007 pre-crisis
NER,1997,exp_gdp,12.899,1996-2007 pre-crisis
NER,1998,exp_gdp,13.632,1996-2007 pre-crisis
NER,1999,exp_gdp,14.964,1996-2007 pre-crisis
NER,2000,exp_gdp,13.503,1996-2007 pre-crisis
NER,2001,exp_gdp,13.732,1996-2007 pre-crisis
NER,2002,exp_gdp,14.449,1996-2007 pre-crisis
NER,2003,exp_gdp,14.036,1996-2007 pre-crisis
NER,2004,exp_gdp,16.071,1996-2007 pre-crisis
NER,2005,exp_gdp,15.551,1996-2007 pre-crisis
NER,2006,exp_gdp,15.197,1996-2007 pre-crisis
NER,2007,exp_gdp,17.397,1996-2007 pre-crisis
NER,2008,exp_gdp,16.875,2008-23 s.XXI crisis
NER,2009,exp_gdp,17.688,2008-23 s.XXI crisis
NER,2010,exp_gdp,14.295,2008-23 s.XXI crisis
NER,2011,exp_gdp,15.329,2008-23 s.XXI crisis
NER,2012,exp_gdp,16.641,2008-23 s.XXI crisis
NER,2013,exp_gdp,20.448,2008-23 s.XXI crisis
NER,2014,exp_gdp,23.639,2008-23 s.XXI crisis
NER,2015,exp_gdp,24.238,2008-23 s.XXI crisis
NER,2016,exp_gdp,19.362,2008-23 s.XXI crisis
NER,2017,exp_gdp,19.509,2008-23 s.XXI crisis
NER,2018,exp_gdp,21.158,2008-23 s.XXI crisis
NER,2019,exp_gdp,21.562,2008-23 s.XXI crisis
NER,2020,exp_gdp,22.366,2008-23 s.XXI crisis
NER,2021,exp_gdp,24.26,2008-23 s.XXI crisis
NER,2022,exp_gdp,21.574,2008-23 s.XXI crisis
NER,2023,exp_gdp,15.804,2008-23 s.XXI crisis
NGA,1950,exp_gdp,16.426214,1950-73 edad de oro
NGA,1951,exp_gdp,19.444038,1950-73 edad de oro
NGA,1952,exp_gdp,18.920397,1950-73 edad de oro
NGA,1953,exp_gdp,20.657248,1950-73 edad de oro
NGA,1954,exp_gdp,20.375742,1950-73 edad de oro
NGA,1955,exp_gdp,18.84095,1950-73 edad de oro
NGA,1956,exp_gdp,21.974566,1950-73 edad de oro
NGA,1957,exp_gdp,22.775522,1950-73 edad de oro
NGA,1958,exp_gdp,25.209324,1950-73 edad de oro
NGA,1959,exp_gdp,26.399277,1950-73 edad de oro
NGA,1960,exp_gdp,27.436735,1950-73 edad de oro
NGA,1961,exp_gdp,26.891436,1950-73 edad de oro
NGA,1962,exp_gdp,27.004189,1950-73 edad de oro
NGA,1963,exp_gdp,27.958601,1950-73 edad de oro
NGA,1964,exp_gdp,29.180237,1950-73 edad de oro
NGA,1965,exp_gdp,32.119713,1950-73 edad de oro
NGA,1966,exp_gdp,29.861084,1950-73 edad de oro
NGA,1967,exp_gdp,38.09743,1950-73 edad de oro
NGA,1968,exp_gdp,43.41686,1950-73 edad de oro
NGA,1969,exp_gdp,47.7055,1950-73 edad de oro
NGA,1970,exp_gdp,40.544445,1950-73 edad de oro
NGA,1971,exp_gdp,44.2349,1950-73 edad de oro
NGA,1972,exp_gdp,44.65508,1950-73 edad de oro
NGA,1973,exp_gdp,32.492306,1950-73 edad de oro
NGA,1974,exp_gdp,36.914795,1974-95 crisis+bienestar
NGA,1976,exp_gdp,47.93862,1974-95 crisis+bienestar
NGA,1977,exp_gdp,40.986916,1974-95 crisis+bienestar
NGA,1978,exp_gdp,35.196407,1974-95 crisis+bienestar
NGA,1979,exp_gdp,37.868263,1974-95 crisis+bienestar
NGA,1980,exp_gdp,24.443499,1974-95 crisis+bienestar
NGA,1981,exp_gdp,24.725607,1974-95 crisis+bienestar
NGA,1982,exp_gdp,28.366188,1974-95 crisis+bienestar
NGA,1983,exp_gdp,23.5097,1974-95 crisis+bienestar
NGA,1984,exp_gdp,15.94992,1974-95 crisis+bienestar
NGA,1985,exp_gdp,14.752247,1974-95 crisis+bienestar
NGA,1986,exp_gdp,9.782339,1974-95 crisis+bienestar
NGA,1987,exp_gdp,16.76459,1974-95 crisis+bienestar
NGA,1988,exp_gdp,15.566904,1974-95 crisis+bienestar
NGA,1989,exp_gdp,16.221806,1974-95 crisis+bienestar
NGA,1990,exp_gdp,14.179,1974-95 crisis+bienestar
NGA,1991,exp_gdp,13.611,1974-95 crisis+bienestar
NGA,1992,exp_gdp,15.948,1974-95 crisis+bienestar
NGA,1993,exp_gdp,20.001,1974-95 crisis+bienestar
NGA,1994,exp_gdp,12.062,1974-95 crisis+bienestar
NGA,1995,exp_gdp,8.874,1974-95 crisis+bienestar
NGA,1996,exp_gdp,7.866,1996-2007 pre-crisis
NGA,1997,exp_gdp,9.68,1996-2007 pre-crisis
NGA,1998,exp_gdp,11.163,1996-2007 pre-crisis
NGA,1999,exp_gdp,14.918,1996-2007 pre-crisis
NGA,2000,exp_gdp,17.57,1996-2007 pre-crisis
NGA,2001,exp_gdp,21.912,1996-2007 pre-crisis
NGA,2002,exp_gdp,13.763,1996-2007 pre-crisis
NGA,2003,exp_gdp,16.479,1996-2007 pre-crisis
NGA,2004,exp_gdp,13.023,1996-2007 pre-crisis
NGA,2005,exp_gdp,12.649,1996-2007 pre-crisis
NGA,2006,exp_gdp,8.746,1996-2007 pre-crisis
NGA,2007,exp_gdp,12.878,1996-2007 pre-crisis
NGA,2008,exp_gdp,10.211,2008-23 s.XXI crisis
NGA,2009,exp_gdp,10.958,2008-23 s.XXI crisis
NGA,2010,exp_gdp,11.782,2008-23 s.XXI crisis
NGA,2011,exp_gdp,12.283,2008-23 s.XXI crisis
NGA,2012,exp_gdp,10.539,2008-23 s.XXI crisis
NGA,2013,exp_gdp,10.045,2008-23 s.XXI crisis
NGA,2014,exp_gdp,9.491,2008-23 s.XXI crisis
NGA,2015,exp_gdp,7.847,2008-23 s.XXI crisis
NGA,2016,exp_gdp,6.931,2008-23 s.XXI crisis
NGA,2017,exp_gdp,8.515,2008-23 s.XXI crisis
NGA,2018,exp_gdp,9.104,2008-23 s.XXI crisis
NGA,2019,exp_gdp,8.869,2008-23 s.XXI crisis
NGA,2020,exp_gdp,8.732,2008-23 s.XXI crisis
NGA,2021,exp_gdp,9.089,2008-23 s.XXI crisis
NGA,2022,exp_gdp,10.612,2008-23 s.XXI crisis
NGA,2023,exp_gdp,10.414,2008-23 s.XXI crisis
NIC,1960,exp_gdp,11.201087,1950-73 edad de oro
NIC,1961,exp_gdp,9.932807,1950-73 edad de oro
NIC,1962,exp_gdp,10.636084,1950-73 edad de oro
NIC,1963,exp_gdp,10.500784,1950-73 edad de oro
NIC,1964,exp_gdp,10.195082,1950-73 edad de oro
NIC,1965,exp_gdp,10.89269,1950-73 edad de oro
NIC,1966,exp_gdp,12.244001,1950-73 edad de oro
NIC,1967,exp_gdp,12.674006,1950-73 edad de oro
NIC,1968,exp_gdp,10.860292,1950-73 edad de oro
NIC,1969,exp_gdp,11.096396,1950-73 edad de oro
NIC,1970,exp_gdp,13.208317,1950-73 edad de oro
NIC,1971,exp_gdp,15.053735,1950-73 edad de oro
NIC,1972,exp_gdp,15.148638,1950-73 edad de oro
NIC,1973,exp_gdp,12.826718,1950-73 edad de oro
NIC,1974,exp_gdp,15.320443,1974-95 crisis+bienestar
NIC,1975,exp_gdp,17.497866,1974-95 crisis+bienestar
NIC,1976,exp_gdp,16.203457,1974-95 crisis+bienestar
NIC,1977,exp_gdp,19.918797,1974-95 crisis+bienestar
NIC,1978,exp_gdp,17.701677,1974-95 crisis+bienestar
NIC,1979,exp_gdp,20.668713,1974-95 crisis+bienestar
NIC,1980,exp_gdp,30.442617,1974-95 crisis+bienestar
NIC,1981,exp_gdp,39.297817,1974-95 crisis+bienestar
NIC,1982,exp_gdp,49.358532,1974-95 crisis+bienestar
NIC,1983,exp_gdp,33.789074,1974-95 crisis+bienestar
NIC,1984,exp_gdp,31.91176,1974-95 crisis+bienestar
NIC,1985,exp_gdp,29.858347,1974-95 crisis+bienestar
NIC,1986,exp_gdp,26.130215,1974-95 crisis+bienestar
NIC,1987,exp_gdp,44.464794,1974-95 crisis+bienestar
NIC,1988,exp_gdp,24.842413,1974-95 crisis+bienestar
NIC,1989,exp_gdp,29.916359,1974-95 crisis+bienestar
NIC,1990,exp_gdp,28.215462,1974-95 crisis+bienestar
NIC,1991,exp_gdp,16.797634,1974-95 crisis+bienestar
NIC,1992,exp_gdp,18.390862,1974-95 crisis+bienestar
NIC,1993,exp_gdp,18.43297,1974-95 crisis+bienestar
NIC,1994,exp_gdp,18.422478,1974-95 crisis+bienestar
NIC,1995,exp_gdp,17.655876,1974-95 crisis+bienestar
NIC,1996,exp_gdp,18.03349,1996-2007 pre-crisis
NIC,1997,exp_gdp,17.875996,1996-2007 pre-crisis
NIC,1998,exp_gdp,18.488213,1996-2007 pre-crisis
NIC,1999,exp_gdp,22.096468,1996-2007 pre-crisis
NIC,2000,exp_gdp,20.564,1996-2007 pre-crisis
NIC,2001,exp_gdp,19.226,1996-2007 pre-crisis
NIC,2002,exp_gdp,18.728,1996-2007 pre-crisis
NIC,2003,exp_gdp,20.884,1996-2007 pre-crisis
NIC,2004,exp_gdp,20.82,1996-2007 pre-crisis
NIC,2005,exp_gdp,21.267,1996-2007 pre-crisis
NIC,2006,exp_gdp,21.353,1996-2007 pre-crisis
NIC,2007,exp_gdp,21.481,1996-2007 pre-crisis
NIC,2008,exp_gdp,21.878,2008-23 s.XXI crisis
NIC,2009,exp_gdp,22.74,2008-23 s.XXI crisis
NIC,2010,exp_gdp,22.589,2008-23 s.XXI crisis
NIC,2011,exp_gdp,23.535,2008-23 s.XXI crisis
NIC,2012,exp_gdp,24.085,2008-23 s.XXI crisis
NIC,2013,exp_gdp,24.203,2008-23 s.XXI crisis
NIC,2014,exp_gdp,24.587,2008-23 s.XXI crisis
NIC,2015,exp_gdp,25.445,2008-23 s.XXI crisis
NIC,2016,exp_gdp,26.84,2008-23 s.XXI crisis
NIC,2017,exp_gdp,27.307,2008-23 s.XXI crisis
NIC,2018,exp_gdp,27.683,2008-23 s.XXI crisis
NIC,2019,exp_gdp,27.654,2008-23 s.XXI crisis
NIC,2020,exp_gdp,28.921,2008-23 s.XXI crisis
NIC,2021,exp_gdp,30.002,2008-23 s.XXI crisis
NIC,2022,exp_gdp,28.575,2008-23 s.XXI crisis
NIC,2023,exp_gdp,26.033,2008-23 s.XXI crisis
NLD,1900,exp_gdp,10.939745,1900-13 pre-WWI
NLD,1901,exp_gdp,10.205717,1900-13 pre-WWI
NLD,1902,exp_gdp,10.603928,1900-13 pre-WWI
