ccaa,anyo,quarter,variable,valor
Cantabria,2018,3,transacciones_n,24.0
Cantabria,2018,4,transacciones_n,35.0
Cantabria,2019,1,transacciones_n,20.0
Cantabria,2019,2,transacciones_n,20.0
Cantabria,2019,3,transacciones_n,64.0
Cantabria,2019,4,transacciones_n,32.0
Cantabria,2020,1,transacciones_n,16.0
Cantabria,2020,2,transacciones_n,14.0
Cantabria,2020,3,transacciones_n,24.0
Cantabria,2020,4,transacciones_n,51.0
Cantabria,2021,1,transacciones_n,43.0
Cantabria,2021,2,transacciones_n,58.0
Cantabria,2021,3,transacciones_n,63.0
Cantabria,2021,4,transacciones_n,43.0
Cantabria,2022,1,transacciones_n,55.0
Cantabria,2022,2,transacciones_n,37.0
Cantabria,2022,3,transacciones_n,31.0
Cantabria,2022,4,transacciones_n,29.0
Cantabria,2023,1,transacciones_n,23.0
Cantabria,2023,2,transacciones_n,31.0
Cantabria,2023,3,transacciones_n,48.0
Cantabria,2023,4,transacciones_n,59.0
Cantabria,2024,1,transacciones_n,41.0
Cantabria,2024,2,transacciones_n,37.0
Cantabria,2024,3,transacciones_n,53.0
Cantabria,2024,4,transacciones_n,21.0
Cantabria,2025,1,transacciones_n,36.0
Cantabria,2025,2,transacciones_n,45.0
Cantabria,2025,3,transacciones_n,69.0
Cantabria,2025,4,transacciones_n,102.0
Cantabria,2026,1,transacciones_n,74.0
Cantabria,2026,2,transacciones_n,-27.5
Cantabria,2026,3,transacciones_n,105.6
Castilla y León,2004,1,transacciones_n,1464.0
Castilla y León,2004,2,transacciones_n,1720.0
Castilla y León,2004,3,transacciones_n,1872.0
Castilla y León,2004,4,transacciones_n,1766.0
Castilla y León,2005,1,transacciones_n,1396.0
Castilla y León,2005,2,transacciones_n,1628.0
Castilla y León,2005,3,transacciones_n,1410.0
Castilla y León,2005,4,transacciones_n,1223.0
Castilla y León,2006,1,transacciones_n,1243.0
Castilla y León,2006,2,transacciones_n,1203.0
Castilla y León,2006,3,transacciones_n,1102.0
Castilla y León,2006,4,transacciones_n,1244.0
Castilla y León,2007,1,transacciones_n,897.0
Castilla y León,2007,2,transacciones_n,1045.0
Castilla y León,2007,3,transacciones_n,717.0
Castilla y León,2007,4,transacciones_n,862.0
Castilla y León,2008,1,transacciones_n,872.0
Castilla y León,2008,2,transacciones_n,710.0
Castilla y León,2008,3,transacciones_n,721.0
Castilla y León,2008,4,transacciones_n,857.0
Castilla y León,2009,1,transacciones_n,531.0
Castilla y León,2009,2,transacciones_n,668.0
Castilla y León,2009,3,transacciones_n,537.0
Castilla y León,2009,4,transacciones_n,539.0
Castilla y León,2010,1,transacciones_n,1444.0
Castilla y León,2010,2,transacciones_n,603.0
Castilla y León,2010,3,transacciones_n,643.0
Castilla y León,2010,4,transacciones_n,556.0
Castilla y León,2011,1,transacciones_n,438.0
Castilla y León,2011,2,transacciones_n,403.0
Castilla y León,2011,3,transacciones_n,385.0
Castilla y León,2011,4,transacciones_n,532.0
Castilla y León,2012,1,transacciones_n,317.0
Castilla y León,2012,2,transacciones_n,464.0
Castilla y León,2012,3,transacciones_n,517.0
Castilla y León,2012,4,transacciones_n,377.0
Castilla y León,2013,1,transacciones_n,233.0
Castilla y León,2013,2,transacciones_n,429.0
Castilla y León,2013,3,transacciones_n,395.0
Castilla y León,2013,4,transacciones_n,367.0
Castilla y León,2014,1,transacciones_n,221.0
Castilla y León,2014,2,transacciones_n,320.0
Castilla y León,2014,3,transacciones_n,437.0
Castilla y León,2014,4,transacciones_n,396.0
Castilla y León,2015,1,transacciones_n,281.0
Castilla y León,2015,2,transacciones_n,361.0
Castilla y León,2015,3,transacciones_n,391.0
Castilla y León,2015,4,transacciones_n,406.0
Castilla y León,2016,1,transacciones_n,323.0
Castilla y León,2016,2,transacciones_n,288.0
Castilla y León,2016,3,transacciones_n,300.0
Castilla y León,2016,4,transacciones_n,298.0
Castilla y León,2017,1,transacciones_n,245.0
Castilla y León,2017,2,transacciones_n,399.0
Castilla y León,2017,3,transacciones_n,438.0
Castilla y León,2017,4,transacciones_n,539.0
Castilla y León,2018,1,transacciones_n,333.0
Castilla y León,2018,2,transacciones_n,457.0
Castilla y León,2018,3,transacciones_n,421.0
Castilla y León,2018,4,transacciones_n,441.0
Castilla y León,2019,1,transacciones_n,339.0
Castilla y León,2019,2,transacciones_n,244.0
Castilla y León,2019,3,transacciones_n,509.0
Castilla y León,2019,4,transacciones_n,592.0
Castilla y León,2020,1,transacciones_n,180.0
Castilla y León,2020,2,transacciones_n,147.0
Castilla y León,2020,3,transacciones_n,518.0
Castilla y León,2020,4,transacciones_n,602.0
Castilla y León,2021,1,transacciones_n,561.0
Castilla y León,2021,2,transacciones_n,854.0
Castilla y León,2021,3,transacciones_n,733.0
Castilla y León,2021,4,transacciones_n,648.0
Castilla y León,2022,1,transacciones_n,559.0
Castilla y León,2022,2,transacciones_n,485.0
Castilla y León,2022,3,transacciones_n,514.0
Castilla y León,2022,4,transacciones_n,486.0
Castilla y León,2023,1,transacciones_n,418.0
Castilla y León,2023,2,transacciones_n,442.0
Castilla y León,2023,3,transacciones_n,345.0
Castilla y León,2023,4,transacciones_n,594.0
Castilla y León,2024,1,transacciones_n,375.0
Castilla y León,2024,2,transacciones_n,352.0
Castilla y León,2024,3,transacciones_n,644.0
Castilla y León,2024,4,transacciones_n,406.0
Castilla y León,2025,1,transacciones_n,762.0
Castilla y León,2025,2,transacciones_n,600.0
Castilla y León,2025,3,transacciones_n,1063.0
Castilla y León,2025,4,transacciones_n,936.0
Castilla y León,2026,1,transacciones_n,881.0
Castilla y León,2026,2,transacciones_n,-5.9
Castilla y León,2026,3,transacciones_n,15.6
Castilla - La Mancha,2004,1,transacciones_n,2203.0
Castilla - La Mancha,2004,2,transacciones_n,2126.0
Castilla - La Mancha,2004,3,transacciones_n,1623.0
Castilla - La Mancha,2004,4,transacciones_n,2050.0
Castilla - La Mancha,2005,1,transacciones_n,2232.0
Castilla - La Mancha,2005,2,transacciones_n,2467.0
Castilla - La Mancha,2005,3,transacciones_n,1279.0
Castilla - La Mancha,2005,4,transacciones_n,1206.0
Castilla - La Mancha,2006,1,transacciones_n,1313.0
Castilla - La Mancha,2006,2,transacciones_n,1761.0
Castilla - La Mancha,2006,3,transacciones_n,1327.0
Castilla - La Mancha,2006,4,transacciones_n,1832.0
Castilla - La Mancha,2007,1,transacciones_n,1856.0
Castilla - La Mancha,2007,2,transacciones_n,1646.0
Castilla - La Mancha,2007,3,transacciones_n,1471.0
Castilla - La Mancha,2007,4,transacciones_n,1254.0
Castilla - La Mancha,2008,1,transacciones_n,1538.0
Castilla - La Mancha,2008,2,transacciones_n,1217.0
Castilla - La Mancha,2008,3,transacciones_n,865.0
Castilla - La Mancha,2008,4,transacciones_n,1200.0
Castilla - La Mancha,2009,1,transacciones_n,661.0
Castilla - La Mancha,2009,2,transacciones_n,796.0
Castilla - La Mancha,2009,3,transacciones_n,721.0
Castilla - La Mancha,2009,4,transacciones_n,859.0
Castilla - La Mancha,2010,1,transacciones_n,617.0
Castilla - La Mancha,2010,2,transacciones_n,897.0
Castilla - La Mancha,2010,3,transacciones_n,504.0
Castilla - La Mancha,2010,4,transacciones_n,643.0
Castilla - La Mancha,2011,1,transacciones_n,623.0
Castilla - La Mancha,2011,2,transacciones_n,609.0
Castilla - La Mancha,2011,3,transacciones_n,502.0
Castilla - La Mancha,2011,4,transacciones_n,688.0
Castilla - La Mancha,2012,1,transacciones_n,696.0
Castilla - La Mancha,2012,2,transacciones_n,365.0
Castilla - La Mancha,2012,3,transacciones_n,539.0
Castilla - La Mancha,2012,4,transacciones_n,436.0
Castilla - La Mancha,2013,1,transacciones_n,340.0
Castilla - La Mancha,2013,2,transacciones_n,476.0
Castilla - La Mancha,2013,3,transacciones_n,422.0
Castilla - La Mancha,2013,4,transacciones_n,655.0
Castilla - La Mancha,2014,1,transacciones_n,531.0
Castilla - La Mancha,2014,2,transacciones_n,350.0
Castilla - La Mancha,2014,3,transacciones_n,364.0
Castilla - La Mancha,2014,4,transacciones_n,449.0
Castilla - La Mancha,2015,1,transacciones_n,526.0
Castilla - La Mancha,2015,2,transacciones_n,492.0
Castilla - La Mancha,2015,3,transacciones_n,430.0
Castilla - La Mancha,2015,4,transacciones_n,399.0
Castilla - La Mancha,2016,1,transacciones_n,344.0
Castilla - La Mancha,2016,2,transacciones_n,410.0
Castilla - La Mancha,2016,3,transacciones_n,486.0
Castilla - La Mancha,2016,4,transacciones_n,432.0
Castilla - La Mancha,2017,1,transacciones_n,428.0
Castilla - La Mancha,2017,2,transacciones_n,831.0
Castilla - La Mancha,2017,3,transacciones_n,486.0
Castilla - La Mancha,2017,4,transacciones_n,570.0
Castilla - La Mancha,2018,1,transacciones_n,423.0
Castilla - La Mancha,2018,2,transacciones_n,664.0
Castilla - La Mancha,2018,3,transacciones_n,611.0
Castilla - La Mancha,2018,4,transacciones_n,762.0
Castilla - La Mancha,2019,1,transacciones_n,612.0
Castilla - La Mancha,2019,2,transacciones_n,490.0
Castilla - La Mancha,2019,3,transacciones_n,592.0
Castilla - La Mancha,2019,4,transacciones_n,556.0
Castilla - La Mancha,2020,1,transacciones_n,302.0
Castilla - La Mancha,2020,2,transacciones_n,284.0
Castilla - La Mancha,2020,3,transacciones_n,703.0
Castilla - La Mancha,2020,4,transacciones_n,825.0
Castilla - La Mancha,2021,1,transacciones_n,939.0
Castilla - La Mancha,2021,2,transacciones_n,1103.0
Castilla - La Mancha,2021,3,transacciones_n,1027.0
Castilla - La Mancha,2021,4,transacciones_n,1153.0
Castilla - La Mancha,2022,1,transacciones_n,981.0
Castilla - La Mancha,2022,2,transacciones_n,1108.0
Castilla - La Mancha,2022,3,transacciones_n,799.0
Castilla - La Mancha,2022,4,transacciones_n,689.0
Castilla - La Mancha,2023,1,transacciones_n,1146.0
Castilla - La Mancha,2023,2,transacciones_n,898.0
Castilla - La Mancha,2023,3,transacciones_n,619.0
Castilla - La Mancha,2023,4,transacciones_n,827.0
Castilla - La Mancha,2024,1,transacciones_n,696.0
Castilla - La Mancha,2024,2,transacciones_n,766.0
Castilla - La Mancha,2024,3,transacciones_n,831.0
Castilla - La Mancha,2024,4,transacciones_n,606.0
Castilla - La Mancha,2025,1,transacciones_n,777.0
Castilla - La Mancha,2025,2,transacciones_n,1260.0
Castilla - La Mancha,2025,3,transacciones_n,938.0
Castilla - La Mancha,2025,4,transacciones_n,1171.0
Castilla - La Mancha,2026,1,transacciones_n,1030.0
Castilla - La Mancha,2026,2,transacciones_n,-12.0
Castilla - La Mancha,2026,3,transacciones_n,32.6
Cataluña,2004,1,transacciones_n,6154.0
Cataluña,2004,2,transacciones_n,5981.0
Cataluña,2004,3,transacciones_n,4972.0
Cataluña,2004,4,transacciones_n,6363.0
Cataluña,2005,1,transacciones_n,5117.0
Cataluña,2005,2,transacciones_n,5723.0
Cataluña,2005,3,transacciones_n,4804.0
Cataluña,2005,4,transacciones_n,4109.0
Cataluña,2006,1,transacciones_n,3466.0
Cataluña,2006,2,transacciones_n,3462.0
Cataluña,2006,3,transacciones_n,2700.0
Cataluña,2006,4,transacciones_n,3365.0
Cataluña,2007,1,transacciones_n,2537.0
Cataluña,2007,2,transacciones_n,2463.0
Cataluña,2007,3,transacciones_n,1659.0
Cataluña,2007,4,transacciones_n,1527.0
Cataluña,2008,1,transacciones_n,1298.0
Cataluña,2008,2,transacciones_n,1058.0
Cataluña,2008,3,transacciones_n,908.0
Cataluña,2008,4,transacciones_n,1056.0
Cataluña,2009,1,transacciones_n,654.0
Cataluña,2009,2,transacciones_n,701.0
Cataluña,2009,3,transacciones_n,693.0
Cataluña,2009,4,transacciones_n,813.0
Cataluña,2010,1,transacciones_n,692.0
Cataluña,2010,2,transacciones_n,795.0
Cataluña,2010,3,transacciones_n,383.0
Cataluña,2010,4,transacciones_n,674.0
Cataluña,2011,1,transacciones_n,490.0
Cataluña,2011,2,transacciones_n,608.0
Cataluña,2011,3,transacciones_n,434.0
Cataluña,2011,4,transacciones_n,557.0
Cataluña,2012,1,transacciones_n,415.0
Cataluña,2012,2,transacciones_n,485.0
Cataluña,2012,3,transacciones_n,502.0
Cataluña,2012,4,transacciones_n,454.0
Cataluña,2013,1,transacciones_n,386.0
Cataluña,2013,2,transacciones_n,559.0
Cataluña,2013,3,transacciones_n,581.0
Cataluña,2013,4,transacciones_n,649.0
Cataluña,2014,1,transacciones_n,573.0
Cataluña,2014,2,transacciones_n,631.0
Cataluña,2014,3,transacciones_n,593.0
Cataluña,2014,4,transacciones_n,767.0
Cataluña,2015,1,transacciones_n,598.0
Cataluña,2015,2,transacciones_n,657.0
Cataluña,2015,3,transacciones_n,583.0
Cataluña,2015,4,transacciones_n,651.0
Cataluña,2016,1,transacciones_n,629.0
Cataluña,2016,2,transacciones_n,845.0
Cataluña,2016,3,transacciones_n,690.0
Cataluña,2016,4,transacciones_n,929.0
Cataluña,2017,1,transacciones_n,846.0
Cataluña,2017,2,transacciones_n,1029.0
Cataluña,2017,3,transacciones_n,747.0
Cataluña,2017,4,transacciones_n,976.0
Cataluña,2018,1,transacciones_n,890.0
Cataluña,2018,2,transacciones_n,1035.0
Cataluña,2018,3,transacciones_n,877.0
Cataluña,2018,4,transacciones_n,952.0
Cataluña,2019,1,transacciones_n,697.0
Cataluña,2019,2,transacciones_n,638.0
Cataluña,2019,3,transacciones_n,790.0
Cataluña,2019,4,transacciones_n,949.0
Cataluña,2020,1,transacciones_n,532.0
Cataluña,2020,2,transacciones_n,401.0
Cataluña,2020,3,transacciones_n,685.0
Cataluña,2020,4,transacciones_n,1147.0
Cataluña,2021,1,transacciones_n,1174.0
Cataluña,2021,2,transacciones_n,1463.0
Cataluña,2021,3,transacciones_n,1233.0
Cataluña,2021,4,transacciones_n,1376.0
Cataluña,2022,1,transacciones_n,1253.0
Cataluña,2022,2,transacciones_n,1137.0
Cataluña,2022,3,transacciones_n,1063.0
Cataluña,2022,4,transacciones_n,1121.0
Cataluña,2023,1,transacciones_n,1057.0
Cataluña,2023,2,transacciones_n,1159.0
Cataluña,2023,3,transacciones_n,687.0
Cataluña,2023,4,transacciones_n,1158.0
Cataluña,2024,1,transacciones_n,1019.0
Cataluña,2024,2,transacciones_n,996.0
Cataluña,2024,3,transacciones_n,961.0
Cataluña,2024,4,transacciones_n,725.0
Cataluña,2025,1,transacciones_n,1185.0
Cataluña,2025,2,transacciones_n,1306.0
Cataluña,2025,3,transacciones_n,1188.0
Cataluña,2025,4,transacciones_n,1664.0
Cataluña,2026,1,transacciones_n,1400.0
Cataluña,2026,2,transacciones_n,-15.9
Cataluña,2026,3,transacciones_n,18.1
Comunitat Valenciana,2004,1,transacciones_n,2213.0
Comunitat Valenciana,2004,2,transacciones_n,2130.0
Comunitat Valenciana,2004,3,transacciones_n,1616.0
Comunitat Valenciana,2004,4,transacciones_n,2049.0
Comunitat Valenciana,2005,1,transacciones_n,1522.0
Comunitat Valenciana,2005,2,transacciones_n,1773.0
Comunitat Valenciana,2005,3,transacciones_n,1461.0
Comunitat Valenciana,2005,4,transacciones_n,1129.0
Comunitat Valenciana,2006,1,transacciones_n,1305.0
Comunitat Valenciana,2006,2,transacciones_n,1038.0
Comunitat Valenciana,2006,3,transacciones_n,940.0
Comunitat Valenciana,2006,4,transacciones_n,1125.0
Comunitat Valenciana,2007,1,transacciones_n,740.0
Comunitat Valenciana,2007,2,transacciones_n,1058.0
Comunitat Valenciana,2007,3,transacciones_n,703.0
Comunitat Valenciana,2007,4,transacciones_n,698.0
Comunitat Valenciana,2008,1,transacciones_n,506.0
Comunitat Valenciana,2008,2,transacciones_n,477.0
Comunitat Valenciana,2008,3,transacciones_n,444.0
Comunitat Valenciana,2008,4,transacciones_n,447.0
Comunitat Valenciana,2009,1,transacciones_n,331.0
Comunitat Valenciana,2009,2,transacciones_n,393.0
Comunitat Valenciana,2009,3,transacciones_n,408.0
Comunitat Valenciana,2009,4,transacciones_n,386.0
Comunitat Valenciana,2010,1,transacciones_n,351.0
Comunitat Valenciana,2010,2,transacciones_n,377.0
Comunitat Valenciana,2010,3,transacciones_n,274.0
Comunitat Valenciana,2010,4,transacciones_n,324.0
Comunitat Valenciana,2011,1,transacciones_n,317.0
Comunitat Valenciana,2011,2,transacciones_n,281.0
Comunitat Valenciana,2011,3,transacciones_n,261.0
Comunitat Valenciana,2011,4,transacciones_n,263.0
Comunitat Valenciana,2012,1,transacciones_n,225.0
Comunitat Valenciana,2012,2,transacciones_n,235.0
Comunitat Valenciana,2012,3,transacciones_n,296.0
Comunitat Valenciana,2012,4,transacciones_n,200.0
Comunitat Valenciana,2013,1,transacciones_n,146.0
Comunitat Valenciana,2013,2,transacciones_n,236.0
Comunitat Valenciana,2013,3,transacciones_n,217.0
Comunitat Valenciana,2013,4,transacciones_n,284.0
Comunitat Valenciana,2014,1,transacciones_n,225.0
Comunitat Valenciana,2014,2,transacciones_n,342.0
Comunitat Valenciana,2014,3,transacciones_n,322.0
Comunitat Valenciana,2014,4,transacciones_n,327.0
Comunitat Valenciana,2015,1,transacciones_n,270.0
Comunitat Valenciana,2015,2,transacciones_n,302.0
Comunitat Valenciana,2015,3,transacciones_n,337.0
Comunitat Valenciana,2015,4,transacciones_n,305.0
Comunitat Valenciana,2016,1,transacciones_n,350.0
Comunitat Valenciana,2016,2,transacciones_n,372.0
Comunitat Valenciana,2016,3,transacciones_n,545.0
Comunitat Valenciana,2016,4,transacciones_n,413.0
Comunitat Valenciana,2017,1,transacciones_n,366.0
Comunitat Valenciana,2017,2,transacciones_n,503.0
Comunitat Valenciana,2017,3,transacciones_n,380.0
Comunitat Valenciana,2017,4,transacciones_n,438.0
Comunitat Valenciana,2018,1,transacciones_n,421.0
Comunitat Valenciana,2018,2,transacciones_n,482.0
Comunitat Valenciana,2018,3,transacciones_n,494.0
Comunitat Valenciana,2018,4,transacciones_n,487.0
Comunitat Valenciana,2019,1,transacciones_n,430.0
Comunitat Valenciana,2019,2,transacciones_n,307.0
Comunitat Valenciana,2019,3,transacciones_n,428.0
Comunitat Valenciana,2019,4,transacciones_n,481.0
Comunitat Valenciana,2020,1,transacciones_n,276.0
Comunitat Valenciana,2020,2,transacciones_n,240.0
Comunitat Valenciana,2020,3,transacciones_n,327.0
Comunitat Valenciana,2020,4,transacciones_n,526.0
Comunitat Valenciana,2021,1,transacciones_n,452.0
Comunitat Valenciana,2021,2,transacciones_n,587.0
Comunitat Valenciana,2021,3,transacciones_n,476.0
Comunitat Valenciana,2021,4,transacciones_n,601.0
Comunitat Valenciana,2022,1,transacciones_n,596.0
Comunitat Valenciana,2022,2,transacciones_n,553.0
Comunitat Valenciana,2022,3,transacciones_n,422.0
Comunitat Valenciana,2022,4,transacciones_n,520.0
Comunitat Valenciana,2023,1,transacciones_n,460.0
Comunitat Valenciana,2023,2,transacciones_n,501.0
Comunitat Valenciana,2023,3,transacciones_n,371.0
Comunitat Valenciana,2023,4,transacciones_n,553.0
Comunitat Valenciana,2024,1,transacciones_n,515.0
Comunitat Valenciana,2024,2,transacciones_n,498.0
Comunitat Valenciana,2024,3,transacciones_n,566.0
Comunitat Valenciana,2024,4,transacciones_n,360.0
Comunitat Valenciana,2025,1,transacciones_n,591.0
Comunitat Valenciana,2025,2,transacciones_n,856.0
Comunitat Valenciana,2025,3,transacciones_n,802.0
Comunitat Valenciana,2025,4,transacciones_n,885.0
Comunitat Valenciana,2026,1,transacciones_n,710.0
Comunitat Valenciana,2026,2,transacciones_n,-19.8
Comunitat Valenciana,2026,3,transacciones_n,20.1
Extremadura,2004,1,transacciones_n,765.0
Extremadura,2004,2,transacciones_n,939.0
Extremadura,2004,3,transacciones_n,733.0
Extremadura,2004,4,transacciones_n,915.0
Extremadura,2005,1,transacciones_n,659.0
Extremadura,2005,2,transacciones_n,894.0
Extremadura,2005,3,transacciones_n,630.0
Extremadura,2005,4,transacciones_n,554.0
Extremadura,2006,1,transacciones_n,464.0
Extremadura,2006,2,transacciones_n,609.0
Extremadura,2006,3,transacciones_n,477.0
Extremadura,2006,4,transacciones_n,669.0
Extremadura,2007,1,transacciones_n,404.0
Extremadura,2007,2,transacciones_n,410.0
Extremadura,2007,3,transacciones_n,471.0
Extremadura,2007,4,transacciones_n,547.0
Extremadura,2008,1,transacciones_n,453.0
Extremadura,2008,2,transacciones_n,370.0
Extremadura,2008,3,transacciones_n,417.0
Extremadura,2008,4,transacciones_n,391.0
Extremadura,2009,1,transacciones_n,242.0
Extremadura,2009,2,transacciones_n,238.0
Extremadura,2009,3,transacciones_n,213.0
Extremadura,2009,4,transacciones_n,307.0
Extremadura,2010,1,transacciones_n,281.0
Extremadura,2010,2,transacciones_n,309.0
Extremadura,2010,3,transacciones_n,235.0
Extremadura,2010,4,transacciones_n,294.0
Extremadura,2011,1,transacciones_n,315.0
Extremadura,2011,2,transacciones_n,204.0
Extremadura,2011,3,transacciones_n,196.0
Extremadura,2011,4,transacciones_n,188.0
Extremadura,2012,1,transacciones_n,208.0
Extremadura,2012,2,transacciones_n,176.0
Extremadura,2012,3,transacciones_n,132.0
