iso3,medida,anyo,quarter,valor
FRA,HPI_RPI,2015,4,99.9186170808559
FRA,HPI_RPI,2016,1,100.200890078236
FRA,HPI_RPI,2016,2,100.235360647104
FRA,HPI_RPI,2016,3,100.803524104226
FRA,HPI_RPI,2016,4,101.144054760915
FRA,HPI_RPI,2017,1,102.541279372384
FRA,HPI_RPI,2017,2,103.133598485382
FRA,HPI_RPI,2017,3,103.90046332857
FRA,HPI_RPI,2017,4,104.186382050797
FRA,HPI_RPI,2018,1,105.118871106335
FRA,HPI_RPI,2018,2,106.035439992131
FRA,HPI_RPI,2018,3,107.930474330676
FRA,HPI_RPI,2018,4,108.359549893999
FRA,HPI_RPI,2019,1,108.749484344078
FRA,HPI_RPI,2019,2,109.363156393865
FRA,HPI_RPI,2019,3,110.277684119571
FRA,HPI_RPI,2019,4,111.250781656175
FRA,HPI_RPI,2020,1,113.422371131638
FRA,HPI_RPI,2020,2,115.236026319477
FRA,HPI_RPI,2020,3,115.569685430055
FRA,HPI_RPI,2020,4,118.071012026971
FRA,HPI_RPI,2021,1,119.380499208911
FRA,HPI_RPI,2021,2,121.272745008512
FRA,HPI_RPI,2021,3,122.95742281944
FRA,HPI_RPI,2021,4,125.29507124875
FRA,HPI_RPI,2022,1,127.603625489446
FRA,HPI_RPI,2022,2,128.989162234019
FRA,HPI_RPI,2022,3,129.962368643947
FRA,HPI_RPI,2022,4,129.68252954746
FRA,HPI_RPI,2023,1,128.706076473111
FRA,HPI_RPI,2023,2,126.939159489778
FRA,HPI_RPI,2023,3,124.699850266612
FRA,HPI_RPI,2023,4,121.874923125279
FRA,HPI_RPI,2024,1,119.398436462058
FRA,HPI_RPI,2024,2,117.953499855287
FRA,HPI_RPI,2024,3,117.075457381262
FRA,HPI_RPI,2024,4,116.416357992501
FRA,HPI_RPI,2025,1,116.971569661099
FRA,HPI_RPI,2025,2,115.878894202839
FRA,HPI_RPI,2025,3,115.300572414979
FRA,HPI_RPI,2025,4,114.743311674553
FRA,HPI_RPI,2026,1,114.875430126215
GRC,HPI_RPI,1997,1,89.0712610481928
GRC,HPI_RPI,1997,2,89.1582314475558
GRC,HPI_RPI,1997,3,90.6785827557848
GRC,HPI_RPI,1997,4,93.3610359602181
GRC,HPI_RPI,1998,1,95.4790098286633
GRC,HPI_RPI,1998,2,97.04144650692
GRC,HPI_RPI,1998,3,97.893148265327
GRC,HPI_RPI,1998,4,98.9477386633355
GRC,HPI_RPI,1999,1,99.3252349933183
GRC,HPI_RPI,1999,2,100.745609402231
GRC,HPI_RPI,1999,3,102.067581502244
GRC,HPI_RPI,1999,4,103.536260043524
GRC,HPI_RPI,2000,1,104.850968874014
GRC,HPI_RPI,2000,2,106.496104050477
GRC,HPI_RPI,2000,3,108.842640765958
GRC,HPI_RPI,2000,4,111.458763344351
GRC,HPI_RPI,2001,1,114.914138165618
GRC,HPI_RPI,2001,2,117.908065868592
GRC,HPI_RPI,2001,3,120.344995703738
GRC,HPI_RPI,2001,4,121.850016605879
GRC,HPI_RPI,2002,1,125.05798882809
GRC,HPI_RPI,2002,2,129.783055835372
GRC,HPI_RPI,2002,3,129.993906282689
GRC,HPI_RPI,2002,4,130.552003850762
GRC,HPI_RPI,2003,1,130.719651246908
GRC,HPI_RPI,2003,2,128.45960138422
GRC,HPI_RPI,2003,3,128.906933771485
GRC,HPI_RPI,2003,4,128.325157295722
GRC,HPI_RPI,2004,1,125.809365068091
GRC,HPI_RPI,2004,2,124.649315897354
GRC,HPI_RPI,2004,3,124.924706407028
GRC,HPI_RPI,2004,4,126.192110107529
GRC,HPI_RPI,2005,1,129.149195909337
GRC,HPI_RPI,2005,2,132.097439524124
GRC,HPI_RPI,2005,3,134.811979821282
GRC,HPI_RPI,2005,4,137.421656847277
GRC,HPI_RPI,2006,1,141.513366487603
GRC,HPI_RPI,2006,2,144.143808955949
GRC,HPI_RPI,2006,3,144.779164723843
GRC,HPI_RPI,2006,4,148.413052553656
GRC,HPI_RPI,2007,1,146.480166041489
GRC,HPI_RPI,2007,2,146.940200664484
GRC,HPI_RPI,2007,3,147.321715508602
GRC,HPI_RPI,2007,4,146.00209029824
GRC,HPI_RPI,2008,1,145.210235398687
GRC,HPI_RPI,2008,2,144.027283183569
GRC,HPI_RPI,2008,3,143.886963897519
GRC,HPI_RPI,2008,4,141.246964143303
GRC,HPI_RPI,2009,1,135.239174523207
GRC,HPI_RPI,2009,2,135.302823306456
GRC,HPI_RPI,2009,3,131.761409020266
GRC,HPI_RPI,2009,4,131.391550968086
GRC,HPI_RPI,2010,1,128.846688324484
GRC,HPI_RPI,2010,2,125.599956596349
GRC,HPI_RPI,2010,3,122.114021161335
GRC,HPI_RPI,2010,4,120.151533639676
GRC,HPI_RPI,2011,1,120.1220661238
GRC,HPI_RPI,2011,2,117.9344444204
GRC,HPI_RPI,2011,3,115.53477551709
GRC,HPI_RPI,2011,4,112.023328661615
GRC,HPI_RPI,2012,1,108.01432223068
GRC,HPI_RPI,2012,2,106.94027645157
GRC,HPI_RPI,2012,3,103.614919732477
GRC,HPI_RPI,2012,4,101.373737291178
GRC,HPI_RPI,2013,1,100.087684370437
GRC,HPI_RPI,2013,2,100.274162087303
GRC,HPI_RPI,2013,3,100.779326158216
GRC,HPI_RPI,2013,4,100.630110257419
GRC,HPI_RPI,2014,1,100.387822698925
GRC,HPI_RPI,2014,2,100.379156529098
GRC,HPI_RPI,2014,3,100.541946190371
GRC,HPI_RPI,2014,4,101.343576704434
GRC,HPI_RPI,2015,1,101.260866393759
GRC,HPI_RPI,2015,2,99.5657698861825
GRC,HPI_RPI,2015,3,99.2676235843738
GRC,HPI_RPI,2015,4,99.9057401356848
GRC,HPI_RPI,2016,1,100.859817561765
GRC,HPI_RPI,2016,2,100.415510286371
GRC,HPI_RPI,2016,3,99.8331074749263
GRC,HPI_RPI,2016,4,99.8777325851739
GRC,HPI_RPI,2017,1,99.2914425109735
GRC,HPI_RPI,2017,2,100.565915684451
GRC,HPI_RPI,2017,3,102.027811067461
GRC,HPI_RPI,2017,4,104.177341356111
GRC,HPI_RPI,2018,1,105.173485257462
GRC,HPI_RPI,2018,2,106.128234129454
GRC,HPI_RPI,2018,3,107.017555856352
GRC,HPI_RPI,2018,4,108.677444419297
GRC,HPI_RPI,2019,1,111.048281602897
GRC,HPI_RPI,2019,2,114.11939916978
GRC,HPI_RPI,2019,3,115.66765369949
GRC,HPI_RPI,2019,4,116.98920760686
GRC,HPI_RPI,2020,1,118.575969811899
GRC,HPI_RPI,2020,2,118.994541419995
GRC,HPI_RPI,2020,3,119.942892632968
GRC,HPI_RPI,2020,4,120.891329879543
GRC,HPI_RPI,2021,1,123.993463838239
GRC,HPI_RPI,2021,2,127.112519646639
GRC,HPI_RPI,2021,3,130.20082105308
GRC,HPI_RPI,2021,4,132.857414165681
GRC,HPI_RPI,2022,1,135.460587750627
GRC,HPI_RPI,2022,2,139.574829611578
GRC,HPI_RPI,2022,3,145.168600498899
GRC,HPI_RPI,2022,4,147.923650415894
GRC,HPI_RPI,2023,1,150.642585031975
GRC,HPI_RPI,2023,2,153.733751324831
GRC,HPI_RPI,2023,3,154.447765786876
GRC,HPI_RPI,2023,4,158.505921218409
GRC,HPI_RPI,2024,1,160.930242033267
GRC,HPI_RPI,2024,2,161.629904097592
GRC,HPI_RPI,2024,3,160.259962067811
GRC,HPI_RPI,2024,4,158.489720172823
GRC,HPI_RPI,2025,1,157.405576595641
GRC,HPI_RPI,2025,2,157.171157462847
GRC,HPI_RPI,2025,3,156.795294358393
GRC,HPI_RPI,2025,4,156.957316692151
ISL,HPI_RPI,2000,2,110.090957824069
ISL,HPI_RPI,2000,3,109.783123759576
ISL,HPI_RPI,2000,4,110.031010021749
ISL,HPI_RPI,2001,1,109.571358812979
ISL,HPI_RPI,2001,2,110.219162967644
ISL,HPI_RPI,2001,3,108.980625682421
ISL,HPI_RPI,2001,4,108.932947003052
ISL,HPI_RPI,2002,1,108.678745960148
ISL,HPI_RPI,2002,2,105.763900124976
ISL,HPI_RPI,2002,3,104.723352302997
ISL,HPI_RPI,2002,4,105.257785666388
ISL,HPI_RPI,2003,1,105.415224464357
ISL,HPI_RPI,2003,2,106.319660368548
ISL,HPI_RPI,2003,3,109.043098711727
ISL,HPI_RPI,2003,4,110.124849268282
ISL,HPI_RPI,2004,1,108.716360031797
ISL,HPI_RPI,2004,2,109.228949403865
ISL,HPI_RPI,2004,3,110.538454688256
ISL,HPI_RPI,2004,4,112.804287868598
ISL,HPI_RPI,2005,1,121.359306951962
ISL,HPI_RPI,2005,2,132.059042250618
ISL,HPI_RPI,2005,3,138.298063655882
ISL,HPI_RPI,2005,4,141.883884138732
ISL,HPI_RPI,2006,1,144.811005661743
ISL,HPI_RPI,2006,2,145.856114266437
ISL,HPI_RPI,2006,3,143.882638684174
ISL,HPI_RPI,2006,4,141.753393040617
ISL,HPI_RPI,2007,1,138.555157016226
ISL,HPI_RPI,2007,2,140.647982656581
ISL,HPI_RPI,2007,3,144.188288876772
ISL,HPI_RPI,2007,4,146.187038372148
ISL,HPI_RPI,2008,1,145.112082886173
ISL,HPI_RPI,2008,2,135.959182509319
ISL,HPI_RPI,2008,3,124.26596075719
ISL,HPI_RPI,2008,4,115.260122353309
ISL,HPI_RPI,2009,1,107.074552246796
ISL,HPI_RPI,2009,2,100.51304119528
ISL,HPI_RPI,2009,3,97.4757193104591
ISL,HPI_RPI,2009,4,99.2428007998406
ISL,HPI_RPI,2010,1,96.0810991654178
ISL,HPI_RPI,2010,2,94.9964262699223
ISL,HPI_RPI,2010,3,94.3033739882989
ISL,HPI_RPI,2010,4,94.2683724151467
ISL,HPI_RPI,2011,1,94.0663849059512
ISL,HPI_RPI,2011,2,94.4664544633789
ISL,HPI_RPI,2011,3,94.5484358562548
ISL,HPI_RPI,2011,4,95.4660126773359
ISL,HPI_RPI,2012,1,96.1768706121614
ISL,HPI_RPI,2012,2,95.9860731029489
ISL,HPI_RPI,2012,3,95.779478454684
ISL,HPI_RPI,2012,4,94.713101778678
ISL,HPI_RPI,2013,1,93.8207507916609
ISL,HPI_RPI,2013,2,93.9634562491813
ISL,HPI_RPI,2013,3,95.1830415117156
ISL,HPI_RPI,2013,4,93.9019583893175
ISL,HPI_RPI,2014,1,95.0715376874738
ISL,HPI_RPI,2014,2,95.9712329918159
ISL,HPI_RPI,2014,3,95.9938217365089
ISL,HPI_RPI,2014,4,96.9862648525957
ISL,HPI_RPI,2015,1,98.9302380824526
ISL,HPI_RPI,2015,2,99.8317781921969
ISL,HPI_RPI,2015,3,99.9732990024679
ISL,HPI_RPI,2015,4,101.264684722883
ISL,HPI_RPI,2016,1,102.390684520999
ISL,HPI_RPI,2016,2,102.749958665666
ISL,HPI_RPI,2016,3,105.628337347041
ISL,HPI_RPI,2016,4,109.986387023102
ISL,HPI_RPI,2017,1,113.915303137816
ISL,HPI_RPI,2017,2,120.797246145698
ISL,HPI_RPI,2017,3,124.673835592978
ISL,HPI_RPI,2017,4,124.975837575948
ISL,HPI_RPI,2018,1,124.629811464883
ISL,HPI_RPI,2018,2,124.524253892457
ISL,HPI_RPI,2018,3,125.119825819024
ISL,HPI_RPI,2018,4,124.558806858601
ISL,HPI_RPI,2019,1,124.020125463275
ISL,HPI_RPI,2019,2,122.596523889937
ISL,HPI_RPI,2019,3,121.81024363004
ISL,HPI_RPI,2019,4,124.3939052292
ISL,HPI_RPI,2020,1,125.970645157435
ISL,HPI_RPI,2020,2,125.71974296587
ISL,HPI_RPI,2020,3,126.477039716477
ISL,HPI_RPI,2020,4,128.36316815638
ISL,HPI_RPI,2021,1,131.690112925246
ISL,HPI_RPI,2021,2,136.563308109414
ISL,HPI_RPI,2021,3,139.899671807604
ISL,HPI_RPI,2021,4,144.549442877238
ISL,HPI_RPI,2022,1,150.343723997124
ISL,HPI_RPI,2022,2,158.338677556755
ISL,HPI_RPI,2022,3,164.74935964244
ISL,HPI_RPI,2022,4,164.604070549957
ISL,HPI_RPI,2023,1,162.500859929797
ISL,HPI_RPI,2023,2,160.713651720512
ISL,HPI_RPI,2023,3,155.20081999081
ISL,HPI_RPI,2023,4,156.961152664029
ISL,HPI_RPI,2024,1,157.417615725627
ISL,HPI_RPI,2024,2,156.887203270586
ISL,HPI_RPI,2024,3,157.909697619144
ISL,HPI_RPI,2024,4,154.165605378603
ISL,HPI_RPI,2025,1,153.814703179583
ISL,HPI_RPI,2025,2,150.988414925925
ISL,HPI_RPI,2025,3,147.737161134717
ISL,HPI_RPI,2025,4,146.70792207332
JPN,HPI_RPI,1970,1,100.472267271393
JPN,HPI_RPI,1970,2,103.283786729345
JPN,HPI_RPI,1970,3,105.511353020895
JPN,HPI_RPI,1970,4,107.231220642512
JPN,HPI_RPI,1971,1,108.920447840552
JPN,HPI_RPI,1971,2,110.502449699833
JPN,HPI_RPI,1971,3,112.729223138764
JPN,HPI_RPI,1971,4,114.634939974522
JPN,HPI_RPI,1972,1,116.217157172754
JPN,HPI_RPI,1972,2,118.662689516879
JPN,HPI_RPI,1972,3,120.80442667256
JPN,HPI_RPI,1972,4,129.432009985971
JPN,HPI_RPI,1973,1,137.737989159594
JPN,HPI_RPI,1973,2,146.203578648687
JPN,HPI_RPI,1973,3,153.093817463396
JPN,HPI_RPI,1973,4,157.129973208973
JPN,HPI_RPI,1974,1,160.625317083008
JPN,HPI_RPI,1974,2,159.912763271281
JPN,HPI_RPI,1974,3,157.647864752086
JPN,HPI_RPI,1974,4,149.896542984863
JPN,HPI_RPI,1975,1,141.950076000332
JPN,HPI_RPI,1975,2,138.955246162013
JPN,HPI_RPI,1975,3,135.730862082585
JPN,HPI_RPI,1975,4,134.055832470124
JPN,HPI_RPI,1976,1,131.424212553601
JPN,HPI_RPI,1976,2,128.78248887375
JPN,HPI_RPI,1976,3,126.498892378822
JPN,HPI_RPI,1976,4,125.217557961474
JPN,HPI_RPI,1977,1,123.294939660592
JPN,HPI_RPI,1977,2,121.534284515181
JPN,HPI_RPI,1977,3,120.212017420192
JPN,HPI_RPI,1977,4,119.415584578151
JPN,HPI_RPI,1978,1,118.986183876009
JPN,HPI_RPI,1978,2,118.058139871533
JPN,HPI_RPI,1978,3,117.806584300552
JPN,HPI_RPI,1978,4,117.948248341563
JPN,HPI_RPI,1979,1,119.003791386556
JPN,HPI_RPI,1979,2,121.594336339961
JPN,HPI_RPI,1979,3,123.933690140215
JPN,HPI_RPI,1979,4,126.649797670218
JPN,HPI_RPI,1980,1,129.47179526961
JPN,HPI_RPI,1980,2,132.360718851801
JPN,HPI_RPI,1980,3,134.158862039884
JPN,HPI_RPI,1980,4,136.369456511067
JPN,HPI_RPI,1981,1,138.282685578306
JPN,HPI_RPI,1981,2,140.173242919621
JPN,HPI_RPI,1981,3,141.949722405626
JPN,HPI_RPI,1981,4,143.477428032395
JPN,HPI_RPI,1982,1,144.829486754016
JPN,HPI_RPI,1982,2,145.311837997575
JPN,HPI_RPI,1982,3,146.500342520599
JPN,HPI_RPI,1982,4,147.339733889579
JPN,HPI_RPI,1983,1,147.579522584061
JPN,HPI_RPI,1983,2,147.482035116059
JPN,HPI_RPI,1983,3,147.35096900537
JPN,HPI_RPI,1983,4,146.954168935252
JPN,HPI_RPI,1984,1,147.253722771684
JPN,HPI_RPI,1984,2,147.437413445867
JPN,HPI_RPI,1984,3,147.169099707761
JPN,HPI_RPI,1984,4,146.891553070584
JPN,HPI_RPI,1985,1,146.468312650428
JPN,HPI_RPI,1985,2,146.112688755813
JPN,HPI_RPI,1985,3,146.049991227653
JPN,HPI_RPI,1985,4,145.779969764913
JPN,HPI_RPI,1986,1,145.755825520197
JPN,HPI_RPI,1986,2,146.008466815347
JPN,HPI_RPI,1986,3,146.084109268619
JPN,HPI_RPI,1986,4,147.309767534947
JPN,HPI_RPI,1987,1,148.617418678941
JPN,HPI_RPI,1987,2,151.5215630652
JPN,HPI_RPI,1987,3,154.412580334712
JPN,HPI_RPI,1987,4,155.042748358251
JPN,HPI_RPI,1988,1,155.905081108422
JPN,HPI_RPI,1988,2,156.510150466319
JPN,HPI_RPI,1988,3,157.570329178506
JPN,HPI_RPI,1988,4,158.49623767528
JPN,HPI_RPI,1989,1,160.177468122942
JPN,HPI_RPI,1989,2,162.259838235474
JPN,HPI_RPI,1989,3,165.002290305155
JPN,HPI_RPI,1989,4,170.287128830104
JPN,HPI_RPI,1990,1,175.450804299961
JPN,HPI_RPI,1990,2,180.72395939639
JPN,HPI_RPI,1990,3,185.658665728753
JPN,HPI_RPI,1990,4,186.565344266005
JPN,HPI_RPI,1991,1,187.642244636258
JPN,HPI_RPI,1991,2,186.616235458239
JPN,HPI_RPI,1991,3,184.82939094106
JPN,HPI_RPI,1991,4,181.915277996655
JPN,HPI_RPI,1992,1,179.05326097188
JPN,HPI_RPI,1992,2,174.809068947155
JPN,HPI_RPI,1992,3,171.278403304542
JPN,HPI_RPI,1992,4,168.051893942571
JPN,HPI_RPI,1993,1,165.156571477492
JPN,HPI_RPI,1993,2,162.77691684431
JPN,HPI_RPI,1993,3,160.418732941649
JPN,HPI_RPI,1993,4,158.570050735478
JPN,HPI_RPI,1994,1,156.734402187521
JPN,HPI_RPI,1994,2,155.334857929491
JPN,HPI_RPI,1994,3,153.92895002734
JPN,HPI_RPI,1994,4,152.643591136417
JPN,HPI_RPI,1995,1,151.179311761525
JPN,HPI_RPI,1995,2,149.995233432783
JPN,HPI_RPI,1995,3,148.818875774048
JPN,HPI_RPI,1995,4,147.517281963981
JPN,HPI_RPI,1996,1,146.366020635682
JPN,HPI_RPI,1996,2,145.377140119269
JPN,HPI_RPI,1996,3,144.309593268617
JPN,HPI_RPI,1996,4,143.488182116445
JPN,HPI_RPI,1997,1,142.782782247126
JPN,HPI_RPI,1997,2,141.952540588354
JPN,HPI_RPI,1997,3,141.266473276457
JPN,HPI_RPI,1997,4,140.69595317779
JPN,HPI_RPI,1998,1,139.819977025463
JPN,HPI_RPI,1998,2,140.124257365727
JPN,HPI_RPI,1998,3,139.542464093547
JPN,HPI_RPI,1998,4,138.556297324081
JPN,HPI_RPI,1999,1,137.450533416045
JPN,HPI_RPI,1999,2,136.064821685581
JPN,HPI_RPI,1999,3,134.73347165919
JPN,HPI_RPI,1999,4,133.648589392446
JPN,HPI_RPI,2000,1,132.470462612689
JPN,HPI_RPI,2000,2,131.156546279942
JPN,HPI_RPI,2000,3,129.81874507611
JPN,HPI_RPI,2000,4,128.394057856457
JPN,HPI_RPI,2001,1,127.095816575275
JPN,HPI_RPI,2001,2,125.71119817153
JPN,HPI_RPI,2001,3,124.258669542397
JPN,HPI_RPI,2001,4,122.643374947453
JPN,HPI_RPI,2002,1,121.010150134418
JPN,HPI_RPI,2002,2,119.477173027749
JPN,HPI_RPI,2002,3,117.796101866898
JPN,HPI_RPI,2002,4,116.076464958082
JPN,HPI_RPI,2003,1,114.293083050738
JPN,HPI_RPI,2003,2,112.426732427327
JPN,HPI_RPI,2003,3,110.618699916266
JPN,HPI_RPI,2003,4,108.91760418096
JPN,HPI_RPI,2004,1,107.247682098079
JPN,HPI_RPI,2004,2,105.810710311984
JPN,HPI_RPI,2004,3,104.400603788467
JPN,HPI_RPI,2004,4,103.121412456614
JPN,HPI_RPI,2005,1,101.980903852954
JPN,HPI_RPI,2005,2,100.765858024236
JPN,HPI_RPI,2005,3,99.6634625512156
JPN,HPI_RPI,2005,4,99.0342882215644
JPN,HPI_RPI,2006,1,98.2051931753809
JPN,HPI_RPI,2006,2,97.5442258143029
JPN,HPI_RPI,2006,3,96.8650173707129
JPN,HPI_RPI,2006,4,97.1530713346594
JPN,HPI_RPI,2007,1,96.8944682614944
JPN,HPI_RPI,2007,2,96.6211709032325
JPN,HPI_RPI,2007,3,96.2207085984514
JPN,HPI_RPI,2007,4,96.6082598268287
JPN,HPI_RPI,2008,1,96.2370262149548
JPN,HPI_RPI,2008,2,99.6977488484576
JPN,HPI_RPI,2008,3,97.6273642938816
JPN,HPI_RPI,2008,4,94.8065925959337
JPN,HPI_RPI,2009,1,92.1230695979859
JPN,HPI_RPI,2009,2,91.1749136274529
JPN,HPI_RPI,2009,3,91.852930925697
JPN,HPI_RPI,2009,4,91.919567415766
JPN,HPI_RPI,2010,1,92.9660067591517
JPN,HPI_RPI,2010,2,93.484459999112
JPN,HPI_RPI,2010,3,93.4104018261964
JPN,HPI_RPI,2010,4,94.1953135878995
JPN,HPI_RPI,2011,1,93.9718512791592
JPN,HPI_RPI,2011,2,93.9460838420275
JPN,HPI_RPI,2011,3,94.0893939571833
JPN,HPI_RPI,2011,4,93.6998933890052
JPN,HPI_RPI,2012,1,93.869145630402
JPN,HPI_RPI,2012,2,93.1797906659049
JPN,HPI_RPI,2012,3,93.1918725062215
JPN,HPI_RPI,2012,4,93.8689948377287
JPN,HPI_RPI,2013,1,93.7215270853552
JPN,HPI_RPI,2013,2,95.1875785492201
JPN,HPI_RPI,2013,3,95.9625598064801
JPN,HPI_RPI,2013,4,97.1029364765731
JPN,HPI_RPI,2014,1,96.8965322595727
JPN,HPI_RPI,2014,2,96.8715091681902
JPN,HPI_RPI,2014,3,97.3865157114868
JPN,HPI_RPI,2014,4,98.2747050660152
JPN,HPI_RPI,2015,1,99.3858617940864
JPN,HPI_RPI,2015,2,99.5430450649638
JPN,HPI_RPI,2015,3,100.472322187848
JPN,HPI_RPI,2015,4,100.598770953102
JPN,HPI_RPI,2016,1,101.042122453695
JPN,HPI_RPI,2016,2,102.702718929354
JPN,HPI_RPI,2016,3,102.641055725585
JPN,HPI_RPI,2016,4,103.653590401004
JPN,HPI_RPI,2017,1,105.17064115506
JPN,HPI_RPI,2017,2,105.101981665391
JPN,HPI_RPI,2017,3,105.571195743222
JPN,HPI_RPI,2017,4,105.776245599355
JPN,HPI_RPI,2018,1,106.926323902299
JPN,HPI_RPI,2018,2,107.256623775545
JPN,HPI_RPI,2018,3,107.616521645326
JPN,HPI_RPI,2018,4,108.652892030712
JPN,HPI_RPI,2019,1,109.41740930567
JPN,HPI_RPI,2019,2,109.340038693204
JPN,HPI_RPI,2019,3,108.97023159085
JPN,HPI_RPI,2019,4,109.630233643573
JPN,HPI_RPI,2020,1,108.805271946856
JPN,HPI_RPI,2020,2,108.544403160981
JPN,HPI_RPI,2020,3,108.805954645812
JPN,HPI_RPI,2020,4,111.378743968486
JPN,HPI_RPI,2021,1,112.523927968729
JPN,HPI_RPI,2021,2,114.646894171495
JPN,HPI_RPI,2021,3,117.732467728251
JPN,HPI_RPI,2021,4,119.179497418665
JPN,HPI_RPI,2022,1,122.684755853992
JPN,HPI_RPI,2022,2,125.132042210817
JPN,HPI_RPI,2022,3,126.802021120187
JPN,HPI_RPI,2022,4,128.096817062762
JPN,HPI_RPI,2023,1,128.319972727311
JPN,HPI_RPI,2023,2,129.166330113118
JPN,HPI_RPI,2023,3,129.405493397221
JPN,HPI_RPI,2023,4,130.669117642782
JPN,HPI_RPI,2024,1,131.177088804802
JPN,HPI_RPI,2024,2,132.255773182914
JPN,HPI_RPI,2024,3,133.096603667167
JPN,HPI_RPI,2024,4,133.813568467991
JPN,HPI_RPI,2025,1,136.776637886782
JPN,HPI_RPI,2025,2,136.491209017723
JPN,HPI_RPI,2025,3,138.17319159204
JPN,HPI_RPI,2025,4,139.778208814236
NLD,HPI_RPI,1970,1,73.0528958506142
NLD,HPI_RPI,1970,2,76.365480536756
NLD,HPI_RPI,1970,3,72.8462934306643
NLD,HPI_RPI,1970,4,73.9568758735608
NLD,HPI_RPI,1971,1,74.220417795048
NLD,HPI_RPI,1971,2,75.0382748021454
NLD,HPI_RPI,1971,3,77.1184211983871
NLD,HPI_RPI,1971,4,77.8262714878811
NLD,HPI_RPI,1972,1,77.5327091449354
NLD,HPI_RPI,1972,2,76.2994109723089
NLD,HPI_RPI,1972,3,76.4189204169593
NLD,HPI_RPI,1972,4,77.3598377859911
NLD,HPI_RPI,1973,1,78.4524409392019
NLD,HPI_RPI,1973,2,77.9102394517187
NLD,HPI_RPI,1973,3,79.1541697721962
NLD,HPI_RPI,1973,4,80.4513814808742
NLD,HPI_RPI,1974,1,81.7006608898192
NLD,HPI_RPI,1974,2,80.9061719486344
NLD,HPI_RPI,1974,3,81.0347529905548
NLD,HPI_RPI,1974,4,81.7567278581007
NLD,HPI_RPI,1975,1,82.7275718672234
NLD,HPI_RPI,1975,2,87.5035085695975
NLD,HPI_RPI,1975,3,83.42921232432
NLD,HPI_RPI,1975,4,88.1832024078842
NLD,HPI_RPI,1976,1,92.0924609091544
NLD,HPI_RPI,1976,2,94.0488494171357
NLD,HPI_RPI,1976,3,103.508079929522
NLD,HPI_RPI,1976,4,110.720604446611
NLD,HPI_RPI,1977,1,120.100496878634
NLD,HPI_RPI,1977,2,126.784371389137
NLD,HPI_RPI,1977,3,133.69632940415
NLD,HPI_RPI,1977,4,135.794579949725
NLD,HPI_RPI,1978,1,135.308363736336
NLD,HPI_RPI,1978,2,139.667703740013
NLD,HPI_RPI,1978,3,127.426816972443
NLD,HPI_RPI,1978,4,126.319923228228
NLD,HPI_RPI,1979,1,121.258740770441
NLD,HPI_RPI,1979,2,117.964767995473
NLD,HPI_RPI,1979,3,115.844108173054
NLD,HPI_RPI,1979,4,111.340871427892
NLD,HPI_RPI,1980,1,107.230870088796
NLD,HPI_RPI,1980,2,102.622412709809
NLD,HPI_RPI,1980,3,95.8258059005985
NLD,HPI_RPI,1980,4,94.4908333205885
NLD,HPI_RPI,1981,1,92.262729817207
NLD,HPI_RPI,1981,2,86.0290875268439
NLD,HPI_RPI,1981,3,80.6661600162655
NLD,HPI_RPI,1981,4,75.4182558265208
NLD,HPI_RPI,1982,1,71.2290505126698
NLD,HPI_RPI,1982,2,69.1594640268859
NLD,HPI_RPI,1982,3,67.469254477094
NLD,HPI_RPI,1982,4,65.7757339558951
NLD,HPI_RPI,1983,1,65.6956204413229
NLD,HPI_RPI,1983,2,66.7065478518156
NLD,HPI_RPI,1983,3,65.9380215228139
NLD,HPI_RPI,1983,4,64.2014967962307
NLD,HPI_RPI,1984,1,63.065857719536
NLD,HPI_RPI,1984,2,61.7985610719132
NLD,HPI_RPI,1984,3,62.0794519249254
NLD,HPI_RPI,1984,4,61.5659186556156
NLD,HPI_RPI,1985,1,60.4734819994015
NLD,HPI_RPI,1985,2,60.4627045978442
NLD,HPI_RPI,1985,3,59.5453953836007
NLD,HPI_RPI,1985,4,60.0913066504375
NLD,HPI_RPI,1986,1,60.8175377927857
NLD,HPI_RPI,1986,2,60.6517203246336
NLD,HPI_RPI,1986,3,62.1429169355819
NLD,HPI_RPI,1986,4,62.1687083816585
NLD,HPI_RPI,1987,1,62.7818436077427
NLD,HPI_RPI,1987,2,62.8109474408884
NLD,HPI_RPI,1987,3,63.0065934031712
NLD,HPI_RPI,1987,4,63.3497625860244
NLD,HPI_RPI,1988,1,63.2069530688016
NLD,HPI_RPI,1988,2,64.0623934839012
NLD,HPI_RPI,1988,3,64.8085504800298
NLD,HPI_RPI,1988,4,65.0282787507747
NLD,HPI_RPI,1989,1,65.5848526193071
NLD,HPI_RPI,1989,2,66.1221215946347
NLD,HPI_RPI,1989,3,67.3679517603923
NLD,HPI_RPI,1989,4,67.4387340715665
NLD,HPI_RPI,1990,1,66.5956317660921
NLD,HPI_RPI,1990,2,66.9717309347535
NLD,HPI_RPI,1990,3,65.6196705567852
NLD,HPI_RPI,1990,4,64.7933969758721
NLD,HPI_RPI,1991,1,64.6739921720358
NLD,HPI_RPI,1991,2,64.9722608921386
NLD,HPI_RPI,1991,3,64.6343128455897
NLD,HPI_RPI,1991,4,65.7195543717866
NLD,HPI_RPI,1992,1,67.0916102222868
NLD,HPI_RPI,1992,2,64.6480381466066
NLD,HPI_RPI,1992,3,68.0845006666749
