iso3,medida,anyo,valor
JPI,LCC_SUR_ART_GAIN,2010,359.644833
JPJ,LCC_SUR_ART_GAIN,2010,524.1628764
KOR,LCC_SUR_ART_GAIN,2010,393.1410296
LVA,LCC_SUR_ART_GAIN,2010,96.18791304
LTU,LCC_SUR_ART_GAIN,2010,248.9098198
LUX,LCC_SUR_ART_GAIN,2010,56.33541253
MEX,LCC_SUR_ART_GAIN,2010,2991.199835
NLD,LCC_SUR_ART_GAIN,2010,1386.505358
NZL,LCC_SUR_ART_GAIN,2010,144.5080532
NOR,LCC_SUR_ART_GAIN,2010,808.7442191
POL,LCC_SUR_ART_GAIN,2010,3026.608677
PRT,LCC_SUR_ART_GAIN,2010,864.6729524
SVK,LCC_SUR_ART_GAIN,2010,597.7026068
SVN,LCC_SUR_ART_GAIN,2010,150.4605435
ESP,LCC_SUR_ART_GAIN,2010,2217.614523
SWE,LCC_SUR_ART_GAIN,2010,488.4904925
CHE,LCC_SUR_ART_GAIN,2010,643.889525
TUR,LCC_SUR_ART_GAIN,2010,1658.710679
GBR,LCC_SUR_ART_GAIN,2010,2910.331564
UKC,LCC_SUR_ART_GAIN,2010,137.7410007
UKD,LCC_SUR_ART_GAIN,2010,199.8755301
UKE,LCC_SUR_ART_GAIN,2010,272.4163842
UKF,LCC_SUR_ART_GAIN,2010,317.221836
UKG,LCC_SUR_ART_GAIN,2010,213.8167646
UKH,LCC_SUR_ART_GAIN,2010,381.5067391
UKI,LCC_SUR_ART_GAIN,2010,89.74200366
UKJ,LCC_SUR_ART_GAIN,2010,467.8051657
UKK,LCC_SUR_ART_GAIN,2010,335.6517658
UKL,LCC_SUR_ART_GAIN,2010,237.0595973
UKM,LCC_SUR_ART_GAIN,2010,119.4471158
UKN,LCC_SUR_ART_GAIN,2010,138.0476608
USA,LCC_SUR_ART_GAIN,2010,28369.75556
AFG,LCC_SUR_ART_GAIN,2010,225.5472151
ALB,LCC_SUR_ART_GAIN,2010,31.76453364
DZA,LCC_SUR_ART_GAIN,2010,712.4442651
AGO,LCC_SUR_ART_GAIN,2010,358.7972947
AND,LCC_SUR_ART_GAIN,2010,0.543230027
ATG,LCC_SUR_ART_GAIN,2010,1.814165859
ARG,LCC_SUR_ART_GAIN,2010,1056.62487
ARM,LCC_SUR_ART_GAIN,2010,125.9997923
ABW,LCC_SUR_ART_GAIN,2010,1.217241399
AZE,LCC_SUR_ART_GAIN,2010,362.8573958
BHS,LCC_SUR_ART_GAIN,2010,13.92088155
BHR,LCC_SUR_ART_GAIN,2010,60.16512979
GGY,LCC_SUR_ART_GAIN,2010,5.549951543
BGD,LCC_SUR_ART_GAIN,2010,410.3189937
BRB,LCC_SUR_ART_GAIN,2010,15.89803387
BLR,LCC_SUR_ART_GAIN,2010,866.8892808
BLZ,LCC_SUR_ART_GAIN,2010,17.98116904
BEN,LCC_SUR_ART_GAIN,2010,175.165348
BTN,LCC_SUR_ART_GAIN,2010,1.781381662
BOL,LCC_SUR_ART_GAIN,2010,225.3144691
BIH,LCC_SUR_ART_GAIN,2010,87.72076454
BWA,LCC_SUR_ART_GAIN,2010,92.30479944
BRA,LCC_SUR_ART_GAIN,2010,6265.085671
VGB,LCC_SUR_ART_GAIN,2010,1.966539744
BRN,LCC_SUR_ART_GAIN,2010,43.85617801
BGR,LCC_SUR_ART_GAIN,2010,287.7559175
BFA,LCC_SUR_ART_GAIN,2010,120.7838722
BDI,LCC_SUR_ART_GAIN,2010,57.55592056
KHM,LCC_SUR_ART_GAIN,2010,58.01574375
CMR,LCC_SUR_ART_GAIN,2010,204.016257
CYM,LCC_SUR_ART_GAIN,2010,3.725192227
CAF,LCC_SUR_ART_GAIN,2010,25.47214655
TCD,LCC_SUR_ART_GAIN,2010,19.71809673
CHN,LCC_SUR_ART_GAIN,2010,52183.40994
COM,LCC_SUR_ART_GAIN,2010,4.235860004
COG,LCC_SUR_ART_GAIN,2010,90.75198314
CIV,LCC_SUR_ART_GAIN,2010,394.600108
HRV,LCC_SUR_ART_GAIN,2010,235.8165901
CUB,LCC_SUR_ART_GAIN,2010,117.3697821
CYP,LCC_SUR_ART_GAIN,2010,151.6154035
PRK,LCC_SUR_ART_GAIN,2010,83.92318222
COD,LCC_SUR_ART_GAIN,2010,634.2268537
DJI,LCC_SUR_ART_GAIN,2010,0.836895532
DMA,LCC_SUR_ART_GAIN,2010,0.179561156
DOM,LCC_SUR_ART_GAIN,2010,184.9103317
ECU,LCC_SUR_ART_GAIN,2010,210.4203058
EGY,LCC_SUR_ART_GAIN,2010,1116.522761
SLV,LCC_SUR_ART_GAIN,2010,41.40590855
GNQ,LCC_SUR_ART_GAIN,2010,27.17067643
ERI,LCC_SUR_ART_GAIN,2010,1.936047704
SWZ,LCC_SUR_ART_GAIN,2010,7.668043672
ETH,LCC_SUR_ART_GAIN,2010,217.3180784
FJI,LCC_SUR_ART_GAIN,2010,7.369537727
GAB,LCC_SUR_ART_GAIN,2010,74.2000839
GMB,LCC_SUR_ART_GAIN,2010,13.24934436
GEO,LCC_SUR_ART_GAIN,2010,231.2804043
GHA,LCC_SUR_ART_GAIN,2010,650.4535845
GRD,LCC_SUR_ART_GAIN,2010,0.359697319
GTM,LCC_SUR_ART_GAIN,2010,201.7732182
GIN,LCC_SUR_ART_GAIN,2010,102.6023257
GNB,LCC_SUR_ART_GAIN,2010,19.68204036
GUY,LCC_SUR_ART_GAIN,2010,46.92341692
HTI,LCC_SUR_ART_GAIN,2010,116.112074
HND,LCC_SUR_ART_GAIN,2010,111.2747058
HKG,LCC_SUR_ART_GAIN,2010,32.89128021
IND,LCC_SUR_ART_GAIN,2010,11201.73642
IDN,LCC_SUR_ART_GAIN,2010,2313.449929
IRN,LCC_SUR_ART_GAIN,2010,1618.116836
IRQ,LCC_SUR_ART_GAIN,2010,743.5659411
IMN,LCC_SUR_ART_GAIN,2010,4.829245614
JAM,LCC_SUR_ART_GAIN,2010,40.02378217
JEY,LCC_SUR_ART_GAIN,2010,4.450100986
JOR,LCC_SUR_ART_GAIN,2010,101.133777
KAZ,LCC_SUR_ART_GAIN,2010,1361.425006
KEN,LCC_SUR_ART_GAIN,2010,189.0097102
KWT,LCC_SUR_ART_GAIN,2010,202.3508861
KGZ,LCC_SUR_ART_GAIN,2010,492.0249954
LAO,LCC_SUR_ART_GAIN,2010,52.34446917
LBN,LCC_SUR_ART_GAIN,2010,67.49418835
LSO,LCC_SUR_ART_GAIN,2010,11.44997544
LBR,LCC_SUR_ART_GAIN,2010,47.97372592
LBY,LCC_SUR_ART_GAIN,2010,307.2712531
LIE,LCC_SUR_ART_GAIN,2010,8.731421521
MAC,LCC_SUR_ART_GAIN,2010,0.529589638
MDG,LCC_SUR_ART_GAIN,2010,57.19608448
MWI,LCC_SUR_ART_GAIN,2010,70.62010704
MYS,LCC_SUR_ART_GAIN,2010,1116.707029
MLI,LCC_SUR_ART_GAIN,2010,126.9562343
MLT,LCC_SUR_ART_GAIN,2010,13.17637663
MRT,LCC_SUR_ART_GAIN,2010,10.56484284
MUS,LCC_SUR_ART_GAIN,2010,29.22850737
MDA,LCC_SUR_ART_GAIN,2010,864.6430184
MCO,LCC_SUR_ART_GAIN,2010,0.041125822
MNG,LCC_SUR_ART_GAIN,2010,93.2763891
MAR,LCC_SUR_ART_GAIN,2010,396.9749862
MOZ,LCC_SUR_ART_GAIN,2010,185.3154473
MMR,LCC_SUR_ART_GAIN,2010,267.9779989
NAM,LCC_SUR_ART_GAIN,2010,42.86331696
NPL,LCC_SUR_ART_GAIN,2010,107.0649303
NCL,LCC_SUR_ART_GAIN,2010,15.30499854
NIC,LCC_SUR_ART_GAIN,2010,30.81387167
NER,LCC_SUR_ART_GAIN,2010,23.66139368
NGA,LCC_SUR_ART_GAIN,2010,2334.028332
MKD,LCC_SUR_ART_GAIN,2010,32.55405505
OMN,LCC_SUR_ART_GAIN,2010,55.42921084
PAK,LCC_SUR_ART_GAIN,2010,2273.6412
PSE,LCC_SUR_ART_GAIN,2010,116.7052028
PAN,LCC_SUR_ART_GAIN,2010,89.34095373
PNG,LCC_SUR_ART_GAIN,2010,12.71118448
PRY,LCC_SUR_ART_GAIN,2010,222.530971
PER,LCC_SUR_ART_GAIN,2010,243.3734335
PHL,LCC_SUR_ART_GAIN,2010,430.8453341
PRI,LCC_SUR_ART_GAIN,2010,191.7184427
QAT,LCC_SUR_ART_GAIN,2010,78.67384117
ROU,LCC_SUR_ART_GAIN,2010,3017.368818
RUS,LCC_SUR_ART_GAIN,2010,9088.158887
RWA,LCC_SUR_ART_GAIN,2010,79.46900672
SHN,LCC_SUR_ART_GAIN,2010,0.087682146
KNA,LCC_SUR_ART_GAIN,2010,1.103316249
LCA,LCC_SUR_ART_GAIN,2010,0.449345996
SPM,LCC_SUR_ART_GAIN,2010,0.972233138
VCT,LCC_SUR_ART_GAIN,2010,0.531052032
SMR,LCC_SUR_ART_GAIN,2010,1.166144648
SAU,LCC_SUR_ART_GAIN,2010,857.6229406
SEN,LCC_SUR_ART_GAIN,2010,161.9290418
SRB,LCC_SUR_ART_GAIN,2010,261.0472963
SLE,LCC_SUR_ART_GAIN,2010,106.078918
SGP,LCC_SUR_ART_GAIN,2010,116.5262271
SLB,LCC_SUR_ART_GAIN,2010,0.549124849
SOM,LCC_SUR_ART_GAIN,2010,29.62788766
ZAF,LCC_SUR_ART_GAIN,2010,2071.807598
LKA,LCC_SUR_ART_GAIN,2010,212.6944423
SUR,LCC_SUR_ART_GAIN,2010,43.20821807
SYR,LCC_SUR_ART_GAIN,2010,191.7604089
TWN,LCC_SUR_ART_GAIN,2010,653.9899957
TJK,LCC_SUR_ART_GAIN,2010,283.3523124
TZA,LCC_SUR_ART_GAIN,2010,341.9932713
THA,LCC_SUR_ART_GAIN,2010,1442.793366
TLS,LCC_SUR_ART_GAIN,2010,3.738341206
TGO,LCC_SUR_ART_GAIN,2010,80.60397919
TTO,LCC_SUR_ART_GAIN,2010,84.54097927
TUN,LCC_SUR_ART_GAIN,2010,197.017969
TKM,LCC_SUR_ART_GAIN,2010,264.8196798
UGA,LCC_SUR_ART_GAIN,2010,270.5531161
UKR,LCC_SUR_ART_GAIN,2010,10741.65852
ARE,LCC_SUR_ART_GAIN,2010,21.18351691
VIR,LCC_SUR_ART_GAIN,2010,7.900742294
URY,LCC_SUR_ART_GAIN,2010,150.4008087
UZB,LCC_SUR_ART_GAIN,2010,2059.354915
VEN,LCC_SUR_ART_GAIN,2010,642.3858177
VNM,LCC_SUR_ART_GAIN,2010,955.2807641
ESH,LCC_SUR_ART_GAIN,2010,4.65646354
YEM,LCC_SUR_ART_GAIN,2010,133.6953677
ZMB,LCC_SUR_ART_GAIN,2010,241.9788042
ZWE,LCC_SUR_ART_GAIN,2010,106.179022
CIS,LCC_SUR_ART_GAIN,2010,26742.46421
DAE,LCC_SUR_ART_GAIN,2010,6107.203161
EEA,LCC_SUR_ART_GAIN,2010,34819.45003
AUS,LC_SUR_ART,2015,12024.6508
AUT,LC_SUR_ART,2015,2319.238683
BEL,LC_SUR_ART,2015,3426.773535
CAN,LC_SUR_ART,2015,11636.40184
CHL,LC_SUR_ART,2015,2391.449786
COL,LC_SUR_ART,2015,2551.903715
CRI,LC_SUR_ART,2015,431.7022376
CZE,LC_SUR_ART,2015,3444.78841
DNK,LC_SUR_ART,2015,1700.262108
EST,LC_SUR_ART,2015,290.3275131
FIN,LC_SUR_ART,2015,554.7539388
FRA,LC_SUR_ART,2015,18185.53519
FRB,LC_SUR_ART,2015,828.7253666
FRC,LC_SUR_ART,2015,991.7922634
FRD,LC_SUR_ART,2015,965.9494885
FRE,LC_SUR_ART,2015,2137.476902
FRF,LC_SUR_ART,2015,2004.65315
FRG,LC_SUR_ART,2015,1244.624162
FRH,LC_SUR_ART,2015,982.3433769
FRI,LC_SUR_ART,2015,1633.035815
FRJ,LC_SUR_ART,2015,1421.06432
FRK,LC_SUR_ART,2015,2108.658851
FRL,LC_SUR_ART,2015,1438.899848
FRM,LC_SUR_ART,2015,67.3452091
DEU,LC_SUR_ART,2015,24258.32292
DEA,LC_SUR_ART,2015,4653.049994
DEB,LC_SUR_ART,2015,1302.296968
DEC,LC_SUR_ART,2015,343.1621914
DED,LC_SUR_ART,2015,1561.05482
DEE,LC_SUR_ART,2015,1129.497655
DEF,LC_SUR_ART,2015,846.2630986
DEG,LC_SUR_ART,2015,787.7790155
GRC,LC_SUR_ART,2015,1986.046353
HUN,LC_SUR_ART,2015,3725.689956
ISL,LC_SUR_ART,2015,42.36414331
IRL,LC_SUR_ART,2015,883.7798882
ISR,LC_SUR_ART,2015,923.7935483
ITA,LC_SUR_ART,2015,13194.1063
JPN,LC_SUR_ART,2015,24321.6116
JPA,LC_SUR_ART,2015,1192.500117
JPB,LC_SUR_ART,2015,1776.10717
JPC,LC_SUR_ART,2015,2700.325004
JPD,LC_SUR_ART,2015,4712.194819
JPE,LC_SUR_ART,2015,1279.498859
JPF,LC_SUR_ART,2015,4160.560987
JPG,LC_SUR_ART,2015,3227.176306
JPH,LC_SUR_ART,2015,1514.415638
JPI,LC_SUR_ART,2015,1087.796822
JPJ,LC_SUR_ART,2015,2671.035878
KOR,LC_SUR_ART,2015,3314.947357
LVA,LC_SUR_ART,2015,353.2807592
LTU,LC_SUR_ART,2015,748.777015
LUX,LC_SUR_ART,2015,152.8916239
MEX,LC_SUR_ART,2015,14292.0042
NLD,LC_SUR_ART,2015,3881.688361
NZL,LC_SUR_ART,2015,2696.608731
NOR,LC_SUR_ART,2015,3457.45204
POL,LC_SUR_ART,2015,7538.642146
PRT,LC_SUR_ART,2015,2699.819476
SVK,LC_SUR_ART,2015,1962.899966
SVN,LC_SUR_ART,2015,407.7709781
ESP,LC_SUR_ART,2015,7327.327023
SWE,LC_SUR_ART,2015,1896.31437
CHE,LC_SUR_ART,2015,1757.329681
TUR,LC_SUR_ART,2015,7934.913571
GBR,LC_SUR_ART,2015,13288.73701
UKC,LC_SUR_ART,2015,578.2168191
UKD,LC_SUR_ART,2015,1535.318441
UKE,LC_SUR_ART,2015,1213.05507
UKF,LC_SUR_ART,2015,1088.955896
UKG,LC_SUR_ART,2015,1198.055409
UKH,LC_SUR_ART,2015,1330.221055
UKI,LC_SUR_ART,2015,1112.061921
UKJ,LC_SUR_ART,2015,1932.231297
UKK,LC_SUR_ART,2015,1095.616195
UKL,LC_SUR_ART,2015,717.904074
UKM,LC_SUR_ART,2015,1123.108512
UKN,LC_SUR_ART,2015,363.9923177
USA,LC_SUR_ART,2015,139416.7447
AFG,LC_SUR_ART,2015,809.6658628
ALB,LC_SUR_ART,2015,286.0253525
DZA,LC_SUR_ART,2015,2620.307022
ASM,LC_SUR_ART,2015,0.756768704
AGO,LC_SUR_ART,2015,927.6927719
AND,LC_SUR_ART,2015,4.278299287
AIA,LC_SUR_ART,2015,0.808018182
ATG,LC_SUR_ART,2015,13.04410491
ARG,LC_SUR_ART,2015,6863.854097
ARM,LC_SUR_ART,2015,659.2935946
ABW,LC_SUR_ART,2015,20.60770654
AZE,LC_SUR_ART,2015,1279.52962
BHS,LC_SUR_ART,2015,113.1432792
BHR,LC_SUR_ART,2015,193.0410046
GGY,LC_SUR_ART,2015,17.59825437
BGD,LC_SUR_ART,2015,1065.435706
BRB,LC_SUR_ART,2015,74.01492201
BLR,LC_SUR_ART,2015,1827.780544
BLZ,LC_SUR_ART,2015,35.60784663
BEN,LC_SUR_ART,2015,539.4867479
BMU,LC_SUR_ART,2015,1.376592884
BTN,LC_SUR_ART,2015,3.728513668
BOL,LC_SUR_ART,2015,1274.724542
BIH,LC_SUR_ART,2015,457.8973688
BWA,LC_SUR_ART,2015,428.6897534
BRA,LC_SUR_ART,2015,25622.40949
VGB,LC_SUR_ART,2015,12.19225959
BRN,LC_SUR_ART,2015,92.66811495
BGR,LC_SUR_ART,2015,2267.510242
BFA,LC_SUR_ART,2015,378.8271024
BDI,LC_SUR_ART,2015,110.9402235
CPV,LC_SUR_ART,2015,30.5872773
KHM,LC_SUR_ART,2015,315.8694001
CMR,LC_SUR_ART,2015,739.9496471
CYM,LC_SUR_ART,2015,12.47154296
CAF,LC_SUR_ART,2015,177.6486385
TCD,LC_SUR_ART,2015,266.2240109
CHN,LC_SUR_ART,2015,121840.2691
COM,LC_SUR_ART,2015,23.9641205
COG,LC_SUR_ART,2015,301.2952107
COK,LC_SUR_ART,2015,0.158468319
CIV,LC_SUR_ART,2015,1651.8212
HRV,LC_SUR_ART,2015,952.9203222
CUB,LC_SUR_ART,2015,845.2065219
CYP,LC_SUR_ART,2015,359.1015283
PRK,LC_SUR_ART,2015,1068.802814
COD,LC_SUR_ART,2015,2108.049285
DJI,LC_SUR_ART,2015,17.76028051
DMA,LC_SUR_ART,2015,3.949922022
DOM,LC_SUR_ART,2015,767.4762364
ECU,LC_SUR_ART,2015,1462.120369
EGY,LC_SUR_ART,2015,2967.597423
SLV,LC_SUR_ART,2015,321.8835907
GNQ,LC_SUR_ART,2015,58.62336412
ERI,LC_SUR_ART,2015,167.0324965
SWZ,LC_SUR_ART,2015,44.45418102
ETH,LC_SUR_ART,2015,885.2371094
FJI,LC_SUR_ART,2015,32.88162044
PYF,LC_SUR_ART,2015,5.069064975
GAB,LC_SUR_ART,2015,202.8438895
GMB,LC_SUR_ART,2015,114.7631006
GEO,LC_SUR_ART,2015,1027.503058
GHA,LC_SUR_ART,2015,2302.690001
GRL,LC_SUR_ART,2015,1.087835259
GRD,LC_SUR_ART,2015,4.496100006
GUM,LC_SUR_ART,2015,0.621935216
GTM,LC_SUR_ART,2015,854.781654
GIN,LC_SUR_ART,2015,461.9329962
GNB,LC_SUR_ART,2015,49.99257049
GUY,LC_SUR_ART,2015,208.9731247
HTI,LC_SUR_ART,2015,408.1918185
VAT,LC_SUR_ART,2015,0.510055899
HND,LC_SUR_ART,2015,498.6480863
HKG,LC_SUR_ART,2015,202.638081
IND,LC_SUR_ART,2015,27122.57346
IDN,LC_SUR_ART,2015,16590.88472
IRN,LC_SUR_ART,2015,5969.209023
IRQ,LC_SUR_ART,2015,2386.753387
IMN,LC_SUR_ART,2015,15.52088938
JAM,LC_SUR_ART,2015,302.6117837
JEY,LC_SUR_ART,2015,13.11403909
JOR,LC_SUR_ART,2015,498.2964755
KAZ,LC_SUR_ART,2015,3746.347775
KEN,LC_SUR_ART,2015,463.5963164
KWT,LC_SUR_ART,2015,393.5931127
KGZ,LC_SUR_ART,2015,638.941732
LAO,LC_SUR_ART,2015,156.9799052
LBN,LC_SUR_ART,2015,312.205151
LSO,LC_SUR_ART,2015,99.41361156
LBR,LC_SUR_ART,2015,243.734179
LBY,LC_SUR_ART,2015,1089.731877
LIE,LC_SUR_ART,2015,10.91495027
MAC,LC_SUR_ART,2015,5.750173484
MDG,LC_SUR_ART,2015,464.8086377
MWI,LC_SUR_ART,2015,364.1079759
MYS,LC_SUR_ART,2015,3753.883997
MLI,LC_SUR_ART,2015,374.9117671
MLT,LC_SUR_ART,2015,73.49851177
MRT,LC_SUR_ART,2015,295.5957446
MUS,LC_SUR_ART,2015,128.3343695
FSM,LC_SUR_ART,2015,38.37012381
MDA,LC_SUR_ART,2015,2114.80079
MCO,LC_SUR_ART,2015,1.480360296
MNG,LC_SUR_ART,2015,618.1455787
MSR,LC_SUR_ART,2015,0.085044632
MAR,LC_SUR_ART,2015,1953.424759
MOZ,LC_SUR_ART,2015,691.230979
MMR,LC_SUR_ART,2015,1380.385362
NAM,LC_SUR_ART,2015,748.6765469
NPL,LC_SUR_ART,2015,355.5540509
NCL,LC_SUR_ART,2015,38.3967845
NIC,LC_SUR_ART,2015,281.8660051
NER,LC_SUR_ART,2015,173.2582538
NGA,LC_SUR_ART,2015,6492.416536
NIU,LC_SUR_ART,2015,0.605612695
MKD,LC_SUR_ART,2015,326.9500865
MNP,LC_SUR_ART,2015,0.166819052
OMN,LC_SUR_ART,2015,449.9997768
PAK,LC_SUR_ART,2015,3873.746901
PLW,LC_SUR_ART,2015,0.534899407
PSE,LC_SUR_ART,2015,348.8330096
PAN,LC_SUR_ART,2015,345.9555739
PNG,LC_SUR_ART,2015,270.3626881
PRY,LC_SUR_ART,2015,730.5518049
PER,LC_SUR_ART,2015,2486.085815
PHL,LC_SUR_ART,2015,2276.500094
PRI,LC_SUR_ART,2015,1209.567508
QAT,LC_SUR_ART,2015,500.8281361
ROU,LC_SUR_ART,2015,8644.819727
RUS,LC_SUR_ART,2015,32860.19066
RWA,LC_SUR_ART,2015,136.9119227
SHN,LC_SUR_ART,2015,17.17543631
KNA,LC_SUR_ART,2015,6.705007864
LCA,LC_SUR_ART,2015,10.51354231
SPM,LC_SUR_ART,2015,1.57758717
VCT,LC_SUR_ART,2015,7.080816828
WSM,LC_SUR_ART,2015,0.453444598
SMR,LC_SUR_ART,2015,6.997901129
STP,LC_SUR_ART,2015,13.51077567
SAU,LC_SUR_ART,2015,3637.18567
SEN,LC_SUR_ART,2015,541.0513628
SRB,LC_SUR_ART,2015,1351.501106
SYC,LC_SUR_ART,2015,1.496330482
SLE,LC_SUR_ART,2015,270.5450361
SGP,LC_SUR_ART,2015,263.3032921
SLB,LC_SUR_ART,2015,8.421424162
SOM,LC_SUR_ART,2015,479.869978
ZAF,LC_SUR_ART,2015,7322.19511
LKA,LC_SUR_ART,2015,1160.363394
SUR,LC_SUR_ART,2015,157.0005902
SYR,LC_SUR_ART,2015,1594.999822
TWN,LC_SUR_ART,2015,1873.539599
TJK,LC_SUR_ART,2015,560.0468343
TZA,LC_SUR_ART,2015,1007.285696
THA,LC_SUR_ART,2015,4136.134845
TLS,LC_SUR_ART,2015,64.97806324
TGO,LC_SUR_ART,2015,293.2633458
TKL,LC_SUR_ART,2015,0.007860984
TON,LC_SUR_ART,2015,0.668875425
TTO,LC_SUR_ART,2015,191.8551839
TUN,LC_SUR_ART,2015,1125.323752
TKM,LC_SUR_ART,2015,546.693695
TCA,LC_SUR_ART,2015,3.353681274
UGA,LC_SUR_ART,2015,595.6826385
UKR,LC_SUR_ART,2015,25113.10975
ARE,LC_SUR_ART,2015,2602.146654
VIR,LC_SUR_ART,2015,56.90921699
URY,LC_SUR_ART,2015,594.611782
UZB,LC_SUR_ART,2015,3783.517368
VUT,LC_SUR_ART,2015,4.426995689
VEN,LC_SUR_ART,2015,3065.316405
VNM,LC_SUR_ART,2015,3392.719887
WLF,LC_SUR_ART,2015,0.498980127
ESH,LC_SUR_ART,2015,23.31935455
YEM,LC_SUR_ART,2015,376.1041782
ZMB,LC_SUR_ART,2015,748.8173348
ZWE,LC_SUR_ART,2015,641.2075197
ACP,LC_SUR_ART,2015,30831.96585
CIS,LC_SUR_ART,2015,74157.75542
DAE,LC_SUR_ART,2015,29096.88463
EEA,LC_SUR_ART,2015,108102.7983
SDR,LC_SUR_ART,2015,729835.7596
AUS,LCC_SUR_ART_GAIN,2015,2872.000966
AUT,LCC_SUR_ART_GAIN,2015,959.5420013
BEL,LCC_SUR_ART_GAIN,2015,1319.294518
CAN,LCC_SUR_ART_GAIN,2015,2864.974885
CHL,LCC_SUR_ART_GAIN,2015,726.2276438
COL,LCC_SUR_ART_GAIN,2015,605.4147939
CRI,LCC_SUR_ART_GAIN,2015,176.1907316
CZE,LCC_SUR_ART_GAIN,2015,1328.170232
DNK,LCC_SUR_ART_GAIN,2015,500.1139838
EST,LCC_SUR_ART_GAIN,2015,101.1412286
FIN,LCC_SUR_ART_GAIN,2015,3.841563062
FRA,LCC_SUR_ART_GAIN,2015,7301.562759
FRB,LCC_SUR_ART_GAIN,2015,375.1921743
FRC,LCC_SUR_ART_GAIN,2015,396.9946567
FRD,LCC_SUR_ART_GAIN,2015,410.2501257
FRE,LCC_SUR_ART_GAIN,2015,802.7441687
FRF,LCC_SUR_ART_GAIN,2015,703.4447824
FRG,LCC_SUR_ART_GAIN,2015,618.2061351
FRH,LCC_SUR_ART_GAIN,2015,411.1427785
FRI,LCC_SUR_ART_GAIN,2015,783.7201885
FRJ,LCC_SUR_ART_GAIN,2015,672.1436846
FRK,LCC_SUR_ART_GAIN,2015,886.4493287
FRL,LCC_SUR_ART_GAIN,2015,676.366451
FRM,LCC_SUR_ART_GAIN,2015,37.52890046
DEU,LCC_SUR_ART_GAIN,2015,7699.598513
DEA,LCC_SUR_ART_GAIN,2015,1043.845633
DEB,LCC_SUR_ART_GAIN,2015,346.7743129
DEC,LCC_SUR_ART_GAIN,2015,102.5705202
DED,LCC_SUR_ART_GAIN,2015,559.3656332
DEE,LCC_SUR_ART_GAIN,2015,347.5080062
DEF,LCC_SUR_ART_GAIN,2015,264.2922338
DEG,LCC_SUR_ART_GAIN,2015,309.7189573
GRC,LCC_SUR_ART_GAIN,2015,630.33259
HUN,LCC_SUR_ART_GAIN,2015,1591.238645
IRL,LCC_SUR_ART_GAIN,2015,369.8067535
ISR,LCC_SUR_ART_GAIN,2015,463.3779858
ITA,LCC_SUR_ART_GAIN,2015,4752.510769
JPN,LCC_SUR_ART_GAIN,2015,10085.24262
JPA,LCC_SUR_ART_GAIN,2015,408.0606235
JPB,LCC_SUR_ART_GAIN,2015,1030.429085
JPC,LCC_SUR_ART_GAIN,2015,1622.413309
JPD,LCC_SUR_ART_GAIN,2015,1118.256664
JPE,LCC_SUR_ART_GAIN,2015,829.0973224
JPF,LCC_SUR_ART_GAIN,2015,1505.059497
JPG,LCC_SUR_ART_GAIN,2015,903.250373
JPH,LCC_SUR_ART_GAIN,2015,792.1598718
JPI,LCC_SUR_ART_GAIN,2015,629.2995933
JPJ,LCC_SUR_ART_GAIN,2015,1247.216285
KOR,LCC_SUR_ART_GAIN,2015,1572.003764
LVA,LCC_SUR_ART_GAIN,2015,103.4737907
LTU,LCC_SUR_ART_GAIN,2015,272.8122517
LUX,LCC_SUR_ART_GAIN,2015,56.33541253
MEX,LCC_SUR_ART_GAIN,2015,5099.211111
NLD,LCC_SUR_ART_GAIN,2015,1401.794324
NZL,LCC_SUR_ART_GAIN,2015,179.8893218
NOR,LCC_SUR_ART_GAIN,2015,1015.533064
POL,LCC_SUR_ART_GAIN,2015,3069.912126
PRT,LCC_SUR_ART_GAIN,2015,1293.737744
SVK,LCC_SUR_ART_GAIN,2015,601.8985169
SVN,LCC_SUR_ART_GAIN,2015,155.7912444
ESP,LCC_SUR_ART_GAIN,2015,3480.809166
SWE,LCC_SUR_ART_GAIN,2015,511.8673089
CHE,LCC_SUR_ART_GAIN,2015,648.3830804
TUR,LCC_SUR_ART_GAIN,2015,3059.390785
GBR,LCC_SUR_ART_GAIN,2015,2962.535339
UKC,LCC_SUR_ART_GAIN,2015,141.4926782
UKD,LCC_SUR_ART_GAIN,2015,208.602068
UKE,LCC_SUR_ART_GAIN,2015,274.2549266
UKF,LCC_SUR_ART_GAIN,2015,320.9441917
UKG,LCC_SUR_ART_GAIN,2015,215.2509229
UKH,LCC_SUR_ART_GAIN,2015,382.5504235
UKI,LCC_SUR_ART_GAIN,2015,90.03061688
UKJ,LCC_SUR_ART_GAIN,2015,471.05805
UKK,LCC_SUR_ART_GAIN,2015,336.5480415
UKL,LCC_SUR_ART_GAIN,2015,237.9147001
UKM,LCC_SUR_ART_GAIN,2015,132.5571268
UKN,LCC_SUR_ART_GAIN,2015,151.3315931
USA,LCC_SUR_ART_GAIN,2015,40548.79406
AFG,LCC_SUR_ART_GAIN,2015,398.4512477
ALB,LCC_SUR_ART_GAIN,2015,79.18782398
DZA,LCC_SUR_ART_GAIN,2015,1201.92257
AGO,LCC_SUR_ART_GAIN,2015,521.0088947
AND,LCC_SUR_ART_GAIN,2015,1.493884813
AIA,LCC_SUR_ART_GAIN,2015,0.161608417
ATG,LCC_SUR_ART_GAIN,2015,4.578005864
ARG,LCC_SUR_ART_GAIN,2015,2113.367781
