freq,unit,sector,na_item,geo,time,value
A,PC_GDP,S13,D39REC,DK,2023,0.1
A,PC_GDP,S13,D39REC,DK,2024,0.1
A,PC_GDP,S13,D39REC,DK,2025,0.1
A,PC_GDP,S13,D39REC,EA19,1995,0.1
A,PC_GDP,S13,D39REC,EA19,1996,0.1
A,PC_GDP,S13,D39REC,EA19,1997,0.0
A,PC_GDP,S13,D39REC,EA19,1998,0.0
A,PC_GDP,S13,D39REC,EA19,1999,0.0
A,PC_GDP,S13,D39REC,EA19,2000,0.1
A,PC_GDP,S13,D39REC,EA19,2001,0.1
A,PC_GDP,S13,D39REC,EA19,2002,0.1
A,PC_GDP,S13,D39REC,EA19,2003,0.0
A,PC_GDP,S13,D39REC,EA19,2004,0.0
A,PC_GDP,S13,D39REC,EA19,2005,0.0
A,PC_GDP,S13,D39REC,EA19,2006,0.0
A,PC_GDP,S13,D39REC,EA19,2007,0.0
A,PC_GDP,S13,D39REC,EA19,2008,0.0
A,PC_GDP,S13,D39REC,EA19,2009,0.0
A,PC_GDP,S13,D39REC,EA19,2010,0.0
A,PC_GDP,S13,D39REC,EA19,2011,0.0
A,PC_GDP,S13,D39REC,EA19,2012,0.0
A,PC_GDP,S13,D39REC,EA19,2013,0.0
A,PC_GDP,S13,D39REC,EA19,2014,0.0
A,PC_GDP,S13,D39REC,EA19,2015,0.0
A,PC_GDP,S13,D39REC,EA19,2016,0.0
A,PC_GDP,S13,D39REC,EA19,2017,0.0
A,PC_GDP,S13,D39REC,EA19,2018,0.0
A,PC_GDP,S13,D39REC,EA19,2019,0.0
A,PC_GDP,S13,D39REC,EA19,2020,0.0
A,PC_GDP,S13,D39REC,EA19,2021,0.0
A,PC_GDP,S13,D39REC,EA19,2022,0.0
A,PC_GDP,S13,D39REC,EA19,2023,0.0
A,PC_GDP,S13,D39REC,EA19,2024,0.0
A,PC_GDP,S13,D39REC,EA19,2025,0.0
A,PC_GDP,S13,D39REC,EA20,1995,0.1
A,PC_GDP,S13,D39REC,EA20,1996,0.1
A,PC_GDP,S13,D39REC,EA20,1997,0.0
A,PC_GDP,S13,D39REC,EA20,1998,0.0
A,PC_GDP,S13,D39REC,EA20,1999,0.0
A,PC_GDP,S13,D39REC,EA20,2000,0.1
A,PC_GDP,S13,D39REC,EA20,2001,0.1
A,PC_GDP,S13,D39REC,EA20,2002,0.1
A,PC_GDP,S13,D39REC,EA20,2003,0.0
A,PC_GDP,S13,D39REC,EA20,2004,0.0
A,PC_GDP,S13,D39REC,EA20,2005,0.0
A,PC_GDP,S13,D39REC,EA20,2006,0.0
A,PC_GDP,S13,D39REC,EA20,2007,0.0
A,PC_GDP,S13,D39REC,EA20,2008,0.0
A,PC_GDP,S13,D39REC,EA20,2009,0.0
A,PC_GDP,S13,D39REC,EA20,2010,0.0
A,PC_GDP,S13,D39REC,EA20,2011,0.0
A,PC_GDP,S13,D39REC,EA20,2012,0.0
A,PC_GDP,S13,D39REC,EA20,2013,0.0
A,PC_GDP,S13,D39REC,EA20,2014,0.0
A,PC_GDP,S13,D39REC,EA20,2015,0.0
A,PC_GDP,S13,D39REC,EA20,2016,0.0
A,PC_GDP,S13,D39REC,EA20,2017,0.0
A,PC_GDP,S13,D39REC,EA20,2018,0.0
A,PC_GDP,S13,D39REC,EA20,2019,0.0
A,PC_GDP,S13,D39REC,EA20,2020,0.0
A,PC_GDP,S13,D39REC,EA20,2021,0.0
A,PC_GDP,S13,D39REC,EA20,2022,0.0
A,PC_GDP,S13,D39REC,EA20,2023,0.0
A,PC_GDP,S13,D39REC,EA20,2024,0.0
A,PC_GDP,S13,D39REC,EA20,2025,0.0
A,PC_GDP,S13,D39REC,EA21,1995,0.1
A,PC_GDP,S13,D39REC,EA21,1996,0.1
A,PC_GDP,S13,D39REC,EA21,1997,0.0
A,PC_GDP,S13,D39REC,EA21,1998,0.0
A,PC_GDP,S13,D39REC,EA21,1999,0.0
A,PC_GDP,S13,D39REC,EA21,2000,0.1
A,PC_GDP,S13,D39REC,EA21,2001,0.1
A,PC_GDP,S13,D39REC,EA21,2002,0.1
A,PC_GDP,S13,D39REC,EA21,2003,0.0
A,PC_GDP,S13,D39REC,EA21,2004,0.0
A,PC_GDP,S13,D39REC,EA21,2005,0.0
A,PC_GDP,S13,D39REC,EA21,2006,0.0
A,PC_GDP,S13,D39REC,EA21,2007,0.0
A,PC_GDP,S13,D39REC,EA21,2008,0.0
A,PC_GDP,S13,D39REC,EA21,2009,0.0
A,PC_GDP,S13,D39REC,EA21,2010,0.0
A,PC_GDP,S13,D39REC,EA21,2011,0.0
A,PC_GDP,S13,D39REC,EA21,2012,0.0
A,PC_GDP,S13,D39REC,EA21,2013,0.0
A,PC_GDP,S13,D39REC,EA21,2014,0.0
A,PC_GDP,S13,D39REC,EA21,2015,0.0
A,PC_GDP,S13,D39REC,EA21,2016,0.0
A,PC_GDP,S13,D39REC,EA21,2017,0.0
A,PC_GDP,S13,D39REC,EA21,2018,0.0
A,PC_GDP,S13,D39REC,EA21,2019,0.0
A,PC_GDP,S13,D39REC,EA21,2020,0.0
A,PC_GDP,S13,D39REC,EA21,2021,0.0
A,PC_GDP,S13,D39REC,EA21,2022,0.0
A,PC_GDP,S13,D39REC,EA21,2023,0.0
A,PC_GDP,S13,D39REC,EA21,2024,0.0
A,PC_GDP,S13,D39REC,EA21,2025,0.0
A,PC_GDP,S13,D39REC,EE,1995,0.0
A,PC_GDP,S13,D39REC,EE,1996,0.0
A,PC_GDP,S13,D39REC,EE,1997,0.0
A,PC_GDP,S13,D39REC,EE,1998,0.0
A,PC_GDP,S13,D39REC,EE,1999,0.0
A,PC_GDP,S13,D39REC,EE,2000,0.0
A,PC_GDP,S13,D39REC,EE,2001,0.0
A,PC_GDP,S13,D39REC,EE,2002,0.0
A,PC_GDP,S13,D39REC,EE,2003,0.0
A,PC_GDP,S13,D39REC,EE,2004,0.0
A,PC_GDP,S13,D39REC,EE,2005,0.0
A,PC_GDP,S13,D39REC,EE,2006,0.0
A,PC_GDP,S13,D39REC,EE,2007,0.0
A,PC_GDP,S13,D39REC,EE,2008,0.0
A,PC_GDP,S13,D39REC,EE,2009,0.0
A,PC_GDP,S13,D39REC,EE,2010,0.0
A,PC_GDP,S13,D39REC,EE,2011,0.0
A,PC_GDP,S13,D39REC,EE,2012,0.0
A,PC_GDP,S13,D39REC,EE,2013,0.0
A,PC_GDP,S13,D39REC,EE,2014,0.0
A,PC_GDP,S13,D39REC,EE,2015,0.0
A,PC_GDP,S13,D39REC,EE,2016,0.0
A,PC_GDP,S13,D39REC,EE,2017,0.0
A,PC_GDP,S13,D39REC,EE,2018,0.0
A,PC_GDP,S13,D39REC,EE,2019,0.0
A,PC_GDP,S13,D39REC,EE,2020,0.0
A,PC_GDP,S13,D39REC,EE,2021,0.0
A,PC_GDP,S13,D39REC,EE,2022,0.0
A,PC_GDP,S13,D39REC,EE,2023,0.0
A,PC_GDP,S13,D39REC,EE,2024,0.0
A,PC_GDP,S13,D39REC,EE,2025,0.0
