iso3,funcion,year,pct_gdp
HKG,GF06,2006,1.064687445122633
HKG,GF06,2007,1.040008335574731
HKG,GF06,2008,1.115146929290279
HKG,GF06,2009,1.311138499739339
HKG,GF06,2010,1.237212412994868
HKG,GF06,2011,1.228217097542945
HKG,GF06,2012,1.27723350182788
HKG,GF06,2013,1.263243550382195
HKG,GF06,2014,1.378713763907602
HKG,GF06,2015,1.4802274963724
HKG,GF06,2016,1.441420895704566
HKG,GF06,2017,1.458859961099574
HKG,GF06,2018,1.470676924021021
HKG,GF06,2019,1.500867128619744
HKG,GF06,2020,1.756488637200262
HKG,GF06,2021,2.147858435208421
HKG,GF06,2022,2.221446140077131
HKG,GF06,2023,2.049234622607116
HRV,GF06,1995,2.68507366534515
HRV,GF06,1996,2.530217446399137
HRV,GF06,1997,2.37030291840825
HRV,GF06,1998,2.555368683044986
HRV,GF06,1999,2.540112192208496
HRV,GF06,2000,2.385533016111529
HRV,GF06,2001,2.310963106796117
HRV,GF06,2002,1.771510354088628
HRV,GF06,2003,1.839955085017645
HRV,GF06,2004,1.939256419400856
HRV,GF06,2005,1.822088364510514
HRV,GF06,2006,1.839253708672979
HRV,GF06,2007,1.892500519834577
HRV,GF06,2008,1.947516634470917
HRV,GF06,2009,1.890676100628931
HRV,GF06,2010,1.764422513631652
HRV,GF06,2011,1.728674073581265
HRV,GF06,2012,1.905095669687815
HRV,GF06,2013,1.778689072633667
HRV,GF06,2014,1.814696292987941
HRV,GF06,2015,1.651729163041587
HRV,GF06,2016,1.927252502780868
HRV,GF06,2017,1.649312018613607
HRV,GF06,2018,1.241370752195494
HRV,GF06,2019,1.378496978031921
HRV,GF06,2020,1.67385487572827
HRV,GF06,2021,1.940440101954121
HRV,GF06,2022,1.872931627056673
HUN,GF06,1995,0.5645550359186998
HUN,GF06,1996,0.6942210260986821
HUN,GF06,1997,0.8847420484075242
HUN,GF06,1998,0.9059931482128954
HUN,GF06,1999,0.8329547708141336
HUN,GF06,2000,0.8366684055092951
HUN,GF06,2001,0.8514993823090269
HUN,GF06,2002,0.8543508093188896
HUN,GF06,2003,0.7340442695674185
HUN,GF06,2004,0.8100981958186284
HUN,GF06,2005,0.8639034815437895
HUN,GF06,2006,0.9948750406474415
HUN,GF06,2007,0.9136869128945384
HUN,GF06,2008,0.8264217605951327
HUN,GF06,2009,1.152158515334048
HUN,GF06,2010,0.6574807277873521
HUN,GF06,2011,0.7660833616540799
HUN,GF06,2012,0.8497436581215685
HUN,GF06,2013,0.7555231882155111
HUN,GF06,2014,0.8917630336460151
HUN,GF06,2015,1.031895148847115
HUN,GF06,2016,0.6667789898634282
HUN,GF06,2017,0.7208321105326408
HUN,GF06,2018,0.6718811303232329
HUN,GF06,2019,0.7387207758551351
HUN,GF06,2020,0.932605063300787
HUN,GF06,2021,0.8025215753230004
HUN,GF06,2022,0.8086828967982235
HUN,GF06,2023,1.613768938965121
IDN,GF06,2008,1.655449995686855
IDN,GF06,2009,1.078272441829032
IDN,GF06,2010,1.153551349404923
IDN,GF06,2011,1.146798291972932
IDN,GF06,2012,1.261846898300656
IDN,GF06,2013,1.466048978570802
IDN,GF06,2014,1.447926769115578
IDN,GF06,2015,1.248092980918415
IDN,GF06,2016,1.477228911222682
IDN,GF06,2017,1.360359154819756
IDN,GF06,2018,1.264556487208193
IDN,GF06,2019,1.183010317614892
IDN,GF06,2020,1.290735831534313
IDN,GF06,2021,0.8145134477027625
IDN,GF06,2022,0.7880131919364481
IDN,GF06,2023,0.9453788933168384
IRL,GF06,1995,0.9280220281186747
IRL,GF06,1996,0.9668000332032871
IRL,GF06,1997,1.004708933717579
IRL,GF06,1998,0.9461712523778145
IRL,GF06,1999,0.8878727462792728
IRL,GF06,2000,1.079653627783513
IRL,GF06,2001,1.302028847807747
IRL,GF06,2002,1.293081515904646
IRL,GF06,2003,1.074632668622104
IRL,GF06,2004,1.027716803512118
IRL,GF06,2005,1.102877761206299
IRL,GF06,2006,1.272777369183846
IRL,GF06,2007,1.707740396813315
IRL,GF06,2008,1.633262495795134
IRL,GF06,2009,1.285564535158093
IRL,GF06,2010,1.199931840602673
IRL,GF06,2011,0.846314427481357
IRL,GF06,2012,0.7351326561809967
IRL,GF06,2013,0.6824382616492354
IRL,GF06,2014,0.7133757072708692
IRL,GF06,2015,0.5450382688663307
IRL,GF06,2016,0.5205194739302657
IRL,GF06,2017,0.4772037124715436
IRL,GF06,2018,0.5587719612336484
IRL,GF06,2019,0.545539268512613
IRL,GF06,2020,0.586852156509347
IRL,GF06,2021,0.4670365373680161
IRL,GF06,2022,0.4850057036630191
IRL,GF06,2023,0.5557701213388244
IRN,GF06,2001,0.916358237219875
IRN,GF06,2002,0.892941385551562
IRN,GF06,2003,1.78924602284953
IRN,GF06,2004,1.4498368636175
IRN,GF06,2005,1.82784996459172
IRN,GF06,2006,1.64805683057569
IRN,GF06,2007,1.29262803157594
IRN,GF06,2008,0.536023252434494
IRN,GF06,2009,0.591200808856272
ISL,GF06,1998,0.9365880740528366
ISL,GF06,1999,0.8627464785244129
ISL,GF06,2000,0.7490470891432632
ISL,GF06,2001,0.3753755710930464
ISL,GF06,2002,0.6637268299688892
ISL,GF06,2003,0.4072941926286726
ISL,GF06,2004,0.3989660628711333
ISL,GF06,2005,0.3681480274426296
ISL,GF06,2006,0.6082470671572028
ISL,GF06,2007,0.369158873089719
ISL,GF06,2008,0.41321053260867
ISL,GF06,2009,0.3951361152029297
ISL,GF06,2010,0.301451619461968
ISL,GF06,2011,0.3200152680143093
ISL,GF06,2012,0.662092387858577
ISL,GF06,2013,0.3281122967983337
ISL,GF06,2014,0.3535073691239417
ISL,GF06,2015,0.3972799070365251
ISL,GF06,2016,0.4086722610719745
ISL,GF06,2017,0.5282992228462137
ISL,GF06,2018,0.570750916243228
ISL,GF06,2019,0.549949818541033
ISL,GF06,2020,0.6599556996542941
ISL,GF06,2021,0.6157219571228477
ISL,GF06,2022,0.5236320288538244
ISL,GF06,2023,0.6273431434087597
ISR,GF06,2000,0.2248326793892093
ISR,GF06,2001,0.4834358436728433
ISR,GF06,2002,0.5022810061277071
ISR,GF06,2003,0.5536535480980167
ISR,GF06,2004,0.4210714896362404
ISR,GF06,2005,0.5183082985471603
ISR,GF06,2006,0.4052461038362801
ISR,GF06,2007,0.3789155582589137
ISR,GF06,2008,0.2443422337331053
ISR,GF06,2009,0.1881856715532306
ISR,GF06,2010,0.03448391458013729
ISR,GF06,2011,-0.02538598386767672
ISR,GF06,2012,0.2752321520570937
ISR,GF06,2013,0.1116873323441894
ISR,GF06,2014,0.1535180437607584
ISR,GF06,2015,-0.08411689244408098
ISR,GF06,2016,0.2474196977357242
ISR,GF06,2017,-0.0190194786045879
ISR,GF06,2018,0.1700382275362367
ISR,GF06,2019,0.1920613513771813
ISR,GF06,2020,0.2626822133522057
ISR,GF06,2021,-0.7986364875387988
ISR,GF06,2022,-0.8766193927661461
ISR,GF06,2023,-0.1633030361983329
ISR,GF06,2024,0.04447485513708291
ITA,GF06,1995,0.5893268182368857
ITA,GF06,1996,0.607694994779269
ITA,GF06,1997,0.6392984692596323
ITA,GF06,1998,0.646515768591797
ITA,GF06,1999,0.6098424695342024
ITA,GF06,2000,0.5804647381308928
ITA,GF06,2001,0.5807249299454466
ITA,GF06,2002,0.5908715676532231
ITA,GF06,2003,0.5744090622601628
ITA,GF06,2004,0.5915983523597856
ITA,GF06,2005,0.5652960196067837
ITA,GF06,2006,0.5644658765123113
ITA,GF06,2007,0.5728322009922835
ITA,GF06,2008,0.5719898425399004
ITA,GF06,2009,0.6235500505963297
ITA,GF06,2010,0.642482063656097
ITA,GF06,2011,0.5482447407385954
ITA,GF06,2012,0.5929638024152137
ITA,GF06,2013,0.5090108816465198
ITA,GF06,2014,0.4576035993080135
ITA,GF06,2015,0.4524859945240663
ITA,GF06,2016,0.4060694862205371
ITA,GF06,2017,0.3851317344742946
ITA,GF06,2018,0.4081352545698368
ITA,GF06,2019,0.4085544447326819
ITA,GF06,2020,0.5821691208391792
ITA,GF06,2021,2.442013820292775
ITA,GF06,2022,3.297126781654124
ITA,GF06,2023,4.458925865280404
ITA,GF06,2024,0.77423807614426
JPN,GF06,2005,0.8291588077419704
JPN,GF06,2006,0.7939903978211044
JPN,GF06,2007,0.7677620063873853
JPN,GF06,2008,0.740758563747978
JPN,GF06,2009,0.8791599116172841
JPN,GF06,2010,0.7842255246269959
JPN,GF06,2011,0.7099421247203231
JPN,GF06,2012,0.6369554019324857
JPN,GF06,2013,0.720286156532939
JPN,GF06,2014,0.7346219076654297
JPN,GF06,2015,0.6604249112135254
JPN,GF06,2016,0.6677509889511553
JPN,GF06,2017,0.6330809856926662
JPN,GF06,2018,0.6329517573699301
JPN,GF06,2019,0.6234866535140289
JPN,GF06,2020,0.6845597512888539
JPN,GF06,2021,0.620303134350676
JPN,GF06,2022,0.6266244671622843
JPN,GF06,2023,0.574195144074429
JPN,GF06,2024,0.6137749427226118
KAZ,GF06,2000,0.8502742028539559
KAZ,GF06,2001,0.9368774591689509
KAZ,GF06,2002,0.654834493204953
KAZ,GF06,2003,0.7490068690670818
KAZ,GF06,2004,1.176431799636465
KAZ,GF06,2010,1.531729730098572
KAZ,GF06,2011,1.37494433605896
KAZ,GF06,2012,1.415066889019542
KAZ,GF06,2013,1.312172404856186
KAZ,GF06,2014,1.398070416040194
KAZ,GF06,2015,1.08360292091479
KAZ,GF06,2016,1.438781752111626
KAZ,GF06,2017,1.031279406382443
KAZ,GF06,2018,1.290622854495035
KAZ,GF06,2019,1.442318351768817
KAZ,GF06,2020,2.414383794155277
KAZ,GF06,2021,1.754632032581396
KAZ,GF06,2022,1.615907725839759
KAZ,GF06,2023,1.888956059411702
KEN,GF06,2020,1.175836340322075
KEN,GF06,2023,0.3566115503013699
KGZ,GF06,2014,1.832053387372908
KGZ,GF06,2015,1.912429818183508
KGZ,GF06,2016,1.701358928980058
KGZ,GF06,2017,1.755696770447673
KGZ,GF06,2018,1.679019153965851
KGZ,GF06,2019,1.238289641674885
KGZ,GF06,2020,1.231051182684086
KGZ,GF06,2021,1.229120116905579
KGZ,GF06,2022,1.55467820072594
KGZ,GF06,2023,1.532586805425386
KGZ,GF06,2024,2.154250556053034
KIR,GF06,2011,0.0
KIR,GF06,2012,0.0
KIR,GF06,2013,0.0
KIR,GF06,2014,0.0
KIR,GF06,2015,0.0
KIR,GF06,2016,0.0
KIR,GF06,2017,0.0
KIR,GF06,2018,0.0
KIR,GF06,2019,0.0
KIR,GF06,2020,0.0
KIR,GF06,2021,0.0
KIR,GF06,2022,0.0
KIR,GF06,2023,0.0
KOR,GF06,2009,2.939095820937678
KOR,GF06,2010,1.445594443391698
KOS,GF06,2016,0.6709953124741193
KOS,GF06,2017,0.5551797372768033
KOS,GF06,2018,0.6644734248669714
KOS,GF06,2019,0.5000944477197358
KOS,GF06,2020,0.6107383802941698
KOS,GF06,2021,0.5027112873999422
KOS,GF06,2022,0.5278002912610446
KOS,GF06,2023,0.5237116566870403
KWT,GF06,2001,3.17872869550584
KWT,GF06,2002,2.99419281911451
KWT,GF06,2003,2.95984569524812
KWT,GF06,2004,3.14556965638505
KWT,GF06,2005,2.65730887083445
KWT,GF06,2006,3.51549907531516
LTU,GF06,1995,0.6100128040973111
LTU,GF06,1996,0.5640212722438126
LTU,GF06,1997,0.6472342594952842
LTU,GF06,1998,0.7805768053855568
LTU,GF06,1999,0.3908798871738619
LTU,GF06,2000,0.3882946896035901
LTU,GF06,2001,0.3366216025911843
LTU,GF06,2002,0.3916502301117686
LTU,GF06,2003,0.3357352852942941
LTU,GF06,2004,0.2866367762042758
LTU,GF06,2005,0.3155847869602516
LTU,GF06,2006,0.3153070577451879
LTU,GF06,2007,0.2948986626223632
LTU,GF06,2008,0.3763257053579634
LTU,GF06,2009,0.4873800081538861
LTU,GF06,2010,0.3241836919182788
LTU,GF06,2011,0.2790960633979769
LTU,GF06,2012,0.2518771433728416
LTU,GF06,2013,0.2529905952517491
LTU,GF06,2014,0.3378601049075879
LTU,GF06,2015,0.3175787196538739
LTU,GF06,2016,0.3667757310318176
LTU,GF06,2017,0.424274462499113
LTU,GF06,2018,0.491796143970057
LTU,GF06,2019,0.4824238978128871
LTU,GF06,2020,0.626734722305136
LTU,GF06,2021,0.6140114350250582
LTU,GF06,2022,0.6211214565294746
LTU,GF06,2023,0.6746151970082922
LTU,GF06,2024,0.8401323760090801
LUX,GF06,1995,1.032738531193821
LUX,GF06,1996,0.9325456977262595
LUX,GF06,1997,0.8753339051586815
LUX,GF06,1998,0.9038012709416522
LUX,GF06,1999,0.8284312237567663
LUX,GF06,2000,0.7267945706081963
LUX,GF06,2001,0.7643425460636516
LUX,GF06,2002,0.9867898124825077
LUX,GF06,2003,0.775628169443703
LUX,GF06,2004,0.7144205186420235
LUX,GF06,2005,0.6685215151415079
LUX,GF06,2006,0.5981506949524505
LUX,GF06,2007,0.5523325009298125
LUX,GF06,2008,0.59976255936016
LUX,GF06,2009,0.7841566157076643
LUX,GF06,2010,0.7652901917317171
LUX,GF06,2011,0.7294880761681294
LUX,GF06,2012,0.7354146068864721
LUX,GF06,2013,0.4950218963234545
LUX,GF06,2014,0.5525902183777104
LUX,GF06,2015,0.5004746776993831
LUX,GF06,2016,0.5006191289496157
LUX,GF06,2017,0.5136550396259176
LUX,GF06,2018,0.5664745070024754
LUX,GF06,2019,0.5720788272049988
LUX,GF06,2020,0.4197661979255492
LUX,GF06,2021,0.4448630887185104
LUX,GF06,2022,0.4572480483767969
LUX,GF06,2023,0.5986738272687419
LUX,GF06,2024,0.5726815966581573
LVA,GF06,1995,0.7938453713123093
LVA,GF06,1996,0.856800176056338
LVA,GF06,1997,0.6974466463414634
LVA,GF06,1998,1.045087989065437
LVA,GF06,1999,1.359986880944572
LVA,GF06,2000,1.467333532397731
LVA,GF06,2001,1.436458048647171
LVA,GF06,2002,1.376889981561156
LVA,GF06,2003,1.257136607240512
LVA,GF06,2004,1.253081192962649
LVA,GF06,2005,1.252819964893536
LVA,GF06,2006,1.463031604786744
LVA,GF06,2007,1.282658422055884
LVA,GF06,2008,1.254466426858513
LVA,GF06,2009,1.080348447137756
LVA,GF06,2010,1.498527088036117
LVA,GF06,2011,1.368603860438353
LVA,GF06,2012,1.275914518574678
LVA,GF06,2013,1.261122244488978
LVA,GF06,2014,1.147760080733623
LVA,GF06,2015,1.005727762803235
LVA,GF06,2016,0.9169319944485264
LVA,GF06,2017,1.133043779067533
LVA,GF06,2018,1.16133982168863
LVA,GF06,2019,1.064453613826225
LVA,GF06,2020,1.188923487544484
LVA,GF06,2021,1.035066906207409
LVA,GF06,2022,0.8833961218836565
LVA,GF06,2023,0.9212054251752514
MAC,GF06,2001,0.1031833201480621
MAC,GF06,2002,0.1184927810162279
MAC,GF06,2003,0.1370285661113295
MAC,GF06,2004,0.141225654751587
MAC,GF06,2005,0.1334483041800115
MAC,GF06,2006,0.3066840314246103
MAC,GF06,2007,0.1276514424993758
MAC,GF06,2008,0.4583354298234691
MAC,GF06,2009,0.5280470192964847
MAC,GF06,2010,0.5604683929415305
MAC,GF06,2011,0.730591043102106
MAC,GF06,2012,1.128932335739539
MAC,GF06,2013,0.3872031964501698
MAC,GF06,2014,0.2977225005678242
MAC,GF06,2015,0.5254206420290903
MAC,GF06,2016,0.3921498352292122
MAC,GF06,2017,0.3867975009248726
MAC,GF06,2018,0.312333707714684
MAC,GF06,2019,0.3334414137625411
MAC,GF06,2020,0.6306234300495871
MAC,GF06,2021,0.6587185697546849
MAC,GF06,2022,1.338489817167769
MAC,GF06,2023,1.14078775832864
MAC,GF06,2024,1.558645036264458
MDA,GF06,2002,0.6419618353688873
MDA,GF06,2003,0.8240728329762955
MDA,GF06,2004,1.116079198478436
MDA,GF06,2005,1.948376055382536
MDA,GF06,2006,2.260114638645208
MDA,GF06,2007,1.414198141325147
MDA,GF06,2008,0.9988629490900136
MDA,GF06,2009,0.8924404403568881
MDA,GF06,2010,0.9695697950669567
MDA,GF06,2011,0.7879698589203593
MDA,GF06,2012,0.7691492091042373
MDA,GF06,2013,0.9808180736784406
MDA,GF06,2014,1.121727350406783
MDA,GF06,2015,0.7104453670686504
MDA,GF06,2016,0.7118758240888785
MDA,GF06,2017,0.747298579269667
MDA,GF06,2018,0.8057647479953824
MDA,GF06,2019,0.7527045036441298
MDA,GF06,2020,0.8913869530389276
MDA,GF06,2021,0.8982205529592618
MDA,GF06,2022,1.048444751502264
MDA,GF06,2023,1.215853114910839
MDV,GF06,1990,3.77666806797601
MDV,GF06,1991,3.42293476830444
MDV,GF06,1992,1.85893214674803
MDV,GF06,1993,2.58875008953998
MDV,GF06,1994,1.26890569441171
MDV,GF06,1995,1.45519914525123
MDV,GF06,1996,1.45845395123775
MDV,GF06,1997,1.99371734256535
MDV,GF06,1998,3.26071579694796
MDV,GF06,1999,2.72605856641897
MDV,GF06,2000,2.36506071174629
MDV,GF06,2001,2.87317468470095
MDV,GF06,2002,4.52861157820791
MDV,GF06,2003,3.26275989908205
MDV,GF06,2004,2.5504030833599
MDV,GF06,2005,5.72224301375908
MDV,GF06,2006,6.3935317740892
MDV,GF06,2007,7.20793551722421
MDV,GF06,2008,3.56716492600401
MDV,GF06,2009,2.3534487284322
MLT,GF06,1995,1.501958650707291
MLT,GF06,1996,1.782822299651568
MLT,GF06,1997,1.749742765273312
MLT,GF06,1998,1.994933655006031
MLT,GF06,1999,1.359566685424873
MLT,GF06,2000,1.198883495145631
MLT,GF06,2001,0.9833880037488285
MLT,GF06,2002,0.9157555555555555
MLT,GF06,2003,0.9263810123923545
MLT,GF06,2004,0.8354213425831463
MLT,GF06,2005,0.7803734681968489
MLT,GF06,2006,0.7632224493588552
MLT,GF06,2007,0.6617860851505711
MLT,GF06,2008,0.7493104554201411
MLT,GF06,2009,0.377735368956743
MLT,GF06,2010,0.3468085106382979
MLT,GF06,2011,0.3662875017773354
MLT,GF06,2012,0.456283422459893
MLT,GF06,2013,0.4024111206790503
MLT,GF06,2014,0.381104033970276
MLT,GF06,2015,0.526181391253302
MLT,GF06,2016,0.2453976435935199
MLT,GF06,2017,0.2860960433950223
MLT,GF06,2018,0.6980334819796769
MLT,GF06,2019,0.7032136494449774
MLT,GF06,2020,0.5955510687182344
MLT,GF06,2021,0.50380467345716
MLT,GF06,2022,0.5873602225312935
MLT,GF06,2023,0.7604418726985797
MMR,GF06,2012,0.48732646306519
MMR,GF06,2013,0.838404412681343
MMR,GF06,2014,0.973314145626263
MMR,GF06,2015,0.933853289129131
MMR,GF06,2016,0.688606592624585
MMR,GF06,2017,0.82661513533111
MMR,GF06,2018,0.332977723121273
MMR,GF06,2019,0.883006427902459
MNG,GF06,1992,0.5309103866025298
MNG,GF06,1993,0.4493207482530076
MNG,GF06,1994,0.3972750802794011
MNG,GF06,1995,0.3642609784851164
MNG,GF06,1996,0.3150419310647604
MNG,GF06,1997,0.3640160098442963
MNG,GF06,1998,0.4012857219917056
MNG,GF06,2000,0.5712128960787934
MNG,GF06,2001,0.5086652709504712
MNG,GF06,2002,0.4882136256054069
MNG,GF06,2010,0.09645276643302285
MNG,GF06,2011,0.1978090846176601
MNG,GF06,2012,0.4232461785717282
MNG,GF06,2016,0.2185016023806102
MNG,GF06,2017,0.2514722209314858
MNG,GF06,2018,0.0761724935215019
MNG,GF06,2019,0.3159757547003407
MNG,GF06,2020,0.4101063117191754
MNG,GF06,2021,0.3680309798199928
MNG,GF06,2023,0.9164570096463285
MNG,GF06,2024,1.085495629603572
MUS,GF06,2002,1.507296416938111
MUS,GF06,2003,1.258828804173775
MUS,GF06,2004,1.079653783672254
MUS,GF06,2005,0.9626930520993799
MUS,GF06,2006,0.7780990034134528
MUS,GF06,2007,0.5795157106017081
MUS,GF06,2008,1.205945550036275
MUS,GF06,2009,0.6355771702222643
MUS,GF06,2010,0.7990951705046091
MUS,GF06,2011,0.9279944135912074
MUS,GF06,2012,0.9618561197641861
MUS,GF06,2013,1.322297442310902
MUS,GF06,2014,1.593201965275471
MUS,GF06,2015,0.2920396449816599
MUS,GF06,2016,0.6663654439033108
MUS,GF06,2017,0.6103421512875877
MUS,GF06,2018,0.7895114882817875
MUS,GF06,2019,0.7936644134501765
MUS,GF06,2020,0.815782707729305
MUS,GF06,2021,0.7647340160022723
MUS,GF06,2022,0.611358289077773
MUS,GF06,2023,0.5684198632499295
MUS,GF06,2024,0.9078408748514446
NAM,GF06,2016,2.417315545184772
NAM,GF06,2017,2.047450020399837
NAM,GF06,2018,1.623100841125108
NAM,GF06,2019,1.587651963732886
NAM,GF06,2020,1.555345121468294
NAM,GF06,2021,1.192152412543919
NAM,GF06,2022,1.055135613666433
NLD,GF06,1995,5.472802637320017
NLD,GF06,1996,0.4202143064002317
NLD,GF06,1997,0.5245360601633934
NLD,GF06,1998,0.632662933499477
NLD,GF06,1999,0.5545730858303006
NLD,GF06,2000,0.5844875285001249
NLD,GF06,2001,0.7133376540819686
NLD,GF06,2002,0.7490539887572305
NLD,GF06,2003,0.8632727456345977
NLD,GF06,2004,0.551006164722437
NLD,GF06,2005,0.4357085778544336
NLD,GF06,2006,0.4703427050067751
NLD,GF06,2007,0.4711171771506563
NLD,GF06,2008,0.5567335432727518
NLD,GF06,2009,0.7443987603404145
NLD,GF06,2010,0.6698060097477225
NLD,GF06,2011,0.537184476527142
NLD,GF06,2012,0.5836847798344657
NLD,GF06,2013,0.5934789435173318
NLD,GF06,2014,0.5375559769947261
NLD,GF06,2015,0.4940107984410198
NLD,GF06,2016,0.4250355816294651
NLD,GF06,2017,0.3747697643105715
NLD,GF06,2018,0.434283914220353
NLD,GF06,2019,0.4663959882714063
NLD,GF06,2020,0.4681167425835586
NLD,GF06,2021,0.5048511020133475
NLD,GF06,2022,0.6231510736350647
NLD,GF06,2023,0.598686071192887
NOR,GF06,1995,0.8604157862987585
NOR,GF06,1996,0.7700965133268795
NOR,GF06,1997,0.6792016401773354
NOR,GF06,1998,0.6634109117345531
NOR,GF06,1999,0.6756607372969149
NOR,GF06,2000,0.5391178505259977
NOR,GF06,2001,0.2749074652663641
NOR,GF06,2002,0.3148045737447615
NOR,GF06,2003,0.697188709520508
NOR,GF06,2004,0.6435239633962541
NOR,GF06,2005,0.5560735449200266
NOR,GF06,2006,0.5543689704396478
NOR,GF06,2007,0.5279695480079011
NOR,GF06,2008,0.542041696747254
NOR,GF06,2009,0.6212208654136226
NOR,GF06,2010,0.6162701302051048
NOR,GF06,2011,0.6022216219698078
NOR,GF06,2012,0.5783278574548546
NOR,GF06,2013,0.6272459134689281
NOR,GF06,2014,0.6855322181165844
NOR,GF06,2015,0.7517132384911681
NOR,GF06,2016,0.8333346705027384
NOR,GF06,2017,0.785410503375911
NOR,GF06,2018,0.7826748506464694
NOR,GF06,2019,0.8173065027271815
NOR,GF06,2020,0.9068415388948672
NOR,GF06,2021,0.7053071139879166
NOR,GF06,2022,0.6263840060144028
NOR,GF06,2023,0.7988734424124077
NOR,GF06,2024,0.8768607818256762
NPL,GF06,2020,2.88391145397891
NPL,GF06,2021,2.164661402810435
NRU,GF06,2014,3.260981509259259
NRU,GF06,2015,6.995833333333333
NRU,GF06,2016,5.223078536984619
NRU,GF06,2017,3.556834048275862
NRU,GF06,2018,3.35478614836187
NZL,GF06,2009,0.5924705246303882
NZL,GF06,2010,0.6124614569877306
NZL,GF06,2011,0.8303098570218324
NZL,GF06,2012,0.8298103457042354
NZL,GF06,2013,0.650867224225325
NZL,GF06,2014,0.6604254895535637
NZL,GF06,2015,0.6628105405190888
NZL,GF06,2016,0.8430378893433413
NZL,GF06,2017,0.5648005412833158
NZL,GF06,2018,0.5519642796899669
NZL,GF06,2019,0.9967728057815315
NZL,GF06,2020,1.164707647572633
NZL,GF06,2021,1.218989036635389
NZL,GF06,2022,1.297421265552241
NZL,GF06,2023,1.317132701019333
NZL,GF06,2024,1.436171923900123
NZL,GF06,2025,1.40011240751482
PAN,GF06,2019,0.1804663856891042
PAN,GF06,2020,0.6032370183491061
PAN,GF06,2021,0.3583069847913823
PAN,GF06,2022,0.2935725440970724
POL,GF06,1995,1.80442077898273
POL,GF06,1996,1.88414960861043
POL,GF06,1997,1.559498588423077
POL,GF06,1998,1.415626394438565
POL,GF06,1999,1.500992500839401
POL,GF06,2000,1.369318726509526
POL,GF06,2001,1.183463068903543
POL,GF06,2002,1.318671176135881
POL,GF06,2003,1.232703852017185
POL,GF06,2004,1.080825267861915
POL,GF06,2005,1.175383177432724
POL,GF06,2006,0.9656459234928936
POL,GF06,2007,0.7770951723414316
POL,GF06,2008,0.8048546701060655
POL,GF06,2009,0.9393418646103207
POL,GF06,2010,0.7838936729146944
POL,GF06,2011,0.8398684498093719
POL,GF06,2012,0.8072778290785222
POL,GF06,2013,0.7479694156832395
POL,GF06,2014,0.720530235033052
POL,GF06,2015,0.7033500110137015
POL,GF06,2016,0.5983621729981164
POL,GF06,2017,0.5571158572862268
POL,GF06,2018,0.5844756155584133
POL,GF06,2019,0.537145308878994
POL,GF06,2020,0.4790528283257689
POL,GF06,2021,0.4595640878298841
POL,GF06,2022,0.4950126737834037
POL,GF06,2023,0.6898140933824984
PRT,GF06,1995,0.6712969931146031
PRT,GF06,1996,0.7730901305748686
PRT,GF06,1997,0.9954197652715208
PRT,GF06,1998,0.9791716433324652
PRT,GF06,1999,1.012073275753953
PRT,GF06,2000,1.031331230775221
PRT,GF06,2001,1.029938501196833
PRT,GF06,2002,0.9191281900192207
PRT,GF06,2003,0.7498774543363365
PRT,GF06,2004,0.6955835216226157
PRT,GF06,2005,0.6528340681034102
PRT,GF06,2006,0.7054685432455191
PRT,GF06,2007,0.694653043314737
PRT,GF06,2008,0.7613434727503169
PRT,GF06,2009,0.8199171117964621
PRT,GF06,2010,0.5601723562771044
PRT,GF06,2011,0.4402114361551288
PRT,GF06,2012,0.4576181180616949
PRT,GF06,2013,0.485481848648902
PRT,GF06,2014,0.4910882456535421
PRT,GF06,2015,0.4769957579169756
PRT,GF06,2016,0.4198598569596686
PRT,GF06,2017,0.4418031906459549
PRT,GF06,2018,0.4607001043912624
PRT,GF06,2019,0.4404848710895613
PRT,GF06,2020,0.5199564250645416
PRT,GF06,2021,0.5331852152946502
PRT,GF06,2022,0.5169714334903281
PRT,GF06,2023,0.5863341333144224
PRT,GF06,2024,0.5910421802293983
ROU,GF06,1995,1.85955318669076
ROU,GF06,1996,1.915035607761855
ROU,GF06,1997,1.852515709594344
ROU,GF06,1998,1.694172003576358
ROU,GF06,1999,1.77519301097115
ROU,GF06,2000,1.742482976416138
ROU,GF06,2001,1.705661573164644
ROU,GF06,2002,1.931155863047254
ROU,GF06,2003,2.596374694139568
ROU,GF06,2004,2.524722269107268
ROU,GF06,2005,1.235681699103297
ROU,GF06,2006,1.463636931217116
ROU,GF06,2007,1.508629144466492
ROU,GF06,2008,1.250716423141459
ROU,GF06,2009,1.300446943874337
ROU,GF06,2010,1.266359487600592
ROU,GF06,2011,1.163617438798454
ROU,GF06,2012,1.070004009537258
ROU,GF06,2013,1.174598786674349
ROU,GF06,2014,1.272267940683809
ROU,GF06,2015,1.485888021448793
ROU,GF06,2016,1.199282451492881
ROU,GF06,2017,0.8698013913957134
ROU,GF06,2018,0.9049499165118795
ROU,GF06,2019,1.099638971658627
ROU,GF06,2020,1.148155595270067
ROU,GF06,2021,1.143631036108459
ROU,GF06,2022,1.190220483829326
ROU,GF06,2023,1.456659793393224
RUS,GF06,2000,2.726538715574764
RUS,GF06,2001,2.191485764734611
RUS,GF06,2002,1.912211415084015
RUS,GF06,2003,1.795369926647084
RUS,GF06,2004,1.59914252168937
RUS,GF06,2005,2.04073136706991
RUS,GF06,2006,2.189971345910066
RUS,GF06,2008,1.862239499013257
