iso3,year,variable,value
BEN,2017,urban_share,47.2942774880391
BEN,2016,urban_share,46.6094559006664
BEN,2015,urban_share,45.9407403257663
BEN,2014,urban_share,45.2880529235999
BEN,2013,urban_share,44.6502883669319
BEN,2012,urban_share,44.0475065829838
BEN,2011,urban_share,43.4616136137276
BEN,2010,urban_share,42.8916891239353
BEN,2009,urban_share,42.338538285999
BEN,2008,urban_share,41.8029662723105
BEN,2007,urban_share,41.2857782552618
BEN,2006,urban_share,40.7877794072449
BEN,2005,urban_share,40.3097749006517
BEN,2004,urban_share,39.8525699078742
BEN,2003,urban_share,39.4169696013044
BEN,2002,urban_share,39.0035069872981
BEN,2001,urban_share,38.6186257669218
BEN,2000,urban_share,38.2759517258875
BEN,1999,urban_share,37.9666992766374
BEN,1998,urban_share,37.679598833816
BEN,1997,urban_share,37.4033808120677
BEN,1996,urban_share,37.126775626037
BEN,1995,urban_share,36.8385136903681
BMU,2023,urban_share,100.0
BMU,2022,urban_share,100.0
BMU,2021,urban_share,100.0
BMU,2020,urban_share,100.0
BMU,2019,urban_share,100.0
BMU,2018,urban_share,100.0
BMU,2017,urban_share,100.0
BMU,2016,urban_share,100.0
BMU,2015,urban_share,100.0
BMU,2014,urban_share,100.0
BMU,2013,urban_share,100.0
BMU,2012,urban_share,100.0
BMU,2011,urban_share,100.0
BMU,2010,urban_share,100.0
BMU,2009,urban_share,100.0
BMU,2008,urban_share,100.0
BMU,2007,urban_share,100.0
BMU,2006,urban_share,100.0
BMU,2005,urban_share,100.0
BMU,2004,urban_share,100.0
BMU,2003,urban_share,100.0
BMU,2002,urban_share,100.0
BMU,2001,urban_share,100.0
BMU,2000,urban_share,100.0
BMU,1999,urban_share,100.0
BMU,1998,urban_share,100.0
BMU,1997,urban_share,100.0
BMU,1996,urban_share,100.0
BMU,1995,urban_share,100.0
BTN,2023,urban_share,41.7352457989939
BTN,2022,urban_share,40.9365143617581
BTN,2021,urban_share,40.3075199874379
BTN,2020,urban_share,39.6888839873439
BTN,2019,urban_share,39.0746823405146
BTN,2018,urban_share,38.4661892776975
BTN,2017,urban_share,37.8645544995016
BTN,2016,urban_share,37.2745234641407
BTN,2015,urban_share,36.6983375690037
BTN,2014,urban_share,36.1326606084122
BTN,2013,urban_share,35.5740003158589
BTN,2012,urban_share,35.0188644248365
BTN,2011,urban_share,34.4637606688377
BTN,2010,urban_share,33.9051967813552
BTN,2009,urban_share,33.3396804958817
BTN,2008,urban_share,32.76371954591
BTN,2007,urban_share,32.1738216649326
BTN,2006,urban_share,31.5664945864425
BTN,2005,urban_share,30.9379917831613
BTN,2004,urban_share,30.2914018195132
BTN,2003,urban_share,29.6328608739429
BTN,2002,urban_share,28.9630875013322
BTN,2001,urban_share,28.282501830034
BTN,2000,urban_share,27.5915239884015
BTN,1999,urban_share,26.8905741047879
BTN,1998,urban_share,26.1800723075463
BTN,1997,urban_share,25.4604387250299
BTN,1996,urban_share,24.7320934855918
BTN,1995,urban_share,23.9954567175851
BOL,2023,urban_share,70.9151414044538
BOL,2022,urban_share,70.6352598708131
BOL,2021,urban_share,70.3450412826165
BOL,2020,urban_share,70.0442635528254
BOL,2019,urban_share,69.7334986708387
BOL,2018,urban_share,69.4133879813999
BOL,2017,urban_share,69.0838016274736
BOL,2016,urban_share,68.7446327876947
BOL,2015,urban_share,68.3958051297665
BOL,2014,urban_share,68.037425413
BOL,2013,urban_share,67.6697055519889
BOL,2012,urban_share,67.2581444827699
BOL,2011,urban_share,66.833715633176
BOL,2010,urban_share,66.4075665659133
BOL,2009,urban_share,65.9781896386949
BOL,2008,urban_share,65.5448299960338
BOL,2007,urban_share,65.1067327824433
BOL,2006,urban_share,64.6631431424362
BOL,2005,urban_share,64.2133062205259
BOL,2004,urban_share,63.7564671612252
BOL,2003,urban_share,63.2918711090474
BOL,2002,urban_share,62.8187632085055
BOL,2001,urban_share,62.3374810379005
BOL,2000,urban_share,61.8587201575591
BOL,1999,urban_share,61.3856107973717
BOL,1998,urban_share,60.9098755943764
BOL,1997,urban_share,60.4239436835356
BOL,1996,urban_share,59.9202441998117
BOL,1995,urban_share,59.391206278167
BIH,2023,urban_share,51.5657239834305
BIH,2022,urban_share,51.0215287060993
BIH,2021,urban_share,50.4899479477034
BIH,2020,urban_share,49.9710852122997
BIH,2019,urban_share,49.4650440037758
BIH,2018,urban_share,48.971927825824
BIH,2017,urban_share,48.4918401819106
BIH,2016,urban_share,48.0248845752382
BIH,2015,urban_share,47.5711645087011
BIH,2014,urban_share,47.130783484831
BIH,2013,urban_share,46.6954224739896
BIH,2012,urban_share,46.3655655972
BIH,2011,urban_share,46.0528777644843
BIH,2010,urban_share,45.7392153332604
BIH,2009,urban_share,45.4246010387901
BIH,2008,urban_share,45.1090576163352
BIH,2007,urban_share,44.7926078011574
BIH,2006,urban_share,44.4752743285185
BIH,2005,urban_share,44.1570799336802
BIH,2004,urban_share,43.8380473519042
BIH,2003,urban_share,43.5181993184523
BIH,2002,urban_share,43.1975585685863
BIH,2001,urban_share,42.8761478375679
BIH,2000,urban_share,42.5539898606589
BIH,1999,urban_share,42.231107373121
BIH,1998,urban_share,41.9075231102159
BIH,1997,urban_share,41.5832598072054
BIH,1996,urban_share,41.2583401993513
BIH,1995,urban_share,40.9327870219153
BWA,2023,urban_share,67.0212655349864
BWA,2022,urban_share,66.5889787170477
BWA,2021,urban_share,66.5182767068255
BWA,2020,urban_share,66.4488166494554
BWA,2019,urban_share,66.3271694845464
BWA,2018,urban_share,66.1579176461888
BWA,2017,urban_share,65.9456435684731
