freq,unit,age,sex,geo,time,value
A,NR,Y15-64,T,NL,1996,10585196.0
A,NR,Y15-64,T,NL,1997,10621915.0
A,NR,Y15-64,T,NL,1998,10661543.0
A,NR,Y15-64,T,NL,1999,10713380.0
A,NR,Y15-64,T,NL,2000,10765965.0
A,NR,Y15-64,T,NL,2001,10835036.0
A,NR,Y15-64,T,NL,2002,10908323.0
A,NR,Y15-64,T,NL,2003,10962028.0
A,NR,Y15-64,T,NL,2004,10991174.0
A,NR,Y15-64,T,NL,2005,11008282.0
A,NR,Y15-64,T,NL,2006,11019167.0
A,NR,Y15-64,T,NL,2007,11031025.0
A,NR,Y15-64,T,NL,2008,11054849.0
A,NR,Y15-64,T,NL,2009,11090914.0
A,NR,Y15-64,T,NL,2010,11123750.0
A,NR,Y15-64,T,NL,2011,11153778.0
A,NR,Y15-64,T,NL,2012,11117321.0
A,NR,Y15-64,T,NL,2013,11077308.0
A,NR,Y15-64,T,NL,2014,11060191.0
A,NR,Y15-64,T,NL,2015,11065975.0
A,NR,Y15-64,T,NL,2016,11094040.0
A,NR,Y15-64,T,NL,2017,11140079.0
A,NR,Y15-64,T,NL,2018,11179344.0
A,NR,Y15-64,T,NL,2019,11228340.0
A,NR,Y15-64,T,NL,2020,11288931.0
A,NR,Y15-64,T,NL,2021,11306149.0
A,NR,Y15-64,T,NL,2022,11352758.0
A,NR,Y15-64,T,NL,2023,11482747.0
A,NR,Y15-64,T,NL,2024,11551674.0
A,NR,Y15-64,T,NL,2025,11589814.0
A,NR,Y15-64,T,NO,1995,2808601.0
A,NR,Y15-64,T,NO,1996,2821699.0
A,NR,Y15-64,T,NO,1997,2835512.0
A,NR,Y15-64,T,NO,1998,2852913.0
A,NR,Y15-64,T,NO,1999,2874968.0
A,NR,Y15-64,T,NO,2000,2900748.0
A,NR,Y15-64,T,NO,2001,2922179.0
A,NR,Y15-64,T,NO,2002,2941945.0
A,NR,Y15-64,T,NO,2003,2968348.0
A,NR,Y15-64,T,NO,2004,2992562.0
A,NR,Y15-64,T,NO,2005,3019325.0
A,NR,Y15-64,T,NO,2006,3050939.0
A,NR,Y15-64,T,NO,2007,3089606.0
A,NR,Y15-64,T,NO,2008,3136486.0
A,NR,Y15-64,T,NO,2009,3182224.0
A,NR,Y15-64,T,NO,2010,3217801.0
A,NR,Y15-64,T,NO,2011,3256353.0
A,NR,Y15-64,T,NO,2012,3294281.0
A,NR,Y15-64,T,NO,2013,3333277.0
A,NR,Y15-64,T,NO,2014,3365653.0
A,NR,Y15-64,T,NO,2015,3399107.0
A,NR,Y15-64,T,NO,2016,3424930.0
A,NR,Y15-64,T,NO,2017,3445785.0
A,NR,Y15-64,T,NO,2018,3460260.0
A,NR,Y15-64,T,NO,2019,3474413.0
A,NR,Y15-64,T,NO,2020,3495637.0
A,NR,Y15-64,T,NO,2021,3504036.0
A,NR,Y15-64,T,NO,2022,3519809.0
A,NR,Y15-64,T,NO,2023,3561456.0
A,NR,Y15-64,T,NO,2024,3602907.0
A,NR,Y15-64,T,NO,2025,3631407.0
A,NR,Y15-64,T,PL,1995,25438646.0
A,NR,Y15-64,T,PL,1996,25596506.0
A,NR,Y15-64,T,PL,1997,25767416.0
A,NR,Y15-64,T,PL,1998,25971776.0
A,NR,Y15-64,T,PL,1999,26211400.0
A,NR,Y15-64,T,PL,2000,26037307.0
A,NR,Y15-64,T,PL,2001,26233729.0
A,NR,Y15-64,T,PL,2002,26392105.0
A,NR,Y15-64,T,PL,2003,26526592.0
A,NR,Y15-64,T,PL,2004,26659118.0
A,NR,Y15-64,T,PL,2005,26778325.0
A,NR,Y15-64,T,PL,2006,26892057.0
A,NR,Y15-64,T,PL,2007,26986609.0
A,NR,Y15-64,T,PL,2008,27083387.0
A,NR,Y15-64,T,PL,2009,27160149.0
A,NR,Y15-64,T,PL,2010,27043852.0
A,NR,Y15-64,T,PL,2011,27076627.0
A,NR,Y15-64,T,PL,2012,26985541.0
A,NR,Y15-64,T,PL,2013,26843044.0
A,NR,Y15-64,T,PL,2014,26639091.0
A,NR,Y15-64,T,PL,2015,26431118.0
A,NR,Y15-64,T,PL,2016,26198877.0
A,NR,Y15-64,T,PL,2017,25956990.0
A,NR,Y15-64,T,PL,2018,25692538.0
A,NR,Y15-64,T,PL,2019,25432977.0
A,NR,Y15-64,T,PL,2020,25179321.0
A,NR,Y15-64,T,PL,2021,24292739.0
A,NR,Y15-64,T,PL,2022,24014336.0
A,NR,Y15-64,T,PL,2023,23774511.0
A,NR,Y15-64,T,PL,2024,23583311.0
A,NR,Y15-64,T,PL,2025,23442617.0
A,NR,Y15-64,T,PT,1995,6730554.0
A,NR,Y15-64,T,PT,1996,6766666.0
A,NR,Y15-64,T,PT,1997,6801726.0
A,NR,Y15-64,T,PT,1998,6837989.0
A,NR,Y15-64,T,PT,1999,6873721.0
A,NR,Y15-64,T,PT,2000,6914880.0
A,NR,Y15-64,T,PT,2001,6963754.0
A,NR,Y15-64,T,PT,2002,6992760.0
A,NR,Y15-64,T,PT,2003,7012599.0
A,NR,Y15-64,T,PT,2004,7018275.0
A,NR,Y15-64,T,PT,2005,7015481.0
A,NR,Y15-64,T,PT,2006,7018372.0
A,NR,Y15-64,T,PT,2007,7027921.0
A,NR,Y15-64,T,PT,2008,7039144.0
A,NR,Y15-64,T,PT,2009,7033726.0
A,NR,Y15-64,T,PT,2010,7025090.0
A,NR,Y15-64,T,PT,2011,7001126.0
A,NR,Y15-64,T,PT,2012,6952259.0
A,NR,Y15-64,T,PT,2013,6894640.0
A,NR,Y15-64,T,PT,2014,6825389.0
A,NR,Y15-64,T,PT,2015,6771316.0
A,NR,Y15-64,T,PT,2016,6736280.0
A,NR,Y15-64,T,PT,2017,6691202.0
A,NR,Y15-64,T,PT,2018,6657888.0
A,NR,Y15-64,T,PT,2019,6630739.0
A,NR,Y15-64,T,PT,2020,6624597.0
A,NR,Y15-64,T,PT,2021,6607987.0
A,NR,Y15-64,T,PT,2022,6601650.0
A,NR,Y15-64,T,PT,2023,6644245.0
A,NR,Y15-64,T,PT,2024,6711383.0
A,NR,Y15-64,T,PT,2025,6774802.0
A,NR,Y15-64,T,RO,1995,15293661.0
A,NR,Y15-64,T,RO,1996,15328399.0
A,NR,Y15-64,T,RO,1997,15349951.0
A,NR,Y15-64,T,RO,1998,15324333.0
A,NR,Y15-64,T,RO,1999,15314212.0
A,NR,Y15-64,T,RO,2000,15334507.0
A,NR,Y15-64,T,RO,2001,15365942.0
A,NR,Y15-64,T,RO,2002,14933247.0
A,NR,Y15-64,T,RO,2003,14769705.0
A,NR,Y15-64,T,RO,2004,14706931.0
A,NR,Y15-64,T,RO,2005,14620291.0
A,NR,Y15-64,T,RO,2006,14535298.0
A,NR,Y15-64,T,RO,2007,14451762.0
A,NR,Y15-64,T,RO,2008,14076280.0
A,NR,Y15-64,T,RO,2009,13918896.0
A,NR,Y15-64,T,RO,2010,13813917.0
A,NR,Y15-64,T,RO,2011,13745179.0
A,NR,Y15-64,T,RO,2012,13669398.0
A,NR,Y15-64,T,RO,2013,13622267.0
A,NR,Y15-64,T,RO,2014,13556053.0
A,NR,Y15-64,T,RO,2015,13414063.0
A,NR,Y15-64,T,RO,2016,13258418.0
A,NR,Y15-64,T,RO,2017,13090544.0
A,NR,Y15-64,T,RO,2018,12925369.0
A,NR,Y15-64,T,RO,2019,12775859.0
A,NR,Y15-64,T,RO,2020,12635697.0
A,NR,Y15-64,T,RO,2021,12469723.0
A,NR,Y15-64,T,RO,2022,12247066.0
A,NR,Y15-64,T,RO,2023,12211558.0
A,NR,Y15-64,T,RO,2024,12217406.0
A,NR,Y15-64,T,RO,2025,12240011.0
A,NR,Y15-64,T,RS,1999,5103428.0
A,NR,Y15-64,T,RS,2000,5078636.0
A,NR,Y15-64,T,RS,2001,5058655.0
A,NR,Y15-64,T,RS,2002,5050473.0
A,NR,Y15-64,T,RS,2003,5033334.0
A,NR,Y15-64,T,RS,2004,5015219.0
A,NR,Y15-64,T,RS,2005,5001697.0
A,NR,Y15-64,T,RS,2006,4981775.0
A,NR,Y15-64,T,RS,2007,4972616.0
A,NR,Y15-64,T,RS,2008,4962424.0
A,NR,Y15-64,T,RS,2009,4956468.0
A,NR,Y15-64,T,RS,2010,4953525.0
A,NR,Y15-64,T,RS,2011,4957345.0
A,NR,Y15-64,T,RS,2012,4931378.0
A,NR,Y15-64,T,RS,2013,4886359.0
A,NR,Y15-64,T,RS,2014,4833501.0
A,NR,Y15-64,T,RS,2015,4776801.0
A,NR,Y15-64,T,RS,2016,4712261.0
A,NR,Y15-64,T,RS,2017,4665329.0
A,NR,Y15-64,T,RS,2018,4601877.0
A,NR,Y15-64,T,RS,2019,4545476.0
A,NR,Y15-64,T,RS,2020,4485904.0
A,NR,Y15-64,T,RS,2021,4430612.0
A,NR,Y15-64,T,RS,2022,4375357.0
A,NR,Y15-64,T,RS,2023,4213083.0
A,NR,Y15-64,T,RS,2024,4168659.0
A,NR,Y15-64,T,RS,2025,4126823.0
A,NR,Y15-64,T,RU,2006,101636922.0
A,NR,Y15-64,T,RU,2007,101385551.0
A,NR,Y15-64,T,RU,2008,101595663.0
A,NR,Y15-64,T,RU,2009,101913078.0
A,NR,Y15-64,T,RU,2010,102223231.0
A,NR,Y15-64,T,RU,2011,102942394.0
A,NR,Y15-64,T,RU,2014,101427382.0
A,NR,Y15-64,T,SE,1995,5613601.0
A,NR,Y15-64,T,SE,1996,5628802.0
A,NR,Y15-64,T,SE,1997,5639778.0
A,NR,Y15-64,T,SE,1998,5650799.0
A,NR,Y15-64,T,SE,1999,5668204.0
A,NR,Y15-64,T,SE,2000,5689170.0
A,NR,Y15-64,T,SE,2001,5721107.0
A,NR,Y15-64,T,SE,2002,5756789.0
A,NR,Y15-64,T,SE,2003,5795068.0
A,NR,Y15-64,T,SE,2004,5835426.0
A,NR,Y15-64,T,SE,2005,5873476.0
A,NR,Y15-64,T,SE,2006,5921599.0
A,NR,Y15-64,T,SE,2007,5982233.0
A,NR,Y15-64,T,SE,2008,6032781.0
A,NR,Y15-64,T,SE,2009,6068864.0
A,NR,Y15-64,T,SE,2010,6100463.0
A,NR,Y15-64,T,SE,2011,6113365.0
A,NR,Y15-64,T,SE,2012,6113917.0
A,NR,Y15-64,T,SE,2013,6115751.0
A,NR,Y15-64,T,SE,2014,6126556.0
A,NR,Y15-64,T,SE,2015,6152438.0
A,NR,Y15-64,T,SE,2016,6186647.0
A,NR,Y15-64,T,SE,2017,6257302.0
A,NR,Y15-64,T,SE,2018,6319419.0
A,NR,Y15-64,T,SE,2019,6374745.0
A,NR,Y15-64,T,SE,2020,6427401.0
A,NR,Y15-64,T,SE,2021,6453411.0
A,NR,Y15-64,T,SE,2022,6494457.0
A,NR,Y15-64,T,SE,2023,6545326.0
A,NR,Y15-64,T,SE,2024,6573374.0
A,NR,Y15-64,T,SE,2025,6602754.0
A,NR,Y15-64,T,SI,1995,1380754.0
A,NR,Y15-64,T,SI,1996,1380748.0
A,NR,Y15-64,T,SI,1997,1383189.0
A,NR,Y15-64,T,SI,1998,1384429.0
A,NR,Y15-64,T,SI,1999,1381118.0
A,NR,Y15-64,T,SI,2000,1391981.0
A,NR,Y15-64,T,SI,2001,1395282.0
A,NR,Y15-64,T,SI,2002,1398757.0
A,NR,Y15-64,T,SI,2003,1401260.0
A,NR,Y15-64,T,SI,2004,1404768.0
A,NR,Y15-64,T,SI,2005,1404428.0
A,NR,Y15-64,T,SI,2006,1407263.0
A,NR,Y15-64,T,SI,2007,1409667.0
A,NR,Y15-64,T,SI,2008,1402922.0
A,NR,Y15-64,T,SI,2009,1414279.0
A,NR,Y15-64,T,SI,2010,1421436.0
A,NR,Y15-64,T,SI,2011,1420392.0
A,NR,Y15-64,T,SI,2012,1416347.0
A,NR,Y15-64,T,SI,2013,1408581.0
A,NR,Y15-64,T,SI,2014,1399926.0
A,NR,Y15-64,T,SI,2015,1389178.0
A,NR,Y15-64,T,SI,2016,1377696.0
A,NR,Y15-64,T,SI,2017,1366875.0
A,NR,Y15-64,T,SI,2018,1354941.0
A,NR,Y15-64,T,SI,2019,1354148.0
A,NR,Y15-64,T,SI,2020,1356055.0
A,NR,Y15-64,T,SI,2021,1355531.0
A,NR,Y15-64,T,SI,2022,1344499.0
A,NR,Y15-64,T,SI,2023,1345733.0
A,NR,Y15-64,T,SI,2024,1348592.0
A,NR,Y15-64,T,SI,2025,1350327.0
A,NR,Y15-64,T,SK,1995,3551743.0
A,NR,Y15-64,T,SK,1996,3585057.0
A,NR,Y15-64,T,SK,1997,3617349.0
A,NR,Y15-64,T,SK,1998,3648628.0
A,NR,Y15-64,T,SK,1999,3681211.0
A,NR,Y15-64,T,SK,2000,3714096.0
A,NR,Y15-64,T,SK,2001,3729389.0
A,NR,Y15-64,T,SK,2002,3759296.0
A,NR,Y15-64,T,SK,2003,3783289.0
A,NR,Y15-64,T,SK,2004,3805873.0
A,NR,Y15-64,T,SK,2005,3825405.0
A,NR,Y15-64,T,SK,2006,3842165.0
A,NR,Y15-64,T,SK,2007,3857343.0
A,NR,Y15-64,T,SK,2008,3871092.0
A,NR,Y15-64,T,SK,2009,3883528.0
A,NR,Y15-64,T,SK,2010,3884758.0
A,NR,Y15-64,T,SK,2011,3882442.0
A,NR,Y15-64,T,SK,2012,3881088.0
A,NR,Y15-64,T,SK,2013,3870038.0
A,NR,Y15-64,T,SK,2014,3852888.0
A,NR,Y15-64,T,SK,2015,3834289.0
A,NR,Y15-64,T,SK,2016,3810273.0
A,NR,Y15-64,T,SK,2017,3780456.0
A,NR,Y15-64,T,SK,2018,3748564.0
A,NR,Y15-64,T,SK,2019,3718060.0
A,NR,Y15-64,T,SK,2020,3688978.0
A,NR,Y15-64,T,SK,2021,3659463.0
A,NR,Y15-64,T,SK,2022,3616958.0
A,NR,Y15-64,T,SK,2023,3586272.0
A,NR,Y15-64,T,SK,2024,3561859.0
A,NR,Y15-64,T,SK,2025,3544195.0
A,NR,Y15-64,T,SM,2012,22461.0
A,NR,Y15-64,T,SM,2013,22511.0
A,NR,Y15-64,T,SM,2018,22968.0
A,NR,Y15-64,T,TR,1995,38531700.0
A,NR,Y15-64,T,TR,1996,39507143.0
A,NR,Y15-64,T,TR,1997,40458062.0
A,NR,Y15-64,T,TR,1998,41386521.0
A,NR,Y15-64,T,TR,1999,42304007.0
A,NR,Y15-64,T,TR,2000,43177281.0
A,NR,Y15-64,T,TR,2001,41433000.0
A,NR,Y15-64,T,TR,2002,42280000.0
A,NR,Y15-64,T,TR,2003,43120000.0
A,NR,Y15-64,T,TR,2004,43955000.0
A,NR,Y15-64,T,TR,2005,44783000.0
A,NR,Y15-64,T,TR,2006,45595000.0
A,NR,Y15-64,T,TR,2007,46397000.0
A,NR,Y15-64,T,TR,2008,46943690.0
A,NR,Y15-64,T,TR,2009,47835090.0
A,NR,Y15-64,T,TR,2010,48618564.0
A,NR,Y15-64,T,TR,2011,49516670.0
A,NR,Y15-64,T,TR,2012,50346979.0
A,NR,Y15-64,T,TR,2013,51088202.0
A,NR,Y15-64,T,TR,2014,51926356.0
A,NR,Y15-64,T,TR,2015,52640512.0
A,NR,Y15-64,T,TR,2016,53359594.0
A,NR,Y15-64,T,TR,2017,54237586.0
A,NR,Y15-64,T,TR,2018,54881652.0
A,NR,Y15-64,T,TR,2019,55633349.0
A,NR,Y15-64,T,TR,2020,56391925.0
A,NR,Y15-64,T,TR,2021,56592570.0
A,NR,Y15-64,T,TR,2022,57459186.0
A,NR,Y15-64,T,TR,2023,58092773.0
A,NR,Y15-64,T,TR,2024,58337938.0
A,NR,Y15-64,T,TR,2025,58626081.0
A,NR,Y15-64,T,UA,2006,32417340.0
A,NR,Y15-64,T,UA,2007,32256194.0
A,NR,Y15-64,T,UA,2008,32184514.0
A,NR,Y15-64,T,UA,2009,32169795.0
A,NR,Y15-64,T,UA,2010,32130170.0
A,NR,Y15-64,T,UA,2011,32136968.0
A,NR,Y15-64,T,UA,2012,31993311.0
A,NR,Y15-64,T,UA,2013,31846776.0
A,NR,Y15-64,T,UA,2014,31606374.0
A,NR,Y15-64,T,UA,2015,29634710.0
A,NR,Y15-64,T,UA,2016,29327724.0
A,NR,Y15-64,T,UA,2017,29011835.0
A,NR,Y15-64,T,UA,2018,28719006.0
A,NR,Y15-64,T,UA,2019,28468034.0
A,NR,Y15-64,T,UA,2020,28199524.0
A,NR,Y15-64,T,UA,2021,27927758.0
A,NR,Y15-64,T,UA,2022,27646706.0
A,NR,Y15-64,T,UK,1995,37476929.0
A,NR,Y15-64,T,UK,1996,37598474.0
A,NR,Y15-64,T,UK,1997,37717565.0
A,NR,Y15-64,T,UK,1998,37844909.0
A,NR,Y15-64,T,UK,1999,38018008.0
A,NR,Y15-64,T,UK,2000,38248399.0
A,NR,Y15-64,T,UK,2001,38504493.0
A,NR,Y15-64,T,UK,2002,38766725.0
A,NR,Y15-64,T,UK,2003,39035363.0
A,NR,Y15-64,T,UK,2004,39316730.0
A,NR,Y15-64,T,UK,2005,39677267.0
A,NR,Y15-64,T,UK,2006,40097968.0
A,NR,Y15-64,T,UK,2007,40497655.0
A,NR,Y15-64,T,UK,2008,40842246.0
A,NR,Y15-64,T,UK,2009,41099837.0
A,NR,Y15-64,T,UK,2010,41325110.0
A,NR,Y15-64,T,UK,2011,41577288.0
A,NR,Y15-64,T,UK,2012,41680587.0
A,NR,Y15-64,T,UK,2013,41658505.0
A,NR,Y15-64,T,UK,2014,41724527.0
A,NR,Y15-64,T,UK,2015,41875267.0
A,NR,Y15-64,T,UK,2016,42062632.0
A,NR,Y15-64,T,UK,2017,42200259.0
A,NR,Y15-64,T,UK,2018,42309960.0
A,NR,Y15-64,T,UK,2019,42434786.0
A,NR,Y15-64,T,XK,2016,1162438.0
A,NR,Y15-64,T,XK,2017,1192182.0
A,NR,Y15-64,T,XK,2018,1202202.0
A,NR,Y15-64,T,XK,2019,1204236.0
A,NR,Y15-64,T,XK,2020,1195522.0
A,NR,Y15-64,T,XK,2021,1209987.0
A,NR,Y15-64,T,XK,2022,1190536.0
A,NR,Y_GE65,T,AD,1995,6652.0
A,NR,Y_GE65,T,AD,1996,6911.0
A,NR,Y_GE65,T,AD,1997,7215.0
A,NR,Y_GE65,T,AD,1998,7515.0
A,NR,Y_GE65,T,AD,1999,7750.0
A,NR,Y_GE65,T,AD,2000,7977.0
A,NR,Y_GE65,T,AD,2001,8234.0
A,NR,Y_GE65,T,AD,2002,8599.0
A,NR,Y_GE65,T,AD,2003,8904.0
A,NR,Y_GE65,T,AD,2004,9128.0
A,NR,Y_GE65,T,AD,2005,9188.0
A,NR,Y_GE65,T,AD,2006,9276.0
A,NR,Y_GE65,T,AD,2007,9560.0
A,NR,Y_GE65,T,AD,2008,9938.0
A,NR,Y_GE65,T,AD,2009,10371.0
A,NR,Y_GE65,T,AD,2010,10810.0
A,NR,Y_GE65,T,AD,2011,9857.0
A,NR,Y_GE65,T,AD,2012,9857.0
A,NR,Y_GE65,T,AD,2013,9604.0
A,NR,Y_GE65,T,AD,2019,10346.0
A,NR,Y_GE65,T,AL,2002,237042.0
A,NR,Y_GE65,T,AL,2003,245608.0
A,NR,Y_GE65,T,AL,2004,253974.0
A,NR,Y_GE65,T,AL,2005,262945.0
A,NR,Y_GE65,T,AL,2006,275052.0
A,NR,Y_GE65,T,AL,2007,283365.0
A,NR,Y_GE65,T,AL,2008,295698.0
A,NR,Y_GE65,T,AL,2009,305855.0
A,NR,Y_GE65,T,AL,2010,313659.0
A,NR,Y_GE65,T,AL,2011,320645.0
A,NR,Y_GE65,T,AL,2012,327758.0
A,NR,Y_GE65,T,AL,2013,336695.0
A,NR,Y_GE65,T,AL,2014,347155.0
A,NR,Y_GE65,T,AL,2015,359262.0
A,NR,Y_GE65,T,AL,2016,367907.0
A,NR,Y_GE65,T,AL,2017,377951.0
A,NR,Y_GE65,T,AL,2018,389167.0
A,NR,Y_GE65,T,AL,2019,403216.0
A,NR,Y_GE65,T,AL,2020,420036.0
A,NR,Y_GE65,T,AL,2021,431531.0
A,NR,Y_GE65,T,AL,2022,439225.0
A,NR,Y_GE65,T,AL,2023,454496.0
A,NR,Y_GE65,T,AL,2025,500396.0
A,NR,Y_GE65,T,AM,2006,346441.0
A,NR,Y_GE65,T,AM,2007,349196.0
A,NR,Y_GE65,T,AM,2008,347780.0
A,NR,Y_GE65,T,AM,2009,338004.0
A,NR,Y_GE65,T,AM,2010,326986.0
A,NR,Y_GE65,T,AM,2015,323134.0
A,NR,Y_GE65,T,AM,2016,328330.0
A,NR,Y_GE65,T,AM,2017,335607.0
A,NR,Y_GE65,T,AM,2018,344593.0
A,NR,Y_GE65,T,AM,2019,353125.0
A,NR,Y_GE65,T,AM,2020,365030.0
A,NR,Y_GE65,T,AM,2021,372935.0
A,NR,Y_GE65,T,AM,2023,399176.0
A,NR,Y_GE65,T,AM,2024,500862.0
A,NR,Y_GE65,T,AT,1995,1196874.0
A,NR,Y_GE65,T,AT,1996,1208017.0
A,NR,Y_GE65,T,AT,1997,1216448.0
A,NR,Y_GE65,T,AT,1998,1224215.0
A,NR,Y_GE65,T,AT,1999,1229715.0
A,NR,Y_GE65,T,AT,2000,1233667.0
A,NR,Y_GE65,T,AT,2001,1238016.0
A,NR,Y_GE65,T,AT,2002,1249218.0
A,NR,Y_GE65,T,AT,2003,1250479.0
A,NR,Y_GE65,T,AT,2004,1260899.0
A,NR,Y_GE65,T,AT,2005,1307945.0
A,NR,Y_GE65,T,AT,2006,1357587.0
A,NR,Y_GE65,T,AT,2007,1398599.0
A,NR,Y_GE65,T,AT,2008,1424026.0
A,NR,Y_GE65,T,AT,2009,1449077.0
A,NR,Y_GE65,T,AT,2010,1473385.0
A,NR,Y_GE65,T,AT,2011,1477599.0
A,NR,Y_GE65,T,AT,2012,1496357.0
A,NR,Y_GE65,T,AT,2013,1527257.0
A,NR,Y_GE65,T,AT,2014,1556658.0
A,NR,Y_GE65,T,AT,2015,1583928.0
A,NR,Y_GE65,T,AT,2016,1604967.0
A,NR,Y_GE65,T,AT,2017,1625517.0
A,NR,Y_GE65,T,AT,2018,1646992.0
A,NR,Y_GE65,T,AT,2019,1668559.0
A,NR,Y_GE65,T,AT,2020,1693627.0
A,NR,Y_GE65,T,AT,2021,1716287.0
A,NR,Y_GE65,T,AT,2022,1745690.0
A,NR,Y_GE65,T,AT,2023,1780703.0
A,NR,Y_GE65,T,AT,2024,1817148.0
A,NR,Y_GE65,T,AT,2025,1859677.0
A,NR,Y_GE65,T,AZ,2006,598700.0
A,NR,Y_GE65,T,AZ,2007,603700.0
A,NR,Y_GE65,T,AZ,2008,602700.0
A,NR,Y_GE65,T,AZ,2009,601200.0
A,NR,Y_GE65,T,AZ,2010,534857.0
A,NR,Y_GE65,T,AZ,2011,527563.0
A,NR,Y_GE65,T,AZ,2012,531286.0
A,NR,Y_GE65,T,AZ,2013,538268.0
A,NR,Y_GE65,T,AZ,2014,553643.0
A,NR,Y_GE65,T,AZ,2015,570788.0
A,NR,Y_GE65,T,AZ,2016,597542.0
A,NR,Y_GE65,T,AZ,2017,620617.0
A,NR,Y_GE65,T,AZ,2018,648082.0
A,NR,Y_GE65,T,AZ,2019,678448.0
A,NR,Y_GE65,T,AZ,2020,719855.0
A,NR,Y_GE65,T,AZ,2021,756232.0
A,NR,Y_GE65,T,AZ,2022,799873.0
A,NR,Y_GE65,T,AZ,2023,859501.0
A,NR,Y_GE65,T,AZ,2024,930213.0
A,NR,Y_GE65,T,AZ,2025,1012295.0
A,NR,Y_GE65,T,BE,1995,1596545.0
A,NR,Y_GE65,T,BE,1996,1625602.0
A,NR,Y_GE65,T,BE,1997,1653086.0
A,NR,Y_GE65,T,BE,1998,1678591.0
A,NR,Y_GE65,T,BE,1999,1697453.0
A,NR,Y_GE65,T,BE,2000,1715093.0
A,NR,Y_GE65,T,BE,2001,1729735.0
A,NR,Y_GE65,T,BE,2002,1746392.0
A,NR,Y_GE65,T,BE,2003,1762390.0
A,NR,Y_GE65,T,BE,2004,1780120.0
A,NR,Y_GE65,T,BE,2005,1799500.0
A,NR,Y_GE65,T,BE,2006,1809017.0
A,NR,Y_GE65,T,BE,2007,1810062.0
A,NR,Y_GE65,T,BE,2008,1819726.0
A,NR,Y_GE65,T,BE,2009,1836778.0
A,NR,Y_GE65,T,BE,2010,1860159.0
A,NR,Y_GE65,T,BE,2011,1883182.0
A,NR,Y_GE65,T,BE,2012,1924739.0
A,NR,Y_GE65,T,BE,2013,1959458.0
A,NR,Y_GE65,T,BE,2014,1994175.0
A,NR,Y_GE65,T,BE,2015,2030944.0
A,NR,Y_GE65,T,BE,2016,2062902.0
A,NR,Y_GE65,T,BE,2017,2095243.0
A,NR,Y_GE65,T,BE,2018,2130655.0
A,NR,Y_GE65,T,BE,2019,2165459.0
A,NR,Y_GE65,T,BE,2020,2204642.0
A,NR,Y_GE65,T,BE,2021,2229378.0
A,NR,Y_GE65,T,BE,2022,2269482.0
A,NR,Y_GE65,T,BE,2023,2310888.0
A,NR,Y_GE65,T,BE,2024,2357033.0
A,NR,Y_GE65,T,BE,2025,2405772.0
A,NR,Y_GE65,T,BG,1995,1251682.0
A,NR,Y_GE65,T,BG,1996,1272496.0
A,NR,Y_GE65,T,BG,1997,1279157.0
A,NR,Y_GE65,T,BG,1998,1294136.0
A,NR,Y_GE65,T,BG,1999,1305103.0
A,NR,Y_GE65,T,BG,2000,1324804.0
A,NR,Y_GE65,T,BG,2001,1331168.0
A,NR,Y_GE65,T,BG,2002,1337080.0
A,NR,Y_GE65,T,BG,2003,1337831.0
A,NR,Y_GE65,T,BG,2004,1337130.0
A,NR,Y_GE65,T,BG,2005,1337453.0
A,NR,Y_GE65,T,BG,2006,1335819.0
A,NR,Y_GE65,T,BG,2007,1334826.0
A,NR,Y_GE65,T,BG,2008,1337583.0
A,NR,Y_GE65,T,BG,2009,1342055.0
A,NR,Y_GE65,T,BG,2010,1348463.0
A,NR,Y_GE65,T,BG,2011,1360451.0
A,NR,Y_GE65,T,BG,2012,1381079.0
A,NR,Y_GE65,T,BG,2013,1398019.0
A,NR,Y_GE65,T,BG,2014,1419438.0
A,NR,Y_GE65,T,BG,2015,1439556.0
A,NR,Y_GE65,T,BG,2016,1462839.0
A,NR,Y_GE65,T,BG,2017,1477175.0
A,NR,Y_GE65,T,BG,2018,1485374.0
A,NR,Y_GE65,T,BG,2019,1496360.0
A,NR,Y_GE65,T,BG,2020,1504115.0
A,NR,Y_GE65,T,BG,2021,1505583.0
A,NR,Y_GE65,T,BG,2022,1518649.0
A,NR,Y_GE65,T,BG,2023,1515383.0
A,NR,Y_GE65,T,BG,2024,1530909.0
A,NR,Y_GE65,T,BG,2025,1544245.0
A,NR,Y_GE65,T,BY,2006,1421890.0
A,NR,Y_GE65,T,BY,2007,1420009.0
A,NR,Y_GE65,T,BY,2008,1402411.0
A,NR,Y_GE65,T,BY,2009,1367228.0
A,NR,Y_GE65,T,BY,2011,1306870.0
A,NR,Y_GE65,T,BY,2012,1297562.0
A,NR,Y_GE65,T,BY,2013,1305634.0
A,NR,Y_GE65,T,BY,2014,1317908.0
A,NR,Y_GE65,T,BY,2015,1348844.0
A,NR,Y_GE65,T,BY,2016,1371711.0
A,NR,Y_GE65,T,BY,2017,1395528.0
A,NR,Y_GE65,T,BY,2018,1419661.0
A,NR,Y_GE65,T,BY,2019,1440938.0
A,NR,Y_GE65,T,CH,1995,1031661.0
A,NR,Y_GE65,T,CH,1996,1044264.0
A,NR,Y_GE65,T,CH,1997,1055107.0
A,NR,Y_GE65,T,CH,1998,1066906.0
A,NR,Y_GE65,T,CH,1999,1079798.0
A,NR,Y_GE65,T,CH,2000,1094263.0
A,NR,Y_GE65,T,CH,2001,1109186.0
