freq,unit,age,sex,geo,time,value
A,PC,Y_LT18,T,PL,2023,16.9
A,PC,Y_LT18,T,PL,2024,16.1
A,PC,Y_LT18,T,PL,2025,15.6
A,PC,Y_LT18,T,PT,2015,31.2
A,PC,Y_LT18,T,PT,2016,27.5
A,PC,Y_LT18,T,PT,2017,24.6
A,PC,Y_LT18,T,PT,2018,22.4
A,PC,Y_LT18,T,PT,2019,21.9
A,PC,Y_LT18,T,PT,2020,21.9
A,PC,Y_LT18,T,PT,2021,22.9
A,PC,Y_LT18,T,PT,2022,20.7
A,PC,Y_LT18,T,PT,2023,22.6
A,PC,Y_LT18,T,PT,2024,20.7
A,PC,Y_LT18,T,PT,2025,19.2
A,PC,Y_LT18,T,RO,2015,53.4
A,PC,Y_LT18,T,RO,2016,56.0
A,PC,Y_LT18,T,RO,2017,48.7
A,PC,Y_LT18,T,RO,2018,44.2
A,PC,Y_LT18,T,RO,2019,39.1
A,PC,Y_LT18,T,RO,2020,40.7
A,PC,Y_LT18,T,RO,2021,41.5
A,PC,Y_LT18,T,RO,2022,41.5
A,PC,Y_LT18,T,RO,2023,39.0
A,PC,Y_LT18,T,RO,2024,33.8
A,PC,Y_LT18,T,RO,2025,32.4
A,PC,Y_LT18,T,RS,2015,42.4
A,PC,Y_LT18,T,RS,2016,34.5
A,PC,Y_LT18,T,RS,2017,41.0
A,PC,Y_LT18,T,RS,2018,35.9
A,PC,Y_LT18,T,RS,2019,33.6
A,PC,Y_LT18,T,RS,2020,31.5
A,PC,Y_LT18,T,RS,2021,27.2
A,PC,Y_LT18,T,RS,2022,28.0
A,PC,Y_LT18,T,RS,2023,25.7
A,PC,Y_LT18,T,RS,2024,23.9
A,PC,Y_LT18,T,RS,2025,23.0
A,PC,Y_LT18,T,SE,2015,19.7
A,PC,Y_LT18,T,SE,2016,19.7
A,PC,Y_LT18,T,SE,2017,19.4
A,PC,Y_LT18,T,SE,2018,20.5
A,PC,Y_LT18,T,SE,2019,23.0
A,PC,Y_LT18,T,SE,2020,20.2
A,PC,Y_LT18,T,SE,2021,19.7
A,PC,Y_LT18,T,SE,2022,19.9
A,PC,Y_LT18,T,SE,2023,21.6
A,PC,Y_LT18,T,SE,2024,20.9
A,PC,Y_LT18,T,SE,2025,23.4
A,PC,Y_LT18,T,SI,2015,16.6
A,PC,Y_LT18,T,SI,2016,14.5
A,PC,Y_LT18,T,SI,2017,15.6
A,PC,Y_LT18,T,SI,2018,13.1
A,PC,Y_LT18,T,SI,2019,11.6
A,PC,Y_LT18,T,SI,2020,12.1
A,PC,Y_LT18,T,SI,2021,11.0
A,PC,Y_LT18,T,SI,2022,10.3
A,PC,Y_LT18,T,SI,2023,10.7
A,PC,Y_LT18,T,SI,2024,11.8
A,PC,Y_LT18,T,SI,2025,12.5
A,PC,Y_LT18,T,SK,2015,24.7
A,PC,Y_LT18,T,SK,2016,24.5
A,PC,Y_LT18,T,SK,2017,22.7
A,PC,Y_LT18,T,SK,2018,23.3
A,PC,Y_LT18,T,SK,2019,21.0
A,PC,Y_LT18,T,SK,2020,18.4
