iso3,cabecera,year,pct_gdp
NIC,renta,1997,1.638172291
NIC,bienes_servicios,1997,8.482853365
NIC,cotizaciones,1997,1.740897827
NIC,cotizaciones,1998,2.023954878
NIC,bienes_servicios,1998,9.341484933
NIC,renta,1998,1.649362259
NIC,propiedad,1998,0.034525102
NIC,propiedad,1999,0.022706526
NIC,renta,1999,1.697825357
NIC,bienes_servicios,1999,8.99459058
NIC,cotizaciones,1999,2.121026758
NIC,cotizaciones,2000,2.589712348
NIC,bienes_servicios,2000,8.615709372
NIC,renta,2000,1.765082327
NIC,propiedad,2000,0.017400565
NIC,propiedad,2001,0.016510025
NIC,renta,2001,1.800301615
NIC,bienes_servicios,2001,7.857250249
NIC,cotizaciones,2001,2.928689379
NIC,cotizaciones,2002,2.978701782
NIC,bienes_servicios,2002,8.174813513
NIC,renta,2002,2.162461189
NIC,propiedad,2002,0.016575988
NIC,otros,2002,0.017910626
NIC,otros,2003,-2.86e-05
NIC,propiedad,2003,0.016295486
NIC,renta,2003,3.045019357
NIC,bienes_servicios,2003,8.603522481
NIC,cotizaciones,2003,3.070505249
NIC,cotizaciones,2004,3.112697381
NIC,bienes_servicios,2004,9.408679239
NIC,renta,2004,3.44011047
NIC,propiedad,2004,0.223020379
NIC,otros,2004,0.049174965
NIC,otros,2005,0.200326524
NIC,propiedad,2005,0.215040371
NIC,renta,2005,3.689166063
NIC,bienes_servicios,2005,10.0670503
NIC,cotizaciones,2005,3.179132981
NIC,cotizaciones,2006,3.49107526
NIC,bienes_servicios,2006,10.56393038
NIC,renta,2006,4.022449601
NIC,propiedad,2006,0.245397638
NIC,otros,2006,0.184789828
NIC,otros,2007,0.207447703
NIC,propiedad,2007,0.24686666
NIC,renta,2007,4.195681279
NIC,bienes_servicios,2007,10.60398161
NIC,cotizaciones,2007,3.593231973
NIC,cotizaciones,2008,3.65926961
NIC,bienes_servicios,2008,9.833455741
NIC,renta,2008,4.253817176
NIC,propiedad,2008,0.209768983
NIC,otros,2008,0.176063446
NIC,otros,2009,0.179452366
NIC,propiedad,2009,0.213939171
NIC,renta,2009,4.631593891
NIC,bienes_servicios,2009,9.430015971
NIC,cotizaciones,2009,4.031088102
NIC,cotizaciones,2010,4.325096449
NIC,bienes_servicios,2010,10.13146713
NIC,renta,2010,4.464382282
NIC,propiedad,2010,0.226363427
NIC,otros,2010,0.185452053
NIC,otros,2011,0.182496563
NIC,propiedad,2011,0.221090657
NIC,renta,2011,5.084230153
NIC,bienes_servicios,2011,10.40128163
NIC,cotizaciones,2011,4.303665958
NIC,cotizaciones,2012,4.438337402
NIC,bienes_servicios,2012,10.71720964
NIC,renta,2012,5.285356604
NIC,propiedad,2012,0.210046741
NIC,otros,2012,0.166576697
NIC,otros,2013,0.156844648
NIC,propiedad,2013,0.240820314
NIC,renta,2013,5.46246818
NIC,bienes_servicios,2013,10.65698612
NIC,cotizaciones,2013,4.71604183
NIC,cotizaciones,2014,4.916039223
NIC,bienes_servicios,2014,10.56971771
NIC,renta,2014,5.847148249
NIC,propiedad,2014,0.231605655
NIC,otros,2014,0.198950644
NIC,otros,2015,0.198442775
NIC,propiedad,2015,0.221814361
NIC,renta,2015,6.129655849
NIC,bienes_servicios,2015,10.52577719
NIC,cotizaciones,2015,5.232432055
NIC,cotizaciones,2016,5.60044886
NIC,bienes_servicios,2016,10.70235001
NIC,renta,2016,6.550930022
NIC,propiedad,2016,0.219362614
NIC,otros,2016,0.195906346
NIC,otros,2017,0.221881511
NIC,propiedad,2017,0.216280617
NIC,renta,2017,6.893170735
NIC,bienes_servicios,2017,10.75667913
NIC,cotizaciones,2017,5.761258964
NIC,cotizaciones,2018,5.991497644
NIC,bienes_servicios,2018,9.688154789
NIC,renta,2018,7.118874099
NIC,propiedad,2018,0.233932108
NIC,otros,2018,0.194231626
NIC,otros,2019,0.215639448
NIC,propiedad,2019,0.284290562
NIC,renta,2019,7.854182655
NIC,bienes_servicios,2019,10.60548127
NIC,cotizaciones,2019,6.558465171
NIC,cotizaciones,2020,6.638634631
NIC,bienes_servicios,2020,10.63658627
NIC,renta,2020,7.429266436
NIC,propiedad,2020,0.320582786
NIC,otros,2020,0.291807157
NIC,otros,2021,0.248048786
NIC,propiedad,2021,0.355738994
NIC,renta,2021,8.154765881
NIC,bienes_servicios,2021,11.74455626
NIC,cotizaciones,2021,6.414122264
NIC,cotizaciones,2022,6.341966483
NIC,bienes_servicios,2022,11.87827971
NIC,renta,2022,9.041860689
NIC,propiedad,2022,0.321981551
NIC,otros,2022,0.25183177
NIC,otros,2023,0.251831804
NIC,propiedad,2023,0.322582068
NIC,renta,2023,9.045332343
NIC,bienes_servicios,2023,11.95599929
NIC,cotizaciones,2023,5.916536072
NIC,cotizaciones,2024,5.837801808
NIC,bienes_servicios,2024,12.22323476
NIC,renta,2024,8.937714664
NIC,propiedad,2024,0.342620636
NIC,otros,2024,0.26992794
POL,cotizaciones,2000,12.822931
POL,bienes_servicios,2000,11.558279
POL,otros,2000,0.03898
POL,propiedad,2000,1.408067
POL,nomina,2000,0.216585
POL,renta,2000,6.687518
POL,renta,2001,5.984044
POL,nomina,2001,0.190372
POL,propiedad,2001,1.659992
POL,otros,2001,0.030179
POL,bienes_servicios,2001,11.459624
POL,cotizaciones,2001,13.34768
POL,cotizaciones,2002,12.7683
POL,bienes_servicios,2002,12.12492
POL,otros,2002,0.026143
POL,propiedad,2002,1.621214
POL,nomina,2002,0.196377
POL,renta,2002,6.129167
POL,renta,2003,5.872228
POL,nomina,2003,0.210823
POL,propiedad,2003,1.513998
POL,otros,2003,0.025294
POL,bienes_servicios,2003,12.158692
POL,cotizaciones,2003,12.552926
POL,cotizaciones,2004,12.031826
POL,bienes_servicios,2004,12.116748
POL,otros,2004,0.024111
POL,propiedad,2004,1.482495
POL,nomina,2004,0.240041
POL,renta,2004,5.894986
POL,renta,2005,6.391971
POL,nomina,2005,0.257225
POL,propiedad,2005,1.482241
POL,otros,2005,0.0298
POL,bienes_servicios,2005,12.600814
POL,cotizaciones,2005,12.110827
POL,cotizaciones,2006,11.958542
POL,bienes_servicios,2006,12.851613
POL,otros,2006,0.043042
POL,propiedad,2006,1.441155
POL,nomina,2006,0.249214
POL,renta,2006,6.964574
POL,renta,2007,7.88571
POL,nomina,2007,0.259032
POL,propiedad,2007,1.439009
POL,otros,2007,0.044055
POL,bienes_servicios,2007,13.172948
POL,cotizaciones,2007,11.777574
POL,cotizaciones,2008,11.17203
POL,bienes_servicios,2008,13.280803
POL,otros,2008,0.053239
POL,propiedad,2008,1.420391
POL,nomina,2008,0.281149
POL,renta,2008,7.944164
POL,renta,2009,6.751529
POL,nomina,2009,0.275289
POL,propiedad,2009,1.340027
POL,otros,2009,0.047178
POL,bienes_servicios,2009,11.819991
POL,cotizaciones,2009,11.051697
POL,cotizaciones,2010,10.822738
POL,bienes_servicios,2010,12.681303
POL,otros,2010,0.041203
POL,propiedad,2010,1.322651
POL,nomina,2010,0.258038
POL,renta,2010,6.314015
POL,renta,2011,6.362796
POL,nomina,2011,0.267402
POL,propiedad,2011,1.284516
POL,otros,2011,0.041306
POL,bienes_servicios,2011,12.760505
POL,cotizaciones,2011,11.139338
POL,cotizaciones,2012,12.003141
POL,bienes_servicios,2012,11.972073
POL,otros,2012,0.044876
POL,propiedad,2012,1.340367
POL,nomina,2012,0.264449
POL,renta,2012,6.563756
POL,renta,2013,6.323667
POL,nomina,2013,0.244113
POL,propiedad,2013,1.411677
POL,otros,2013,0.062585
POL,bienes_servicios,2013,11.831712
POL,cotizaciones,2013,12.370189
POL,cotizaciones,2014,12.16383
POL,bienes_servicios,2014,11.861992
POL,otros,2014,0.065256
POL,propiedad,2014,1.402831
POL,nomina,2014,0.236349
POL,renta,2014,6.359487
POL,renta,2015,6.469956
POL,nomina,2015,0.222595
POL,propiedad,2015,1.361488
POL,otros,2015,0.035754
POL,bienes_servicios,2015,11.835006
POL,cotizaciones,2015,12.350047
POL,cotizaciones,2016,12.660668
POL,bienes_servicios,2016,12.361573
POL,otros,2016,0.049358
POL,propiedad,2016,1.372591
POL,nomina,2016,0.223638
POL,renta,2016,6.658824
POL,renta,2017,6.884942
POL,nomina,2017,0.224605
POL,propiedad,2017,1.357197
POL,otros,2017,0.049428
POL,bienes_servicios,2017,12.716167
POL,cotizaciones,2017,12.766146
POL,cotizaciones,2018,12.929395
POL,bienes_servicios,2018,12.911142
POL,otros,2018,0.050336
POL,propiedad,2018,1.296804
POL,nomina,2018,0.219782
POL,renta,2018,7.309785
POL,renta,2019,7.456538
POL,nomina,2019,0.256188
POL,propiedad,2019,1.252977
POL,otros,2019,0.048532
POL,bienes_servicios,2019,12.706699
POL,cotizaciones,2019,13.065137
POL,cotizaciones,2020,13.349435
POL,bienes_servicios,2020,12.73989
POL,otros,2020,0.041728
POL,propiedad,2020,1.282021
POL,nomina,2020,0.32515
POL,renta,2020,7.441886
POL,renta,2021,7.862731
POL,nomina,2021,0.545967
POL,propiedad,2021,1.262851
POL,otros,2021,0.048243
POL,bienes_servicios,2021,13.766054
POL,cotizaciones,2021,12.820691
POL,cotizaciones,2022,12.658626
POL,bienes_servicios,2022,12.450393
POL,otros,2022,0.048987
POL,propiedad,2022,1.154361
POL,nomina,2022,0.553203
POL,renta,2022,7.224567
POL,renta,2023,7.038176
POL,nomina,2023,0.572341
POL,propiedad,2023,1.149103
POL,otros,2023,0.048898
POL,bienes_servicios,2023,12.919695
POL,cotizaciones,2023,13.218998
POL,cotizaciones,2024,14.10843
POL,bienes_servicios,2024,11.773585
POL,otros,2024,1.52584
POL,propiedad,2024,1.181531
POL,nomina,2024,0.603701
POL,renta,2024,7.449204
BGR,renta,1995,4.968943514
BGR,cotizaciones,1995,6.629035931
BGR,bienes_servicios,1995,8.401726566
BGR,propiedad,1995,0.176667318
BGR,nomina,1995,0.001842159
BGR,nomina,1996,0.000736121
BGR,propiedad,1996,0.187473224
BGR,bienes_servicios,1996,8.944498289
BGR,cotizaciones,1996,6.585585337
BGR,renta,1996,5.710821662
BGR,renta,1997,12.05070665
BGR,cotizaciones,1997,7.448377288
BGR,bienes_servicios,1997,9.472727758
BGR,propiedad,1997,0.086893523
BGR,nomina,1997,0.000111909
BGR,nomina,1998,0.085697401
BGR,propiedad,1998,0.204403232
BGR,bienes_servicios,1998,12.39742963
BGR,cotizaciones,1998,7.767274247
BGR,renta,1998,9.871880527
BGR,renta,1999,10.1735297
BGR,cotizaciones,1999,9.528461115
BGR,bienes_servicios,1999,12.65518398
BGR,propiedad,1999,0.235680533
BGR,nomina,1999,0.321508474
BGR,nomina,2000,0.271714656
BGR,propiedad,2000,0.230901376
BGR,bienes_servicios,2000,13.30812517
BGR,cotizaciones,2000,10.55193275
BGR,renta,2000,9.677893547
BGR,renta,2001,9.739189787
BGR,cotizaciones,2001,9.602670304
BGR,bienes_servicios,2001,12.8119823
BGR,propiedad,2001,0.24171765
BGR,nomina,2001,0.259034201
BGR,nomina,2002,0.274128543
BGR,propiedad,2002,0.26521096
BGR,bienes_servicios,2002,12.01004442
BGR,cotizaciones,2002,9.32065875
BGR,renta,2002,8.664237629
BGR,renta,2003,6.202720102
BGR,cotizaciones,2003,10.07752805
BGR,bienes_servicios,2003,13.82203445
BGR,propiedad,2003,0.322550827
BGR,nomina,2003,0.238411775
BGR,nomina,2004,0.244951699
BGR,propiedad,2004,0.351623411
BGR,bienes_servicios,2004,15.39850924
BGR,cotizaciones,2004,9.901397457
BGR,renta,2004,5.525320907
BGR,renta,2005,5.038664714
BGR,cotizaciones,2005,9.401406183
BGR,bienes_servicios,2005,15.80646028
BGR,propiedad,2005,0.3964201
BGR,nomina,2005,0.178023153
BGR,nomina,2006,0.138374432
BGR,propiedad,2006,0.550728193
BGR,bienes_servicios,2006,16.37344392
BGR,cotizaciones,2006,8.015216085
BGR,renta,2006,5.446006165
BGR,renta,2007,6.106969598
BGR,cotizaciones,2007,7.70189352
BGR,bienes_servicios,2007,16.01223446
BGR,propiedad,2007,0.669557847
BGR,nomina,2007,0.046057165
BGR,nomina,2008,0.026210703
BGR,propiedad,2008,0.688832677
BGR,bienes_servicios,2008,16.84747013
BGR,cotizaciones,2008,7.402695912
BGR,renta,2008,5.636131098
BGR,renta,2009,4.881670731
BGR,cotizaciones,2009,7.205475724
BGR,bienes_servicios,2009,14.12315747
BGR,propiedad,2009,0.502825093
BGR,nomina,2009,0.020468735
BGR,nomina,2010,0.018002655
BGR,propiedad,2010,0.488717488
BGR,bienes_servicios,2010,13.70736873
BGR,cotizaciones,2010,6.636339082
BGR,renta,2010,4.547765794
BGR,renta,2011,4.493397974
BGR,cotizaciones,2011,6.677246382
BGR,bienes_servicios,2011,13.7632777
BGR,propiedad,2011,0.523178205
BGR,nomina,2011,0.020503468
BGR,nomina,2012,0.015117286
BGR,propiedad,2012,0.526470192
BGR,bienes_servicios,2012,14.28089363
BGR,cotizaciones,2012,6.771348628
BGR,renta,2012,4.485017036
BGR,renta,2013,4.858695457
BGR,cotizaciones,2013,7.435588425
BGR,bienes_servicios,2013,15.25537651
BGR,propiedad,2013,0.564085834
BGR,nomina,2013,0.018383473
BGR,nomina,2014,0.027795414
BGR,propiedad,2014,0.574964699
BGR,bienes_servicios,2014,14.89286382
BGR,cotizaciones,2014,7.814048319
BGR,renta,2014,5.08967902
BGR,renta,2015,5.263779476
BGR,cotizaciones,2015,7.776727939
BGR,bienes_servicios,2015,15.24715108
BGR,propiedad,2015,0.566005215
BGR,nomina,2015,0.009571418
BGR,otros,2016,0.002590234
BGR,nomina,2016,0.027643713
BGR,propiedad,2016,0.594396165
BGR,bienes_servicios,2016,15.43169637
BGR,cotizaciones,2016,7.728984523
BGR,renta,2016,5.399090859
BGR,renta,2017,5.682173857
BGR,cotizaciones,2017,8.23560445
BGR,bienes_servicios,2017,15.31279343
BGR,propiedad,2017,0.580208964
BGR,nomina,2017,0.029024677
BGR,otros,2017,0.001135135
BTN,bienes_servicios,1990,3.50072815533981
BTN,renta,1990,1.23169209431345
BTN,nomina,1990,0.0004160887656033
BTN,otros,1990,0.0353848821081831
BTN,otros,1991,0.0573915746929893
BTN,renta,1991,2.05745375408052
BTN,bienes_servicios,1991,3.68077102440541
BTN,bienes_servicios,1992,4.54844118054593
BTN,renta,1992,2.01328806983511
BTN,nomina,1992,0.0567964528197312
BTN,otros,1992,0.0613689898849938
BTN,otros,1993,0.001148313791853
BTN,nomina,1993,0.0755227849631331
BTN,renta,1993,1.86034086788348
BTN,bienes_servicios,1993,4.56701317538982
BTN,bienes_servicios,1994,3.92273666804465
BTN,renta,1994,2.23525754443985
BTN,otros,1994,0.0683236874741629
BTN,otros,1995,0.0004232327780279
BTN,propiedad,1995,0.0017649707339036
BTN,nomina,1995,0.0665736154885187
BTN,renta,1995,3.72148581719946
BTN,bienes_servicios,1995,4.45303016659162
BTN,bienes_servicios,1996,3.46388246182323
BTN,renta,1996,3.51617306802406
BTN,nomina,1996,0.0793614067561314
BTN,propiedad,1996,0.0233148233842357
BTN,otros,1996,0.0149853462902977
BTN,otros,1997,0.0081910369643441
BTN,propiedad,1997,0.0281583251553811
BTN,nomina,1997,0.0851553810925744
BTN,renta,1997,4.23910369643441
BTN,bienes_servicios,1997,4.18908079816814
BTN,bienes_servicios,1998,3.62070826306914
BTN,renta,1998,3.9183305227656
BTN,nomina,1998,0.0915795390668915
BTN,propiedad,1998,0.0263069139966273
BTN,otros,1998,0.0132040472175379
BTN,otros,1999,0.0129822968679074
BTN,propiedad,1999,0.0275281182226257
BTN,nomina,1999,0.0997780803954204
BTN,renta,1999,5.16750895243859
BTN,bienes_servicios,1999,5.19217733393857
BTN,bienes_servicios,2000,3.66805258608925
BTN,renta,2000,5.53576854842378
BTN,nomina,2000,0.101046263021426
BTN,propiedad,2000,0.0228631215029796
BTN,otros,2000,0.0496520038211345
BTN,otros,2001,0.0664624505928854
BTN,propiedad,2001,0.0306561264822134
BTN,nomina,2001,0.0926640316205534
BTN,renta,2001,5.44923320158103
BTN,bienes_servicios,2001,4.39144268774704
BTN,bienes_servicios,2002,4.95480542043085
BTN,renta,2002,4.77119527449618
BTN,nomina,2002,0.0933043780403058
BTN,propiedad,2002,0.0440305767894371
BTN,otros,2002,0.0146421125781793
BTN,otros,2003,0.0118916033410789
BTN,propiedad,2003,0.0151447591534259
BTN,nomina,2003,0.096442253344219
BTN,renta,2003,4.81365948627771
BTN,bienes_servicios,2003,3.21839791496577
BTN,bienes_servicios,2004,4.79978952094968
BTN,renta,2004,4.29333202368591
BTN,nomina,2004,0.10103275054023
BTN,propiedad,2004,0.0258187635057391
BTN,otros,2004,0.0124743917155446
BTN,otros,2005,0.012613126379212
BTN,propiedad,2005,0.0215938112122189
BTN,nomina,2005,0.109245989437405
BTN,renta,2005,4.54536212838759
BTN,bienes_servicios,2005,5.3077657385138
BTN,bienes_servicios,2006,4.12617598579942
BTN,renta,2006,4.45682346477326
BTN,nomina,2006,0.104431342715862
BTN,propiedad,2006,0.0291788174633363
BTN,otros,2006,0.0174422044714932
BTN,otros,2007,0.0245175936435868
BTN,propiedad,2007,0.0464373329427703
BTN,nomina,2007,0.106539489582952
BTN,renta,2007,4.6634872395738
BTN,bienes_servicios,2007,4.49716231555051
BTN,bienes_servicios,2008,4.85683218081175
BTN,renta,2008,5.3905816264516
BTN,nomina,2008,0.117072649923621
BTN,propiedad,2008,0.0159277935644947
BTN,otros,2008,0.0275800331794813
BTN,otros,2009,0.0219800258093475
BTN,propiedad,2009,0.013820625035067
BTN,nomina,2009,0.130171688267968
BTN,renta,2009,8.39417325927173
BTN,bienes_servicios,2009,4.75472423273299
BTN,bienes_servicios,2010,5.1174628319311
BTN,renta,2010,8.12557585571632
BTN,nomina,2010,0.123410896375307
BTN,propiedad,2010,0.0069478180260733
BTN,otros,2010,0.0237065981389564
BTN,otros,2011,0.0224774214428027
BTN,propiedad,2011,0.0033708546982614
BTN,nomina,2011,0.132974301404776
BTN,renta,2011,7.494589237133
BTN,bienes_servicios,2011,6.83717244657504
BTN,bienes_servicios,2012,6.60027992049164
BTN,renta,2012,6.99067873880774
BTN,nomina,2012,0.132970439666648
BTN,propiedad,2012,0.0033553987271367
BTN,otros,2012,0.0170970330251473
BTN,otros,2013,0.0140046066149665
BTN,propiedad,2013,0.0046206999403459
BTN,nomina,2013,0.130418572280772
BTN,renta,2013,7.61607426923842
BTN,bienes_servicios,2013,5.36625405978657
BTN,bienes_servicios,2014,6.32582267234402
BTN,renta,2014,7.1756765030913
BTN,nomina,2014,0.0240360204294973
BTN,propiedad,2014,0.0063117887757235
BTN,otros,2014,0.0150700968459723
BTN,propiedad,2015,0.0450846917252967
BTN,nomina,2015,0.0384174227321717
BTN,renta,2015,6.91981036047609
BTN,bienes_servicios,2015,6.17086236300583
BTN,bienes_servicios,2016,6.53497679991808
BTN,renta,2016,6.33040234051216
BTN,nomina,2016,-0.048853111148469
BTN,propiedad,2016,0.033909602244732
BTN,propiedad,2017,0.0198814438519393
BTN,nomina,2017,-0.005454010149786
BTN,renta,2017,6.8368159280309
BTN,bienes_servicios,2017,7.37974204415417
BTN,bienes_servicios,2018,6.64543552917795
BTN,renta,2018,6.47438813616376
BTN,nomina,2018,0.0400230999566771
BTN,propiedad,2018,0.017619370150547
BTN,propiedad,2019,0.0141755182251919
BTN,nomina,2019,-0.0171261873325577
BTN,renta,2019,5.83915286685203
BTN,bienes_servicios,2019,4.57371225385584
BTN,bienes_servicios,2020,3.09397538460385
BTN,renta,2020,4.98066663770387
BTN,nomina,2020,0.0073384548674671
BTN,propiedad,2020,0.0613127106305524
BTN,propiedad,2021,0.057833494073687
BTN,nomina,2021,-0.0053448542307354
BTN,renta,2021,6.16251473870116
BTN,bienes_servicios,2021,3.66715769422722
BTN,bienes_servicios,2022,4.98503295925895
BTN,renta,2022,6.14446786686508
BTN,nomina,2022,-0.0043916437076756
BTN,propiedad,2022,0.0633448309249889
BTN,propiedad,2023,0.314009016711038
BTN,nomina,2023,0.0006152535845344
BTN,renta,2023,6.29852621140782
BTN,bienes_servicios,2023,4.80939112806047
BTN,bienes_servicios,2024,5.8128452481883
BTN,renta,2024,7.04994253967004
BTN,nomina,2024,0.0260183386167638
BTN,propiedad,2024,0.279448901810001
BRB,propiedad,1990,3.534942434
BRB,renta,1990,5.989760235
BRB,bienes_servicios,1990,11.87467567
BRB,cotizaciones,1990,3.212451708
BRB,cotizaciones,1991,3.407734271
BRB,bienes_servicios,1991,11.81992854
BRB,renta,1991,7.096817808
BRB,propiedad,1991,3.232954154
BRB,propiedad,1992,3.431940935
BRB,renta,1992,7.02715048
BRB,bienes_servicios,1992,12.31898887
BRB,cotizaciones,1992,3.337487585
BRB,cotizaciones,1993,3.017677676
BRB,bienes_servicios,1993,11.6665249
BRB,renta,1993,6.80607748
BRB,propiedad,1993,3.204099061
BRB,propiedad,1994,3.39074611
BRB,renta,1994,7.476162505
BRB,bienes_servicios,1994,11.10915768
BRB,cotizaciones,1994,3.798897673
BRB,cotizaciones,1995,3.887375101
BRB,bienes_servicios,1995,11.59286499
BRB,renta,1995,8.034859179
BRB,propiedad,1995,3.418264502
BRB,propiedad,1996,2.884567631
BRB,renta,1996,7.904776966
BRB,bienes_servicios,1996,11.69831442
BRB,cotizaciones,1996,4.012449579
BRB,cotizaciones,1997,4.097791734
BRB,bienes_servicios,1997,16.24180953
BRB,renta,1997,8.060422303
BRB,propiedad,1997,1.593992218
BRB,propiedad,1998,1.510804825
BRB,renta,1998,7.698228092
BRB,bienes_servicios,1998,14.74387434
BRB,cotizaciones,1998,4.100486769
BRB,cotizaciones,1999,4.309916869
BRB,bienes_servicios,1999,13.76366901
BRB,renta,1999,8.219356192
BRB,propiedad,1999,1.741244368
BRB,propiedad,2000,1.636838955
BRB,renta,2000,9.043577503
BRB,bienes_servicios,2000,13.42188918
BRB,cotizaciones,2000,4.458221562
BRB,cotizaciones,2001,4.647845623
BRB,bienes_servicios,2001,13.75557907
BRB,renta,2001,8.85276659
BRB,propiedad,2001,1.76855717
BRB,propiedad,2002,1.601243197
BRB,renta,2002,9.188313899
BRB,bienes_servicios,2002,13.29727852
BRB,cotizaciones,2002,4.363639933
BRB,cotizaciones,2003,4.54503579
BRB,bienes_servicios,2003,14.97664552
BRB,renta,2003,8.541645926
BRB,propiedad,2003,1.748328763
BRB,propiedad,2004,1.755127386
BRB,renta,2004,8.480729064
BRB,bienes_servicios,2004,14.011487
BRB,cotizaciones,2004,5.032037572
BRB,cotizaciones,2005,4.843929621
BRB,bienes_servicios,2005,13.78137771
BRB,renta,2005,8.567695756
BRB,propiedad,2005,1.891002862
BRB,propiedad,2006,1.896270562
BRB,renta,2006,8.773223245
BRB,bienes_servicios,2006,11.98662246
BRB,cotizaciones,2006,4.808887621
BRB,cotizaciones,2007,4.618253144
BRB,bienes_servicios,2007,11.99390786
BRB,renta,2007,8.978668724
BRB,propiedad,2007,1.186197806
BRB,propiedad,2008,1.292266401
BRB,renta,2008,8.492594634
BRB,bienes_servicios,2008,12.39545404
BRB,cotizaciones,2008,4.887572345
BRB,cotizaciones,2009,5.168738883
BRB,bienes_servicios,2009,11.78914718
BRB,renta,2009,8.272843206
BRB,propiedad,2009,1.230360782
BRB,propiedad,2010,1.265588797
BRB,renta,2010,7.45095453
BRB,bienes_servicios,2010,12.41601145
BRB,cotizaciones,2010,5.495832003
BRB,cotizaciones,2011,5.107842409
BRB,bienes_servicios,2011,13.2869071
BRB,renta,2011,7.461759896
BRB,propiedad,2011,1.373317371
BRB,propiedad,2012,1.376275745
BRB,renta,2012,7.310462203
BRB,bienes_servicios,2012,12.72452156
BRB,cotizaciones,2012,5.449300916
BRB,cotizaciones,2013,5.601684099
BRB,bienes_servicios,2013,12.4997459
BRB,renta,2013,6.15834443
BRB,propiedad,2013,1.570120204
BRB,propiedad,2014,1.932546599
BRB,renta,2014,6.314787029
BRB,bienes_servicios,2014,12.0919273
BRB,cotizaciones,2014,4.958090864
BRB,cotizaciones,2015,5.92561608
BRB,bienes_servicios,2015,13.32826785
BRB,renta,2015,6.74916987
BRB,propiedad,2015,1.351318451
BRB,propiedad,2016,1.357807891
BRB,renta,2016,7.526982807
BRB,bienes_servicios,2016,14.51246699
BRB,cotizaciones,2016,4.992720103
BRB,cotizaciones,2017,5.652179756
BRB,bienes_servicios,2017,15.6379692
BRB,renta,2017,7.092185149
BRB,propiedad,2017,1.34213215
BRB,propiedad,2018,1.529849198
BRB,renta,2018,8.179329372
BRB,bienes_servicios,2018,15.2685147
BRB,cotizaciones,2018,5.518732255
BRB,cotizaciones,2019,5.795323247
BRB,bienes_servicios,2019,14.87918362
BRB,renta,2019,7.105727982
BRB,propiedad,2019,1.95308181
BRB,propiedad,2020,1.830373362
BRB,renta,2020,9.439192859
BRB,bienes_servicios,2020,11.82970691
BRB,cotizaciones,2020,5.752325586
BRB,cotizaciones,2021,5.639551652
BRB,bienes_servicios,2021,14.50833901
BRB,renta,2021,8.501031725
BRB,propiedad,2021,2.071942842
BRB,propiedad,2022,1.906572061
BRB,renta,2022,8.879224116
BRB,bienes_servicios,2022,14.06995844
BRB,cotizaciones,2022,4.962201382
BRB,cotizaciones,2023,4.828342246
BRB,bienes_servicios,2023,13.84521559
BRB,renta,2023,8.240172375
BRB,propiedad,2023,1.762456515
BRB,propiedad,2024,1.676072921
BRB,renta,2024,11.03222863
BRB,bienes_servicios,2024,13.34371663
BRB,cotizaciones,2024,4.687145248
KAZ,bienes_servicios,1998,7.23255079219057
KAZ,renta,1998,3.94107347209469
KAZ,propiedad,1998,1.14682845395406
KAZ,otros,1998,0.0054644893866397
KAZ,otros,1999,0.404678940971843
KAZ,propiedad,1999,1.08439498540087
KAZ,renta,1999,4.46766681727742
KAZ,bienes_servicios,1999,6.78224105327747
KAZ,nomina,1999,3.51413804504467
KAZ,nomina,2000,3.81099461610393
KAZ,bienes_servicios,2000,6.90227107056667
KAZ,renta,2000,8.25206046259597
KAZ,propiedad,2000,0.808234627033577
KAZ,otros,2000,0.141708824672441
KAZ,otros,2001,0.0244117589241324
KAZ,propiedad,2001,0.839113739636392
KAZ,renta,2001,9.40318716586292
KAZ,bienes_servicios,2001,8.06556529234217
KAZ,nomina,2001,3.82341208295729
KAZ,nomina,2002,3.5445416839489
KAZ,bienes_servicios,2002,7.62209994483191
KAZ,renta,2002,8.52103567712043
KAZ,propiedad,2002,0.826033326525041
KAZ,otros,2002,0.0060843519092202
KAZ,otros,2003,-0.0084524086674965
KAZ,propiedad,2003,0.741905512807061
KAZ,renta,2003,9.65860756019227
KAZ,bienes_servicios,2003,8.91785274739004
KAZ,nomina,2003,3.4188479500313
KAZ,nomina,2004,2.86186355225297
KAZ,bienes_servicios,2004,8.01872556816971
KAZ,renta,2004,10.1295190299138
KAZ,propiedad,2004,0.667069218501526
KAZ,otros,2004,0.0014603413758353
KAZ,otros,2005,0.000485719594917
KAZ,propiedad,2005,0.605965001287449
KAZ,renta,2005,13.1951102374274
KAZ,bienes_servicios,2005,8.95889613901732
KAZ,cotizaciones,2005,0.181253995487968
KAZ,nomina,2005,2.59927316618918
KAZ,nomina,2006,2.31618517628504
KAZ,cotizaciones,2006,0.249033888810389
KAZ,bienes_servicios,2006,8.93689650849633
KAZ,renta,2006,14.0273032738516
KAZ,propiedad,2006,0.576218306978746
KAZ,otros,2006,0.0002052824730691
KAZ,otros,2007,0.0070714207558502
KAZ,propiedad,2007,0.574502034818613
KAZ,renta,2007,13.9907721555692
KAZ,bienes_servicios,2007,8.80297460021538
KAZ,cotizaciones,2007,0.388363151969596
KAZ,nomina,2007,2.30146092614403
KAZ,nomina,2008,1.56496111934582
KAZ,cotizaciones,2008,0.376368255812314
KAZ,bienes_servicios,2008,10.0375058076664
KAZ,renta,2008,15.0685369549484
