ccaa,anyo,mes,valor
Andalucía,2007,1,16521.0
Andalucía,2007,2,14391.0
Andalucía,2007,3,15868.0
Andalucía,2007,4,12242.0
Andalucía,2007,5,16276.0
Andalucía,2007,6,14320.0
Andalucía,2007,7,14634.0
Andalucía,2007,8,12935.0
Andalucía,2007,9,13926.0
Andalucía,2007,10,13847.0
Andalucía,2007,11,13041.0
Andalucía,2007,12,9802.0
Andalucía,2008,1,13209.0
Andalucía,2008,2,12026.0
Andalucía,2008,3,9989.0
Andalucía,2008,4,11970.0
Andalucía,2008,5,11182.0
Andalucía,2008,6,10900.0
Andalucía,2008,7,9595.0
Andalucía,2008,8,8062.0
Andalucía,2008,9,9407.0
Andalucía,2008,10,9205.0
Andalucía,2008,11,7618.0
Andalucía,2008,12,7035.0
Andalucía,2009,1,8476.0
Andalucía,2009,2,7053.0
Andalucía,2009,3,7735.0
Andalucía,2009,4,6323.0
Andalucía,2009,5,7108.0
Andalucía,2009,6,7697.0
Andalucía,2009,7,7923.0
Andalucía,2009,8,7035.0
Andalucía,2009,9,7466.0
Andalucía,2009,10,6375.0
Andalucía,2009,11,6857.0
Andalucía,2009,12,6592.0
Andalucía,2010,1,7462.0
Andalucía,2010,2,7418.0
Andalucía,2010,3,7100.0
Andalucía,2010,4,6529.0
Andalucía,2010,5,7071.0
Andalucía,2010,6,7142.0
Andalucía,2010,7,7516.0
Andalucía,2010,8,8191.0
Andalucía,2010,9,7094.0
Andalucía,2010,10,5416.0
Andalucía,2010,11,6462.0
Andalucía,2010,12,5794.0
Andalucía,2011,1,9223.0
Andalucía,2011,2,7845.0
Andalucía,2011,3,6753.0
Andalucía,2011,4,4788.0
Andalucía,2011,5,6095.0
Andalucía,2011,6,6137.0
Andalucía,2011,7,6328.0
Andalucía,2011,8,5249.0
Andalucía,2011,9,4920.0
Andalucía,2011,10,4468.0
Andalucía,2011,11,6121.0
Andalucía,2011,12,4826.0
Andalucía,2012,1,6057.0
Andalucía,2012,2,5658.0
Andalucía,2012,3,5023.0
Andalucía,2012,4,4171.0
Andalucía,2012,5,6056.0
Andalucía,2012,6,5046.0
Andalucía,2012,7,5475.0
Andalucía,2012,8,5462.0
Andalucía,2012,9,5065.0
Andalucía,2012,10,5264.0
Andalucía,2012,11,5183.0
Andalucía,2012,12,4483.0
Andalucía,2013,1,8309.0
Andalucía,2013,2,7786.0
Andalucía,2013,3,4160.0
Andalucía,2013,4,5196.0
Andalucía,2013,5,5205.0
Andalucía,2013,6,4468.0
Andalucía,2013,7,4850.0
Andalucía,2013,8,5259.0
Andalucía,2013,9,5110.0
Andalucía,2013,10,5344.0
Andalucía,2013,11,4536.0
Andalucía,2013,12,3908.0
Andalucía,2014,1,5728.0
Andalucía,2014,2,5107.0
Andalucía,2014,3,5500.0
Andalucía,2014,4,4772.0
Andalucía,2014,5,5648.0
Andalucía,2014,6,5380.0
Andalucía,2014,7,5878.0
Andalucía,2014,8,4787.0
Andalucía,2014,9,5341.0
Andalucía,2014,10,5190.0
Andalucía,2014,11,5218.0
Andalucía,2014,12,5420.0
Andalucía,2015,1,6131.0
Andalucía,2015,2,5989.0
Andalucía,2015,3,5310.0
Andalucía,2015,4,5520.0
Andalucía,2015,5,6167.0
Andalucía,2015,6,6157.0
Andalucía,2015,7,6565.0
Andalucía,2015,8,6027.0
Andalucía,2015,9,6264.0
Andalucía,2015,10,5213.0
Andalucía,2015,11,5779.0
Andalucía,2015,12,5585.0
Andalucía,2016,1,6283.0
Andalucía,2016,2,6705.0
Andalucía,2016,3,6231.0
Andalucía,2016,4,6691.0
Andalucía,2016,5,6901.0
Andalucía,2016,6,7575.0
Andalucía,2016,7,6651.0
Andalucía,2016,8,7319.0
Andalucía,2016,9,6785.0
Andalucía,2016,10,5729.0
Andalucía,2016,11,6805.0
Andalucía,2016,12,5677.0
Andalucía,2017,1,6857.0
Andalucía,2017,2,6698.0
Andalucía,2017,3,8047.0
Andalucía,2017,4,6112.0
Andalucía,2017,5,8706.0
Andalucía,2017,6,8429.0
Andalucía,2017,7,7253.0
Andalucía,2017,8,8150.0
Andalucía,2017,9,7407.0
Andalucía,2017,10,7219.0
Andalucía,2017,11,8446.0
Andalucía,2017,12,6283.0
Andalucía,2018,1,9083.0
Andalucía,2018,2,7774.0
Andalucía,2018,3,7446.0
Andalucía,2018,4,8240.0
Andalucía,2018,5,9258.0
Andalucía,2018,6,9223.0
Andalucía,2018,7,8847.0
Andalucía,2018,8,9090.0
Andalucía,2018,9,8505.0
Andalucía,2018,10,8912.0
Andalucía,2018,11,8172.0
Andalucía,2018,12,6862.0
Andalucía,2019,1,8957.0
Andalucía,2019,2,8222.0
Andalucía,2019,3,8897.0
Andalucía,2019,4,8576.0
Andalucía,2019,5,9190.0
Andalucía,2019,6,8266.0
Andalucía,2019,7,9527.0
Andalucía,2019,8,7158.0
Andalucía,2019,9,7286.0
Andalucía,2019,10,8718.0
Andalucía,2019,11,8260.0
Andalucía,2019,12,7047.0
Andalucía,2020,1,9314.0
Andalucía,2020,2,9007.0
Andalucía,2020,3,6918.0
Andalucía,2020,4,5384.0
Andalucía,2020,5,4348.0
Andalucía,2020,6,5280.0
Andalucía,2020,7,6589.0
Andalucía,2020,8,6230.0
Andalucía,2020,9,7644.0
Andalucía,2020,10,7890.0
Andalucía,2020,11,7702.0
Andalucía,2020,12,7175.0
Andalucía,2021,1,8391.0
Andalucía,2021,2,8684.0
Andalucía,2021,3,8936.0
Andalucía,2021,4,8586.0
Andalucía,2021,5,9493.0
Andalucía,2021,6,9997.0
Andalucía,2021,7,10269.0
Andalucía,2021,8,10359.0
Andalucía,2021,9,11720.0
Andalucía,2021,10,9761.0
Andalucía,2021,11,11065.0
Andalucía,2021,12,10726.0
Andalucía,2022,1,11354.0
Andalucía,2022,2,11101.0
Andalucía,2022,3,12071.0
Andalucía,2022,4,9850.0
Andalucía,2022,5,11713.0
Andalucía,2022,6,11858.0
Andalucía,2022,7,10832.0
Andalucía,2022,8,12594.0
Andalucía,2022,9,11658.0
Andalucía,2022,10,10845.0
Andalucía,2022,11,11646.0
Andalucía,2022,12,9125.0
Andalucía,2023,1,11498.0
Andalucía,2023,2,9749.0
Andalucía,2023,3,11283.0
Andalucía,2023,4,8685.0
Andalucía,2023,5,11750.0
Andalucía,2023,6,10500.0
Andalucía,2023,7,9662.0
Andalucía,2023,8,10333.0
Andalucía,2023,9,8263.0
Andalucía,2023,10,8809.0
Andalucía,2023,11,9939.0
Andalucía,2023,12,7498.0
Andalucía,2024,1,10302.0
Andalucía,2024,2,9425.0
Andalucía,2024,3,8700.0
Andalucía,2024,4,11616.0
Andalucía,2024,5,8714.0
Andalucía,2024,6,10426.0
Andalucía,2024,7,11275.0
Andalucía,2024,8,10096.0
Andalucía,2024,9,11419.0
Andalucía,2024,10,13271.0
Andalucía,2024,11,10315.0
Andalucía,2024,12,9804.0
Andalucía,2025,1,11602.0
Andalucía,2025,2,11714.0
Andalucía,2025,3,13360.0
Andalucía,2025,4,10992.0
Andalucía,2025,5,11474.0
Andalucía,2025,6,11986.0
Andalucía,2025,7,13095.0
Andalucía,2025,8,9410.0
Andalucía,2025,9,12584.0
Andalucía,2025,10,13813.0
Andalucía,2025,11,11988.0
Andalucía,2025,12,11386.0
Andalucía,2026,1,12125.0
Andalucía,2026,2,12037.0
Andalucía,2026,3,12494.0
Andalucía,2026,4,10661.0
Andalucía,2026,5,11723.0
Aragón,2007,1,2131.0
Aragón,2007,2,1771.0
Aragón,2007,3,2283.0
Aragón,2007,4,1587.0
Aragón,2007,5,2262.0
Aragón,2007,6,1807.0
Aragón,2007,7,1853.0
Aragón,2007,8,1702.0
Aragón,2007,9,1412.0
Aragón,2007,10,1577.0
Aragón,2007,11,1334.0
Aragón,2007,12,1036.0
Aragón,2008,1,1720.0
Aragón,2008,2,1407.0
Aragón,2008,3,1314.0
Aragón,2008,4,1412.0
Aragón,2008,5,1518.0
Aragón,2008,6,1304.0
Aragón,2008,7,1164.0
Aragón,2008,8,925.0
Aragón,2008,9,1164.0
Aragón,2008,10,871.0
Aragón,2008,11,1042.0
Aragón,2008,12,1051.0
Aragón,2009,1,893.0
Aragón,2009,2,956.0
Aragón,2009,3,855.0
Aragón,2009,4,820.0
Aragón,2009,5,1150.0
Aragón,2009,6,1051.0
Aragón,2009,7,1268.0
Aragón,2009,8,1016.0
Aragón,2009,9,1050.0
Aragón,2009,10,1046.0
Aragón,2009,11,1142.0
Aragón,2009,12,1018.0
Aragón,2010,1,975.0
Aragón,2010,2,1131.0
Aragón,2010,3,1100.0
Aragón,2010,4,934.0
Aragón,2010,5,1163.0
Aragón,2010,6,1133.0
Aragón,2010,7,1611.0
Aragón,2010,8,1364.0
Aragón,2010,9,1104.0
Aragón,2010,10,697.0
Aragón,2010,11,881.0
Aragón,2010,12,861.0
Aragón,2011,1,1558.0
Aragón,2011,2,917.0
Aragón,2011,3,723.0
Aragón,2011,4,551.0
Aragón,2011,5,664.0
Aragón,2011,6,721.0
Aragón,2011,7,744.0
Aragón,2011,8,817.0
Aragón,2011,9,591.0
Aragón,2011,10,620.0
Aragón,2011,11,602.0
Aragón,2011,12,496.0
Aragón,2012,1,899.0
Aragón,2012,2,770.0
Aragón,2012,3,610.0
Aragón,2012,4,458.0
Aragón,2012,5,646.0
Aragón,2012,6,664.0
Aragón,2012,7,720.0
Aragón,2012,8,658.0
Aragón,2012,9,689.0
Aragón,2012,10,632.0
Aragón,2012,11,778.0
Aragón,2012,12,766.0
Aragón,2013,1,1139.0
Aragón,2013,2,932.0
Aragón,2013,3,761.0
Aragón,2013,4,545.0
Aragón,2013,5,681.0
Aragón,2013,6,620.0
Aragón,2013,7,615.0
Aragón,2013,8,562.0
Aragón,2013,9,625.0
Aragón,2013,10,547.0
Aragón,2013,11,619.0
Aragón,2013,12,571.0
Aragón,2014,1,721.0
Aragón,2014,2,592.0
Aragón,2014,3,670.0
Aragón,2014,4,609.0
Aragón,2014,5,781.0
Aragón,2014,6,646.0
Aragón,2014,7,675.0
Aragón,2014,8,590.0
Aragón,2014,9,689.0
Aragón,2014,10,720.0
Aragón,2014,11,666.0
Aragón,2014,12,696.0
Aragón,2015,1,881.0
Aragón,2015,2,907.0
Aragón,2015,3,658.0
Aragón,2015,4,685.0
Aragón,2015,5,747.0
Aragón,2015,6,863.0
Aragón,2015,7,822.0
Aragón,2015,8,785.0
Aragón,2015,9,790.0
Aragón,2015,10,718.0
Aragón,2015,11,744.0
Aragón,2015,12,730.0
Aragón,2016,1,939.0
Aragón,2016,2,1036.0
Aragón,2016,3,713.0
Aragón,2016,4,829.0
Aragón,2016,5,883.0
Aragón,2016,6,1020.0
Aragón,2016,7,813.0
Aragón,2016,8,942.0
Aragón,2016,9,790.0
Aragón,2016,10,833.0
Aragón,2016,11,932.0
Aragón,2016,12,739.0
Aragón,2017,1,1083.0
Aragón,2017,2,980.0
Aragón,2017,3,1020.0
Aragón,2017,4,783.0
Aragón,2017,5,1163.0
Aragón,2017,6,1032.0
Aragón,2017,7,935.0
Aragón,2017,8,1073.0
Aragón,2017,9,939.0
Aragón,2017,10,1018.0
Aragón,2017,11,1141.0
Aragón,2017,12,988.0
Aragón,2018,1,1141.0
Aragón,2018,2,1143.0
Aragón,2018,3,1091.0
Aragón,2018,4,1098.0
Aragón,2018,5,1255.0
Aragón,2018,6,1204.0
Aragón,2018,7,1256.0
Aragón,2018,8,1179.0
Aragón,2018,9,1000.0
Aragón,2018,10,1016.0
Aragón,2018,11,1126.0
Aragón,2018,12,984.0
Aragón,2019,1,1301.0
Aragón,2019,2,1094.0
Aragón,2019,3,1042.0
Aragón,2019,4,1065.0
Aragón,2019,5,1307.0
Aragón,2019,6,1054.0
Aragón,2019,7,1308.0
Aragón,2019,8,854.0
Aragón,2019,9,987.0
Aragón,2019,10,1063.0
Aragón,2019,11,1184.0
Aragón,2019,12,1115.0
Aragón,2020,1,1268.0
Aragón,2020,2,1204.0
Aragón,2020,3,870.0
Aragón,2020,4,546.0
Aragón,2020,5,643.0
Aragón,2020,6,694.0
Aragón,2020,7,974.0
Aragón,2020,8,990.0
Aragón,2020,9,1042.0
Aragón,2020,10,1035.0
Aragón,2020,11,1158.0
Aragón,2020,12,1184.0
Aragón,2021,1,1214.0
Aragón,2021,2,1102.0
Aragón,2021,3,1200.0
Aragón,2021,4,1060.0
Aragón,2021,5,1552.0
Aragón,2021,6,1435.0
Aragón,2021,7,1242.0
Aragón,2021,8,1253.0
Aragón,2021,9,1374.0
Aragón,2021,10,1090.0
Aragón,2021,11,1183.0
Aragón,2021,12,1230.0
Aragón,2022,1,1334.0
Aragón,2022,2,1369.0
Aragón,2022,3,1511.0
Aragón,2022,4,1206.0
Aragón,2022,5,1522.0
Aragón,2022,6,1681.0
Aragón,2022,7,1397.0
Aragón,2022,8,1557.0
Aragón,2022,9,1624.0
Aragón,2022,10,1157.0
Aragón,2022,11,1339.0
Aragón,2022,12,1048.0
Aragón,2023,1,1460.0
Aragón,2023,2,1245.0
Aragón,2023,3,1266.0
Aragón,2023,4,1070.0
Aragón,2023,5,1466.0
Aragón,2023,6,1427.0
Aragón,2023,7,1317.0
Aragón,2023,8,1280.0
Aragón,2023,9,1101.0
Aragón,2023,10,1123.0
Aragón,2023,11,1310.0
Aragón,2023,12,1087.0
Aragón,2024,1,1443.0
Aragón,2024,2,1376.0
Aragón,2024,3,1133.0
Aragón,2024,4,1500.0
Aragón,2024,5,1140.0
Aragón,2024,6,1213.0
Aragón,2024,7,1405.0
Aragón,2024,8,1134.0
Aragón,2024,9,1691.0
Aragón,2024,10,1786.0
Aragón,2024,11,1392.0
Aragón,2024,12,1245.0
Aragón,2025,1,1610.0
Aragón,2025,2,1654.0
Aragón,2025,3,1570.0
Aragón,2025,4,1395.0
Aragón,2025,5,1697.0
Aragón,2025,6,1670.0
Aragón,2025,7,1740.0
Aragón,2025,8,1232.0
Aragón,2025,9,1744.0
Aragón,2025,10,1712.0
Aragón,2025,11,1580.0
Aragón,2025,12,1403.0
Aragón,2026,1,1540.0
Aragón,2026,2,1736.0
Aragón,2026,3,1599.0
Aragón,2026,4,1470.0
Aragón,2026,5,1539.0
"Asturias, Principado de",2007,1,1855.0
"Asturias, Principado de",2007,2,1609.0
"Asturias, Principado de",2007,3,1655.0
"Asturias, Principado de",2007,4,1576.0
"Asturias, Principado de",2007,5,1767.0
"Asturias, Principado de",2007,6,1387.0
"Asturias, Principado de",2007,7,1243.0
"Asturias, Principado de",2007,8,1366.0
"Asturias, Principado de",2007,9,1522.0
"Asturias, Principado de",2007,10,1486.0
"Asturias, Principado de",2007,11,1338.0
"Asturias, Principado de",2007,12,873.0
"Asturias, Principado de",2008,1,1318.0
"Asturias, Principado de",2008,2,1367.0
"Asturias, Principado de",2008,3,1210.0
"Asturias, Principado de",2008,4,1310.0
"Asturias, Principado de",2008,5,1225.0
"Asturias, Principado de",2008,6,1237.0
"Asturias, Principado de",2008,7,1096.0
"Asturias, Principado de",2008,8,886.0
"Asturias, Principado de",2008,9,1122.0
"Asturias, Principado de",2008,10,1031.0
"Asturias, Principado de",2008,11,780.0
"Asturias, Principado de",2008,12,835.0
"Asturias, Principado de",2009,1,667.0
"Asturias, Principado de",2009,2,668.0
"Asturias, Principado de",2009,3,748.0
"Asturias, Principado de",2009,4,734.0
"Asturias, Principado de",2009,5,697.0
"Asturias, Principado de",2009,6,753.0
"Asturias, Principado de",2009,7,786.0
"Asturias, Principado de",2009,8,712.0
"Asturias, Principado de",2009,9,871.0
"Asturias, Principado de",2009,10,668.0
"Asturias, Principado de",2009,11,793.0
"Asturias, Principado de",2009,12,719.0
"Asturias, Principado de",2010,1,875.0
"Asturias, Principado de",2010,2,895.0
"Asturias, Principado de",2010,3,871.0
"Asturias, Principado de",2010,4,695.0
"Asturias, Principado de",2010,5,874.0
"Asturias, Principado de",2010,6,778.0
"Asturias, Principado de",2010,7,928.0
"Asturias, Principado de",2010,8,1126.0
"Asturias, Principado de",2010,9,891.0
"Asturias, Principado de",2010,10,579.0
"Asturias, Principado de",2010,11,573.0
"Asturias, Principado de",2010,12,722.0
"Asturias, Principado de",2011,1,956.0
"Asturias, Principado de",2011,2,1342.0
"Asturias, Principado de",2011,3,821.0
"Asturias, Principado de",2011,4,497.0
"Asturias, Principado de",2011,5,621.0
"Asturias, Principado de",2011,6,592.0
"Asturias, Principado de",2011,7,598.0
"Asturias, Principado de",2011,8,504.0
"Asturias, Principado de",2011,9,526.0
"Asturias, Principado de",2011,10,446.0
"Asturias, Principado de",2011,11,543.0
"Asturias, Principado de",2011,12,481.0
"Asturias, Principado de",2012,1,750.0
"Asturias, Principado de",2012,2,783.0
"Asturias, Principado de",2012,3,650.0
"Asturias, Principado de",2012,4,438.0
"Asturias, Principado de",2012,5,533.0
"Asturias, Principado de",2012,6,455.0
"Asturias, Principado de",2012,7,510.0
"Asturias, Principado de",2012,8,526.0
"Asturias, Principado de",2012,9,464.0
"Asturias, Principado de",2012,10,539.0
"Asturias, Principado de",2012,11,488.0
"Asturias, Principado de",2012,12,475.0
"Asturias, Principado de",2013,1,794.0
"Asturias, Principado de",2013,2,740.0
"Asturias, Principado de",2013,3,332.0
"Asturias, Principado de",2013,4,341.0
"Asturias, Principado de",2013,5,426.0
"Asturias, Principado de",2013,6,328.0
"Asturias, Principado de",2013,7,308.0
"Asturias, Principado de",2013,8,307.0
"Asturias, Principado de",2013,9,312.0
"Asturias, Principado de",2013,10,345.0
"Asturias, Principado de",2013,11,307.0
"Asturias, Principado de",2013,12,390.0
"Asturias, Principado de",2014,1,436.0
"Asturias, Principado de",2014,2,418.0
"Asturias, Principado de",2014,3,318.0
"Asturias, Principado de",2014,4,333.0
"Asturias, Principado de",2014,5,441.0
"Asturias, Principado de",2014,6,390.0
"Asturias, Principado de",2014,7,453.0
"Asturias, Principado de",2014,8,397.0
"Asturias, Principado de",2014,9,461.0
"Asturias, Principado de",2014,10,470.0
"Asturias, Principado de",2014,11,395.0
"Asturias, Principado de",2014,12,385.0
"Asturias, Principado de",2015,1,497.0
"Asturias, Principado de",2015,2,428.0
"Asturias, Principado de",2015,3,442.0
"Asturias, Principado de",2015,4,393.0
"Asturias, Principado de",2015,5,460.0
"Asturias, Principado de",2015,6,432.0
"Asturias, Principado de",2015,7,434.0
"Asturias, Principado de",2015,8,504.0
"Asturias, Principado de",2015,9,478.0
"Asturias, Principado de",2015,10,456.0
"Asturias, Principado de",2015,11,468.0
"Asturias, Principado de",2015,12,517.0
"Asturias, Principado de",2016,1,507.0
"Asturias, Principado de",2016,2,599.0
"Asturias, Principado de",2016,3,504.0
"Asturias, Principado de",2016,4,532.0
"Asturias, Principado de",2016,5,536.0
"Asturias, Principado de",2016,6,553.0
"Asturias, Principado de",2016,7,527.0
"Asturias, Principado de",2016,8,556.0
"Asturias, Principado de",2016,9,483.0
"Asturias, Principado de",2016,10,539.0
"Asturias, Principado de",2016,11,620.0
"Asturias, Principado de",2016,12,458.0
"Asturias, Principado de",2017,1,603.0
"Asturias, Principado de",2017,2,577.0
"Asturias, Principado de",2017,3,695.0
"Asturias, Principado de",2017,4,593.0
"Asturias, Principado de",2017,5,750.0
"Asturias, Principado de",2017,6,654.0
"Asturias, Principado de",2017,7,709.0
"Asturias, Principado de",2017,8,662.0
"Asturias, Principado de",2017,9,642.0
"Asturias, Principado de",2017,10,700.0
"Asturias, Principado de",2017,11,650.0
"Asturias, Principado de",2017,12,605.0
"Asturias, Principado de",2018,1,939.0
"Asturias, Principado de",2018,2,711.0
"Asturias, Principado de",2018,3,749.0
"Asturias, Principado de",2018,4,748.0
"Asturias, Principado de",2018,5,637.0
"Asturias, Principado de",2018,6,677.0
"Asturias, Principado de",2018,7,849.0
"Asturias, Principado de",2018,8,817.0
"Asturias, Principado de",2018,9,745.0
"Asturias, Principado de",2018,10,761.0
"Asturias, Principado de",2018,11,738.0
"Asturias, Principado de",2018,12,554.0
"Asturias, Principado de",2019,1,772.0
"Asturias, Principado de",2019,2,761.0
"Asturias, Principado de",2019,3,689.0
"Asturias, Principado de",2019,4,842.0
"Asturias, Principado de",2019,5,918.0
"Asturias, Principado de",2019,6,622.0
"Asturias, Principado de",2019,7,780.0
"Asturias, Principado de",2019,8,547.0
"Asturias, Principado de",2019,9,540.0
"Asturias, Principado de",2019,10,635.0
"Asturias, Principado de",2019,11,621.0
"Asturias, Principado de",2019,12,610.0
"Asturias, Principado de",2020,1,737.0
"Asturias, Principado de",2020,2,728.0
"Asturias, Principado de",2020,3,534.0
"Asturias, Principado de",2020,4,417.0
"Asturias, Principado de",2020,5,341.0
"Asturias, Principado de",2020,6,547.0
"Asturias, Principado de",2020,7,652.0
"Asturias, Principado de",2020,8,610.0
"Asturias, Principado de",2020,9,799.0
"Asturias, Principado de",2020,10,770.0
"Asturias, Principado de",2020,11,843.0
"Asturias, Principado de",2020,12,649.0
"Asturias, Principado de",2021,1,732.0
"Asturias, Principado de",2021,2,812.0
"Asturias, Principado de",2021,3,814.0
"Asturias, Principado de",2021,4,721.0
"Asturias, Principado de",2021,5,805.0
"Asturias, Principado de",2021,6,815.0
"Asturias, Principado de",2021,7,849.0
"Asturias, Principado de",2021,8,740.0
"Asturias, Principado de",2021,9,810.0
"Asturias, Principado de",2021,10,747.0
"Asturias, Principado de",2021,11,777.0
"Asturias, Principado de",2021,12,784.0
"Asturias, Principado de",2022,1,882.0
"Asturias, Principado de",2022,2,850.0
"Asturias, Principado de",2022,3,1068.0
"Asturias, Principado de",2022,4,833.0
"Asturias, Principado de",2022,5,1014.0
"Asturias, Principado de",2022,6,1091.0
"Asturias, Principado de",2022,7,931.0
"Asturias, Principado de",2022,8,966.0
"Asturias, Principado de",2022,9,981.0
"Asturias, Principado de",2022,10,918.0
"Asturias, Principado de",2022,11,973.0
"Asturias, Principado de",2022,12,824.0
"Asturias, Principado de",2023,1,1019.0
"Asturias, Principado de",2023,2,1019.0
"Asturias, Principado de",2023,3,1143.0
"Asturias, Principado de",2023,4,896.0
"Asturias, Principado de",2023,5,1101.0
"Asturias, Principado de",2023,6,1148.0
"Asturias, Principado de",2023,7,966.0
"Asturias, Principado de",2023,8,1002.0
"Asturias, Principado de",2023,9,845.0
"Asturias, Principado de",2023,10,986.0
"Asturias, Principado de",2023,11,1037.0
"Asturias, Principado de",2023,12,908.0
"Asturias, Principado de",2024,1,1154.0
"Asturias, Principado de",2024,2,1050.0
"Asturias, Principado de",2024,3,980.0
"Asturias, Principado de",2024,4,1270.0
"Asturias, Principado de",2024,5,847.0
"Asturias, Principado de",2024,6,1068.0
"Asturias, Principado de",2024,7,1243.0
"Asturias, Principado de",2024,8,1211.0
"Asturias, Principado de",2024,9,1329.0
"Asturias, Principado de",2024,10,1674.0
"Asturias, Principado de",2024,11,1317.0
"Asturias, Principado de",2024,12,1273.0
"Asturias, Principado de",2025,1,1406.0
"Asturias, Principado de",2025,2,1403.0
"Asturias, Principado de",2025,3,1345.0
"Asturias, Principado de",2025,4,1147.0
"Asturias, Principado de",2025,5,1376.0
"Asturias, Principado de",2025,6,1269.0
"Asturias, Principado de",2025,7,1455.0
"Asturias, Principado de",2025,8,930.0
"Asturias, Principado de",2025,9,1274.0
"Asturias, Principado de",2025,10,1603.0
"Asturias, Principado de",2025,11,1239.0
"Asturias, Principado de",2025,12,1224.0
"Asturias, Principado de",2026,1,1199.0
"Asturias, Principado de",2026,2,1296.0
"Asturias, Principado de",2026,3,1359.0
"Asturias, Principado de",2026,4,1211.0
"Asturias, Principado de",2026,5,1251.0
"Balears, Illes",2007,1,2595.0
"Balears, Illes",2007,2,2094.0
"Balears, Illes",2007,3,1939.0
"Balears, Illes",2007,4,1791.0
"Balears, Illes",2007,5,2115.0
"Balears, Illes",2007,6,1495.0
"Balears, Illes",2007,7,1467.0
"Balears, Illes",2007,8,1448.0
"Balears, Illes",2007,9,1732.0
"Balears, Illes",2007,10,1312.0
"Balears, Illes",2007,11,1428.0
"Balears, Illes",2007,12,1082.0
"Balears, Illes",2008,1,1380.0
"Balears, Illes",2008,2,1248.0
"Balears, Illes",2008,3,947.0
"Balears, Illes",2008,4,1240.0
"Balears, Illes",2008,5,1099.0
"Balears, Illes",2008,6,1116.0
"Balears, Illes",2008,7,1017.0
"Balears, Illes",2008,8,832.0
"Balears, Illes",2008,9,996.0
"Balears, Illes",2008,10,932.0
"Balears, Illes",2008,11,819.0
"Balears, Illes",2008,12,740.0
"Balears, Illes",2009,1,675.0
"Balears, Illes",2009,2,589.0
"Balears, Illes",2009,3,664.0
"Balears, Illes",2009,4,529.0
"Balears, Illes",2009,5,638.0
"Balears, Illes",2009,6,689.0
"Balears, Illes",2009,7,921.0
"Balears, Illes",2009,8,689.0
"Balears, Illes",2009,9,730.0
"Balears, Illes",2009,10,646.0
"Balears, Illes",2009,11,737.0
"Balears, Illes",2009,12,679.0
"Balears, Illes",2010,1,794.0
"Balears, Illes",2010,2,858.0
"Balears, Illes",2010,3,757.0
"Balears, Illes",2010,4,989.0
"Balears, Illes",2010,5,684.0
"Balears, Illes",2010,6,898.0
"Balears, Illes",2010,7,1001.0
"Balears, Illes",2010,8,994.0
"Balears, Illes",2010,9,761.0
"Balears, Illes",2010,10,615.0
"Balears, Illes",2010,11,751.0
"Balears, Illes",2010,12,682.0
"Balears, Illes",2011,1,914.0
"Balears, Illes",2011,2,870.0
"Balears, Illes",2011,3,752.0
"Balears, Illes",2011,4,531.0
"Balears, Illes",2011,5,743.0
"Balears, Illes",2011,6,673.0
"Balears, Illes",2011,7,628.0
"Balears, Illes",2011,8,699.0
"Balears, Illes",2011,9,570.0
"Balears, Illes",2011,10,525.0
"Balears, Illes",2011,11,779.0
"Balears, Illes",2011,12,544.0
"Balears, Illes",2012,1,812.0
"Balears, Illes",2012,2,860.0
"Balears, Illes",2012,3,504.0
"Balears, Illes",2012,4,460.0
"Balears, Illes",2012,5,622.0
"Balears, Illes",2012,6,580.0
"Balears, Illes",2012,7,585.0
"Balears, Illes",2012,8,864.0
"Balears, Illes",2012,9,621.0
"Balears, Illes",2012,10,658.0
"Balears, Illes",2012,11,699.0
"Balears, Illes",2012,12,665.0
"Balears, Illes",2013,1,981.0
"Balears, Illes",2013,2,785.0
"Balears, Illes",2013,3,587.0
"Balears, Illes",2013,4,540.0
"Balears, Illes",2013,5,580.0
"Balears, Illes",2013,6,619.0
"Balears, Illes",2013,7,621.0
"Balears, Illes",2013,8,549.0
"Balears, Illes",2013,9,612.0
"Balears, Illes",2013,10,697.0
"Balears, Illes",2013,11,656.0
"Balears, Illes",2013,12,604.0
"Balears, Illes",2014,1,861.0
"Balears, Illes",2014,2,691.0
"Balears, Illes",2014,3,989.0
"Balears, Illes",2014,4,694.0
"Balears, Illes",2014,5,772.0
"Balears, Illes",2014,6,724.0
"Balears, Illes",2014,7,714.0
"Balears, Illes",2014,8,657.0
"Balears, Illes",2014,9,695.0
"Balears, Illes",2014,10,797.0
"Balears, Illes",2014,11,800.0
"Balears, Illes",2014,12,857.0
"Balears, Illes",2015,1,903.0
"Balears, Illes",2015,2,841.0
"Balears, Illes",2015,3,781.0
"Balears, Illes",2015,4,721.0
"Balears, Illes",2015,5,847.0
"Balears, Illes",2015,6,901.0
"Balears, Illes",2015,7,974.0
"Balears, Illes",2015,8,864.0
"Balears, Illes",2015,9,917.0
"Balears, Illes",2015,10,930.0
"Balears, Illes",2015,11,947.0
"Balears, Illes",2015,12,977.0
"Balears, Illes",2016,1,976.0
"Balears, Illes",2016,2,1118.0
"Balears, Illes",2016,3,972.0
"Balears, Illes",2016,4,1166.0
"Balears, Illes",2016,5,1440.0
"Balears, Illes",2016,6,1227.0
"Balears, Illes",2016,7,1117.0
"Balears, Illes",2016,8,1289.0
"Balears, Illes",2016,9,1131.0
