iso3,categoria,year,pct_gdp
PRY,tax_ventas,2007,3.9184055
PRY,tax_ventas,2008,4.2021495
PRY,tax_ventas,2009,4.0079844
PRY,tax_ventas,2010,4.5766293
PRY,tax_ventas,2011,4.7960189
PRY,tax_ventas,2012,4.8080569
PRY,tax_ventas,2013,4.7391999
PRY,tax_ventas,2014,5.1800045
PRY,tax_ventas,2015,5.1980353
PRY,tax_ventas,2016,5.1108505
PRY,tax_ventas,2017,5.1022141
PRY,tax_ventas,2018,5.1229881
PRY,tax_ventas,2019,4.9393003
PRY,tax_ventas,2020,4.8707094
PRY,tax_ventas,2021,5.0368539
PRY,tax_ventas,2022,5.1719695
PRY,tax_ventas,2023,5.1017381
PRY,tax_ventas,2024,5.7673129
ROU,tax_ventas,2004,6.7625628
ROU,tax_ventas,2005,7.856683
ROU,tax_ventas,2006,8.0997752
ROU,tax_ventas,2007,7.3394064
ROU,tax_ventas,2008,7.5715307
ROU,tax_ventas,2009,6.4647077
ROU,tax_ventas,2010,7.2617599
ROU,tax_ventas,2011,8.1597742
ROU,tax_ventas,2012,8.1318101
ROU,tax_ventas,2013,8.2052264
ROU,tax_ventas,2014,7.6062325
ROU,tax_ventas,2015,8.0180031
ROU,tax_ventas,2016,6.8705108
ROU,tax_ventas,2017,6.2872736
ROU,tax_ventas,2018,6.2114707
ROU,tax_ventas,2019,6.133626
ROU,tax_ventas,2020,5.6857945
ROU,tax_ventas,2021,6.5712469
ROU,tax_ventas,2022,6.1008986
ROU,tax_ventas,2023,5.5769573
ROU,tax_ventas,2024,5.4004436
RUS,tax_ventas,1998,6.0435129
RUS,tax_ventas,1999,5.5766342
RUS,tax_ventas,2000,5.8428065
RUS,tax_ventas,2001,6.6680221
RUS,tax_ventas,2002,6.4859028
RUS,tax_ventas,2003,6.2327263
RUS,tax_ventas,2004,5.8632644
RUS,tax_ventas,2005,6.3588261
RUS,tax_ventas,2006,5.2393592
RUS,tax_ventas,2007,6.3489747
RUS,tax_ventas,2008,4.8217802
RUS,tax_ventas,2009,4.9308718
RUS,tax_ventas,2010,5.0357124
RUS,tax_ventas,2011,5.4076375
RUS,tax_ventas,2012,5.2069855
RUS,tax_ventas,2013,4.8494963
RUS,tax_ventas,2014,4.985742
RUS,tax_ventas,2015,5.095827
RUS,tax_ventas,2016,5.3393184
RUS,tax_ventas,2017,5.5938653
RUS,tax_ventas,2018,5.7933311
RUS,tax_ventas,2019,6.4734415
RUS,tax_ventas,2020,6.6899844
RUS,tax_ventas,2021,6.8379186
RUS,tax_ventas,2022,6.0870021
RUS,tax_ventas,2023,6.5837891
RUS,tax_ventas,2024,6.6291743
RWA,tax_ventas,2014,4.5728068
RWA,tax_ventas,2015,4.5690381
RWA,tax_ventas,2016,4.5748098
RWA,tax_ventas,2017,4.7888082
RWA,tax_ventas,2018,5.1482793
RWA,tax_ventas,2019,4.9019483
RWA,tax_ventas,2020,5.0433596
RWA,tax_ventas,2021,4.7978794
RWA,tax_ventas,2022,4.3252022
RWA,tax_ventas,2023,4.1483811
SAU,tax_ventas,2019,1.8600024
SAU,tax_ventas,2020,3.0583304
SAU,tax_ventas,2021,4.3962271
SAU,tax_ventas,2022,3.8049698
SAU,tax_ventas,2023,3.7201624
SAU,tax_ventas,2024,3.6146902
SEN,tax_ventas,2005,6.2540001
SEN,tax_ventas,2006,6.6930198
SEN,tax_ventas,2007,7.063192
SEN,tax_ventas,2008,6.0503826
SEN,tax_ventas,2009,6.0421725
SEN,tax_ventas,2010,6.374789
SEN,tax_ventas,2011,6.5908619
SEN,tax_ventas,2012,5.7724026
SEN,tax_ventas,2013,5.7954245
SEN,tax_ventas,2014,5.900203
SEN,tax_ventas,2015,5.8703283
SEN,tax_ventas,2016,5.793601
SEN,tax_ventas,2017,5.734818
SEN,tax_ventas,2018,5.723117
SEN,tax_ventas,2019,6.4412082
SEN,tax_ventas,2020,5.7126382
SEN,tax_ventas,2021,5.9753068
SEN,tax_ventas,2022,5.5369372
SEN,tax_ventas,2023,6.355861
SGP,tax_ventas,1997,1.2962081
SGP,tax_ventas,1998,1.1549058
SGP,tax_ventas,1999,1.3640792
SGP,tax_ventas,2000,1.2805466
SGP,tax_ventas,2001,1.3264083
SGP,tax_ventas,2002,1.3065931
SGP,tax_ventas,2003,1.7382063
SGP,tax_ventas,2004,1.7846765
SGP,tax_ventas,2005,1.7934121
SGP,tax_ventas,2006,1.6844598
SGP,tax_ventas,2007,2.260746
SGP,tax_ventas,2008,2.368023
SGP,tax_ventas,2009,2.4482552
SGP,tax_ventas,2010,2.5071712
SGP,tax_ventas,2011,2.4723322
SGP,tax_ventas,2012,2.4508468
SGP,tax_ventas,2013,2.4716656
SGP,tax_ventas,2014,2.5604856
SGP,tax_ventas,2015,2.4430864
SGP,tax_ventas,2016,2.5086335
SGP,tax_ventas,2017,2.3092794
SGP,tax_ventas,2018,2.189419
SGP,tax_ventas,2019,2.1755467
SGP,tax_ventas,2020,2.1475477
SGP,tax_ventas,2021,2.1528674
SGP,tax_ventas,2022,2.0082739
SGP,tax_ventas,2023,2.4529777
SGP,tax_ventas,2024,2.8176184
SLE,tax_ventas,1996,0.17742771
SLE,tax_ventas,1997,0.06354851
SLE,tax_ventas,1998,0.0766049
SLE,tax_ventas,1999,0.01477603
SLE,tax_ventas,2000,0.0172462
SLE,tax_ventas,2001,0.19341728
SLE,tax_ventas,2002,0.18520919
SLE,tax_ventas,2003,0.13417278
SLE,tax_ventas,2004,0.15175599
SLE,tax_ventas,2005,0.17310752
SLE,tax_ventas,2006,0.1053775
SLE,tax_ventas,2007,0.0875219
SLE,tax_ventas,2008,0.12324908
SLE,tax_ventas,2009,0.08688582
SLE,tax_ventas,2010,1.4836975
SLE,tax_ventas,2011,1.6839515
SLE,tax_ventas,2012,1.6768708
SLE,tax_ventas,2013,1.5072386
SLE,tax_ventas,2014,1.5536423
SLE,tax_ventas,2015,1.7308498
SLE,tax_ventas,2016,1.7544142
SLE,tax_ventas,2017,1.6607717
SLE,tax_ventas,2018,1.7487333
SLE,tax_ventas,2019,1.744158
SLE,tax_ventas,2020,1.5912583
SLE,tax_ventas,2021,1.6816122
SLE,tax_ventas,2022,1.3082951
SLE,tax_ventas,2023,1.5348116
SLE,tax_ventas,2024,1.4497604
SLV,tax_ventas,2002,6.5128472
SLV,tax_ventas,2003,6.9820823
SLV,tax_ventas,2004,6.8867984
SLV,tax_ventas,2005,7.554089
SLV,tax_ventas,2006,8.1181859
SLV,tax_ventas,2007,8.7104501
SLV,tax_ventas,2008,8.8831415
SLV,tax_ventas,2009,6.9891294
SLV,tax_ventas,2010,7.7103502
SLV,tax_ventas,2011,7.6864334
SLV,tax_ventas,2012,8.5064359
SLV,tax_ventas,2013,8.6271814
SLV,tax_ventas,2014,8.4409919
SLV,tax_ventas,2015,8.2457334
SLV,tax_ventas,2016,7.664105
SLV,tax_ventas,2017,7.7793838
SLV,tax_ventas,2018,8.0815961
SLV,tax_ventas,2019,8.2340289
SLV,tax_ventas,2020,8.3222384
SLV,tax_ventas,2021,9.6005459
SLV,tax_ventas,2022,9.4881977
SLV,tax_ventas,2023,9.3820266
SLV,tax_ventas,2024,9.8928403
SMR,tax_ventas,2002,5.3804495
SMR,tax_ventas,2003,6.2956919
SMR,tax_ventas,2004,5.8656012
SMR,tax_ventas,2005,6.1503995
SMR,tax_ventas,2006,5.7268264
SMR,tax_ventas,2007,6.0035628
SMR,tax_ventas,2008,6.0524302
SMR,tax_ventas,2009,5.3684414
SMR,tax_ventas,2010,5.0487635
SMR,tax_ventas,2011,4.4721139
SMR,tax_ventas,2012,5.2436203
SMR,tax_ventas,2013,5.1833869
SMR,tax_ventas,2014,4.7855992
SMR,tax_ventas,2015,4.8601811
SMR,tax_ventas,2016,4.259207
SMR,tax_ventas,2017,3.6863919
SMR,tax_ventas,2018,3.5872749
SMR,tax_ventas,2019,3.3027789
SMR,tax_ventas,2020,3.2651822
SMR,tax_ventas,2021,4.0410433
SMR,tax_ventas,2022,4.1531743
SMR,tax_ventas,2023,3.4866832
SOM,tax_ventas,2013,0.0277224
SOM,tax_ventas,2014,0.07500602
SOM,tax_ventas,2015,0.07016555
SOM,tax_ventas,2016,0.03896738
SOM,tax_ventas,2017,0.10784749
SOM,tax_ventas,2018,0.28039177
SOM,tax_ventas,2019,0.28838727
SOM,tax_ventas,2020,0.24679661
SOM,tax_ventas,2021,0.24704144
SOM,tax_ventas,2022,0.25192059
SOM,tax_ventas,2023,0.3166587
SOM,tax_ventas,2024,0.38506124
SRB,tax_ventas,2006,10.072189
SRB,tax_ventas,2007,10.117327
SRB,tax_ventas,2008,9.9852077
SRB,tax_ventas,2009,9.3558089
SRB,tax_ventas,2010,9.4374775
SRB,tax_ventas,2011,9.1114339
SRB,tax_ventas,2012,9.2611544
SRB,tax_ventas,2013,8.8584493
SRB,tax_ventas,2014,9.4326885
SRB,tax_ventas,2015,9.2587997
SRB,tax_ventas,2016,9.6515337
SRB,tax_ventas,2017,9.6743726
SRB,tax_ventas,2018,9.4521366
SRB,tax_ventas,2019,9.7114215
SRB,tax_ventas,2020,9.5294387
SRB,tax_ventas,2021,10.020232
SRB,tax_ventas,2022,10.450343
SRB,tax_ventas,2023,9.5591972
SRB,tax_ventas,2024,9.9019771
SSD,tax_ventas,2011,0.0
SSD,tax_ventas,2012,0.16170315
SSD,tax_ventas,2014,0.35084469
SSD,tax_ventas,2015,0.64744404
SSD,tax_ventas,2016,1.5891646
SSD,tax_ventas,2017,1.045665
SSD,tax_ventas,2018,0.5817063
SSD,tax_ventas,2019,0.44132341
SSD,tax_ventas,2020,0.40655653
SSD,tax_ventas,2021,0.30110261
SSD,tax_ventas,2022,0.23274916
SSD,tax_ventas,2023,0.36819749
SSD,tax_ventas,2024,0.55399066
STP,tax_ventas,2023,2.1144557
STP,tax_ventas,2024,2.8978425
SUR,tax_ventas,2012,2.8221435
SUR,tax_ventas,2013,2.7125359
SUR,tax_ventas,2014,2.4019603
SUR,tax_ventas,2015,2.5424435
SUR,tax_ventas,2016,2.3104108
SUR,tax_ventas,2017,2.4586069
SUR,tax_ventas,2018,2.9253887
SUR,tax_ventas,2019,2.6654193
SUR,tax_ventas,2020,1.5075103
SUR,tax_ventas,2021,2.5366088
SUR,tax_ventas,2022,2.7794639
SUR,tax_ventas,2023,3.9451072
SUR,tax_ventas,2024,3.7925102
SVK,tax_ventas,1995,8.0700077
SVK,tax_ventas,1996,7.3543134
SVK,tax_ventas,1997,7.0041296
SVK,tax_ventas,1998,7.2921887
SVK,tax_ventas,1999,6.7075298
SVK,tax_ventas,2000,6.8526461
SVK,tax_ventas,2001,7.1537515
SVK,tax_ventas,2002,6.9269402
SVK,tax_ventas,2003,7.3557611
SVK,tax_ventas,2004,7.6242899
SVK,tax_ventas,2005,7.7168285
SVK,tax_ventas,2006,7.2827042
SVK,tax_ventas,2007,6.5638535
SVK,tax_ventas,2008,6.7410344
SVK,tax_ventas,2009,6.5900786
SVK,tax_ventas,2010,6.0851272
SVK,tax_ventas,2011,6.5767883
SVK,tax_ventas,2012,5.8698613
SVK,tax_ventas,2013,6.2914659
SVK,tax_ventas,2014,6.5582291
SVK,tax_ventas,2015,6.7464436
SVK,tax_ventas,2016,6.6448489
SVK,tax_ventas,2017,6.966482
SVK,tax_ventas,2018,6.9999867
SVK,tax_ventas,2019,7.2240385
SVK,tax_ventas,2020,7.2308881
SVK,tax_ventas,2021,7.3519196
SVK,tax_ventas,2022,7.6702521
SVK,tax_ventas,2023,7.9524894
SVN,tax_ventas,1999,4.6740352
SVN,tax_ventas,2000,8.5288946
SVN,tax_ventas,2001,8.1989961
SVN,tax_ventas,2002,8.5089204
SVN,tax_ventas,2003,8.4304095
SVN,tax_ventas,2004,8.379094
SVN,tax_ventas,2005,8.4777674
SVN,tax_ventas,2006,8.3886894
SVN,tax_ventas,2007,8.2943135
SVN,tax_ventas,2008,8.3163735
SVN,tax_ventas,2009,7.9499279
SVN,tax_ventas,2010,8.10944
SVN,tax_ventas,2011,8.1357532
SVN,tax_ventas,2012,8.0271863
SVN,tax_ventas,2013,8.4441627
SVN,tax_ventas,2014,8.4524978
SVN,tax_ventas,2015,8.3558278
SVN,tax_ventas,2016,8.2052523
SVN,tax_ventas,2017,8.1594468
SVN,tax_ventas,2018,8.2706786
SVN,tax_ventas,2019,8.2203669
SVN,tax_ventas,2020,7.5687514
SVN,tax_ventas,2021,8.2518123
SVN,tax_ventas,2022,8.2863263
SVN,tax_ventas,2023,8.0412319
SWE,tax_ventas,1995,8.6779135
SWE,tax_ventas,1996,8.0728302
SWE,tax_ventas,1997,8.2126052
SWE,tax_ventas,1998,8.2390887
SWE,tax_ventas,1999,8.2823596
SWE,tax_ventas,2000,8.1038287
SWE,tax_ventas,2001,8.1655344
SWE,tax_ventas,2002,8.285118
SWE,tax_ventas,2003,8.3343513
SWE,tax_ventas,2004,8.2790927
SWE,tax_ventas,2005,8.4793724
SWE,tax_ventas,2006,8.4624887
SWE,tax_ventas,2007,8.531808
SWE,tax_ventas,2008,8.7710831
SWE,tax_ventas,2009,9.0084187
SWE,tax_ventas,2010,9.0835345
SWE,tax_ventas,2011,8.9281063
SWE,tax_ventas,2012,8.8417624
SWE,tax_ventas,2013,8.8784528
SWE,tax_ventas,2014,8.9169723
SWE,tax_ventas,2015,8.9606413
SWE,tax_ventas,2016,9.2232723
SWE,tax_ventas,2017,9.2868943
SWE,tax_ventas,2018,9.3188822
SWE,tax_ventas,2019,9.1548303
SWE,tax_ventas,2020,9.1989894
SWE,tax_ventas,2021,9.2171119
SWE,tax_ventas,2022,9.4946114
SWE,tax_ventas,2023,8.9914893
SWZ,tax_ventas,1980,0.0
SWZ,tax_ventas,1981,0.0
SWZ,tax_ventas,1982,0.0
SWZ,tax_ventas,1983,0.0
SWZ,tax_ventas,1984,0.48894557
SWZ,tax_ventas,1985,1.2641177
SWZ,tax_ventas,1986,2.2215975
SWZ,tax_ventas,1987,2.1385935
SWZ,tax_ventas,1988,2.3426867
SWZ,tax_ventas,1989,2.7231334
SWZ,tax_ventas,1990,2.5401432
SWZ,tax_ventas,1991,2.7639761
SWZ,tax_ventas,1992,2.6602616
SWZ,tax_ventas,1993,2.5899603
SWZ,tax_ventas,1994,2.3438915
SWZ,tax_ventas,1995,2.5419911
SWZ,tax_ventas,1996,2.7115128
SWZ,tax_ventas,1997,2.9095519
SWZ,tax_ventas,1998,2.8534562
SWZ,tax_ventas,1999,3.1859282
SWZ,tax_ventas,2000,3.1729433
SWZ,tax_ventas,2001,3.1615499
SWZ,tax_ventas,2002,3.6053345
SWZ,tax_ventas,2003,3.3925084
SWZ,tax_ventas,2004,3.1594225
SWZ,tax_ventas,2005,3.7445302
SWZ,tax_ventas,2006,2.8652864
SWZ,tax_ventas,2007,3.0541212
SWZ,tax_ventas,2008,3.7234903
SWZ,tax_ventas,2009,3.3861222
SWZ,tax_ventas,2010,3.981335
SWZ,tax_ventas,2011,3.9428079
SWZ,tax_ventas,2012,4.7982301
SWZ,tax_ventas,2013,4.025566
SWZ,tax_ventas,2014,4.073845
SWZ,tax_ventas,2015,4.2331783
SWZ,tax_ventas,2016,4.3971519
SWZ,tax_ventas,2017,4.2371222
SWZ,tax_ventas,2018,4.3096244
SWZ,tax_ventas,2019,4.4528754
SWZ,tax_ventas,2020,4.6021483
SWZ,tax_ventas,2021,4.4300993
SWZ,tax_ventas,2022,5.209471
SWZ,tax_ventas,2023,5.158735
SWZ,tax_ventas,2024,5.4862674
SYC,tax_ventas,1983,15.651123
SYC,tax_ventas,1984,15.260743
SYC,tax_ventas,1985,14.706615
SYC,tax_ventas,1986,15.998754
SYC,tax_ventas,1987,21.613335
SYC,tax_ventas,1988,26.760276
SYC,tax_ventas,1989,25.386403
SYC,tax_ventas,1990,24.640333
SYC,tax_ventas,1991,22.41806
SYC,tax_ventas,1992,24.1311
SYC,tax_ventas,1993,6.8700114
SYC,tax_ventas,1994,7.1074246
SYC,tax_ventas,1995,7.6195199
SYC,tax_ventas,1996,7.7433805
SYC,tax_ventas,1997,7.2201018
SYC,tax_ventas,1998,7.0658795
SYC,tax_ventas,1999,7.7637833
SYC,tax_ventas,2000,7.4585148
SYC,tax_ventas,2001,7.8168948
SYC,tax_ventas,2002,7.3381907
SYC,tax_ventas,2003,11.73357
SYC,tax_ventas,2004,12.159745
SYC,tax_ventas,2005,12.169957
SYC,tax_ventas,2006,11.578816
SYC,tax_ventas,2007,11.544188
SYC,tax_ventas,2008,10.391912
SYC,tax_ventas,2009,11.696761
SYC,tax_ventas,2010,8.9482004
SYC,tax_ventas,2011,9.5835226
SYC,tax_ventas,2012,10.090827
SYC,tax_ventas,2013,10.136985
SYC,tax_ventas,2014,10.196012
SYC,tax_ventas,2015,9.4554007
SYC,tax_ventas,2016,9.5520685
SYC,tax_ventas,2017,9.4064551
SYC,tax_ventas,2018,10.053517
SYC,tax_ventas,2019,9.8900984
SYC,tax_ventas,2020,8.6922552
SYC,tax_ventas,2021,9.2433406
SYC,tax_ventas,2022,10.24376
SYC,tax_ventas,2023,9.7918758
SYC,tax_ventas,2024,9.8679069
TGO,tax_ventas,2015,6.7003261
TGO,tax_ventas,2016,5.0803128
TGO,tax_ventas,2017,5.3699835
TGO,tax_ventas,2018,5.0951207
TGO,tax_ventas,2019,5.991498
TGO,tax_ventas,2020,5.7072239
TGO,tax_ventas,2021,5.6089378
TGO,tax_ventas,2022,4.8986035
TGO,tax_ventas,2023,5.6329845
TGO,tax_ventas,2024,6.2097714
THA,tax_ventas,2004,3.373745
THA,tax_ventas,2005,3.7188461
THA,tax_ventas,2006,3.7255016
THA,tax_ventas,2007,3.521862
THA,tax_ventas,2008,3.7900614
THA,tax_ventas,2009,3.2322325
THA,tax_ventas,2010,3.5978033
THA,tax_ventas,2011,3.8656594
THA,tax_ventas,2012,4.1074003
THA,tax_ventas,2013,3.9501843
THA,tax_ventas,2014,3.9906652
THA,tax_ventas,2015,3.8971908
THA,tax_ventas,2016,3.8261085
THA,tax_ventas,2017,3.7740685
THA,tax_ventas,2018,3.8735321
THA,tax_ventas,2019,3.5328961
THA,tax_ventas,2020,3.5255705
THA,tax_ventas,2021,3.8848058
THA,tax_ventas,2022,4.1395407
THA,tax_ventas,2023,3.8987066
THA,tax_ventas,2024,4.0795981
TJK,tax_ventas,1998,2.6492036
TJK,tax_ventas,1999,3.564362
TJK,tax_ventas,2000,3.8968447
TJK,tax_ventas,2001,5.117029
TJK,tax_ventas,2002,6.9180199
TJK,tax_ventas,2003,7.4774964
TJK,tax_ventas,2004,7.8266731
TJK,tax_ventas,2005,9.3775302
TJK,tax_ventas,2006,8.4267561
TJK,tax_ventas,2007,9.453884
TJK,tax_ventas,2008,10.288319
TJK,tax_ventas,2009,8.9683321
TJK,tax_ventas,2010,9.0819131
TJK,tax_ventas,2011,10.213085
TJK,tax_ventas,2012,10.245596
TJK,tax_ventas,2013,10.978549
TJK,tax_ventas,2014,12.198976
TJK,tax_ventas,2015,11.206533
TJK,tax_ventas,2016,10.067048
TJK,tax_ventas,2017,9.2665833
TJK,tax_ventas,2018,9.2830745
TJK,tax_ventas,2019,9.0759797
TJK,tax_ventas,2020,8.4759809
TJK,tax_ventas,2021,8.8811446
TJK,tax_ventas,2022,8.5202027
TJK,tax_ventas,2023,8.6708591
TJK,tax_ventas,2024,8.3895371
TKM,tax_ventas,2009,6.360087
TKM,tax_ventas,2010,4.6886314
TKM,tax_ventas,2011,5.8595556
TKM,tax_ventas,2012,6.5475133
TKM,tax_ventas,2013,5.1094322
TKM,tax_ventas,2014,4.6030441
TKM,tax_ventas,2015,3.6062625
TKM,tax_ventas,2016,2.4405749
TKM,tax_ventas,2017,2.6510845
TKM,tax_ventas,2018,2.6463705
TKM,tax_ventas,2019,2.8207865
TKM,tax_ventas,2020,2.7303698
TKM,tax_ventas,2021,2.5874574
TKM,tax_ventas,2022,3.6177163
TKM,tax_ventas,2023,2.948992
TKM,tax_ventas,2024,2.682614
TLS,tax_ventas,2019,0.75274887
TLS,tax_ventas,2020,0.67973131
TLS,tax_ventas,2021,0.40161437
TLS,tax_ventas,2022,0.50253076
TLS,tax_ventas,2023,1.1827396
TLS,tax_ventas,2024,1.3142613
TON,tax_ventas,1999,1.6110398
TON,tax_ventas,2000,1.793923
TON,tax_ventas,2001,1.7571993
TON,tax_ventas,2002,1.913711
TON,tax_ventas,2003,1.816586
TON,tax_ventas,2004,1.9158678
TON,tax_ventas,2005,3.6758656
TON,tax_ventas,2006,9.2570145
TON,tax_ventas,2007,8.3969897
TON,tax_ventas,2008,9.1188215
TON,tax_ventas,2009,7.2432651
TON,tax_ventas,2010,6.064033
TON,tax_ventas,2011,6.5311487
TON,tax_ventas,2012,7.5686262
TON,tax_ventas,2013,6.9154832
TON,tax_ventas,2014,7.4003742
TON,tax_ventas,2015,7.3920238
TON,tax_ventas,2016,8.0335861
TON,tax_ventas,2017,8.200368
TON,tax_ventas,2018,8.6713092
TON,tax_ventas,2019,8.4409688
TON,tax_ventas,2020,8.2778814
TON,tax_ventas,2021,9.0581652
TON,tax_ventas,2022,0.0
TON,tax_ventas,2023,0.0
TON,tax_ventas,2024,0.0
TTO,tax_ventas,1990,4.2290775
TTO,tax_ventas,1991,4.5953582
TTO,tax_ventas,1992,4.1189513
TTO,tax_ventas,1993,4.7229802
TTO,tax_ventas,1994,4.2225
TTO,tax_ventas,1995,4.1708491
TTO,tax_ventas,1996,4.0187941
TTO,tax_ventas,1997,4.4507161
TTO,tax_ventas,1998,5.5626725
TTO,tax_ventas,1999,4.2399699
TTO,tax_ventas,2000,3.6158995
TTO,tax_ventas,2001,3.9278875
TTO,tax_ventas,2002,4.3304108
TTO,tax_ventas,2003,2.9384375
TTO,tax_ventas,2004,3.5603225
TTO,tax_ventas,2005,2.9084188
TTO,tax_ventas,2006,3.5637021
TTO,tax_ventas,2007,3.4786086
TTO,tax_ventas,2008,3.603159
TTO,tax_ventas,2009,4.1690977
TTO,tax_ventas,2010,4.2010983
TTO,tax_ventas,2011,2.9747368
TTO,tax_ventas,2012,3.6307765
TTO,tax_ventas,2013,3.618055
TTO,tax_ventas,2014,3.0410875
TTO,tax_ventas,2015,4.2197639
TTO,tax_ventas,2016,4.4460221
TTO,tax_ventas,2017,3.1259986
TTO,tax_ventas,2018,4.4802229
TTO,tax_ventas,2019,3.6874976
TTO,tax_ventas,2020,4.7385654
TTO,tax_ventas,2021,5.0675082
TTO,tax_ventas,2022,2.6627328
TTO,tax_ventas,2023,3.912991
TTO,tax_ventas,2024,5.4673889
TUN,tax_ventas,1991,4.9279835
TUN,tax_ventas,1992,5.0783336
TUN,tax_ventas,1993,5.0200705
TUN,tax_ventas,1994,4.7244634
TUN,tax_ventas,1995,4.6104219
TUN,tax_ventas,1996,4.6371903
TUN,tax_ventas,1997,4.8598806
TUN,tax_ventas,1998,5.517945
TUN,tax_ventas,1999,5.6929752
TUN,tax_ventas,2000,5.8053799
TUN,tax_ventas,2001,5.7958403
TUN,tax_ventas,2002,5.4912849
TUN,tax_ventas,2003,5.4072333
TUN,tax_ventas,2004,5.5411468
TUN,tax_ventas,2005,5.2395576
TUN,tax_ventas,2006,5.1369891
TUN,tax_ventas,2007,5.0865742
TUN,tax_ventas,2008,5.7073663
TUN,tax_ventas,2009,5.5236328
TUN,tax_ventas,2010,5.6693598
TUN,tax_ventas,2011,5.6359415
TUN,tax_ventas,2012,5.9216908
TUN,tax_ventas,2013,5.6251435
TUN,tax_ventas,2014,5.9825188
TUN,tax_ventas,2015,5.6316003
TUN,tax_ventas,2016,5.3921342
TUN,tax_ventas,2017,5.9719725
TUN,tax_ventas,2018,6.5714641
TUN,tax_ventas,2019,6.3408531
TUN,tax_ventas,2020,6.0255686
TUN,tax_ventas,2021,6.7002712
TUN,tax_ventas,2022,7.3503276
TUN,tax_ventas,2023,6.938667
TUN,tax_ventas,2024,7.0310633
TUR,tax_ventas,2000,5.1648093
TUR,tax_ventas,2001,5.0339732
TUR,tax_ventas,2002,5.101711
TUR,tax_ventas,2003,4.9551706
TUR,tax_ventas,2004,5.2319694
TUR,tax_ventas,2005,5.0260563
TUR,tax_ventas,2006,5.1705927
TUR,tax_ventas,2007,4.8482802
TUR,tax_ventas,2008,4.6349524
TUR,tax_ventas,2009,4.636054
TUR,tax_ventas,2010,5.3172389
TUR,tax_ventas,2011,5.5617156
TUR,tax_ventas,2012,5.1301684
TUR,tax_ventas,2013,5.4987289
TUR,tax_ventas,2014,4.9716173
TUR,tax_ventas,2015,5.1430442
TUR,tax_ventas,2016,4.9742602
TUR,tax_ventas,2017,4.9398083
TUR,tax_ventas,2018,4.6924208
TUR,tax_ventas,2019,4.1055617
TUR,tax_ventas,2020,4.4880198
TUR,tax_ventas,2021,5.1836558
TUR,tax_ventas,2022,4.9204994
TUR,tax_ventas,2023,5.3707161
TUR,tax_ventas,2024,5.2180224
TUV,tax_ventas,2005,1.1171881
TUV,tax_ventas,2006,1.0172257
TUV,tax_ventas,2007,1.0797497
TUV,tax_ventas,2008,1.0789072
TUV,tax_ventas,2009,0.47666021
TUV,tax_ventas,2010,0.14290498
TUV,tax_ventas,2011,0.13579909
TUV,tax_ventas,2012,1.5478034
TUV,tax_ventas,2013,3.0908651
TUV,tax_ventas,2014,2.9183895
TUV,tax_ventas,2015,2.9649815
TUV,tax_ventas,2016,2.7388129
TUV,tax_ventas,2017,3.3430312
TUV,tax_ventas,2018,2.7805067
TUV,tax_ventas,2019,2.5194544
TUV,tax_ventas,2020,2.6990952
TUV,tax_ventas,2021,2.3392869
TUV,tax_ventas,2022,3.5493266
TZA,tax_ventas,2001,2.9130084
TZA,tax_ventas,2002,3.0512252
TZA,tax_ventas,2003,3.1696926
TZA,tax_ventas,2004,3.4559912
TZA,tax_ventas,2005,3.8872167
TZA,tax_ventas,2006,3.3792766
TZA,tax_ventas,2007,3.4889919
TZA,tax_ventas,2008,3.532527
TZA,tax_ventas,2009,3.3596781
TZA,tax_ventas,2010,3.3021514
TZA,tax_ventas,2011,3.1982572
TZA,tax_ventas,2012,3.3314966
TZA,tax_ventas,2013,3.0823859
TZA,tax_ventas,2014,2.7418899
TZA,tax_ventas,2015,2.7769253
TZA,tax_ventas,2016,3.158401
TZA,tax_ventas,2017,3.5520253
TZA,tax_ventas,2018,3.7319709
TZA,tax_ventas,2019,3.6933188
TZA,tax_ventas,2020,3.3519556
TZA,tax_ventas,2021,3.1314983
TZA,tax_ventas,2022,3.5515414
TZA,tax_ventas,2023,3.3016066
TZA,tax_ventas,2024,3.2185554
UGA,tax_ventas,1999,2.6237618
UGA,tax_ventas,2000,2.4556382
UGA,tax_ventas,2001,2.4676578
UGA,tax_ventas,2002,2.5948334
UGA,tax_ventas,2003,2.7173992
UGA,tax_ventas,2004,2.7286788
UGA,tax_ventas,2005,2.7391094
UGA,tax_ventas,2006,2.6983889
UGA,tax_ventas,2007,2.7410488
UGA,tax_ventas,2008,2.6934792
UGA,tax_ventas,2009,2.4197434
UGA,tax_ventas,2010,2.472799
UGA,tax_ventas,2011,2.258885
UGA,tax_ventas,2012,2.4795542
UGA,tax_ventas,2013,2.8133502
UGA,tax_ventas,2014,2.8446295
UGA,tax_ventas,2015,3.1934095
UGA,tax_ventas,2016,3.4062882
UGA,tax_ventas,2017,3.422341
UGA,tax_ventas,2018,3.5038418
UGA,tax_ventas,2019,3.4826475
UGA,tax_ventas,2020,3.3524826
UGA,tax_ventas,2021,3.541904
UGA,tax_ventas,2022,3.5249067
UGA,tax_ventas,2023,3.6656505
UGA,tax_ventas,2024,3.4985984
UKR,tax_ventas,2002,5.9733511
UKR,tax_ventas,2003,4.7157715
UKR,tax_ventas,2004,4.2996823
UKR,tax_ventas,2005,7.6740513
