ccaa,anyo,mes,valor
Cataluña,2011,9,4832.0
Cataluña,2011,10,3292.0
Cataluña,2011,11,4195.0
Cataluña,2011,12,3123.0
Cataluña,2012,1,4614.0
Cataluña,2012,2,4315.0
Cataluña,2012,3,3941.0
Cataluña,2012,4,3442.0
Cataluña,2012,5,4214.0
Cataluña,2012,6,3948.0
Cataluña,2012,7,3739.0
Cataluña,2012,8,3207.0
Cataluña,2012,9,3488.0
Cataluña,2012,10,3108.0
Cataluña,2012,11,2497.0
Cataluña,2012,12,2573.0
Cataluña,2013,1,3784.0
Cataluña,2013,2,3514.0
Cataluña,2013,3,2651.0
Cataluña,2013,4,2823.0
Cataluña,2013,5,2773.0
Cataluña,2013,6,2225.0
Cataluña,2013,7,2574.0
Cataluña,2013,8,1590.0
Cataluña,2013,9,2387.0
Cataluña,2013,10,2265.0
Cataluña,2013,11,1942.0
Cataluña,2013,12,1531.0
Cataluña,2014,1,2713.0
Cataluña,2014,2,2427.0
Cataluña,2014,3,2403.0
Cataluña,2014,4,2582.0
Cataluña,2014,5,2837.0
Cataluña,2014,6,2450.0
Cataluña,2014,7,2936.0
Cataluña,2014,8,2061.0
Cataluña,2014,9,2796.0
Cataluña,2014,10,2741.0
Cataluña,2014,11,2328.0
Cataluña,2014,12,2372.0
Cataluña,2015,1,3594.0
Cataluña,2015,2,3299.0
Cataluña,2015,3,3258.0
Cataluña,2015,4,3286.0
Cataluña,2015,5,3086.0
Cataluña,2015,6,2754.0
Cataluña,2015,7,3403.0
Cataluña,2015,8,2634.0
Cataluña,2015,9,3733.0
Cataluña,2015,10,3154.0
Cataluña,2015,11,3314.0
Cataluña,2015,12,3310.0
Cataluña,2016,1,3852.0
Cataluña,2016,2,3920.0
Cataluña,2016,3,3625.0
Cataluña,2016,4,4022.0
Cataluña,2016,5,4572.0
Cataluña,2016,6,4139.0
Cataluña,2016,7,3483.0
Cataluña,2016,8,3497.0
Cataluña,2016,9,4634.0
Cataluña,2016,10,3543.0
Cataluña,2016,11,3654.0
Cataluña,2016,12,3142.0
Cataluña,2017,1,4283.0
Cataluña,2017,2,3915.0
Cataluña,2017,3,4607.0
Cataluña,2017,4,3340.0
Cataluña,2017,5,4958.0
Cataluña,2017,6,4530.0
Cataluña,2017,7,4483.0
Cataluña,2017,8,4273.0
Cataluña,2017,9,5046.0
Cataluña,2017,10,4129.0
Cataluña,2017,11,4291.0
Cataluña,2017,12,3026.0
Cataluña,2018,1,4951.0
Cataluña,2018,2,4476.0
Cataluña,2018,3,4490.0
Cataluña,2018,4,4804.0
Cataluña,2018,5,4914.0
Cataluña,2018,6,4903.0
Cataluña,2018,7,5156.0
Cataluña,2018,8,4473.0
Cataluña,2018,9,5200.0
Cataluña,2018,10,5848.0
Cataluña,2018,11,5462.0
Cataluña,2018,12,3459.0
Cataluña,2019,1,5076.0
Cataluña,2019,2,5500.0
Cataluña,2019,3,5137.0
Cataluña,2019,4,4703.0
Cataluña,2019,5,6108.0
Cataluña,2019,6,5029.0
Cataluña,2019,7,5678.0
Cataluña,2019,8,3642.0
Cataluña,2019,9,3734.0
Cataluña,2019,10,5182.0
Cataluña,2019,11,4635.0
Cataluña,2019,12,4275.0
Cataluña,2020,1,5584.0
Cataluña,2020,2,6437.0
Cataluña,2020,3,4985.0
Cataluña,2020,4,4322.0
Cataluña,2020,5,4311.0
Cataluña,2020,6,4316.0
Cataluña,2020,7,4451.0
Cataluña,2020,8,2855.0
Cataluña,2020,9,4018.0
Cataluña,2020,10,4119.0
Cataluña,2020,11,4808.0
Cataluña,2020,12,4482.0
Cataluña,2021,1,4767.0
Cataluña,2021,2,5114.0
Cataluña,2021,3,6660.0
Cataluña,2021,4,5411.0
Cataluña,2021,5,6281.0
Cataluña,2021,6,6040.0
Cataluña,2021,7,5868.0
Cataluña,2021,8,5467.0
Cataluña,2021,9,7031.0
Cataluña,2021,10,5905.0
Cataluña,2021,11,6156.0
Cataluña,2021,12,5666.0
Cataluña,2022,1,5860.0
Cataluña,2022,2,6063.0
Cataluña,2022,3,7569.0
Cataluña,2022,4,6129.0
Cataluña,2022,5,8298.0
Cataluña,2022,6,6946.0
Cataluña,2022,7,7110.0
Cataluña,2022,8,6194.0
Cataluña,2022,9,7760.0
Cataluña,2022,10,6740.0
Cataluña,2022,11,7064.0
Cataluña,2022,12,5335.0
Cataluña,2023,1,6900.0
Cataluña,2023,2,6563.0
Cataluña,2023,3,6504.0
Cataluña,2023,4,4488.0
Cataluña,2023,5,5822.0
Cataluña,2023,6,5419.0
Cataluña,2023,7,5268.0
Cataluña,2023,8,4484.0
Cataluña,2023,9,5335.0
Cataluña,2023,10,5835.0
Cataluña,2023,11,5118.0
Cataluña,2023,12,4049.0
Cataluña,2024,1,6059.0
Cataluña,2024,2,6310.0
Cataluña,2024,3,5209.0
Cataluña,2024,4,5750.0
Cataluña,2024,5,5270.0
Cataluña,2024,6,5412.0
Cataluña,2024,7,6690.0
Cataluña,2024,8,5044.0
Cataluña,2024,9,6822.0
Cataluña,2024,10,8910.0
Cataluña,2024,11,6834.0
Cataluña,2024,12,5170.0
Cataluña,2025,1,6933.0
Cataluña,2025,2,7347.0
Cataluña,2025,3,7534.0
Cataluña,2025,4,6333.0
Cataluña,2025,5,6898.0
Cataluña,2025,6,7154.0
Cataluña,2025,7,8406.0
Cataluña,2025,8,5745.0
Cataluña,2025,9,7864.0
Cataluña,2025,10,9025.0
Cataluña,2025,11,7373.0
Cataluña,2025,12,6464.0
Cataluña,2026,1,7213.0
Cataluña,2026,2,8556.0
Cataluña,2026,3,8663.0
Cataluña,2026,4,7506.0
Ceuta,2003,1,70.0
Ceuta,2003,2,47.0
Ceuta,2003,3,56.0
Ceuta,2003,4,54.0
Ceuta,2003,5,100.0
Ceuta,2003,6,32.0
Ceuta,2003,7,70.0
Ceuta,2003,8,54.0
Ceuta,2003,9,77.0
Ceuta,2003,10,84.0
Ceuta,2003,11,140.0
Ceuta,2003,12,78.0
Ceuta,2004,1,128.0
Ceuta,2004,2,55.0
Ceuta,2004,3,72.0
Ceuta,2004,4,67.0
Ceuta,2004,5,194.0
Ceuta,2004,6,115.0
Ceuta,2004,7,202.0
Ceuta,2004,8,34.0
Ceuta,2004,9,84.0
Ceuta,2004,10,98.0
Ceuta,2004,11,47.0
Ceuta,2004,12,48.0
Ceuta,2005,1,54.0
Ceuta,2005,2,86.0
Ceuta,2005,3,98.0
Ceuta,2005,4,140.0
Ceuta,2005,5,69.0
Ceuta,2005,6,102.0
Ceuta,2005,7,70.0
Ceuta,2005,8,77.0
Ceuta,2005,9,69.0
Ceuta,2005,10,27.0
Ceuta,2005,11,126.0
Ceuta,2005,12,35.0
Ceuta,2006,1,211.0
Ceuta,2006,2,173.0
Ceuta,2006,3,124.0
Ceuta,2006,4,38.0
Ceuta,2006,5,241.0
Ceuta,2006,6,76.0
Ceuta,2006,7,32.0
Ceuta,2006,8,57.0
Ceuta,2006,9,68.0
Ceuta,2006,10,78.0
Ceuta,2006,11,103.0
Ceuta,2006,12,1.0
Ceuta,2007,1,209.0
Ceuta,2007,2,203.0
Ceuta,2007,3,129.0
Ceuta,2007,4,287.0
Ceuta,2007,5,89.0
Ceuta,2007,6,53.0
Ceuta,2007,7,13.0
Ceuta,2007,8,5.0
Ceuta,2007,9,81.0
Ceuta,2007,10,107.0
Ceuta,2007,11,61.0
Ceuta,2007,12,24.0
Ceuta,2008,1,66.0
Ceuta,2008,2,98.0
Ceuta,2008,3,98.0
Ceuta,2008,4,80.0
Ceuta,2008,5,100.0
Ceuta,2008,6,35.0
Ceuta,2008,7,133.0
Ceuta,2008,8,63.0
Ceuta,2008,9,221.0
Ceuta,2008,10,25.0
Ceuta,2008,11,27.0
Ceuta,2008,12,12.0
Ceuta,2009,1,65.0
Ceuta,2009,2,27.0
Ceuta,2009,3,58.0
Ceuta,2009,4,24.0
Ceuta,2009,5,67.0
Ceuta,2009,6,83.0
Ceuta,2009,7,25.0
Ceuta,2009,8,76.0
Ceuta,2009,9,8.0
Ceuta,2009,10,48.0
Ceuta,2009,11,39.0
Ceuta,2009,12,89.0
Ceuta,2010,1,65.0
Ceuta,2010,2,68.0
Ceuta,2010,3,176.0
Ceuta,2010,4,113.0
Ceuta,2010,5,78.0
Ceuta,2010,6,70.0
Ceuta,2010,7,49.0
Ceuta,2010,8,24.0
Ceuta,2010,9,175.0
Ceuta,2010,10,54.0
Ceuta,2010,11,49.0
Ceuta,2010,12,28.0
Ceuta,2011,1,51.0
Ceuta,2011,2,53.0
Ceuta,2011,3,59.0
Ceuta,2011,4,60.0
Ceuta,2011,5,73.0
Ceuta,2011,6,38.0
Ceuta,2011,7,51.0
Ceuta,2011,8,33.0
Ceuta,2011,9,24.0
Ceuta,2011,10,22.0
Ceuta,2011,11,36.0
Ceuta,2011,12,41.0
Ceuta,2012,1,19.0
Ceuta,2012,2,80.0
Ceuta,2012,3,35.0
Ceuta,2012,4,18.0
Ceuta,2012,5,18.0
Ceuta,2012,6,24.0
Ceuta,2012,7,14.0
Ceuta,2012,8,21.0
Ceuta,2012,9,12.0
Ceuta,2012,10,21.0
Ceuta,2012,11,26.0
Ceuta,2012,12,10.0
Ceuta,2013,1,63.0
Ceuta,2013,2,22.0
Ceuta,2013,3,12.0
Ceuta,2013,4,13.0
Ceuta,2013,5,7.0
Ceuta,2013,6,10.0
Ceuta,2013,7,10.0
Ceuta,2013,8,4.0
Ceuta,2013,9,6.0
Ceuta,2013,10,68.0
Ceuta,2013,11,19.0
Ceuta,2013,12,4.0
Ceuta,2014,1,20.0
Ceuta,2014,2,16.0
Ceuta,2014,3,27.0
Ceuta,2014,4,16.0
Ceuta,2014,5,65.0
Ceuta,2014,6,40.0
Ceuta,2014,7,9.0
Ceuta,2014,8,17.0
Ceuta,2014,9,23.0
Ceuta,2014,10,25.0
Ceuta,2014,11,13.0
Ceuta,2014,12,5.0
Ceuta,2015,1,39.0
Ceuta,2015,2,24.0
Ceuta,2015,3,24.0
Ceuta,2015,4,30.0
Ceuta,2015,5,31.0
Ceuta,2015,6,18.0
Ceuta,2015,7,1.0
Ceuta,2015,8,9.0
Ceuta,2015,9,24.0
Ceuta,2015,10,26.0
Ceuta,2015,11,23.0
Ceuta,2015,12,17.0
Ceuta,2016,1,39.0
Ceuta,2016,2,25.0
Ceuta,2016,3,12.0
Ceuta,2016,4,52.0
Ceuta,2016,5,25.0
Ceuta,2016,6,40.0
Ceuta,2016,7,38.0
Ceuta,2016,8,27.0
Ceuta,2016,9,9.0
Ceuta,2016,10,44.0
Ceuta,2016,11,15.0
Ceuta,2016,12,9.0
Ceuta,2017,1,56.0
Ceuta,2017,2,30.0
Ceuta,2017,3,25.0
Ceuta,2017,4,38.0
Ceuta,2017,5,42.0
Ceuta,2017,6,35.0
Ceuta,2017,7,23.0
Ceuta,2017,8,28.0
Ceuta,2017,9,23.0
Ceuta,2017,10,36.0
Ceuta,2017,11,17.0
Ceuta,2017,12,21.0
Ceuta,2018,1,31.0
Ceuta,2018,2,36.0
Ceuta,2018,3,22.0
Ceuta,2018,4,28.0
Ceuta,2018,5,30.0
Ceuta,2018,6,43.0
Ceuta,2018,7,33.0
Ceuta,2018,8,20.0
Ceuta,2018,9,12.0
Ceuta,2018,10,22.0
Ceuta,2018,11,36.0
Ceuta,2018,12,22.0
Ceuta,2019,1,33.0
Ceuta,2019,2,35.0
Ceuta,2019,3,27.0
Ceuta,2019,4,17.0
Ceuta,2019,5,50.0
Ceuta,2019,6,43.0
Ceuta,2019,7,6.0
Ceuta,2019,8,50.0
Ceuta,2019,9,29.0
Ceuta,2019,10,13.0
Ceuta,2019,11,19.0
Ceuta,2019,12,26.0
Ceuta,2020,1,48.0
Ceuta,2020,2,8.0
Ceuta,2020,3,30.0
Ceuta,2020,4,11.0
Ceuta,2020,5,88.0
Ceuta,2020,6,28.0
Ceuta,2020,7,13.0
Ceuta,2020,8,5.0
Ceuta,2020,9,36.0
Ceuta,2020,10,30.0
Ceuta,2020,11,5.0
Ceuta,2020,12,7.0
Ceuta,2021,1,7.0
Ceuta,2021,2,28.0
Ceuta,2021,3,19.0
Ceuta,2021,4,28.0
Ceuta,2021,5,29.0
Ceuta,2021,6,17.0
Ceuta,2021,7,4.0
Ceuta,2021,8,3.0
Ceuta,2021,9,11.0
Ceuta,2021,10,1.0
Ceuta,2021,11,74.0
Ceuta,2021,12,14.0
Ceuta,2022,1,8.0
Ceuta,2022,2,39.0
Ceuta,2022,3,45.0
Ceuta,2022,4,18.0
Ceuta,2022,5,37.0
Ceuta,2022,6,45.0
Ceuta,2022,7,47.0
Ceuta,2022,8,18.0
Ceuta,2022,9,32.0
Ceuta,2022,10,42.0
Ceuta,2022,11,39.0
Ceuta,2022,12,40.0
Ceuta,2023,1,54.0
Ceuta,2023,2,37.0
Ceuta,2023,3,30.0
Ceuta,2023,4,39.0
Ceuta,2023,5,34.0
Ceuta,2023,6,40.0
Ceuta,2023,7,40.0
Ceuta,2023,8,26.0
Ceuta,2023,9,21.0
Ceuta,2023,10,40.0
Ceuta,2023,11,56.0
Ceuta,2023,12,29.0
Ceuta,2024,1,46.0
Ceuta,2024,2,26.0
Ceuta,2024,3,43.0
Ceuta,2024,4,30.0
Ceuta,2024,5,65.0
Ceuta,2024,6,14.0
Ceuta,2024,7,34.0
Ceuta,2024,8,16.0
Ceuta,2024,9,21.0
Ceuta,2024,10,102.0
Ceuta,2024,11,52.0
Ceuta,2024,12,74.0
Ceuta,2025,1,34.0
Ceuta,2025,2,46.0
Ceuta,2025,3,55.0
Ceuta,2025,4,27.0
Ceuta,2025,5,51.0
Ceuta,2025,6,34.0
Ceuta,2025,7,51.0
Ceuta,2025,8,17.0
Ceuta,2025,9,63.0
Ceuta,2025,10,46.0
Ceuta,2025,11,70.0
Ceuta,2025,12,52.0
Ceuta,2026,1,45.0
Ceuta,2026,2,58.0
Ceuta,2026,3,69.0
Ceuta,2026,4,42.0
Comunitat Valenciana,2003,1,11811.0
Comunitat Valenciana,2003,2,11704.0
Comunitat Valenciana,2003,3,10635.0
Comunitat Valenciana,2003,4,11179.0
Comunitat Valenciana,2003,5,12525.0
Comunitat Valenciana,2003,6,12599.0
Comunitat Valenciana,2003,7,12232.0
Comunitat Valenciana,2003,8,9034.0
Comunitat Valenciana,2003,9,12726.0
Comunitat Valenciana,2003,10,12145.0
Comunitat Valenciana,2003,11,11375.0
Comunitat Valenciana,2003,12,11181.0
Comunitat Valenciana,2004,1,13143.0
Comunitat Valenciana,2004,2,13199.0
Comunitat Valenciana,2004,3,13080.0
Comunitat Valenciana,2004,4,11040.0
Comunitat Valenciana,2004,5,14623.0
Comunitat Valenciana,2004,6,14845.0
Comunitat Valenciana,2004,7,13880.0
Comunitat Valenciana,2004,8,11296.0
Comunitat Valenciana,2004,9,13904.0
Comunitat Valenciana,2004,10,13661.0
Comunitat Valenciana,2004,11,12341.0
Comunitat Valenciana,2004,12,11778.0
Comunitat Valenciana,2005,1,14034.0
Comunitat Valenciana,2005,2,15138.0
Comunitat Valenciana,2005,3,12270.0
Comunitat Valenciana,2005,4,14234.0
Comunitat Valenciana,2005,5,16733.0
Comunitat Valenciana,2005,6,16743.0
Comunitat Valenciana,2005,7,15401.0
Comunitat Valenciana,2005,8,13480.0
Comunitat Valenciana,2005,9,20536.0
Comunitat Valenciana,2005,10,15351.0
Comunitat Valenciana,2005,11,14817.0
Comunitat Valenciana,2005,12,14139.0
Comunitat Valenciana,2006,1,18014.0
Comunitat Valenciana,2006,2,16393.0
Comunitat Valenciana,2006,3,18137.0
Comunitat Valenciana,2006,4,13374.0
Comunitat Valenciana,2006,5,17948.0
Comunitat Valenciana,2006,6,17625.0
Comunitat Valenciana,2006,7,15803.0
Comunitat Valenciana,2006,8,12835.0
Comunitat Valenciana,2006,9,16909.0
Comunitat Valenciana,2006,10,15750.0
Comunitat Valenciana,2006,11,16393.0
Comunitat Valenciana,2006,12,11891.0
Comunitat Valenciana,2007,1,18081.0
Comunitat Valenciana,2007,2,16259.0
Comunitat Valenciana,2007,3,16896.0
Comunitat Valenciana,2007,4,14007.0
Comunitat Valenciana,2007,5,17611.0
Comunitat Valenciana,2007,6,16700.0
Comunitat Valenciana,2007,7,15223.0
Comunitat Valenciana,2007,8,12215.0
Comunitat Valenciana,2007,9,15476.0
Comunitat Valenciana,2007,10,13515.0
Comunitat Valenciana,2007,11,13603.0
Comunitat Valenciana,2007,12,9476.0
Comunitat Valenciana,2008,1,13739.0
Comunitat Valenciana,2008,2,10937.0
Comunitat Valenciana,2008,3,8130.0
Comunitat Valenciana,2008,4,10861.0
Comunitat Valenciana,2008,5,9856.0
Comunitat Valenciana,2008,6,9101.0
Comunitat Valenciana,2008,7,7802.0
Comunitat Valenciana,2008,8,6660.0
Comunitat Valenciana,2008,9,8641.0
Comunitat Valenciana,2008,10,7676.0
Comunitat Valenciana,2008,11,6184.0
Comunitat Valenciana,2008,12,5504.0
Comunitat Valenciana,2009,1,6830.0
Comunitat Valenciana,2009,2,6577.0
Comunitat Valenciana,2009,3,6056.0
Comunitat Valenciana,2009,4,6282.0
Comunitat Valenciana,2009,5,6860.0
Comunitat Valenciana,2009,6,7615.0
Comunitat Valenciana,2009,7,7771.0
Comunitat Valenciana,2009,8,6870.0
Comunitat Valenciana,2009,9,8517.0
Comunitat Valenciana,2009,10,7670.0
Comunitat Valenciana,2009,11,6719.0
Comunitat Valenciana,2009,12,5590.0
Comunitat Valenciana,2010,1,6206.0
Comunitat Valenciana,2010,2,6808.0
Comunitat Valenciana,2010,3,6170.0
Comunitat Valenciana,2010,4,5433.0
Comunitat Valenciana,2010,5,6645.0
Comunitat Valenciana,2010,6,6512.0
Comunitat Valenciana,2010,7,6974.0
Comunitat Valenciana,2010,8,5169.0
Comunitat Valenciana,2010,9,6411.0
Comunitat Valenciana,2010,10,4793.0
Comunitat Valenciana,2010,11,4916.0
Comunitat Valenciana,2010,12,4219.0
Comunitat Valenciana,2011,1,5207.0
Comunitat Valenciana,2011,2,5627.0
Comunitat Valenciana,2011,3,4342.0
Comunitat Valenciana,2011,4,3230.0
Comunitat Valenciana,2011,5,4302.0
Comunitat Valenciana,2011,6,3895.0
Comunitat Valenciana,2011,7,3263.0
Comunitat Valenciana,2011,8,3147.0
Comunitat Valenciana,2011,9,3710.0
Comunitat Valenciana,2011,10,2259.0
Comunitat Valenciana,2011,11,2468.0
Comunitat Valenciana,2011,12,2102.0
Comunitat Valenciana,2012,1,3051.0
Comunitat Valenciana,2012,2,2565.0
Comunitat Valenciana,2012,3,2249.0
Comunitat Valenciana,2012,4,2164.0
Comunitat Valenciana,2012,5,2665.0
Comunitat Valenciana,2012,6,2416.0
Comunitat Valenciana,2012,7,2399.0
Comunitat Valenciana,2012,8,2249.0
Comunitat Valenciana,2012,9,2427.0
Comunitat Valenciana,2012,10,2160.0
Comunitat Valenciana,2012,11,2011.0
Comunitat Valenciana,2012,12,1736.0
Comunitat Valenciana,2013,1,2358.0
Comunitat Valenciana,2013,2,2352.0
Comunitat Valenciana,2013,3,1394.0
Comunitat Valenciana,2013,4,1868.0
Comunitat Valenciana,2013,5,1783.0
Comunitat Valenciana,2013,6,1557.0
Comunitat Valenciana,2013,7,1437.0
Comunitat Valenciana,2013,8,1225.0
Comunitat Valenciana,2013,9,1548.0
Comunitat Valenciana,2013,10,1440.0
Comunitat Valenciana,2013,11,1498.0
Comunitat Valenciana,2013,12,1445.0
Comunitat Valenciana,2014,1,1839.0
Comunitat Valenciana,2014,2,1745.0
Comunitat Valenciana,2014,3,1724.0
Comunitat Valenciana,2014,4,1703.0
Comunitat Valenciana,2014,5,2139.0
Comunitat Valenciana,2014,6,1844.0
Comunitat Valenciana,2014,7,1813.0
Comunitat Valenciana,2014,8,1418.0
Comunitat Valenciana,2014,9,2099.0
Comunitat Valenciana,2014,10,2050.0
Comunitat Valenciana,2014,11,1729.0
Comunitat Valenciana,2014,12,1614.0
Comunitat Valenciana,2015,1,2072.0
Comunitat Valenciana,2015,2,2227.0
Comunitat Valenciana,2015,3,1907.0
Comunitat Valenciana,2015,4,1890.0
Comunitat Valenciana,2015,5,2162.0
Comunitat Valenciana,2015,6,2203.0
Comunitat Valenciana,2015,7,2328.0
Comunitat Valenciana,2015,8,2208.0
Comunitat Valenciana,2015,9,2733.0
Comunitat Valenciana,2015,10,1999.0
Comunitat Valenciana,2015,11,1886.0
Comunitat Valenciana,2015,12,1775.0
Comunitat Valenciana,2016,1,2324.0
Comunitat Valenciana,2016,2,2609.0
Comunitat Valenciana,2016,3,2202.0
Comunitat Valenciana,2016,4,2526.0
Comunitat Valenciana,2016,5,2765.0
Comunitat Valenciana,2016,6,2585.0
Comunitat Valenciana,2016,7,2102.0
Comunitat Valenciana,2016,8,1990.0
Comunitat Valenciana,2016,9,2840.0
Comunitat Valenciana,2016,10,2397.0
Comunitat Valenciana,2016,11,2917.0
Comunitat Valenciana,2016,12,2184.0
Comunitat Valenciana,2017,1,2860.0
Comunitat Valenciana,2017,2,2654.0
Comunitat Valenciana,2017,3,3102.0
Comunitat Valenciana,2017,4,2185.0
Comunitat Valenciana,2017,5,3236.0
Comunitat Valenciana,2017,6,3043.0
Comunitat Valenciana,2017,7,2557.0
Comunitat Valenciana,2017,8,2700.0
Comunitat Valenciana,2017,9,3371.0
Comunitat Valenciana,2017,10,2498.0
Comunitat Valenciana,2017,11,2554.0
Comunitat Valenciana,2017,12,2094.0
Comunitat Valenciana,2018,1,3319.0
Comunitat Valenciana,2018,2,3081.0
Comunitat Valenciana,2018,3,3044.0
Comunitat Valenciana,2018,4,2991.0
Comunitat Valenciana,2018,5,3605.0
Comunitat Valenciana,2018,6,3207.0
Comunitat Valenciana,2018,7,3274.0
Comunitat Valenciana,2018,8,2895.0
Comunitat Valenciana,2018,9,3900.0
Comunitat Valenciana,2018,10,3016.0
Comunitat Valenciana,2018,11,3204.0
Comunitat Valenciana,2018,12,2434.0
Comunitat Valenciana,2019,1,3752.0
Comunitat Valenciana,2019,2,3339.0
Comunitat Valenciana,2019,3,2970.0
Comunitat Valenciana,2019,4,3090.0
Comunitat Valenciana,2019,5,4092.0
Comunitat Valenciana,2019,6,3786.0
Comunitat Valenciana,2019,7,3949.0
Comunitat Valenciana,2019,8,2677.0
Comunitat Valenciana,2019,9,2671.0
Comunitat Valenciana,2019,10,3217.0
Comunitat Valenciana,2019,11,3612.0
Comunitat Valenciana,2019,12,3437.0
Comunitat Valenciana,2020,1,4219.0
Comunitat Valenciana,2020,2,4221.0
Comunitat Valenciana,2020,3,3024.0
Comunitat Valenciana,2020,4,2861.0
Comunitat Valenciana,2020,5,2968.0
Comunitat Valenciana,2020,6,2458.0
Comunitat Valenciana,2020,7,3323.0
Comunitat Valenciana,2020,8,2025.0
Comunitat Valenciana,2020,9,2867.0
Comunitat Valenciana,2020,10,3077.0
Comunitat Valenciana,2020,11,3464.0
Comunitat Valenciana,2020,12,2800.0
Comunitat Valenciana,2021,1,2840.0
Comunitat Valenciana,2021,2,3765.0
Comunitat Valenciana,2021,3,4242.0
Comunitat Valenciana,2021,4,3634.0
Comunitat Valenciana,2021,5,3999.0
Comunitat Valenciana,2021,6,4087.0
Comunitat Valenciana,2021,7,4034.0
Comunitat Valenciana,2021,8,3956.0
Comunitat Valenciana,2021,9,4985.0
Comunitat Valenciana,2021,10,4606.0
Comunitat Valenciana,2021,11,4152.0
Comunitat Valenciana,2021,12,3567.0
Comunitat Valenciana,2022,1,4062.0
Comunitat Valenciana,2022,2,4279.0
Comunitat Valenciana,2022,3,4404.0
Comunitat Valenciana,2022,4,3364.0
Comunitat Valenciana,2022,5,5256.0
Comunitat Valenciana,2022,6,5090.0
Comunitat Valenciana,2022,7,4148.0
Comunitat Valenciana,2022,8,4134.0
Comunitat Valenciana,2022,9,5617.0
Comunitat Valenciana,2022,10,4772.0
Comunitat Valenciana,2022,11,4846.0
Comunitat Valenciana,2022,12,3644.0
Comunitat Valenciana,2023,1,4232.0
Comunitat Valenciana,2023,2,4128.0
Comunitat Valenciana,2023,3,4082.0
Comunitat Valenciana,2023,4,3167.0
Comunitat Valenciana,2023,5,4154.0
Comunitat Valenciana,2023,6,3876.0
Comunitat Valenciana,2023,7,3276.0
Comunitat Valenciana,2023,8,2865.0
Comunitat Valenciana,2023,9,3886.0
Comunitat Valenciana,2023,10,3729.0
Comunitat Valenciana,2023,11,3610.0
Comunitat Valenciana,2023,12,2526.0
Comunitat Valenciana,2024,1,3533.0
Comunitat Valenciana,2024,2,4108.0
Comunitat Valenciana,2024,3,3463.0
Comunitat Valenciana,2024,4,4338.0
Comunitat Valenciana,2024,5,3141.0
Comunitat Valenciana,2024,6,3454.0
Comunitat Valenciana,2024,7,4494.0
Comunitat Valenciana,2024,8,3500.0
Comunitat Valenciana,2024,9,5037.0
Comunitat Valenciana,2024,10,6106.0
Comunitat Valenciana,2024,11,4377.0
Comunitat Valenciana,2024,12,4164.0
Comunitat Valenciana,2025,1,4436.0
Comunitat Valenciana,2025,2,4706.0
Comunitat Valenciana,2025,3,4731.0
Comunitat Valenciana,2025,4,4758.0
Comunitat Valenciana,2025,5,5583.0
Comunitat Valenciana,2025,6,4955.0
Comunitat Valenciana,2025,7,5483.0
Comunitat Valenciana,2025,8,3877.0
Comunitat Valenciana,2025,9,5692.0
Comunitat Valenciana,2025,10,6739.0
Comunitat Valenciana,2025,11,5501.0
Comunitat Valenciana,2025,12,4799.0
Comunitat Valenciana,2026,1,4832.0
Comunitat Valenciana,2026,2,5473.0
Comunitat Valenciana,2026,3,5592.0
Comunitat Valenciana,2026,4,4833.0
Extremadura,2003,1,1369.0
Extremadura,2003,2,1385.0
Extremadura,2003,3,1280.0
Extremadura,2003,4,1373.0
Extremadura,2003,5,1195.0
Extremadura,2003,6,1233.0
Extremadura,2003,7,1107.0
Extremadura,2003,8,795.0
Extremadura,2003,9,1278.0
Extremadura,2003,10,1534.0
Extremadura,2003,11,1281.0
Extremadura,2003,12,1165.0
Extremadura,2004,1,1276.0
Extremadura,2004,2,1302.0
Extremadura,2004,3,1260.0
Extremadura,2004,4,1244.0
Extremadura,2004,5,1702.0
Extremadura,2004,6,1289.0
Extremadura,2004,7,1135.0
Extremadura,2004,8,968.0
Extremadura,2004,9,1179.0
Extremadura,2004,10,1343.0
Extremadura,2004,11,1485.0
Extremadura,2004,12,1032.0
Extremadura,2005,1,1570.0
Extremadura,2005,2,1368.0
Extremadura,2005,3,1607.0
Extremadura,2005,4,1566.0
Extremadura,2005,5,1526.0
Extremadura,2005,6,1793.0
Extremadura,2005,7,1460.0
Extremadura,2005,8,1149.0
Extremadura,2005,9,1910.0
Extremadura,2005,10,1373.0
Extremadura,2005,11,1697.0
Extremadura,2005,12,1393.0
Extremadura,2006,1,1835.0
Extremadura,2006,2,1647.0
Extremadura,2006,3,1741.0
Extremadura,2006,4,1336.0
Extremadura,2006,5,1730.0
Extremadura,2006,6,2134.0
Extremadura,2006,7,1696.0
Extremadura,2006,8,1406.0
Extremadura,2006,9,1611.0
Extremadura,2006,10,1802.0
Extremadura,2006,11,1861.0
Extremadura,2006,12,1330.0
Extremadura,2007,1,2176.0
Extremadura,2007,2,1718.0
Extremadura,2007,3,1880.0
Extremadura,2007,4,1588.0
Extremadura,2007,5,1767.0
Extremadura,2007,6,2592.0
Extremadura,2007,7,1912.0
Extremadura,2007,8,1674.0
Extremadura,2007,9,2389.0
Extremadura,2007,10,2378.0
Extremadura,2007,11,1895.0
Extremadura,2007,12,1061.0
Extremadura,2008,1,1536.0
Extremadura,2008,2,1569.0
Extremadura,2008,3,1454.0
Extremadura,2008,4,1942.0
Extremadura,2008,5,1792.0
Extremadura,2008,6,1644.0
Extremadura,2008,7,1838.0
Extremadura,2008,8,1352.0
