iso3,year,variable,value
VEN,1982,obesity,8.6946547
VEN,1983,obesity,9.1280922
VEN,1984,obesity,9.582492
VEN,1985,obesity,10.056601
VEN,1986,obesity,10.550126
VEN,1987,obesity,11.063091
VEN,1988,obesity,11.596067
VEN,1989,obesity,12.147216
VEN,2023,obesity,22.98923
VEN,2024,obesity,22.990797
VNM,1980,obesity,0.19658774
VNM,1981,obesity,0.19552389
VNM,1982,obesity,0.19512593
VNM,1983,obesity,0.19529897
VNM,1984,obesity,0.19602866
VNM,1985,obesity,0.19737429
PRI,1999,obesity,24.809489
CIV,2007,obesity,6.8156101
TZA,1998,obesity,3.1513903
WSM,2005,obesity,50.687194
JAM,2019,obesity,31.500575
GNQ,2004,obesity,11.179405
MYS,1990,obesity,5.1315553
UZB,2010,obesity,18.791679
CZE,2006,obesity,20.149529
COK,2021,obesity,70.142376
MRT,2020,obesity,21.56401
MNE,2014,obesity,15.126893
SWE,2007,obesity,14.227504
ZMB,2018,obesity,9.0046942
DJI,1992,obesity,2.6595088
VNM,1986,obesity,0.19937234
VNM,1987,obesity,0.20195139
VNM,1988,obesity,0.20498007
VNM,1989,obesity,0.20848745
VNM,2023,obesity,2.2121528
VNM,2024,obesity,2.3950784
VUT,1980,obesity,10.996358
VUT,1981,obesity,11.196093
VUT,1982,obesity,11.405434
VUT,1983,obesity,11.625107
VUT,1984,obesity,11.85332
VUT,1985,obesity,12.087362
VUT,1986,obesity,12.327366
VUT,1987,obesity,12.573685
VUT,1988,obesity,12.82472
VUT,1989,obesity,13.0798
MLT,1991,obesity,22.880538
ASM,1992,obesity,64.687645
AND,2022,obesity,17.071925
GTM,2017,obesity,22.987266
NZL,1993,obesity,15.539663
URY,2001,obesity,18.020628
NAM,2018,obesity,16.047744
SYR,2006,obesity,26.179749
TJK,1996,obesity,9.1718093
PYF,1997,obesity,37.226897
IND,1999,obesity,1.5974727
NIC,2001,obesity,20.294736
NGA,2014,obesity,9.4041742
CRI,2013,obesity,25.70504
CPV,1998,obesity,5.8768597
YEM,1994,obesity,4.0776175
