freq,unit,na_item,geo,time,value
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,1997,2316.5
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,1998,2575.6
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,1999,2975.6
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2000,3315.3
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2001,3684.4
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2002,3968.4
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2003,4245.1
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2004,4572.0
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2005,4926.5
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2006,5370.1
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2007,5988.6
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2008,6572.5
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2009,6817.5
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2010,7385.1
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2011,7655.8
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2012,7727.0
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2013,7642.6
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2014,8111.7
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2015,8444.4
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2016,8480.7
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2017,8932.8
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2018,9288.3
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2019,9620.6
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2020,9270.6
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2021,10287.5
A,CP_PPS_EU27_2020_HAB,B1GQ,AL,2022,12062.3
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,1995,19766.3
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,1996,20696.5
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,1997,21167.6
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,1998,22074.4
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,1999,22982.2
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2000,24270.2
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2001,24465.8
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2002,25375.8
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2003,26256.2
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2004,27399.5
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2005,28495.1
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2006,29734.7
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2007,30945.9
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2008,31853.9
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2009,30722.4
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2010,31605.6
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2011,32928.8
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2012,34099.8
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2013,34310.4
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2014,34668.5
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2015,35681.9
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2016,36385.1
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2017,37012.2
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2018,38419.4
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2019,39263.8
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2020,37385.6
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2021,40185.6
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2022,44569.5
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2023,46391.9
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2024,47527.9
A,CP_PPS_EU27_2020_HAB,B1GQ,AT,2025,49022.1
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2010,7404.9
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2011,7693.0
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2012,7760.0
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2013,7978.5
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2014,8092.3
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2015,8517.8
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2016,8862.6
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2017,9158.2
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2018,9761.6
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2019,10238.7
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2020,9927.8
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2021,10961.5
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2022,12473.7
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2023,13590.9
A,CP_PPS_EU27_2020_HAB,B1GQ,BA,2024,14628.1
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,1995,18796.8
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,1996,19271.7
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,1997,19857.5
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,1998,20277.9
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,1999,21261.2
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2000,23085.2
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2001,23836.8
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2002,24827.0
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2003,25401.6
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2004,26199.1
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2005,27176.8
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2006,28033.0
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2007,29054.7
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2008,29399.0
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2009,28616.0
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2010,30161.8
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2011,30735.5
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2012,31372.6
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2013,31661.5
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2014,32359.4
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2015,33127.0
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2016,33631.0
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2017,34519.6
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2018,35579.3
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2019,36884.8
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2020,35850.5
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2021,38699.2
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2022,42520.4
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2023,45367.3
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2024,46587.9
A,CP_PPS_EU27_2020_HAB,B1GQ,BE,2025,47676.3
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,1995,6483.9
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,1996,5803.1
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,1997,4811.3
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,1998,5140.3
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,1999,4853.7
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2000,5335.8
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2001,5831.9
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2002,6358.0
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2003,6869.3
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2004,7456.4
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2005,8341.8
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2006,8954.7
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2007,9972.4
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2008,10942.7
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2009,10512.3
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2010,11113.0
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2011,11734.9
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2012,12125.1
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2013,12194.1
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2014,12894.9
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2015,13586.9
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2016,14411.0
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2017,15329.3
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2018,16273.7
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2019,17407.9
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2020,17473.0
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2021,19748.1
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2022,22421.2
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2023,24254.4
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2024,26324.3
A,CP_PPS_EU27_2020_HAB,B1GQ,BG,2025,28332.0
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,1995,14316.6
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,1996,14675.5
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,1997,14877.1
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,1998,15608.4
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,1999,16431.9
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2000,17688.4
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2001,18931.1
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2002,19313.2
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2003,19938.1
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2004,21199.6
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2005,22741.4
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2006,23864.0
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2007,25967.1
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2008,27029.6
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2009,25593.1
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2010,25363.5
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2011,24894.2
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2012,23616.7
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2013,21994.0
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2014,21426.7
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2015,22563.5
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2016,24483.3
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2017,25941.8
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2018,27303.3
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2019,28873.4
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2020,27194.2
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2021,30382.9
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2022,34492.5
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2023,37400.0
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2024,39456.4
A,CP_PPS_EU27_2020_HAB,B1GQ,CY,2025,40957.0
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,1995,11683.9
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,1996,12523.5
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,1997,12475.9
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,1998,12532.8
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,1999,12949.9
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2000,13542.2
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2001,14649.9
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2002,15033.7
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2003,16087.6
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2004,17134.9
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2005,18074.2
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2006,18965.9
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2007,20692.0
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2008,21587.1
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2009,20826.7
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2010,21227.7
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2011,21786.3
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2012,21767.3
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2013,22410.7
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2014,23517.1
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2015,24603.7
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2016,25443.3
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2017,27214.7
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2018,28492.8
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2019,30008.3
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2020,29178.2
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2021,30502.4
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2022,32419.7
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2023,34973.9
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2024,36255.5
A,CP_PPS_EU27_2020_HAB,B1GQ,CZ,2025,38557.0
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,1995,19878.6
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,1996,20590.9
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,1997,20755.6
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,1998,21327.8
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,1999,22346.0
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2000,23030.4
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2001,23980.4
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2002,24466.9
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2003,25185.4
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2004,26286.2
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2005,26837.3
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2006,28037.1
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2007,29604.6
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2008,30326.4
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2009,28855.4
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2010,30625.5
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2011,32329.7
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2012,32665.5
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2013,33166.5
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2014,34447.6
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2015,35067.5
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2016,36023.5
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2017,37470.1
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2018,38540.9
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2019,38992.6
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2020,37974.3
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2021,40535.9
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2022,43346.6
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2023,45138.1
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2024,46387.1
A,CP_PPS_EU27_2020_HAB,B1GQ,DE,2025,47979.4
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,1995,19000.6
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,1996,20102.3
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,1997,20821.9
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,1998,21469.4
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,1999,22270.6
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2000,23799.3
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2001,24394.5
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2002,25143.7
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2003,25351.8
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2004,26987.5
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2005,28049.7
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2006,29738.4
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2007,30885.9
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2008,32185.8
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2009,30595.6
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2010,32584.5
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2011,33121.4
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2012,33054.7
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2013,33840.5
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2014,34318.7
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2015,35165.0
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2016,35992.7
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2017,37964.1
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2018,38810.6
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2019,39393.0
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2020,40054.4
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2021,44240.3
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2022,48465.5
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2023,48240.3
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2024,51785.4
A,CP_PPS_EU27_2020_HAB,B1GQ,DK,2025,53940.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,1995,17881.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,1996,18630.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,1997,19108.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,1998,19897.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,1999,20796.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2000,21963.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2001,22665.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2002,23298.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2003,23693.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2004,24480.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2005,25368.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2006,26630.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2007,27887.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2008,28384.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2009,26820.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2010,27628.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2011,28291.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2012,28274.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2013,28568.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2014,29059.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2015,29892.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2016,30617.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2017,31736.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2018,32650.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2019,33590.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2020,31990.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2021,34854.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2022,37959.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2023,40175.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2024,41672.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EA,2025,43129.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,1995,17700.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,1996,18445.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,1997,18924.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,1998,19706.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,1999,20585.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2000,21738.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2001,22665.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2002,23298.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2003,23693.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2004,24480.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2005,25368.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2006,26630.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2007,27927.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2008,28433.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2009,27033.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2010,27830.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2011,28541.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2012,28516.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2013,28813.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2014,29379.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2015,30293.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2016,31041.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2017,32164.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2018,33063.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2019,33995.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2020,32329.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2021,35211.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2022,38336.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2023,40645.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA12,2024,42160.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,1995,17166.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,1996,17904.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,1997,18389.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,1998,19158.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,1999,20010.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2000,21136.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2001,22063.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2002,22706.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2003,23130.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2004,23929.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2005,24839.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2006,26104.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2007,27428.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2008,27968.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2009,26558.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2010,27375.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2011,28099.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2012,28105.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2013,28409.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2014,28981.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2015,29892.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2016,30617.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2017,31736.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2018,32650.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2019,33590.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2020,31990.2
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2021,34854.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2022,37959.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2023,40290.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2024,41790.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA19,2025,43249.4
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,1995,17016.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,1996,17756.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,1997,18242.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,1998,19005.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,1999,19847.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2000,20967.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2001,21898.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2002,22545.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2003,22974.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2004,23774.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2005,24681.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2006,25948.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2007,27274.7
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2008,27819.5
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2009,26416.1
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2010,27221.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2011,27944.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2012,27953.3
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2013,28258.0
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2014,28825.6
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2015,29736.9
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2016,30465.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2017,31588.8
A,CP_PPS_EU27_2020_HAB,B1GQ,EA20,2018,32507.1
