mes,indice,keyword,fecha_descarga
2021-03-21,64.56115326411266,hipoteca,2026-07-19
2021-03-28,63.09385432629191,hipoteca,2026-07-19
2021-04-04,73.3649468910371,hipoteca,2026-07-19
2021-04-11,73.3649468910371,hipoteca,2026-07-19
2021-04-18,68.96305007757488,hipoteca,2026-07-19
2021-04-25,66.02845220193339,hipoteca,2026-07-19
2021-05-02,61.62655538847117,hipoteca,2026-07-19
2021-05-09,60.15925645065043,hipoteca,2026-07-19
2021-05-16,58.69195751282969,hipoteca,2026-07-19
2021-05-23,58.69195751282969,hipoteca,2026-07-19
2021-05-30,54.29006069936746,hipoteca,2026-07-19
2021-06-06,57.224658575008945,hipoteca,2026-07-19
2021-06-13,52.822761761546715,hipoteca,2026-07-19
2021-06-20,52.822761761546715,hipoteca,2026-07-19
2021-06-27,49.888163885905236,hipoteca,2026-07-19
2021-07-04,49.888163885905236,hipoteca,2026-07-19
2021-07-11,51.35546282372598,hipoteca,2026-07-19
2021-07-18,55.7573596371882,hipoteca,2026-07-19
2021-07-25,49.888163885905236,hipoteca,2026-07-19
2021-08-01,49.888163885905236,hipoteca,2026-07-19
2021-08-08,48.42086494808449,hipoteca,2026-07-19
2021-08-15,48.42086494808449,hipoteca,2026-07-19
2021-08-22,52.822761761546715,hipoteca,2026-07-19
2021-08-29,54.29006069936746,hipoteca,2026-07-19
2021-09-05,57.224658575008945,hipoteca,2026-07-19
2021-09-12,55.7573596371882,hipoteca,2026-07-19
2021-09-19,54.29006069936746,hipoteca,2026-07-19
2021-09-26,54.29006069936746,hipoteca,2026-07-19
2021-10-03,55.7573596371882,hipoteca,2026-07-19
2021-10-10,54.29006069936746,hipoteca,2026-07-19
2021-10-17,55.7573596371882,hipoteca,2026-07-19
2021-10-24,51.35546282372598,hipoteca,2026-07-19
2021-10-31,51.35546282372598,hipoteca,2026-07-19
2021-11-07,55.7573596371882,hipoteca,2026-07-19
2021-11-14,55.7573596371882,hipoteca,2026-07-19
2021-11-21,46.95356601026375,hipoteca,2026-07-19
2021-11-28,48.42086494808449,hipoteca,2026-07-19
2021-12-05,44.01896813462226,hipoteca,2026-07-19
2021-12-12,49.888163885905236,hipoteca,2026-07-19
2021-12-19,39.61707132116004,hipoteca,2026-07-19
2021-12-26,55.7573596371882,hipoteca,2026-07-19
2022-01-02,58.69195751282969,hipoteca,2026-07-19
2022-01-09,64.56115326411266,hipoteca,2026-07-19
2022-01-16,67.49575113975413,hipoteca,2026-07-19
2022-01-23,68.96305007757488,hipoteca,2026-07-19
2022-01-30,68.96305007757488,hipoteca,2026-07-19
2022-02-06,77.76684370449934,hipoteca,2026-07-19
2022-02-13,82.16874051796157,hipoteca,2026-07-19
2022-02-20,71.89764795321636,hipoteca,2026-07-19
2022-02-27,74.83224582885785,hipoteca,2026-07-19
2022-03-06,66.02845220193339,hipoteca,2026-07-19
2022-03-13,67.49575113975413,hipoteca,2026-07-19
2022-03-20,71.89764795321636,hipoteca,2026-07-19
2022-03-27,83.63603945578231,hipoteca,2026-07-19
2022-04-03,86.57063733142378,hipoteca,2026-07-19
2022-04-10,64.56115326411266,hipoteca,2026-07-19
2022-04-17,77.76684370449934,hipoteca,2026-07-19
2022-04-24,76.2995447666786,hipoteca,2026-07-19
2022-05-01,80.70144158014082,hipoteca,2026-07-19
2022-05-08,76.2995447666786,hipoteca,2026-07-19
2022-05-15,66.02845220193339,hipoteca,2026-07-19
2022-05-22,67.49575113975413,hipoteca,2026-07-19
2022-05-29,77.76684370449934,hipoteca,2026-07-19
2022-06-05,68.96305007757488,hipoteca,2026-07-19
2022-06-12,86.57063733142378,hipoteca,2026-07-19
2022-06-19,70.43034901539562,hipoteca,2026-07-19
2022-06-26,71.89764795321636,hipoteca,2026-07-19
2022-07-03,63.09385432629191,hipoteca,2026-07-19
2022-07-10,61.62655538847117,hipoteca,2026-07-19
2022-07-17,76.2995447666786,hipoteca,2026-07-19
2022-07-24,70.43034901539562,hipoteca,2026-07-19
2022-07-31,61.62655538847117,hipoteca,2026-07-19
2022-08-07,52.822761761546715,hipoteca,2026-07-19
2022-08-14,54.29006069936746,hipoteca,2026-07-19
2022-08-21,76.2995447666786,hipoteca,2026-07-19
2022-08-28,88.03793626924453,hipoteca,2026-07-19
2022-09-04,92.43983308270676,hipoteca,2026-07-19
2022-09-11,98.30902883398973,hipoteca,2026-07-19
2022-09-18,93.9071320205275,hipoteca,2026-07-19
2022-09-25,96.84172989616899,hipoteca,2026-07-19
2022-10-02,92.43983308270676,hipoteca,2026-07-19
2022-10-09,86.57063733142378,hipoteca,2026-07-19
2022-10-16,99.77632777181047,hipoteca,2026-07-19
2022-10-23,102.71092564745196,hipoteca,2026-07-19
2022-10-30,107.11282246091417,hipoteca,2026-07-19
2022-11-06,90.97253414488601,hipoteca,2026-07-19
2022-11-13,76.2995447666786,hipoteca,2026-07-19
2022-11-20,77.76684370449934,hipoteca,2026-07-19
2022-11-27,76.2995447666786,hipoteca,2026-07-19
2022-12-04,55.7573596371882,hipoteca,2026-07-19
2022-12-11,70.43034901539562,hipoteca,2026-07-19
2022-12-18,66.02845220193339,hipoteca,2026-07-19
2022-12-25,76.2995447666786,hipoteca,2026-07-19
2023-01-01,82.16874051796157,hipoteca,2026-07-19
2023-01-08,101.24362670963122,hipoteca,2026-07-19
2023-01-15,88.03793626924453,hipoteca,2026-07-19
2023-01-22,88.03793626924453,hipoteca,2026-07-19
2023-01-29,120.31851290130086,hipoteca,2026-07-19
2023-02-05,104.17822458527269,hipoteca,2026-07-19
2023-02-12,96.84172989616899,hipoteca,2026-07-19
2023-02-19,88.03793626924453,hipoteca,2026-07-19
2023-02-26,112.98201821219715,hipoteca,2026-07-19
2023-03-05,93.9071320205275,hipoteca,2026-07-19
2023-03-12,95.37443095834824,hipoteca,2026-07-19
2023-03-19,93.9071320205275,hipoteca,2026-07-19
2023-03-26,88.03793626924453,hipoteca,2026-07-19
2023-04-02,68.96305007757488,hipoteca,2026-07-19
2023-04-09,104.17822458527269,hipoteca,2026-07-19
2023-04-16,89.50523520706527,hipoteca,2026-07-19
2023-04-23,85.10333839360304,hipoteca,2026-07-19
2023-04-30,86.57063733142378,hipoteca,2026-07-19
2023-05-07,117.38391502565938,hipoteca,2026-07-19
2023-05-14,82.16874051796157,hipoteca,2026-07-19
2023-05-21,82.16874051796157,hipoteca,2026-07-19
2023-05-28,70.43034901539562,hipoteca,2026-07-19
2023-06-04,74.83224582885785,hipoteca,2026-07-19
2023-06-11,76.2995447666786,hipoteca,2026-07-19
2023-06-18,80.70144158014082,hipoteca,2026-07-19
2023-06-25,76.2995447666786,hipoteca,2026-07-19
2023-07-02,71.89764795321636,hipoteca,2026-07-19
2023-07-09,68.96305007757488,hipoteca,2026-07-19
2023-07-16,67.49575113975413,hipoteca,2026-07-19
2023-07-23,68.96305007757488,hipoteca,2026-07-19
2023-07-30,83.63603945578231,hipoteca,2026-07-19
2023-08-06,64.56115326411266,hipoteca,2026-07-19
2023-08-13,60.15925645065043,hipoteca,2026-07-19
2023-08-20,66.02845220193339,hipoteca,2026-07-19
2023-08-27,71.89764795321636,hipoteca,2026-07-19
2023-09-03,71.89764795321636,hipoteca,2026-07-19
2023-09-10,90.97253414488601,hipoteca,2026-07-19
2023-09-17,85.10333839360304,hipoteca,2026-07-19
2023-09-24,83.63603945578231,hipoteca,2026-07-19
2023-10-01,88.03793626924453,hipoteca,2026-07-19
2023-10-08,67.49575113975413,hipoteca,2026-07-19
2023-10-15,82.16874051796157,hipoteca,2026-07-19
2023-10-22,74.83224582885785,hipoteca,2026-07-19
2023-10-29,71.89764795321636,hipoteca,2026-07-19
2023-11-05,76.2995447666786,hipoteca,2026-07-19
2023-11-12,83.63603945578231,hipoteca,2026-07-19
2023-11-19,83.63603945578231,hipoteca,2026-07-19
2023-11-26,90.97253414488601,hipoteca,2026-07-19
2023-12-03,70.43034901539562,hipoteca,2026-07-19
2023-12-10,88.03793626924453,hipoteca,2026-07-19
2023-12-17,76.2995447666786,hipoteca,2026-07-19
2023-12-24,77.76684370449934,hipoteca,2026-07-19
2023-12-31,83.63603945578231,hipoteca,2026-07-19
2024-01-07,110.04742033655566,hipoteca,2026-07-19
2024-01-14,143.79529590643273,hipoteca,2026-07-19
2024-01-21,146.7298937820742,hipoteca,2026-07-19
2024-01-28,110.04742033655566,hipoteca,2026-07-19
2024-02-04,99.77632777181047,hipoteca,2026-07-19
2024-02-11,112.98201821219715,hipoteca,2026-07-19
2024-02-18,101.24362670963122,hipoteca,2026-07-19
2024-02-25,101.24362670963122,hipoteca,2026-07-19
2024-03-03,102.71092564745196,hipoteca,2026-07-19
2024-03-10,98.30902883398973,hipoteca,2026-07-19
2024-03-17,95.37443095834824,hipoteca,2026-07-19
2024-03-24,77.76684370449934,hipoteca,2026-07-19
2024-03-31,117.38391502565938,hipoteca,2026-07-19
2024-04-07,126.18770865258382,hipoteca,2026-07-19
2024-04-14,92.43983308270676,hipoteca,2026-07-19
2024-04-21,86.57063733142378,hipoteca,2026-07-19
2024-04-28,80.70144158014082,hipoteca,2026-07-19
2024-05-05,88.03793626924453,hipoteca,2026-07-19
2024-05-12,90.97253414488601,hipoteca,2026-07-19
2024-05-19,88.03793626924453,hipoteca,2026-07-19
2024-05-26,80.70144158014082,hipoteca,2026-07-19
2024-06-02,79.23414264232008,hipoteca,2026-07-19
2024-06-09,77.76684370449934,hipoteca,2026-07-19
2024-06-16,71.89764795321636,hipoteca,2026-07-19
2024-06-23,70.43034901539562,hipoteca,2026-07-19
2024-06-30,70.43034901539562,hipoteca,2026-07-19
2024-07-07,68.96305007757488,hipoteca,2026-07-19
2024-07-14,71.89764795321636,hipoteca,2026-07-19
2024-07-21,73.3649468910371,hipoteca,2026-07-19
2024-07-28,71.89764795321636,hipoteca,2026-07-19
2024-08-04,67.49575113975413,hipoteca,2026-07-19
2024-08-11,64.56115326411266,hipoteca,2026-07-19
2024-08-18,79.23414264232008,hipoteca,2026-07-19
2024-08-25,83.63603945578231,hipoteca,2026-07-19
2024-09-01,77.76684370449934,hipoteca,2026-07-19
2024-09-08,95.37443095834824,hipoteca,2026-07-19
2024-09-15,85.10333839360304,hipoteca,2026-07-19
2024-09-22,86.57063733142378,hipoteca,2026-07-19
2024-09-29,89.50523520706527,hipoteca,2026-07-19
2024-10-06,90.97253414488601,hipoteca,2026-07-19
2024-10-13,111.5147192743764,hipoteca,2026-07-19
2024-10-20,89.50523520706527,hipoteca,2026-07-19
2024-10-27,70.43034901539562,hipoteca,2026-07-19
2024-11-03,76.2995447666786,hipoteca,2026-07-19
2024-11-10,76.2995447666786,hipoteca,2026-07-19
2024-11-17,76.2995447666786,hipoteca,2026-07-19
2024-11-24,74.83224582885785,hipoteca,2026-07-19
2024-12-01,70.43034901539562,hipoteca,2026-07-19
2024-12-08,68.96305007757488,hipoteca,2026-07-19
2024-12-15,74.83224582885785,hipoteca,2026-07-19
2024-12-22,66.02845220193339,hipoteca,2026-07-19
2024-12-29,79.23414264232008,hipoteca,2026-07-19
2025-01-05,80.70144158014082,hipoteca,2026-07-19
2025-01-12,90.97253414488601,hipoteca,2026-07-19
2025-01-19,89.50523520706527,hipoteca,2026-07-19
2025-01-26,89.50523520706527,hipoteca,2026-07-19
2025-02-02,89.50523520706527,hipoteca,2026-07-19
2025-02-09,92.43983308270676,hipoteca,2026-07-19
2025-02-16,86.57063733142378,hipoteca,2026-07-19
2025-02-23,85.10333839360304,hipoteca,2026-07-19
2025-03-02,82.16874051796157,hipoteca,2026-07-19
2025-03-09,71.89764795321636,hipoteca,2026-07-19
2025-03-16,80.70144158014082,hipoteca,2026-07-19
2025-03-23,83.63603945578231,hipoteca,2026-07-19
2025-03-30,90.97253414488601,hipoteca,2026-07-19
2025-04-06,79.23414264232008,hipoteca,2026-07-19
2025-04-13,71.89764795321636,hipoteca,2026-07-19
2025-04-20,73.3649468910371,hipoteca,2026-07-19
2025-04-27,64.56115326411266,hipoteca,2026-07-19
2025-05-04,79.23414264232008,hipoteca,2026-07-19
2025-05-11,73.3649468910371,hipoteca,2026-07-19
2025-05-18,82.16874051796157,hipoteca,2026-07-19
2025-05-25,68.96305007757488,hipoteca,2026-07-19
2025-06-01,71.89764795321636,hipoteca,2026-07-19
2025-06-08,71.89764795321636,hipoteca,2026-07-19
2025-06-15,70.43034901539562,hipoteca,2026-07-19
2025-06-22,66.02845220193339,hipoteca,2026-07-19
2025-06-29,64.56115326411266,hipoteca,2026-07-19
2025-07-06,71.89764795321636,hipoteca,2026-07-19
2025-07-13,67.49575113975413,hipoteca,2026-07-19
2025-07-20,71.89764795321636,hipoteca,2026-07-19
2025-07-27,74.83224582885785,hipoteca,2026-07-19
2025-08-03,66.02845220193339,hipoteca,2026-07-19
2025-08-10,61.62655538847117,hipoteca,2026-07-19
2025-08-17,66.02845220193339,hipoteca,2026-07-19
2025-08-24,70.43034901539562,hipoteca,2026-07-19
2025-08-31,68.96305007757488,hipoteca,2026-07-19
2025-09-07,68.96305007757488,hipoteca,2026-07-19
2025-09-14,71.89764795321636,hipoteca,2026-07-19
2025-09-21,66.02845220193339,hipoteca,2026-07-19
2025-09-28,68.96305007757488,hipoteca,2026-07-19
2025-10-05,67.49575113975413,hipoteca,2026-07-19
2025-10-12,63.09385432629191,hipoteca,2026-07-19
2025-10-19,67.49575113975413,hipoteca,2026-07-19
2025-10-26,63.09385432629191,hipoteca,2026-07-19
2025-11-02,68.96305007757488,hipoteca,2026-07-19
2025-11-09,64.56115326411266,hipoteca,2026-07-19
2025-11-16,64.56115326411266,hipoteca,2026-07-19
2025-11-23,60.15925645065043,hipoteca,2026-07-19
2025-11-30,60.15925645065043,hipoteca,2026-07-19
2025-12-07,60.15925645065043,hipoteca,2026-07-19
2025-12-14,61.62655538847117,hipoteca,2026-07-19
2025-12-21,54.29006069936746,hipoteca,2026-07-19
2025-12-28,64.56115326411266,hipoteca,2026-07-19
2026-01-04,66.02845220193339,hipoteca,2026-07-19
2026-01-11,71.89764795321636,hipoteca,2026-07-19
2026-01-18,66.02845220193339,hipoteca,2026-07-19
2026-01-25,66.02845220193339,hipoteca,2026-07-19
2026-02-01,70.43034901539562,hipoteca,2026-07-19
2026-02-08,60.15925645065043,hipoteca,2026-07-19
2026-02-15,70.43034901539562,hipoteca,2026-07-19
2026-02-22,77.76684370449934,hipoteca,2026-07-19
2026-03-01,76.2995447666786,hipoteca,2026-07-19
2026-03-08,80.70144158014082,hipoteca,2026-07-19
2026-03-15,73.3649468910371,hipoteca,2026-07-19
2026-03-22,73.3649468910371,hipoteca,2026-07-19
2026-03-29,64.56115326411266,hipoteca,2026-07-19
2026-04-05,93.9071320205275,hipoteca,2026-07-19
2026-04-12,83.63603945578231,hipoteca,2026-07-19
2026-04-19,74.83224582885785,hipoteca,2026-07-19
2026-04-26,77.76684370449934,hipoteca,2026-07-19
2026-05-03,76.2995447666786,hipoteca,2026-07-19
2026-05-10,82.16874051796157,hipoteca,2026-07-19
2026-05-17,79.23414264232008,hipoteca,2026-07-19
2026-05-24,76.2995447666786,hipoteca,2026-07-19
2026-05-31,67.49575113975413,hipoteca,2026-07-19
2026-06-07,76.2995447666786,hipoteca,2026-07-19
2026-06-14,68.96305007757488,hipoteca,2026-07-19
2026-06-21,63.09385432629191,hipoteca,2026-07-19
2026-06-28,61.62655538847117,hipoteca,2026-07-19
2003-12-28,33.0,alquiler,2026-07-19
2004-01-04,43.0,alquiler,2026-07-19
2004-01-11,50.0,alquiler,2026-07-19
2004-01-18,55.0,alquiler,2026-07-19
2004-01-25,54.0,alquiler,2026-07-19
2004-02-01,56.0,alquiler,2026-07-19
2004-02-08,54.0,alquiler,2026-07-19
2004-02-15,55.0,alquiler,2026-07-19
2004-02-22,52.0,alquiler,2026-07-19
2004-02-29,58.0,alquiler,2026-07-19
2004-03-07,40.0,alquiler,2026-07-19
2004-03-14,54.0,alquiler,2026-07-19
2004-03-21,59.0,alquiler,2026-07-19
2004-03-28,67.0,alquiler,2026-07-19
2004-04-04,65.0,alquiler,2026-07-19
2004-04-11,64.0,alquiler,2026-07-19
2004-04-18,65.0,alquiler,2026-07-19
2004-04-25,66.0,alquiler,2026-07-19
2004-05-02,66.0,alquiler,2026-07-19
2004-05-09,70.0,alquiler,2026-07-19
2004-05-16,78.0,alquiler,2026-07-19
2004-05-23,74.0,alquiler,2026-07-19
2004-05-30,83.0,alquiler,2026-07-19
2004-06-06,84.0,alquiler,2026-07-19
2004-06-13,87.0,alquiler,2026-07-19
2004-06-20,89.0,alquiler,2026-07-19
2004-06-27,93.0,alquiler,2026-07-19
2004-07-04,94.0,alquiler,2026-07-19
2004-07-11,89.0,alquiler,2026-07-19
2004-07-18,95.0,alquiler,2026-07-19
2004-07-25,95.0,alquiler,2026-07-19
2004-08-01,100.0,alquiler,2026-07-19
2004-08-08,92.0,alquiler,2026-07-19
2004-08-15,78.0,alquiler,2026-07-19
2004-08-22,77.0,alquiler,2026-07-19
2004-08-29,78.0,alquiler,2026-07-19
2004-09-05,73.0,alquiler,2026-07-19
2004-09-12,65.0,alquiler,2026-07-19
2004-09-19,59.0,alquiler,2026-07-19
2004-09-26,60.0,alquiler,2026-07-19
2004-10-03,60.0,alquiler,2026-07-19
2004-10-10,53.0,alquiler,2026-07-19
2004-10-17,51.0,alquiler,2026-07-19
2004-10-24,53.0,alquiler,2026-07-19
2004-10-31,46.0,alquiler,2026-07-19
2004-11-07,44.0,alquiler,2026-07-19
2004-11-14,48.0,alquiler,2026-07-19
2004-11-21,50.0,alquiler,2026-07-19
2004-11-28,47.0,alquiler,2026-07-19
2004-12-05,42.0,alquiler,2026-07-19
2004-12-12,43.0,alquiler,2026-07-19
2004-12-19,37.0,alquiler,2026-07-19
2004-12-26,43.0,alquiler,2026-07-19
2005-01-02,47.0,alquiler,2026-07-19
2005-01-09,54.0,alquiler,2026-07-19
2005-01-16,56.0,alquiler,2026-07-19
2005-01-23,55.0,alquiler,2026-07-19
2005-01-30,58.0,alquiler,2026-07-19
2005-02-06,57.0,alquiler,2026-07-19
2005-02-13,60.0,alquiler,2026-07-19
2005-02-20,60.0,alquiler,2026-07-19
2005-02-27,57.0,alquiler,2026-07-19
2005-03-06,61.0,alquiler,2026-07-19
2005-03-13,66.0,alquiler,2026-07-19
2005-03-20,62.0,alquiler,2026-07-19
2005-03-27,71.0,alquiler,2026-07-19
2005-04-03,65.0,alquiler,2026-07-19
2005-04-10,66.0,alquiler,2026-07-19
2005-04-17,68.0,alquiler,2026-07-19
2005-04-24,68.0,alquiler,2026-07-19
2005-05-01,71.0,alquiler,2026-07-19
2005-05-08,73.0,alquiler,2026-07-19
2005-05-15,67.0,alquiler,2026-07-19
2005-05-22,74.0,alquiler,2026-07-19
2005-05-29,74.0,alquiler,2026-07-19
2005-06-05,79.0,alquiler,2026-07-19
2005-06-12,77.0,alquiler,2026-07-19
2005-06-19,83.0,alquiler,2026-07-19
2005-06-26,86.0,alquiler,2026-07-19
2005-07-03,82.0,alquiler,2026-07-19
2005-07-10,75.0,alquiler,2026-07-19
2005-07-17,86.0,alquiler,2026-07-19
2005-07-24,86.0,alquiler,2026-07-19
2005-07-31,96.0,alquiler,2026-07-19
2005-08-07,82.0,alquiler,2026-07-19
2005-08-14,80.0,alquiler,2026-07-19
2005-08-21,79.0,alquiler,2026-07-19
2005-08-28,73.0,alquiler,2026-07-19
2005-09-04,64.0,alquiler,2026-07-19
2005-09-11,67.0,alquiler,2026-07-19
2005-09-18,62.0,alquiler,2026-07-19
2005-09-25,59.0,alquiler,2026-07-19
2005-10-02,51.0,alquiler,2026-07-19
2005-10-09,50.0,alquiler,2026-07-19
2005-10-16,50.0,alquiler,2026-07-19
2005-10-23,51.0,alquiler,2026-07-19
2005-10-30,49.0,alquiler,2026-07-19
2005-11-06,46.0,alquiler,2026-07-19
2005-11-13,46.0,alquiler,2026-07-19
2005-11-20,47.0,alquiler,2026-07-19
2005-11-27,49.0,alquiler,2026-07-19
2005-12-04,44.0,alquiler,2026-07-19
2005-12-11,41.0,alquiler,2026-07-19
2005-12-18,38.0,alquiler,2026-07-19
2005-12-25,42.0,alquiler,2026-07-19
2006-01-01,43.0,alquiler,2026-07-19
2006-01-08,53.0,alquiler,2026-07-19
2006-01-15,52.0,alquiler,2026-07-19
2006-01-22,57.0,alquiler,2026-07-19
2006-01-29,48.0,alquiler,2026-07-19
2006-02-05,51.0,alquiler,2026-07-19
2006-02-12,51.0,alquiler,2026-07-19
2006-02-19,53.0,alquiler,2026-07-19
2006-02-26,53.0,alquiler,2026-07-19
2006-03-05,58.0,alquiler,2026-07-19
2006-03-12,56.0,alquiler,2026-07-19
2006-03-19,58.0,alquiler,2026-07-19
2006-03-26,60.0,alquiler,2026-07-19
2006-04-02,62.0,alquiler,2026-07-19
2006-04-09,60.0,alquiler,2026-07-19
2006-04-16,68.0,alquiler,2026-07-19
2006-04-23,64.0,alquiler,2026-07-19
2006-04-30,62.0,alquiler,2026-07-19
2006-05-07,70.0,alquiler,2026-07-19
2006-05-14,68.0,alquiler,2026-07-19
2006-05-21,75.0,alquiler,2026-07-19
2006-05-28,73.0,alquiler,2026-07-19
2006-06-04,78.0,alquiler,2026-07-19
2006-06-11,75.0,alquiler,2026-07-19
2006-06-18,77.0,alquiler,2026-07-19
2006-06-25,86.0,alquiler,2026-07-19
2006-07-02,87.0,alquiler,2026-07-19
2006-07-09,90.0,alquiler,2026-07-19
2006-07-16,92.0,alquiler,2026-07-19
2006-07-23,91.0,alquiler,2026-07-19
2006-07-30,91.0,alquiler,2026-07-19
2006-08-06,82.0,alquiler,2026-07-19
2006-08-13,70.0,alquiler,2026-07-19
2006-08-20,71.0,alquiler,2026-07-19
2006-08-27,66.0,alquiler,2026-07-19
2006-09-03,69.0,alquiler,2026-07-19
2006-09-10,69.0,alquiler,2026-07-19
2006-09-17,57.0,alquiler,2026-07-19
2006-09-24,56.0,alquiler,2026-07-19
2006-10-01,52.0,alquiler,2026-07-19
2006-10-08,51.0,alquiler,2026-07-19
2006-10-15,44.0,alquiler,2026-07-19
2006-10-22,51.0,alquiler,2026-07-19
2006-10-29,44.0,alquiler,2026-07-19
2006-11-05,46.0,alquiler,2026-07-19
2006-11-12,45.0,alquiler,2026-07-19
2006-11-19,46.0,alquiler,2026-07-19
2006-11-26,42.0,alquiler,2026-07-19
2006-12-03,42.0,alquiler,2026-07-19
2006-12-10,42.0,alquiler,2026-07-19
2006-12-17,34.0,alquiler,2026-07-19
2006-12-24,40.0,alquiler,2026-07-19
2006-12-31,43.0,alquiler,2026-07-19
2007-01-07,51.0,alquiler,2026-07-19
2007-01-14,56.0,alquiler,2026-07-19
2007-01-21,58.0,alquiler,2026-07-19
2007-01-28,56.0,alquiler,2026-07-19
2007-02-04,56.0,alquiler,2026-07-19
2007-02-11,58.0,alquiler,2026-07-19
2007-02-18,63.0,alquiler,2026-07-19
2007-02-25,62.0,alquiler,2026-07-19
2007-03-04,65.0,alquiler,2026-07-19
2007-03-11,68.0,alquiler,2026-07-19
2007-03-18,68.0,alquiler,2026-07-19
2007-03-25,67.0,alquiler,2026-07-19
2007-04-01,56.0,alquiler,2026-07-19
2007-04-08,70.0,alquiler,2026-07-19
2007-04-15,73.0,alquiler,2026-07-19
2007-04-22,70.0,alquiler,2026-07-19
2007-04-29,69.0,alquiler,2026-07-19
2007-05-06,76.0,alquiler,2026-07-19
2007-05-13,76.0,alquiler,2026-07-19
2007-05-20,78.0,alquiler,2026-07-19
2007-05-27,77.0,alquiler,2026-07-19
2007-06-03,84.0,alquiler,2026-07-19
2007-06-10,85.0,alquiler,2026-07-19
2007-06-17,84.0,alquiler,2026-07-19
2007-06-24,87.0,alquiler,2026-07-19
2007-07-01,94.0,alquiler,2026-07-19
2007-07-08,89.0,alquiler,2026-07-19
2007-07-15,89.0,alquiler,2026-07-19
2007-07-22,97.0,alquiler,2026-07-19
2007-07-29,93.0,alquiler,2026-07-19
2007-08-05,89.0,alquiler,2026-07-19
2007-08-12,82.0,alquiler,2026-07-19
2007-08-19,79.0,alquiler,2026-07-19
2007-08-26,80.0,alquiler,2026-07-19
2007-09-02,77.0,alquiler,2026-07-19
2007-09-09,71.0,alquiler,2026-07-19
2007-09-16,78.0,alquiler,2026-07-19
2007-09-23,70.0,alquiler,2026-07-19
2007-09-30,65.0,alquiler,2026-07-19
2007-10-07,61.0,alquiler,2026-07-19
2007-10-14,60.0,alquiler,2026-07-19
2007-10-21,57.0,alquiler,2026-07-19
2007-10-28,54.0,alquiler,2026-07-19
2007-11-04,61.0,alquiler,2026-07-19
2007-11-11,61.0,alquiler,2026-07-19
2007-11-18,59.0,alquiler,2026-07-19
2007-11-25,58.0,alquiler,2026-07-19
2007-12-02,52.0,alquiler,2026-07-19
2007-12-09,55.0,alquiler,2026-07-19
2007-12-16,45.0,alquiler,2026-07-19
2007-12-23,47.0,alquiler,2026-07-19
2007-12-30,75.0,alquiler,2026-07-19
2008-01-06,78.0,alquiler,2026-07-19
2008-01-13,77.0,alquiler,2026-07-19
2008-01-20,75.0,alquiler,2026-07-19
2008-01-27,76.0,alquiler,2026-07-19
2008-02-03,70.0,alquiler,2026-07-19
2008-02-10,68.0,alquiler,2026-07-19
2008-02-17,74.0,alquiler,2026-07-19
2008-02-24,67.0,alquiler,2026-07-19
2008-03-02,73.0,alquiler,2026-07-19
2008-03-09,69.0,alquiler,2026-07-19
2008-03-16,66.0,alquiler,2026-07-19
2008-03-23,75.0,alquiler,2026-07-19
2008-03-30,74.0,alquiler,2026-07-19
2008-04-06,72.0,alquiler,2026-07-19
2008-04-13,73.0,alquiler,2026-07-19
2008-04-20,73.0,alquiler,2026-07-19
2008-04-27,73.0,alquiler,2026-07-19
2008-05-04,72.0,alquiler,2026-07-19
2008-05-11,77.0,alquiler,2026-07-19
2008-05-18,75.0,alquiler,2026-07-19
2008-05-25,77.0,alquiler,2026-07-19
2008-06-01,80.0,alquiler,2026-07-19
2008-06-08,80.0,alquiler,2026-07-19
2008-06-15,83.0,alquiler,2026-07-19
2008-06-22,84.0,alquiler,2026-07-19
2008-06-29,87.0,alquiler,2026-07-19
2008-07-06,92.0,alquiler,2026-07-19
2008-07-13,90.0,alquiler,2026-07-19
2008-07-20,88.0,alquiler,2026-07-19
2008-07-27,89.0,alquiler,2026-07-19
2008-08-03,91.0,alquiler,2026-07-19
2008-08-10,80.0,alquiler,2026-07-19
2008-08-17,78.0,alquiler,2026-07-19
2008-08-24,79.0,alquiler,2026-07-19
2008-08-31,77.0,alquiler,2026-07-19
2008-09-07,71.0,alquiler,2026-07-19
2008-09-14,67.0,alquiler,2026-07-19
2008-09-21,65.0,alquiler,2026-07-19
2008-09-28,57.0,alquiler,2026-07-19
2008-10-05,57.0,alquiler,2026-07-19
2008-10-12,54.0,alquiler,2026-07-19
2008-10-19,55.0,alquiler,2026-07-19
2008-10-26,52.0,alquiler,2026-07-19
2008-11-02,51.0,alquiler,2026-07-19
2008-11-09,54.0,alquiler,2026-07-19
2008-11-16,52.0,alquiler,2026-07-19
2008-11-23,51.0,alquiler,2026-07-19
2008-11-30,50.0,alquiler,2026-07-19
2008-12-07,44.0,alquiler,2026-07-19
2008-12-14,43.0,alquiler,2026-07-19
2008-12-21,38.0,alquiler,2026-07-19
2008-12-28,47.0,alquiler,2026-07-19
2009-01-04,50.47945205479452,alquiler,2026-07-19
2009-01-11,60.57534246575342,alquiler,2026-07-19
2009-01-18,60.57534246575342,alquiler,2026-07-19
2009-01-25,64.24657534246576,alquiler,2026-07-19
2009-02-01,59.657534246575345,alquiler,2026-07-19
2009-02-08,59.657534246575345,alquiler,2026-07-19
2009-02-15,62.41095890410959,alquiler,2026-07-19
2009-02-22,64.24657534246576,alquiler,2026-07-19
